E =  710.000 MeV, Wght = 1.00, Syst = 0.05
    75.0   -0.0930    0.0440
    85.0   -0.0940    0.0430
    95.0   -0.0520    0.0440
   105.0   -0.0210    0.0440
   115.0    0.0060    0.0450
   125.0   -0.0620    0.0480
   135.0   -0.0070    0.0520
   145.0   -0.0200    0.0590
   155.0   -0.0390    0.0660
   165.0    0.1000    0.0850
   175.0    0.0320    0.1450
------------------------------------------
E =  760.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0600    0.1540
    15.0   -0.1050    0.0890
    25.0   -0.0930    0.0690
    35.0   -0.0960    0.0590
    45.0   -0.3050    0.0530
    55.0   -0.1000    0.0480
    65.0   -0.1340    0.0450
    75.0   -0.2200    0.0430
    85.0   -0.0950    0.0430
    95.0   -0.1030    0.0430
   105.0   -0.0780    0.0430
   115.0   -0.0570    0.0440
   125.0   -0.1000    0.0470
   135.0    0.0430    0.0500
   145.0   -0.0380    0.0580
   155.0   -0.0630    0.0650
   165.0   -0.0710    0.0880
   175.0    0.0340    0.1500
------------------------------------------
E =  770.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1630    0.1520
    15.0   -0.1690    0.0900
    25.0   -0.2150    0.0680
    35.0   -0.2140    0.0600
    45.0   -0.2500    0.0520
    55.0   -0.2680    0.0490
    65.0   -0.2700    0.0450
    75.0   -0.0420    0.0430
    85.0   -0.1120    0.0430
    95.0   -0.0420    0.0420
   105.0   -0.1150    0.0420
   115.0   -0.0530    0.0440
   125.0    0.0320    0.0470
   135.0   -0.0050    0.0520
   145.0    0.0250    0.0570
   155.0    0.1010    0.0680
   165.0    0.0960    0.0890
   175.0   -0.1490    0.1500
------------------------------------------
E =  780.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0940    0.1520
    15.0   -0.1000    0.0890
    25.0   -0.1640    0.0680
    35.0   -0.2200    0.0610
    45.0   -0.2080    0.0520
    55.0   -0.2460    0.0480
    65.0   -0.1660    0.0450
    75.0   -0.1730    0.0430
    85.0   -0.1380    0.0430
    95.0   -0.0900    0.0430
   105.0   -0.0350    0.0430
   115.0    0.0300    0.0440
   125.0    0.0200    0.0460
   135.0    0.0280    0.0500
   145.0    0.0380    0.0570
   155.0    0.0100    0.0690
   165.0    0.0370    0.0900
   175.0    0.1590    0.1500
------------------------------------------
E =  790.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1900    0.1580
    15.0   -0.0990    0.0880
    25.0   -0.1010    0.0700
    35.0   -0.3030    0.0600
    45.0   -0.3650    0.0530
    55.0   -0.2890    0.0490
    65.0   -0.2320    0.0460
    75.0   -0.3180    0.0450
    85.0   -0.1820    0.0430
    95.0   -0.0810    0.0420
   105.0   -0.1310    0.0440
   115.0   -0.1020    0.0460
   125.0   -0.1240    0.0480
   135.0    0.0850    0.0530
   145.0    0.0920    0.0580
   155.0    0.0400    0.0700
   165.0    0.2200    0.0900
   175.0    0.1450    0.1610
------------------------------------------
E =  800.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0980    0.1660
    15.0   -0.1070    0.0870
    25.0   -0.1740    0.0720
    35.0   -0.2470    0.0610
    45.0   -0.3480    0.0550
    55.0   -0.3270    0.0500
    65.0   -0.1840    0.0470
    75.0   -0.2300    0.0460
    85.0   -0.2370    0.0450
    95.0   -0.2360    0.0440
   105.0   -0.0940    0.0460
   115.0   -0.0620    0.0460
   125.0    0.0100    0.0490
   135.0    0.0390    0.0530
   145.0    0.1250    0.0580
   155.0    0.0950    0.0720
   165.0   -0.0870    0.0930
   175.0    0.0480    0.1540
------------------------------------------
E =  810.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0950    0.1520
    15.0   -0.1190    0.0910
    25.0   -0.2800    0.0710
    35.0   -0.3300    0.0630
    45.0   -0.4080    0.0570
    55.0   -0.3770    0.0520
    65.0   -0.2470    0.0490
    75.0   -0.2670    0.0470
    85.0   -0.2560    0.0470
    95.0   -0.1500    0.0460
   105.0   -0.1040    0.0460
   115.0   -0.0650    0.0480
   125.0   -0.0610    0.0500
   135.0    0.0010    0.0540
   145.0    0.0680    0.0600
   155.0    0.0480    0.0730
   165.0    0.0050    0.0960
   175.0   -0.0830    0.1650
------------------------------------------
E =  820.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0390    0.0800
    15.0   -0.1570    0.0470
    25.0   -0.2630    0.0370
    35.0   -0.2800    0.0320
    45.0   -0.3270    0.0290
    55.0   -0.3070    0.0270
    65.0   -0.2950    0.0250
    75.0   -0.2820    0.0240
    85.0   -0.2500    0.0240
    95.0   -0.1820    0.0230
   105.0   -0.0860    0.0240
   115.0   -0.0680    0.0240
   125.0   -0.0330    0.0250
   135.0    0.0320    0.0280
   145.0    0.0190    0.0310
   155.0    0.0500    0.0380
   165.0    0.0200    0.0480
   175.0   -0.0170    0.0820
------------------------------------------
E =  830.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0100    0.0820
    15.0   -0.1210    0.0490
    25.0   -0.3050    0.0390
    35.0   -0.3080    0.0330
    45.0   -0.3810    0.0300
    55.0   -0.3420    0.0280
    65.0   -0.3070    0.0270
    75.0   -0.3100    0.0250
    85.0   -0.2380    0.0250
    95.0   -0.2250    0.0240
   105.0   -0.1340    0.0240
   115.0   -0.1370    0.0250
   125.0   -0.0560    0.0270
   135.0   -0.0470    0.0280
   145.0    0.0140    0.0320
   155.0   -0.0040    0.0380
   165.0    0.0700    0.0500
   175.0   -0.0970    0.0880
------------------------------------------
E =  840.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0140    0.0830
    15.0   -0.2550    0.0500
    25.0   -0.2800    0.0390
    35.0   -0.3970    0.0340
    45.0   -0.4450    0.0310
    55.0   -0.4130    0.0280
    65.0   -0.3320    0.0270
    75.0   -0.3430    0.0260
    85.0   -0.2250    0.0250
    95.0   -0.1820    0.0250
   105.0   -0.1130    0.0250
   115.0   -0.0720    0.0260
   125.0   -0.0530    0.0270
   135.0    0.0320    0.0290
   145.0    0.0250    0.0330
   155.0   -0.0020    0.0390
   165.0   -0.0080    0.0500
   175.0   -0.0190    0.0860
------------------------------------------
E =  850.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1250    0.0890
    15.0   -0.1930    0.0530
    25.0   -0.3050    0.0410
    35.0   -0.3740    0.0360
    45.0   -0.3840    0.0320
    55.0   -0.4300    0.0300
    65.0   -0.4010    0.0280
    75.0   -0.3230    0.0270
    85.0   -0.2740    0.0270
    95.0   -0.2070    0.0260
   105.0   -0.1530    0.0260
   115.0   -0.1140    0.0270
   125.0   -0.0280    0.0280
   135.0   -0.0260    0.0310
   145.0   -0.0020    0.0340
   155.0    0.0360    0.0400
   165.0    0.1240    0.0520
   175.0    0.0450    0.0900
------------------------------------------
E =  860.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1560    0.0920
    15.0   -0.1380    0.0520
    25.0   -0.2660    0.0410
    35.0   -0.3810    0.0370
    45.0   -0.4390    0.0330
    55.0   -0.4050    0.0310
    65.0   -0.4250    0.0300
    75.0   -0.3220    0.0280
    85.0   -0.3320    0.0270
    95.0   -0.2100    0.0270
   105.0   -0.1730    0.0270
   115.0   -0.1510    0.0280
   125.0   -0.1500    0.0290
   135.0    0.0050    0.0320
   145.0    0.0120    0.0350
   155.0    0.0340    0.0410
   165.0    0.0450    0.0530
   175.0    0.2300    0.0900
------------------------------------------
E =  870.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1520    0.0900
    15.0   -0.3120    0.0550
    25.0   -0.3710    0.0440
    35.0   -0.4270    0.0380
    45.0   -0.4460    0.0350
    55.0   -0.4360    0.0320
    65.0   -0.4440    0.0310
    75.0   -0.4000    0.0290
    85.0   -0.2960    0.0290
    95.0   -0.2480    0.0280
   105.0   -0.2020    0.0280
   115.0   -0.1080    0.0290
   125.0   -0.0160    0.0300
   135.0   -0.0130    0.0320
   145.0    0.0300    0.0360
   155.0   -0.0240    0.0430
   165.0    0.0290    0.0550
   175.0    0.0000    0.0970
------------------------------------------
E =  880.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0050    0.1000
    15.0   -0.1200    0.0570
    25.0   -0.3690    0.0460
    35.0   -0.4160    0.0400
    45.0   -0.5000    0.0370
    55.0   -0.5830    0.0340
    65.0   -0.4470    0.0320
    75.0   -0.3640    0.0300
    85.0   -0.2850    0.0300
    95.0   -0.2740    0.0290
   105.0   -0.1850    0.0290
   115.0   -0.1050    0.0300
   125.0   -0.0830    0.0310
   135.0   -0.0290    0.0330
   145.0   -0.0160    0.0370
   155.0    0.0230    0.0440
   165.0    0.0430    0.0560
   175.0   -0.1290    0.1010
------------------------------------------
E =  890.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1420    0.1000
    15.0   -0.1570    0.0600
    25.0   -0.3520    0.0470
    35.0   -0.4980    0.0420
    45.0   -0.5390    0.0380
    55.0   -0.4810    0.0360
    65.0   -0.5310    0.0340
    75.0   -0.4490    0.0320
    85.0   -0.3440    0.0300
    95.0   -0.2640    0.0300
   105.0   -0.1560    0.0300
   115.0   -0.1670    0.0300
   125.0   -0.1160    0.0320
   135.0    0.0060    0.0340
   145.0    0.0630    0.0380
   155.0    0.0010    0.0460
   165.0   -0.0490    0.0580
   175.0   -0.2050    0.0990
------------------------------------------
E =  900.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2230    0.1110
    15.0   -0.3180    0.0620
    25.0   -0.4290    0.0500
    35.0   -0.4960    0.0450
    45.0   -0.5110    0.0390
    55.0   -0.5130    0.0380
    65.0   -0.4740    0.0350
    75.0   -0.3610    0.0330
    85.0   -0.2980    0.0320
    95.0   -0.2470    0.0310
   105.0   -0.2050    0.0310
   115.0   -0.0820    0.0310
   125.0    0.0110    0.0330
   135.0   -0.0420    0.0360
   145.0    0.0490    0.0400
   155.0   -0.0330    0.0480
   165.0   -0.0110    0.0590
   175.0    0.0840    0.1050
------------------------------------------
E =  910.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0870    0.1110
    15.0   -0.2220    0.0670
    25.0   -0.3950    0.0530
    35.0   -0.5710    0.0470
    45.0   -0.5080    0.0410
    55.0   -0.4810    0.0390
    65.0   -0.4410    0.0370
    75.0   -0.3520    0.0340
    85.0   -0.2980    0.0330
    95.0   -0.2490    0.0340
   105.0   -0.1460    0.0330
   115.0   -0.1150    0.0330
   125.0   -0.0420    0.0350
   135.0   -0.0410    0.0370
   145.0   -0.0130    0.0410
   155.0    0.0170    0.0470
   165.0    0.1030    0.0650
   175.0    0.0290    0.1060
------------------------------------------
E =  920.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0430    0.1190
    15.0   -0.3040    0.0700
    25.0   -0.4330    0.0560
    35.0   -0.5100    0.0490
    45.0   -0.6080    0.0450
    55.0   -0.5420    0.0410
    65.0   -0.4620    0.0380
    75.0   -0.3850    0.0360
    85.0   -0.2470    0.0350
    95.0   -0.2630    0.0340
   105.0   -0.1200    0.0330
   115.0   -0.1400    0.0340
   125.0   -0.0770    0.0350
   135.0   -0.0250    0.0380
   145.0    0.0210    0.0430
   155.0    0.0170    0.0490
   165.0   -0.1370    0.0650
   175.0    0.0350    0.1170
------------------------------------------
E =  930.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1280    0.1220
    15.0   -0.3400    0.0770
    25.0   -0.5000    0.0600
    35.0   -0.5970    0.0520
    45.0   -0.5600    0.0480
    55.0   -0.4870    0.0430
    65.0   -0.4980    0.0400
    75.0   -0.3280    0.0370
    85.0   -0.2390    0.0360
    95.0   -0.1830    0.0350
   105.0   -0.1270    0.0360
   115.0   -0.0090    0.0350
   125.0   -0.0790    0.0370
   135.0    0.0330    0.0390
   145.0    0.0040    0.0440
   155.0   -0.0200    0.0510
   165.0   -0.0640    0.0660
   175.0    0.0220    0.1200
------------------------------------------
E =  940.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2800    0.1340
    15.0   -0.3100    0.0800
    25.0   -0.5900    0.0650
    35.0   -0.6020    0.0550
    45.0   -0.6280    0.0500
    55.0   -0.5210    0.0450
    65.0   -0.4350    0.0420
    75.0   -0.2960    0.0400
    85.0   -0.2510    0.0370
    95.0   -0.1810    0.0370
   105.0   -0.1030    0.0360
   115.0   -0.1290    0.0360
   125.0   -0.0480    0.0380
   135.0    0.0250    0.0410
   145.0    0.0400    0.0450
   155.0    0.0400    0.0540
   165.0   -0.0690    0.0710
   175.0   -0.0220    0.1210
------------------------------------------
E =  950.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1270    0.1440
    15.0   -0.3610    0.0880
    25.0   -0.4840    0.0690
    35.0   -0.6220    0.0610
    45.0   -0.5420    0.0510
    55.0   -0.4800    0.0470
    65.0   -0.3210    0.0430
    75.0   -0.2240    0.0410
    85.0   -0.2040    0.0390
    95.0   -0.1210    0.0380
   105.0   -0.1060    0.0370
   115.0   -0.0240    0.0380
   125.0   -0.0120    0.0400
   135.0    0.0320    0.0420
   145.0    0.1200    0.0480
   155.0    0.0390    0.0560
   165.0    0.1140    0.0730
   175.0    0.1300    0.1350
------------------------------------------
E =  960.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4950    0.1650
    15.0   -0.4410    0.0930
    25.0   -0.6140    0.0760
    35.0   -0.6230    0.0640
    45.0   -0.5410    0.0550
    55.0   -0.3900    0.0500
    65.0   -0.3300    0.0450
    75.0   -0.1770    0.0420
    85.0   -0.1600    0.0400
    95.0   -0.1420    0.0380
   105.0   -0.1080    0.0400
   115.0   -0.0320    0.0400
   125.0    0.0090    0.0420
   135.0    0.0750    0.0450
   145.0   -0.0160    0.0490
   155.0    0.0820    0.0610
   165.0   -0.0530    0.0760
   175.0   -0.0300    0.1410
------------------------------------------
E =  970.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2900    0.1750
    15.0   -0.5010    0.1080
    25.0   -0.7220    0.0810
    35.0   -0.6020    0.0680
    45.0   -0.5650    0.0600
    55.0   -0.3110    0.0520
    65.0   -0.2430    0.0470
    75.0   -0.0600    0.0440
    85.0   -0.0780    0.0410
    95.0   -0.0020    0.0410
   105.0    0.0540    0.0410
   115.0    0.0020    0.0410
   125.0    0.0990    0.0440
   135.0    0.1390    0.0480
   145.0    0.0160    0.0540
   155.0    0.0520    0.0630
   165.0    0.0000    0.0800
   175.0    0.1030    0.1500
------------------------------------------
E =  980.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2120    0.2050
    15.0   -0.5440    0.1160
    25.0   -0.7910    0.0880
    35.0   -0.6510    0.0730
    45.0   -0.4750    0.0620
    55.0   -0.2480    0.0520
    65.0   -0.1590    0.0490
    75.0    0.0260    0.0450
    85.0    0.0180    0.0430
    95.0    0.0310    0.0420
   105.0    0.0140    0.0420
   115.0    0.0890    0.0430
   125.0    0.1250    0.0440
   135.0    0.0780    0.0490
   145.0    0.1000    0.0570
   155.0    0.0290    0.0660
   165.0   -0.0420    0.0860
   175.0    0.1110    0.1470
------------------------------------------
E =  990.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3210    0.2150
    15.0   -0.6610    0.1240
    25.0   -0.8140    0.0970
    35.0   -0.6030    0.0790
    45.0   -0.3720    0.0640
    55.0   -0.1820    0.0560
    65.0   -0.1680    0.0510
    75.0   -0.0520    0.0470
    85.0    0.0410    0.0450
    95.0    0.1250    0.0430
   105.0    0.0420    0.0440
   115.0    0.1620    0.0450
   125.0    0.0860    0.0490
   135.0    0.1220    0.0530
   145.0    0.0990    0.0590
   155.0    0.0270    0.0690
   165.0    0.0310    0.0940
   175.0    0.1550    0.1540
------------------------------------------
E = 1000.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.5210    0.2280
    15.0   -0.6280    0.1430
    25.0   -0.7430    0.1050
    35.0   -0.5210    0.0820
    45.0   -0.3900    0.0670
    55.0   -0.0490    0.0580
    65.0    0.0210    0.0530
    75.0    0.1280    0.0480
    85.0    0.0800    0.0470
    95.0    0.0850    0.0450
   105.0    0.1400    0.0460
   115.0    0.1560    0.0480
   125.0    0.1070    0.0500
   135.0    0.0490    0.0560
   145.0    0.1360    0.0620
   155.0    0.1090    0.0740
   165.0    0.0590    0.0980
   175.0   -0.1050    0.1720
------------------------------------------
E = 1010.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4570    0.2590
    15.0   -0.7920    0.1470
    25.0   -0.7500    0.1090
    35.0   -0.5150    0.0850
    45.0   -0.2790    0.0710
    55.0    0.0610    0.0570
    65.0   -0.0570    0.0530
    75.0    0.2030    0.0490
    85.0    0.1420    0.0470
    95.0    0.1980    0.0470
   105.0    0.2130    0.0480
   115.0    0.2780    0.0500
   125.0    0.1420    0.0520
   135.0    0.0570    0.0590
   145.0   -0.0460    0.0660
   155.0    0.0770    0.0770
   165.0    0.1160    0.1040
   175.0    0.2240    0.1720
------------------------------------------
E = 1020.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0000    0.2800
    15.0   -0.6090    0.1660
    25.0   -0.7110    0.1150
    35.0   -0.3590    0.0870
    45.0   -0.1520    0.0680
    55.0    0.1000    0.0600
    65.0    0.1230    0.0530
    75.0    0.1610    0.0510
    85.0    0.2810    0.0500
    95.0    0.3130    0.0500
   105.0    0.2430    0.0490
   115.0    0.2340    0.0530
   125.0    0.2800    0.0550
   135.0    0.1680    0.0620
   145.0    0.0480    0.0710
   155.0   -0.0290    0.0850
   165.0    0.0000    0.1110
   175.0    0.1830    0.1820
------------------------------------------
E = 1030.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1450    0.2680
    15.0   -0.7500    0.1800
    25.0   -0.7060    0.1190
    35.0   -0.4490    0.0910
    45.0   -0.1960    0.0710
    55.0    0.0260    0.0600
    65.0    0.2150    0.0550
    75.0    0.2350    0.0500
    85.0    0.3510    0.0510
    95.0    0.2260    0.0490
   105.0    0.3580    0.0510
   115.0    0.3970    0.0530
   125.0    0.1470    0.0570
   135.0    0.2390    0.0640
   145.0    0.1810    0.0750
   155.0    0.1020    0.0940
   165.0   -0.2070    0.1190
   175.0    0.2360    0.2280
------------------------------------------
E = 1040.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.7050    0.2870
    15.0   -0.8190    0.1680
    25.0   -0.7040    0.1210
    35.0   -0.4200    0.0900
    45.0   -0.0510    0.0730
    55.0    0.1520    0.0600
    65.0    0.3430    0.0560
    75.0    0.2140    0.0520
    85.0    0.3430    0.0500
    95.0    0.3150    0.0540
   105.0    0.2800    0.0520
   115.0    0.3130    0.0550
   125.0    0.3050    0.0610
   135.0    0.1680    0.0660
   145.0    0.1910    0.0800
   155.0   -0.0230    0.0960
   165.0    0.2020    0.1270
   175.0    0.1830    0.2130
------------------------------------------
E = 1050.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4550    0.3240
    15.0   -0.9990    0.1810
    25.0   -0.6860    0.1260
    35.0   -0.3650    0.0910
    45.0   -0.0170    0.0740
    55.0    0.1870    0.0620
    65.0    0.2490    0.0570
    75.0    0.2970    0.0530
    85.0    0.3960    0.0520
    95.0    0.4360    0.0540
   105.0    0.3200    0.0540
   115.0    0.4630    0.0580
   125.0    0.3590    0.0620
   135.0    0.2930    0.0700
   145.0    0.0970    0.0810
   155.0   -0.0050    0.1040
   165.0   -0.1080    0.1330
   175.0   -0.0730    0.2190
------------------------------------------
E = 1060.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1030    0.3180
    15.0   -0.7330    0.1720
    25.0   -0.5990    0.1250
    35.0   -0.2940    0.0870
    45.0   -0.0430    0.0730
    55.0    0.1860    0.0610
    65.0    0.3430    0.0560
    75.0    0.4530    0.0540
    85.0    0.4800    0.0530
    95.0    0.5130    0.0540
   105.0    0.4550    0.0550
   115.0    0.4190    0.0600
   125.0    0.4330    0.0650
   135.0    0.4290    0.0740
   145.0    0.1400    0.0880
   155.0    0.4310    0.1060
   165.0    0.1030    0.1420
   175.0   -0.0960    0.2510
------------------------------------------
E = 1070.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3740    0.3090
    15.0   -0.7760    0.1660
    25.0   -0.4390    0.1150
    35.0   -0.3390    0.0890
    45.0   -0.0050    0.0720
    55.0    0.2360    0.0650
    65.0    0.3500    0.0570
    75.0    0.3150    0.0540
    85.0    0.3670    0.0530
    95.0    0.4780    0.0540
   105.0    0.4410    0.0580
   115.0    0.5390    0.0630
   125.0    0.4280    0.0660
   135.0    0.3770    0.0780
   145.0    0.1590    0.0930
   155.0    0.0510    0.1120
   165.0   -0.1790    0.1590
   175.0    0.0000    0.2780
------------------------------------------
E = 1080.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4790    0.3330
    15.0   -0.5860    0.1590
    25.0   -0.6440    0.1180
    35.0   -0.2890    0.0870
    45.0    0.0030    0.0740
    55.0    0.2850    0.0620
    65.0    0.3080    0.0570
    75.0    0.3690    0.0550
    85.0    0.4120    0.0540
    95.0    0.3910    0.0550
   105.0    0.4290    0.0570
   115.0    0.3490    0.0630
   125.0    0.4620    0.0710
   135.0    0.4570    0.0830
   145.0    0.1830    0.0940
   155.0   -0.0720    0.1200
   165.0    0.1720    0.1620
   175.0    0.3620    0.2860
------------------------------------------
E = 1090.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2910    0.2550
    15.0   -0.8420    0.1710
    25.0   -0.6700    0.1170
    35.0   -0.2420    0.0880
    45.0    0.0200    0.0750
    55.0    0.2360    0.0620
    65.0    0.4540    0.0580
    75.0    0.4310    0.0560
    85.0    0.4050    0.0550
    95.0    0.4890    0.0560
   105.0    0.4880    0.0600
   115.0    0.6170    0.0660
   125.0    0.4090    0.0730
   135.0    0.4470    0.0850
   145.0    0.1710    0.1000
   155.0    0.1380    0.1170
   165.0    0.0990    0.1670
   175.0   -0.2410    0.3100
------------------------------------------
E = 1100.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3320    0.2720
    15.0   -0.5090    0.1570
    25.0   -0.5020    0.1120
    35.0   -0.1130    0.0880
    45.0    0.0220    0.0700
    55.0    0.2730    0.0640
    65.0    0.3260    0.0580
    75.0    0.3250    0.0540
    85.0    0.3610    0.0550
    95.0    0.3610    0.0560
   105.0    0.6020    0.0610
   115.0    0.5580    0.0640
   125.0    0.4980    0.0750
   135.0    0.4850    0.0860
   145.0    0.3490    0.1000
   155.0    0.0650    0.1350
   165.0    0.0190    0.1910
   175.0   -0.0590    0.3400
------------------------------------------
E = 1110.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0330    0.2570
    15.0   -0.8100    0.1550
    25.0   -0.8270    0.1160
    35.0   -0.1770    0.0820
    45.0   -0.0030    0.0700
    55.0    0.1900    0.0620
    65.0    0.4460    0.0590
    75.0    0.4690    0.0580
    85.0    0.4040    0.0550
    95.0    0.4840    0.0570
   105.0    0.3600    0.0600
   115.0    0.4900    0.0670
   125.0    0.5560    0.0770
   135.0    0.5490    0.0920
   145.0    0.4670    0.1060
   155.0    0.0560    0.1350
   165.0    0.0370    0.1920
   175.0    0.5260    0.3730
------------------------------------------
E = 1120.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.7910    0.2800
    15.0   -0.6460    0.1480
    25.0   -0.7150    0.1130
    35.0   -0.1780    0.0840
    45.0    0.0610    0.0720
    55.0    0.3700    0.0620
    65.0    0.3570    0.0590
    75.0    0.3870    0.0550
    85.0    0.4040    0.0540
    95.0    0.4840    0.0580
   105.0    0.7070    0.0640
   115.0    0.5390    0.0660
   125.0    0.5780    0.0780
   135.0    0.5190    0.0890
   145.0    0.3210    0.1130
   155.0    0.3130    0.1400
   165.0   -0.1650    0.1900
   175.0    0.0000    0.4000
------------------------------------------
E = 1130.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4330    0.2620
    15.0   -0.4740    0.1420
    25.0   -0.6100    0.1140
    35.0   -0.2980    0.0820
    45.0   -0.0420    0.0680
    55.0    0.1890    0.0620
    65.0    0.3450    0.0590
    75.0    0.4750    0.0540
    85.0    0.4510    0.0550
    95.0    0.4460    0.0570
   105.0    0.4480    0.0620
   115.0    0.5000    0.0690
   125.0    0.6840    0.0800
   135.0    0.5040    0.0900
   145.0    0.4070    0.1090
   155.0    0.3020    0.1470
   165.0    0.1870    0.2150
   175.0   -0.0730    0.3780
------------------------------------------
E = 1140.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.6710    0.2640
    15.0   -0.5970    0.1440
    25.0   -0.5630    0.1010
    35.0   -0.2950    0.0810
    45.0    0.0690    0.0690
    55.0    0.2390    0.0600
    65.0    0.3240    0.0580
    75.0    0.4060    0.0560
    85.0    0.4220    0.0560
    95.0    0.3850    0.0580
   105.0    0.5890    0.0630
   115.0    0.5380    0.0680
   125.0    0.5900    0.0770
   135.0    0.4420    0.0890
   145.0    0.4250    0.1140
   155.0    0.2480    0.1530
