E =  710.000 MeV, Wght = 1.00, Syst = 0.05
    45.0   -0.1200    0.0330
    55.0   -0.1690    0.0290
    65.0   -0.1900    0.0280
    75.0   -0.1780    0.0270
    85.0   -0.1860    0.0260
    95.0   -0.1970    0.0260
   105.0   -0.1330    0.0260
   115.0   -0.1630    0.0270
   125.0   -0.1860    0.0290
   135.0   -0.0780    0.0310
   145.0   -0.0520    0.0350
   155.0   -0.0640    0.0410
   165.0   -0.0290    0.0540
   175.0   -0.1430    0.0890
------------------------------------------
E =  790.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0580    0.0940
    15.0   -0.1230    0.0550
    25.0   -0.1280    0.0410
    35.0   -0.1990    0.0360
    45.0   -0.2090    0.0320
    55.0   -0.2130    0.0300
    65.0   -0.2180    0.0280
    75.0   -0.2230    0.0270
    85.0   -0.2350    0.0270
    95.0   -0.1830    0.0260
   105.0   -0.1610    0.0270
   115.0   -0.0930    0.0280
   125.0   -0.0670    0.0290
   135.0   -0.0940    0.0320
   145.0   -0.1530    0.0360
   155.0   -0.0530    0.0430
   165.0   -0.0190    0.0540
   175.0   -0.0530    0.0940
------------------------------------------
E =  800.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1720    0.0970
    15.0   -0.1730    0.0560
    25.0   -0.1110    0.0430
    35.0   -0.1800    0.0370
    45.0   -0.1950    0.0330
    55.0   -0.2470    0.0300
    65.0   -0.2350    0.0280
    75.0   -0.2070    0.0270
    85.0   -0.2000    0.0270
    95.0   -0.1790    0.0270
   105.0   -0.1460    0.0270
   115.0   -0.0570    0.0280
   125.0   -0.0780    0.0300
   135.0   -0.0840    0.0320
   145.0   -0.0440    0.0360
   155.0   -0.0230    0.0430
   165.0   -0.0150    0.0570
   175.0   -0.0600    0.1000
------------------------------------------
E =  810.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2510    0.0970
    15.0   -0.0480    0.0550
    25.0   -0.1440    0.0440
    35.0   -0.2720    0.0380
    45.0   -0.2190    0.0330
    55.0   -0.2230    0.0320
    65.0   -0.2010    0.0290
    75.0   -0.1950    0.0280
    85.0   -0.1550    0.0280
    95.0   -0.1350    0.0270
   105.0   -0.1340    0.0280
   115.0   -0.1100    0.0290
   125.0   -0.0600    0.0300
   135.0   -0.0600    0.0330
   145.0   -0.0690    0.0370
   155.0   -0.0390    0.0440
   165.0    0.0080    0.0570
   175.0    0.0870    0.0990
------------------------------------------
E =  820.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2780    0.1020
    15.0   -0.1540    0.0580
    25.0   -0.2690    0.0460
    35.0   -0.1890    0.0390
    45.0   -0.2850    0.0350
    55.0   -0.2150    0.0320
    65.0   -0.2200    0.0310
    75.0   -0.2310    0.0300
    85.0   -0.1930    0.0290
    95.0   -0.1640    0.0290
   105.0   -0.0930    0.0290
   115.0   -0.0870    0.0300
   125.0   -0.0980    0.0310
   135.0    0.0290    0.0340
   145.0   -0.0480    0.0390
   155.0   -0.0390    0.0450
   165.0    0.0030    0.0580
   175.0   -0.0340    0.0990
------------------------------------------
E =  830.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0210    0.1020
    15.0   -0.1580    0.0590
    25.0   -0.1720    0.0460
    35.0   -0.1940    0.0400
    45.0   -0.2650    0.0360
    55.0   -0.2900    0.0340
    65.0   -0.2030    0.0310
    75.0   -0.2020    0.0300
    85.0   -0.1470    0.0290
    95.0   -0.1420    0.0290
   105.0   -0.1290    0.0300
   115.0   -0.0780    0.0300
   125.0   -0.0330    0.0330
   135.0   -0.0570    0.0350
   145.0    0.0010    0.0390
   155.0    0.0040    0.0460
   165.0   -0.1290    0.0610
   175.0   -0.1160    0.1030
------------------------------------------
E =  840.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0520    0.1070
    15.0   -0.2440    0.0610
    25.0   -0.2980    0.0480
    35.0   -0.3430    0.0420
    45.0   -0.2450    0.0370
    55.0   -0.2750    0.0340
    65.0   -0.1850    0.0320
    75.0   -0.1800    0.0320
    85.0   -0.1900    0.0310
    95.0   -0.1540    0.0300
   105.0   -0.1160    0.0310
   115.0   -0.0590    0.0320
   125.0   -0.0100    0.0330
   135.0    0.0100    0.0360
   145.0   -0.1340    0.0410
   155.0    0.0270    0.0480
   165.0   -0.0330    0.0620
   175.0   -0.0890    0.1060
------------------------------------------
E =  850.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1940    0.1070
    15.0    0.0230    0.0640
    25.0   -0.2550    0.0500
    35.0   -0.2750    0.0430
    45.0   -0.2990    0.0390
    55.0   -0.2000    0.0360
    65.0   -0.2280    0.0340
    75.0   -0.2330    0.0330
    85.0   -0.2080    0.0320
    95.0   -0.1000    0.0320
   105.0   -0.0450    0.0320
   115.0   -0.0810    0.0320
   125.0   -0.0130    0.0350
   135.0   -0.0050    0.0370
   145.0    0.0830    0.0420
   155.0    0.0350    0.0490
   165.0    0.0220    0.0630
   175.0    0.0700    0.1130
------------------------------------------
E =  860.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0190    0.1110
    15.0   -0.0760    0.0650
    25.0   -0.1680    0.0500
    35.0   -0.3360    0.0440
    45.0   -0.3120    0.0410
    55.0   -0.2630    0.0370
    65.0   -0.2070    0.0360
    75.0   -0.1450    0.0340
    85.0   -0.1530    0.0330
    95.0   -0.0700    0.0330
   105.0   -0.0830    0.0330
   115.0   -0.0420    0.0340
   125.0   -0.0290    0.0350
   135.0   -0.0360    0.0390
   145.0    0.0440    0.0430
   155.0   -0.0910    0.0500
   165.0    0.0610    0.0640
   175.0   -0.0230    0.1080
------------------------------------------
E =  870.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1430    0.1140
    15.0   -0.1480    0.0660
    25.0   -0.2360    0.0530
    35.0   -0.2210    0.0470
    45.0   -0.2070    0.0410
    55.0   -0.2880    0.0390
    65.0   -0.2020    0.0370
    75.0   -0.2080    0.0360
    85.0   -0.1310    0.0350
    95.0   -0.1180    0.0340
   105.0   -0.0630    0.0340
   115.0   -0.0520    0.0350
   125.0   -0.0370    0.0360
   135.0   -0.0100    0.0400
   145.0    0.0590    0.0450
   155.0    0.0390    0.0520
   165.0   -0.0350    0.0660
   175.0    0.0770    0.1090
------------------------------------------
E =  880.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0670    0.1300
    15.0   -0.1510    0.0710
    25.0   -0.1990    0.0550
    35.0   -0.2460    0.0480
    45.0   -0.2810    0.0430
    55.0   -0.2450    0.0410
    65.0   -0.1320    0.0390
    75.0   -0.0980    0.0360
    85.0   -0.0800    0.0360
    95.0   -0.0290    0.0350
   105.0   -0.0150    0.0350
   115.0    0.0170    0.0360
   125.0    0.0170    0.0370
   135.0    0.0340    0.0400
   145.0   -0.0390    0.0460
   155.0   -0.0070    0.0530
   165.0   -0.0350    0.0700
   175.0    0.0000    0.1180
------------------------------------------
E =  890.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0460    0.1240
    15.0   -0.1260    0.0730
    25.0   -0.1150    0.0570
    35.0   -0.3250    0.0500
    45.0   -0.1570    0.0460
    55.0   -0.1740    0.0420
    65.0   -0.1620    0.0410
    75.0   -0.0350    0.0380
    85.0   -0.0580    0.0380
    95.0    0.0660    0.0360
   105.0    0.0480    0.0370
   115.0    0.0250    0.0380
   125.0    0.0220    0.0400
   135.0    0.0180    0.0430
   145.0    0.0990    0.0480
   155.0    0.0230    0.0560
   165.0    0.0790    0.0710
   175.0    0.3460    0.1270
------------------------------------------
E =  900.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1730    0.1390
    15.0   -0.1600    0.0770
    25.0   -0.1950    0.0590
    35.0   -0.2660    0.0540
    45.0   -0.2310    0.0480
    55.0   -0.1380    0.0450
    65.0   -0.0510    0.0420
    75.0    0.0050    0.0400
    85.0   -0.0190    0.0390
    95.0    0.0820    0.0390
   105.0    0.0540    0.0380
   115.0    0.0760    0.0390
   125.0    0.1650    0.0400
   135.0    0.0620    0.0430
   145.0    0.1180    0.0480
   155.0    0.1450    0.0570
   165.0   -0.0500    0.0720
   175.0    0.1300    0.1240
------------------------------------------
E =  910.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2010    0.1390
    15.0   -0.1740    0.0780
    25.0   -0.2960    0.0620
    35.0   -0.1720    0.0550
    45.0   -0.1580    0.0510
    55.0   -0.1950    0.0470
    65.0   -0.0660    0.0430
    75.0    0.0670    0.0420
    85.0   -0.0040    0.0400
    95.0    0.1790    0.0390
   105.0    0.1580    0.0400
   115.0    0.1370    0.0400
   125.0    0.0300    0.0430
   135.0    0.1590    0.0440
   145.0    0.1780    0.0510
   155.0    0.1280    0.0590
   165.0    0.0510    0.0770
   175.0    0.2280    0.1330
------------------------------------------
E =  920.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0440    0.1480
    15.0   -0.3620    0.0850
    25.0   -0.1320    0.0670
    35.0   -0.2030    0.0570
    45.0   -0.2070    0.0520
    55.0   -0.1940    0.0490
    65.0   -0.0860    0.0450
    75.0    0.1050    0.0440
    85.0    0.1240    0.0420
    95.0    0.0970    0.0410
   105.0    0.1620    0.0400
   115.0    0.1800    0.0410
   125.0    0.1630    0.0430
   135.0    0.1290    0.0470
   145.0    0.1320    0.0530
   155.0    0.0480    0.0610
   165.0    0.0420    0.0770
   175.0    0.3540    0.1350
------------------------------------------
E =  930.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0000    0.1450
    15.0   -0.0890    0.0920
    25.0   -0.2350    0.0720
    35.0   -0.1010    0.0640
    45.0   -0.1450    0.0550
    55.0   -0.0910    0.0510
    65.0    0.0720    0.0470
    75.0    0.1650    0.0440
    85.0    0.1710    0.0440
    95.0    0.2860    0.0430
   105.0    0.2100    0.0430
   115.0    0.3290    0.0430
   125.0    0.1490    0.0440
   135.0    0.2280    0.0490
   145.0    0.2420    0.0530
   155.0    0.2810    0.0640
   165.0    0.0790    0.0800
   175.0   -0.0540    0.1470
------------------------------------------
E =  940.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1700    0.1620
    15.0   -0.1020    0.1010
    25.0   -0.1220    0.0770
    35.0   -0.1570    0.0650
    45.0   -0.0200    0.0580
    55.0    0.0510    0.0540
    65.0    0.1640    0.0500
    75.0    0.1470    0.0470
    85.0    0.2890    0.0460
    95.0    0.3590    0.0450
   105.0    0.2000    0.0440
   115.0    0.2800    0.0450
   125.0    0.2180    0.0470
   135.0    0.2220    0.0500
   145.0    0.1880    0.0550
   155.0    0.1370    0.0680
   165.0    0.1620    0.0860
   175.0    0.0940    0.1540
------------------------------------------
E =  950.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0980    0.1810
    15.0   -0.1120    0.1060
    25.0   -0.0320    0.0800
    35.0   -0.0630    0.0710
    45.0    0.0100    0.0630
    55.0    0.1540    0.0570
    65.0    0.2580    0.0510
    75.0    0.2050    0.0500
    85.0    0.3540    0.0490
    95.0    0.3760    0.0470
   105.0    0.4090    0.0470
   115.0    0.4060    0.0480
   125.0    0.2470    0.0490
   135.0    0.2740    0.0520
   145.0    0.1950    0.0580
   155.0    0.2120    0.0690
   165.0    0.1820    0.0910
   175.0    0.2090    0.1580
------------------------------------------
E =  960.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0690    0.1860
    15.0    0.0000    0.1110
    25.0   -0.2470    0.0860
    35.0   -0.2000    0.0780
    45.0    0.0760    0.0680
    55.0    0.0930    0.0590
    65.0    0.2320    0.0550
    75.0    0.3640    0.0520
    85.0    0.3860    0.0500
    95.0    0.4130    0.0490
   105.0    0.4300    0.0480
   115.0    0.4770    0.0500
   125.0    0.3370    0.0520
   135.0    0.3280    0.0560
   145.0    0.2180    0.0620
   155.0    0.2220    0.0760
   165.0    0.1590    0.0920
   175.0    0.0560    0.1680
------------------------------------------
E =  970.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1940    0.2080
    15.0    0.1070    0.1280
    25.0   -0.1320    0.0950
    35.0   -0.1310    0.0800
    45.0    0.1840    0.0690
    55.0    0.2320    0.0640
    65.0    0.3970    0.0590
    75.0    0.4760    0.0550
    85.0    0.4690    0.0520
    95.0    0.4840    0.0510
   105.0    0.3880    0.0490
   115.0    0.4460    0.0520
   125.0    0.3940    0.0560
   135.0    0.4070    0.0590
   145.0    0.4400    0.0690
   155.0    0.2620    0.0810
   165.0    0.1730    0.0950
   175.0    0.5330    0.1690
------------------------------------------
E =  980.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2640    0.2770
    15.0   -0.3690    0.1420
    25.0   -0.3330    0.1030
    35.0   -0.1020    0.0830
    45.0    0.1070    0.0750
    55.0    0.2230    0.0670
    65.0    0.4550    0.0590
    75.0    0.4760    0.0570
    85.0    0.5300    0.0550
    95.0    0.5310    0.0540
   105.0    0.5860    0.0540
   115.0    0.4660    0.0540
   125.0    0.4630    0.0590
   135.0    0.3630    0.0610
   145.0    0.2790    0.0690
   155.0    0.3170    0.0800
   165.0   -0.0120    0.1080
   175.0   -0.1400    0.1880
------------------------------------------
E =  990.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1130    0.2750
    15.0   -0.3260    0.1550
    25.0   -0.1050    0.1080
    35.0   -0.1040    0.0930
    45.0   -0.0710    0.0790
    55.0    0.2980    0.0670
    65.0    0.6180    0.0630
    75.0    0.5020    0.0600
    85.0    0.5470    0.0570
    95.0    0.5570    0.0550
   105.0    0.6650    0.0570
   115.0    0.4920    0.0570
   125.0    0.5840    0.0600
   135.0    0.5160    0.0660
   145.0    0.3590    0.0750
   155.0   -0.0040    0.0850
   165.0    0.1450    0.1080
   175.0    0.1960    0.1990
------------------------------------------
E = 1000.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0000    0.3020
    15.0   -0.4000    0.1670
    25.0    0.0640    0.1190
    35.0    0.0000    0.0960
    45.0    0.2670    0.0850
    55.0    0.2430    0.0710
    65.0    0.4000    0.0650
    75.0    0.5370    0.0600
    85.0    0.6010    0.0590
    95.0    0.7060    0.0580
   105.0    0.6430    0.0580
   115.0    0.5050    0.0590
   125.0    0.6490    0.0640
   135.0    0.5340    0.0720
   145.0    0.5790    0.0800
   155.0    0.3120    0.0910
   165.0    0.3590    0.1270
   175.0    0.1180    0.2170
------------------------------------------
E = 1010.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1180    0.3440
    15.0   -0.1880    0.1780
    25.0   -0.3780    0.1280
    35.0   -0.0710    0.0970
    45.0    0.1340    0.0820
    55.0    0.2730    0.0720
    65.0    0.5160    0.0660
    75.0    0.5880    0.0610
    85.0    0.6140    0.0600
    95.0    0.7050    0.0620
   105.0    0.7890    0.0620
   115.0    0.6800    0.0640
   125.0    0.7570    0.0680
   135.0    0.5890    0.0740
   145.0    0.6240    0.0840
   155.0    0.3350    0.0980
   165.0    0.3000    0.1310
   175.0   -0.1430    0.2190
------------------------------------------
E = 1020.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1620    0.3300
    15.0   -0.6120    0.2110
    25.0   -0.2730    0.1340
    35.0   -0.1280    0.1060
    45.0    0.0040    0.0860
    55.0    0.4210    0.0710
    65.0    0.5410    0.0690
    75.0    0.6570    0.0650
    85.0    0.6830    0.0620
    95.0    0.7720    0.0630
   105.0    0.6280    0.0610
   115.0    0.7980    0.0670
   125.0    0.7900    0.0700
   135.0    0.6810    0.0780
   145.0    0.5140    0.0870
   155.0    0.4690    0.1050
   165.0    0.1510    0.1380
   175.0    0.3560    0.2380
------------------------------------------
E = 1030.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4000    0.3220
    15.0   -0.5150    0.2100
    25.0   -0.1120    0.1370
    35.0   -0.0840    0.1100
    45.0    0.0820    0.0910
    55.0    0.3050    0.0760
    65.0    0.6150    0.0710
    75.0    0.7030    0.0660
    85.0    0.6950    0.0630
    95.0    0.7050    0.0650
   105.0    0.6160    0.0660
   115.0    0.5930    0.0660
   125.0    0.7050    0.0750
   135.0    0.6890    0.0820
   145.0    0.7060    0.0940
   155.0    0.5250    0.1160
   165.0    0.4130    0.1490
   175.0    0.0530    0.2290
------------------------------------------
E = 1040.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.5260    0.3350
    15.0   -0.4000    0.1900
    25.0   -0.4900    0.1440
    35.0   -0.1720    0.1060
    45.0    0.0920    0.0860
    55.0    0.3530    0.0770
    65.0    0.4050    0.0720
    75.0    0.5650    0.0660
    85.0    0.6300    0.0640
    95.0    0.7110    0.0660
   105.0    0.8070    0.0690
   115.0    0.7740    0.0720
   125.0    0.7180    0.0790
   135.0    0.6780    0.0870
   145.0    0.5930    0.0980
   155.0    0.6230    0.1190
   165.0    0.2490    0.1550
   175.0   -0.0340    0.2600
------------------------------------------
E = 1050.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0610    0.3480
    15.0   -0.5520    0.2020
    25.0   -0.3210    0.1390
    35.0   -0.4090    0.1100
    45.0    0.1430    0.0890
    55.0    0.1790    0.0750
    65.0    0.4120    0.0700
    75.0    0.5600    0.0660
    85.0    0.7180    0.0650
    95.0    0.6490    0.0670
   105.0    0.8150    0.0690
   115.0    0.8360    0.0740
   125.0    0.6980    0.0810
   135.0    0.6670    0.0900
   145.0    0.6760    0.1030
   155.0    0.5300    0.1300
   165.0    0.5120    0.1570
   175.0    0.7200    0.3010
------------------------------------------
E = 1060.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1250    0.3540
    15.0   -0.5360    0.1960
    25.0   -0.4110    0.1360
    35.0   -0.0570    0.1070
    45.0    0.0310    0.0880
    55.0    0.1380    0.0770
    65.0    0.4180    0.0680
    75.0    0.5590    0.0660
    85.0    0.6000    0.0650
    95.0    0.7170    0.0680
   105.0    0.7780    0.0700
   115.0    0.7560    0.0760
   125.0    0.6350    0.0790
   135.0    0.6750    0.0950
   145.0    0.6710    0.1160
   155.0    0.6330    0.1350
   165.0    0.6890    0.1920
   175.0    0.2730    0.3040
------------------------------------------
E = 1070.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0490    0.3120
    15.0   -0.6960    0.2210
    25.0   -0.6790    0.1440
    35.0   -0.0550    0.1110
    45.0   -0.0720    0.0870
    55.0    0.2340    0.0750
    65.0    0.3710    0.0700
    75.0    0.4860    0.0680
    85.0    0.5620    0.0640
    95.0    0.6530    0.0680
   105.0    0.6320    0.0720
   115.0    0.5740    0.0760
   125.0    0.7460    0.0870
   135.0    0.8230    0.1060
   145.0    0.7140    0.1200
   155.0    0.7090    0.1430
   165.0    0.9640    0.2100
   175.0    0.2860    0.3410
------------------------------------------
E = 1080.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4000    0.3450
    15.0   -0.1010    0.2010
    25.0   -0.3890    0.1370
    35.0   -0.2170    0.1050
    45.0   -0.0950    0.0890
    55.0    0.0410    0.0770
    65.0    0.2960    0.0690
    75.0    0.5600    0.0670
    85.0    0.5140    0.0670
    95.0    0.7220    0.0700
   105.0    0.7310    0.0730
   115.0    0.6960    0.0780
   125.0    0.6820    0.0850
   135.0    0.5710    0.0970
   145.0    0.7540    0.1260
   155.0    0.8600    0.1600
   165.0    0.0670    0.2120
   175.0   -0.0650    0.3590
------------------------------------------
E = 1090.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1540    0.3210
    15.0   -0.7890    0.2060
    25.0   -0.4790    0.1340
    35.0   -0.2940    0.1090
    45.0   -0.1230    0.0850
    55.0    0.1330    0.0780
    65.0    0.2260    0.0710
    75.0    0.5050    0.0670
    85.0    0.4770    0.0660
    95.0    0.5910    0.0710
   105.0    0.8180    0.0780
   115.0    0.7060    0.0790
   125.0    0.7810    0.0920
   135.0    0.8480    0.1090
   145.0    0.8770    0.1290
   155.0    0.4580    0.1660
   165.0    0.5040    0.1920
   175.0    0.5260    0.4740
------------------------------------------
E = 1100.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2730    0.3040
    15.0   -0.7040    0.2040
    25.0   -0.3970    0.1260
    35.0   -0.2590    0.1060
    45.0   -0.0820    0.0890
    55.0    0.0550    0.0760
    65.0    0.3370    0.0690
    75.0    0.4670    0.0690
    85.0    0.5020    0.0680
    95.0    0.6470    0.0710
   105.0    0.5380    0.0730
   115.0    0.5940    0.0810
   125.0    0.8200    0.0960
   135.0    0.7250    0.1080
   145.0    0.6240    0.1330
   155.0    0.6770    0.1830
   165.0    0.7320    0.2350
   175.0   -0.2860    0.4410
------------------------------------------
E = 1110.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.0300    0.3920
    15.0   -0.4720    0.1850
    25.0   -0.7060    0.1380
    35.0   -0.5190    0.1040
    45.0   -0.1640    0.0870
    55.0    0.0600    0.0760
    65.0    0.1800    0.0700
    75.0    0.3930    0.0690
    85.0    0.4460    0.0670
    95.0    0.5050    0.0700
   105.0    0.5470    0.0740
   115.0    0.6670    0.0860
   125.0    0.5980    0.0910
   135.0    0.7440    0.1150
   145.0    0.7860    0.1400
   155.0    0.5230    0.1690
   165.0    0.4530    0.2370
   175.0   -0.2610    0.4210
------------------------------------------
E = 1120.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3530    0.3480
    15.0   -0.4340    0.1710
    25.0   -0.6160    0.1360
    35.0   -0.4810    0.1080
    45.0   -0.0510    0.0890
    55.0    0.0230    0.0760
    65.0    0.2070    0.0690
    75.0    0.4580    0.0680
    85.0    0.4130    0.0680
    95.0    0.4800    0.0710
   105.0    0.5080    0.0740
   115.0    0.5670    0.0880
   125.0    0.6640    0.0950
   135.0    0.7890    0.1150
   145.0    0.8680    0.1470
   155.0    0.4720    0.1850
   165.0    0.8470    0.2830
   175.0    0.9570    0.4620
------------------------------------------
E = 1130.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3160    0.3280
    15.0   -0.5160    0.1850
    25.0   -0.3410    0.1200
    35.0   -0.4260    0.1050
    45.0   -0.3360    0.0880
    55.0   -0.1340    0.0740
    65.0    0.2400    0.0690
    75.0    0.2920    0.0670
    85.0    0.4220    0.0680
    95.0    0.5630    0.0740
   105.0    0.4550    0.0750
   115.0    0.7130    0.0860
   125.0    0.7840    0.0990
   135.0    0.7130    0.1200
   145.0    0.7750    0.1440
   155.0    0.6030    0.1860
   165.0    0.5160    0.2620
   175.0    0.0000    0.6320
------------------------------------------
E = 1140.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0430    0.2920
    15.0   -0.1840    0.1690
    25.0   -0.6000    0.1290
    35.0   -0.6050    0.1060
    45.0   -0.2380    0.0840
    55.0   -0.1400    0.0770
    65.0    0.2530    0.0720
    75.0    0.3320    0.0670
    85.0    0.3930    0.0670
    95.0    0.4810    0.0740
   105.0    0.5450    0.0790
   115.0    0.5780    0.0870
   125.0    0.6210    0.0970
   135.0    0.5750    0.1160
   145.0    0.8550    0.1470
   155.0    0.5920    0.1870
   165.0    1.0590    0.2740
   175.0    0.7370    0.4890
------------------------------------------
E = 1150.000 MeV, Wght = 1.00, Syst = 0.05
