E =  710.000 MeV, Wght = 1.00, Syst = 0.05
    25.0   -0.6860    0.0440
    35.0   -0.4720    0.0360
    45.0   -0.2950    0.0320
    55.0   -0.0320    0.0300
    65.0    0.1560    0.0280
    75.0    0.3470    0.0280
    85.0    0.4500    0.0270
    95.0    0.5390    0.0270
   105.0    0.6240    0.0280
   115.0    0.6860    0.0290
   125.0    0.8030    0.0310
   135.0    0.8530    0.0340
   145.0    0.8730    0.0380
   155.0    0.9640    0.0460
   165.0    0.9890    0.0590
   175.0    1.0720    0.1090
------------------------------------------
E =  860.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.0450    0.1070
    15.0   -0.9400    0.0590
    25.0   -0.7830    0.0450
    35.0   -0.5090    0.0370
    45.0   -0.2540    0.0330
    55.0   -0.0790    0.0310
    65.0    0.1850    0.0300
    75.0    0.3290    0.0290
    85.0    0.4670    0.0280
    95.0    0.5600    0.0290
   105.0    0.6090    0.0290
   115.0    0.7100    0.0300
   125.0    0.7030    0.0310
   135.0    0.8580    0.0350
   145.0    0.8960    0.0390
   155.0    0.8860    0.0460
   165.0    1.0390    0.0620
   175.0    1.0770    0.1100
------------------------------------------
E =  870.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.1180    0.1040
    15.0   -0.8840    0.0600
    25.0   -0.7370    0.0470
    35.0   -0.5360    0.0390
    45.0   -0.3060    0.0350
    55.0    0.0360    0.0320
    65.0    0.1610    0.0310
    75.0    0.4080    0.0300
    85.0    0.4760    0.0290
    95.0    0.6050    0.0290
   105.0    0.6260    0.0290
   115.0    0.7470    0.0310
   125.0    0.8030    0.0330
   135.0    0.8220    0.0350
   145.0    0.9320    0.0410
   155.0    0.9920    0.0480
   165.0    1.0490    0.0640
   175.0    1.0290    0.1100
------------------------------------------
E =  880.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.9540    0.1090
    15.0   -0.9190    0.0620
    25.0   -0.6370    0.0480
    35.0   -0.4530    0.0400
    45.0   -0.1710    0.0370
    55.0    0.1180    0.0340
    65.0    0.2360    0.0320
    75.0    0.4290    0.0320
    85.0    0.5310    0.0310
    95.0    0.6120    0.0310
   105.0    0.6800    0.0310
   115.0    0.7380    0.0320
   125.0    0.7950    0.0340
   135.0    0.8590    0.0370
   145.0    0.9070    0.0420
   155.0    1.0310    0.0510
   165.0    0.9410    0.0650
   175.0    0.9660    0.1130
------------------------------------------
E =  890.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.9290    0.1110
    15.0   -0.9100    0.0650
    25.0   -0.6410    0.0500
    35.0   -0.4250    0.0430
    45.0   -0.1680    0.0380
    55.0    0.1110    0.0350
    65.0    0.2870    0.0340
    75.0    0.4290    0.0330
    85.0    0.5610    0.0320
    95.0    0.6760    0.0330
   105.0    0.7610    0.0320
   115.0    0.7690    0.0330
   125.0    0.9240    0.0360
   135.0    0.9000    0.0390
   145.0    1.0080    0.0440
   155.0    0.9790    0.0520
   165.0    0.9730    0.0670
   175.0    0.9880    0.1210
------------------------------------------
E =  900.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.9480    0.1190
    15.0   -0.7760    0.0690
    25.0   -0.7740    0.0530
    35.0   -0.4580    0.0440
    45.0   -0.0800    0.0400
    55.0    0.0770    0.0360
    65.0    0.3350    0.0350
    75.0    0.4710    0.0340
    85.0    0.6010    0.0330
    95.0    0.6620    0.0330
   105.0    0.7220    0.0340
   115.0    0.8090    0.0350
   125.0    0.8860    0.0370
   135.0    0.8350    0.0390
   145.0    0.9310    0.0440
   155.0    1.0070    0.0530
   165.0    0.9490    0.0670
   175.0    1.0800    0.1280
------------------------------------------
E =  910.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.1130    0.1300
    15.0   -0.8990    0.0730
    25.0   -0.5330    0.0530
    35.0   -0.3630    0.0450
    45.0   -0.1290    0.0410
    55.0    0.2100    0.0380
    65.0    0.3500    0.0370
    75.0    0.4640    0.0360
    85.0    0.6950    0.0360
    95.0    0.6950    0.0350
   105.0    0.7000    0.0350
   115.0    0.7990    0.0360
   125.0    0.8240    0.0380
   135.0    0.8600    0.0410
   145.0    0.9980    0.0470
   155.0    0.9510    0.0540
   165.0    0.9110    0.0710
   175.0    0.9560    0.1290
------------------------------------------
E =  920.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.9490    0.1390
    15.0   -0.9300    0.0800
    25.0   -0.6120    0.0580
    35.0   -0.3100    0.0490
    45.0   -0.0770    0.0440
    55.0    0.2600    0.0410
    65.0    0.4430    0.0390
    75.0    0.5260    0.0370
    85.0    0.6190    0.0370
    95.0    0.6410    0.0360
   105.0    0.7400    0.0360
   115.0    0.7800    0.0370
   125.0    0.8770    0.0390
   135.0    0.8380    0.0420
   145.0    0.9100    0.0480
   155.0    0.9980    0.0570
   165.0    1.0100    0.0720
   175.0    1.0780    0.1220
------------------------------------------
E =  930.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.9960    0.1460
    15.0   -0.7660    0.0790
    25.0   -0.5540    0.0610
    35.0   -0.3790    0.0510
    45.0   -0.0160    0.0460
    55.0    0.1750    0.0430
    65.0    0.4000    0.0410
    75.0    0.5720    0.0390
    85.0    0.6940    0.0390
    95.0    0.6990    0.0370
   105.0    0.7860    0.0380
   115.0    0.8030    0.0380
   125.0    0.7930    0.0410
   135.0    0.8390    0.0440
   145.0    0.9060    0.0500
   155.0    0.9210    0.0570
   165.0    0.9370    0.0730
   175.0    0.9630    0.1290
------------------------------------------
E =  940.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.9420    0.1530
    15.0   -0.7390    0.0860
    25.0   -0.6100    0.0680
    35.0   -0.2590    0.0550
    45.0    0.0320    0.0500
    55.0    0.2870    0.0450
    65.0    0.5250    0.0430
    75.0    0.5620    0.0410
    85.0    0.6900    0.0400
    95.0    0.6680    0.0390
   105.0    0.7410    0.0390
   115.0    0.7670    0.0400
   125.0    0.7690    0.0420
   135.0    0.7550    0.0450
   145.0    0.9260    0.0530
   155.0    1.0250    0.0610
   165.0    0.9990    0.0800
   175.0    1.1740    0.1480
------------------------------------------
E =  950.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.1000    0.1610
    15.0   -0.7850    0.0930
    25.0   -0.5950    0.0690
    35.0   -0.1730    0.0580
    45.0    0.1010    0.0520
    55.0    0.3050    0.0480
    65.0    0.4180    0.0440
    75.0    0.5350    0.0430
    85.0    0.6690    0.0410
    95.0    0.7260    0.0410
   105.0    0.7470    0.0410
   115.0    0.6940    0.0410
   125.0    0.8110    0.0440
   135.0    0.8820    0.0490
   145.0    0.8910    0.0540
   155.0    0.9540    0.0650
   165.0    1.0370    0.0860
   175.0    1.0520    0.1430
------------------------------------------
E =  960.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.1250    0.1810
    15.0   -0.8930    0.0980
    25.0   -0.3260    0.0750
    35.0   -0.1920    0.0630
    45.0    0.1090    0.0550
    55.0    0.3950    0.0510
    65.0    0.4590    0.0470
    75.0    0.5210    0.0440
    85.0    0.5590    0.0420
    95.0    0.6090    0.0420
   105.0    0.6710    0.0420
   115.0    0.7420    0.0430
   125.0    0.7540    0.0460
   135.0    0.7810    0.0500
   145.0    0.9100    0.0560
   155.0    0.9770    0.0670
   165.0    0.9350    0.0860
   175.0    0.8710    0.1410
------------------------------------------
E =  970.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.8100    0.1960
    15.0   -0.7580    0.1040
    25.0   -0.5270    0.0810
    35.0   -0.1870    0.0670
    45.0    0.1450    0.0590
    55.0    0.3700    0.0520
    65.0    0.4850    0.0490
    75.0    0.4650    0.0450
    85.0    0.5100    0.0440
    95.0    0.6560    0.0440
   105.0    0.6420    0.0430
   115.0    0.7430    0.0460
   125.0    0.7100    0.0480
   135.0    0.7160    0.0520
   145.0    0.8960    0.0590
   155.0    0.9840    0.0720
   165.0    0.8720    0.0910
   175.0    1.2710    0.1710
------------------------------------------
E =  980.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.0610    0.2290
    15.0   -0.8370    0.1180
    25.0   -0.3070    0.0880
    35.0   -0.1190    0.0720
    45.0    0.1060    0.0600
    55.0    0.2990    0.0550
    65.0    0.4040    0.0490
    75.0    0.4630    0.0470
    85.0    0.4190    0.0450
    95.0    0.5750    0.0440
   105.0    0.5750    0.0440
   115.0    0.6030    0.0460
   125.0    0.6590    0.0490
   135.0    0.7500    0.0550
   145.0    0.8010    0.0630
   155.0    0.9500    0.0760
   165.0    1.0080    0.0990
   175.0    1.1850    0.1860
------------------------------------------
E =  990.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.7010    0.2420
    15.0   -0.9090    0.1380
    25.0   -0.4440    0.0960
    35.0   -0.0340    0.0750
    45.0    0.2860    0.0650
    55.0    0.3130    0.0580
    65.0    0.3240    0.0520
    75.0    0.4420    0.0490
    85.0    0.4980    0.0460
    95.0    0.5080    0.0460
   105.0    0.4610    0.0460
   115.0    0.6330    0.0470
   125.0    0.6670    0.0520
   135.0    0.7980    0.0560
   145.0    0.8680    0.0660
   155.0    0.9540    0.0810
   165.0    0.9100    0.1020
   175.0    0.6670    0.1700
------------------------------------------
E = 1000.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.7570    0.2490
    15.0   -0.5050    0.1380
    25.0   -0.3680    0.1010
    35.0   -0.0030    0.0830
    45.0    0.1830    0.0680
    55.0    0.2980    0.0600
    65.0    0.2770    0.0530
    75.0    0.2830    0.0490
    85.0    0.3700    0.0480
    95.0    0.4380    0.0470
   105.0    0.4040    0.0470
   115.0    0.4460    0.0490
   125.0    0.5280    0.0530
   135.0    0.6730    0.0590
   145.0    0.8350    0.0670
   155.0    0.9470    0.0870
   165.0    1.0770    0.1110
   175.0    0.7310    0.1770
------------------------------------------
E = 1010.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.6890    0.2710
    15.0   -0.8160    0.1540
    25.0   -0.5140    0.1080
    35.0   -0.1350    0.0860
    45.0    0.2890    0.0710
    55.0    0.0040    0.0600
    65.0    0.2550    0.0540
    75.0    0.2550    0.0510
    85.0    0.2070    0.0480
    95.0    0.2810    0.0480
   105.0    0.3540    0.0490
   115.0    0.4000    0.0500
   125.0    0.5360    0.0550
   135.0    0.7160    0.0630
   145.0    0.7730    0.0720
   155.0    0.8250    0.0860
   165.0    0.9890    0.1140
   175.0    1.0400    0.2020
------------------------------------------
E = 1020.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.2590    0.3220
    15.0   -0.6120    0.1600
    25.0   -0.3660    0.1160
    35.0   -0.1620    0.0860
    45.0    0.0220    0.0710
    55.0    0.0470    0.0600
    65.0    0.2060    0.0540
    75.0    0.2070    0.0510
    85.0    0.2530    0.0500
    95.0    0.2240    0.0490
   105.0    0.2370    0.0500
   115.0    0.3500    0.0530
   125.0    0.4180    0.0560
   135.0    0.4610    0.0630
   145.0    0.7750    0.0780
   155.0    0.7940    0.0950
   165.0    0.9430    0.1190
   175.0    1.1460    0.2270
------------------------------------------
E = 1030.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.7690    0.2970
    15.0   -0.7580    0.1690
    25.0   -0.2800    0.1180
    35.0   -0.1480    0.0910
    45.0    0.0950    0.0740
    55.0    0.1150    0.0620
    65.0    0.0670    0.0550
    75.0    0.0890    0.0520
    85.0    0.0980    0.0500
    95.0    0.1290    0.0500
   105.0    0.1850    0.0510
   115.0    0.2430    0.0550
   125.0    0.3700    0.0600
   135.0    0.4650    0.0660
   145.0    0.5170    0.0770
   155.0    0.8400    0.1000
   165.0    1.1620    0.1390
   175.0    0.7320    0.2350
------------------------------------------
E = 1040.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.3780    0.3620
    15.0   -0.7160    0.1670
    25.0   -0.5370    0.1220
    35.0   -0.1260    0.0920
    45.0   -0.0420    0.0720
    55.0   -0.0340    0.0610
    65.0    0.0510    0.0570
    75.0    0.0370    0.0530
    85.0   -0.0120    0.0520
    95.0    0.0160    0.0500
   105.0    0.1750    0.0530
   115.0    0.2710    0.0560
   125.0    0.1690    0.0630
   135.0    0.4320    0.0680
   145.0    0.5930    0.0830
   155.0    0.6910    0.1010
   165.0    0.8570    0.1430
   175.0    1.0240    0.2480
------------------------------------------
E = 1050.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.2000    0.3480
    15.0   -0.9280    0.1880
    25.0   -0.4260    0.1240
    35.0   -0.2160    0.0920
    45.0   -0.1040    0.0720
    55.0   -0.0720    0.0620
    65.0   -0.0450    0.0580
    75.0   -0.0200    0.0520
    85.0   -0.0730    0.0510
    95.0   -0.0040    0.0530
   105.0   -0.0110    0.0540
   115.0    0.0240    0.0560
   125.0    0.2340    0.0640
   135.0    0.4760    0.0730
   145.0    0.6850    0.0880
   155.0    0.7060    0.1050
   165.0    0.8780    0.1590
   175.0    0.9880    0.2450
------------------------------------------
E = 1060.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.1110    0.3110
    15.0   -0.6050    0.1840
    25.0   -0.5960    0.1200
    35.0   -0.1510    0.0880
    45.0   -0.0840    0.0740
    55.0   -0.0060    0.0640
    65.0   -0.1280    0.0560
    75.0   -0.1150    0.0520
    85.0   -0.1650    0.0530
    95.0   -0.0730    0.0540
   105.0   -0.0460    0.0540
   115.0   -0.0850    0.0580
   125.0    0.1030    0.0650
   135.0    0.2440    0.0750
   145.0    0.4050    0.0900
   155.0    0.7140    0.1200
   165.0    0.8440    0.1650
   175.0    1.0340    0.2960
------------------------------------------
E = 1070.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.1110    0.3410
    15.0   -0.5130    0.1940
    25.0   -0.3840    0.1180
    35.0   -0.2420    0.0900
    45.0   -0.1500    0.0750
    55.0   -0.1480    0.0640
    65.0   -0.1880    0.0570
    75.0   -0.1640    0.0540
    85.0   -0.2360    0.0540
    95.0   -0.1280    0.0540
   105.0   -0.1910    0.0560
   115.0   -0.0130    0.0610
   125.0    0.2160    0.0700
   135.0    0.1290    0.0800
   145.0    0.3550    0.0960
   155.0    0.5900    0.1140
   165.0    0.8690    0.1580
   175.0    1.3330    0.3270
------------------------------------------
E = 1080.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.2940    0.3340
    15.0   -0.7190    0.1720
    25.0   -0.3210    0.1150
    35.0   -0.2270    0.0940
    45.0   -0.2130    0.0730
    55.0   -0.1880    0.0660
    65.0   -0.2330    0.0580
    75.0   -0.1870    0.0540
    85.0   -0.1910    0.0540
    95.0   -0.2400    0.0540
   105.0   -0.0980    0.0570
   115.0   -0.1430    0.0640
   125.0   -0.0050    0.0690
   135.0    0.0840    0.0770
   145.0    0.4080    0.1010
   155.0    0.5940    0.1350
   165.0    0.8320    0.1850
   175.0    0.6180    0.2820
------------------------------------------
E = 1090.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.5450    0.2800
    15.0   -0.8030    0.1720
    25.0   -0.5440    0.1190
    35.0   -0.3410    0.0890
    45.0   -0.2430    0.0710
    55.0   -0.2420    0.0620
    65.0   -0.2550    0.0570
    75.0   -0.3300    0.0560
    85.0   -0.2680    0.0540
    95.0   -0.2070    0.0560
   105.0   -0.2570    0.0600
   115.0   -0.2060    0.0640
   125.0   -0.0490    0.0700
   135.0    0.0950    0.0810
   145.0    0.1040    0.0970
   155.0    0.6100    0.1360
   165.0    0.6850    0.1730
   175.0    1.2590    0.3220
------------------------------------------
E = 1100.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.4390    0.3260
    15.0   -0.9660    0.1830
    25.0   -0.5450    0.1120
    35.0   -0.5450    0.0910
    45.0   -0.3670    0.0740
    55.0   -0.3380    0.0650
    65.0   -0.2730    0.0590
    75.0   -0.3310    0.0550
    85.0   -0.2560    0.0550
    95.0   -0.3160    0.0570
   105.0   -0.3290    0.0600
   115.0   -0.2110    0.0650
   125.0   -0.2240    0.0740
   135.0    0.0140    0.0850
   145.0    0.3040    0.1040
   155.0    0.3240    0.1270
   165.0    0.8170    0.2010
   175.0    0.3750    0.3600
------------------------------------------
E = 1110.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.2170    0.3450
    15.0   -0.9360    0.1680
    25.0   -0.5880    0.1100
    35.0   -0.4090    0.0870
    45.0   -0.2350    0.0750
    55.0   -0.3470    0.0650
    65.0   -0.3240    0.0580
    75.0   -0.2910    0.0560
    85.0   -0.3110    0.0550
    95.0   -0.3750    0.0580
   105.0   -0.3610    0.0600
   115.0   -0.2880    0.0660
   125.0   -0.2600    0.0750
   135.0   -0.0040    0.0860
   145.0    0.1260    0.1160
   155.0    0.5670    0.1470
   165.0    0.8310    0.2300
   175.0    0.9410    0.3790
------------------------------------------
E = 1120.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.6450    0.2670
    15.0   -0.7980    0.1590
    25.0   -0.5990    0.1110
    35.0   -0.4630    0.0850
    45.0   -0.3130    0.0740
    55.0   -0.4280    0.0640
    65.0   -0.3930    0.0590
    75.0   -0.4440    0.0560
    85.0   -0.3940    0.0580
    95.0   -0.4050    0.0580
   105.0   -0.4430    0.0640
   115.0   -0.3140    0.0660
   125.0   -0.4030    0.0740
   135.0   -0.1510    0.0880
   145.0    0.0350    0.1080
   155.0    0.3580    0.1470
   165.0    1.2000    0.2390
   175.0    0.8970    0.4070
------------------------------------------
E = 1130.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.1170    0.2610
    15.0   -0.8540    0.1540
    25.0   -0.6320    0.1080
    35.0   -0.4820    0.0830
    45.0   -0.3450    0.0740
    55.0   -0.3640    0.0630
    65.0   -0.3190    0.0590
    75.0   -0.3530    0.0560
    85.0   -0.3610    0.0560
    95.0   -0.3810    0.0580
   105.0   -0.5240    0.0650
   115.0   -0.2900    0.0690
   125.0   -0.2490    0.0790
   135.0   -0.0040    0.0890
   145.0    0.1050    0.1150
   155.0    0.4240    0.1590
   165.0    0.5900    0.2040
   175.0    1.3330    0.4910
------------------------------------------
E = 1140.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -1.0830    0.3280
    15.0   -0.6240    0.1410
    25.0   -0.6020    0.1090
    35.0   -0.4420    0.0870
    45.0   -0.4340    0.0740
    55.0   -0.4310    0.0650
    65.0   -0.4050    0.0590
    75.0   -0.4970    0.0560
    85.0   -0.4280    0.0570
    95.0   -0.4410    0.0600
   105.0   -0.3490    0.0640
   115.0   -0.2970    0.0680
   125.0   -0.4870    0.0810
   135.0   -0.1730    0.0890
   145.0    0.0940    0.1200
   155.0    0.3820    0.1530
   165.0    0.5310    0.2090
   175.0    0.5190    0.3980
------------------------------------------
E = 1150.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.9630    0.2470
    15.0   -0.7690    0.1440
    25.0   -0.6560    0.1090
    35.0   -0.4820    0.0860
    45.0   -0.3130    0.0730
