   W         M4+(eta_p)
 1584.0   -0.000088  -0.001166
 1585.0   -0.000088  -0.001193
 1586.0   -0.000087  -0.001221
 1587.0   -0.000087  -0.001250
 1588.0   -0.000086  -0.001278
 1589.0   -0.000085  -0.001307
 1590.0   -0.000085  -0.001335
 1591.0   -0.000083  -0.001365
 1592.0   -0.000082  -0.001396
 1593.0   -0.000081  -0.001426
 1594.0   -0.000080  -0.001456
 1595.0   -0.000079  -0.001487
 1596.0   -0.000077  -0.001519
 1597.0   -0.000075  -0.001551
 1598.0   -0.000073  -0.001583
 1599.0   -0.000072  -0.001615
 1600.0   -0.000070  -0.001647
 1601.0   -0.000068  -0.001682
 1602.0   -0.000065  -0.001716
 1603.0   -0.000063  -0.001750
 1604.0   -0.000060  -0.001784
 1605.0   -0.000058  -0.001818
 1606.0   -0.000055  -0.001854
 1607.0   -0.000052  -0.001890
 1608.0   -0.000049  -0.001926
 1609.0   -0.000046  -0.001962
 1610.0   -0.000042  -0.001998
 1611.0   -0.000039  -0.002036
 1612.0   -0.000035  -0.002074
 1613.0   -0.000031  -0.002112
 1614.0   -0.000027  -0.002150
 1615.0   -0.000023  -0.002188
 1616.0   -0.000018  -0.002228
 1617.0   -0.000013  -0.002268
 1618.0   -0.000009  -0.002308
 1619.0   -0.000004  -0.002348
 1620.0    0.000001  -0.002388
 1621.0    0.000007  -0.002430
 1622.0    0.000012  -0.002472
 1623.0    0.000018  -0.002513
 1624.0    0.000024  -0.002555
 1625.0    0.000029  -0.002597
 1626.0    0.000035  -0.002640
 1627.0    0.000041  -0.002684
 1628.0    0.000047  -0.002727
 1629.0    0.000052  -0.002770
 1630.0    0.000058  -0.002813
 1631.0    0.000067  -0.002860
 1632.0    0.000075  -0.002906
 1633.0    0.000084  -0.002952
 1634.0    0.000092  -0.002999
 1635.0    0.000101  -0.003045
 1636.0    0.000110  -0.003093
 1637.0    0.000119  -0.003141
 1638.0    0.000128  -0.003188
 1639.0    0.000137  -0.003236
 1640.0    0.000146  -0.003284
 1641.0    0.000156  -0.003334
 1642.0    0.000167  -0.003384
 1643.0    0.000177  -0.003433
 1644.0    0.000187  -0.003483
 1645.0    0.000197  -0.003533
 1646.0    0.000209  -0.003584
 1647.0    0.000220  -0.003636
 1648.0    0.000232  -0.003688
 1649.0    0.000243  -0.003739
 1650.0    0.000255  -0.003791
 1651.0    0.000268  -0.003844
 1652.0    0.000281  -0.003898
 1653.0    0.000294  -0.003952
 1654.0    0.000307  -0.004005
 1655.0    0.000320  -0.004059
 1656.0    0.000334  -0.004114
 1657.0    0.000349  -0.004169
 1658.0    0.000363  -0.004225
 1659.0    0.000378  -0.004280
 1660.0    0.000392  -0.004336
 1661.0    0.000408  -0.004393
 1662.0    0.000424  -0.004450
 1663.0    0.000440  -0.004507
 1664.0    0.000456  -0.004565
 1665.0    0.000472  -0.004622
 1666.0    0.000490  -0.004681
 1667.0    0.000508  -0.004740
 1668.0    0.000526  -0.004799
 1669.0    0.000543  -0.004858
 1670.0    0.000561  -0.004917
 1671.0    0.000580  -0.004978
 1672.0    0.000600  -0.005039
 1673.0    0.000619  -0.005100
 1674.0    0.000639  -0.005161
 1675.0    0.000658  -0.005222
 1676.0    0.000679  -0.005284
 1677.0    0.000701  -0.005347
 1678.0    0.000722  -0.005409
 1679.0    0.000743  -0.005472
 1680.0    0.000765  -0.005534
 1681.0    0.000788  -0.005599
 1682.0    0.000811  -0.005663
 1683.0    0.000834  -0.005727
 1684.0    0.000857  -0.005791
 1685.0    0.000880  -0.005856
 1686.0    0.000906  -0.005922
 1687.0    0.000931  -0.005987
 1688.0    0.000956  -0.006053
 1689.0    0.000981  -0.006119
 1690.0    0.001006  -0.006185
 1691.0    0.001033  -0.006252
 1692.0    0.001061  -0.006320
 1693.0    0.001088  -0.006387
 1694.0    0.001115  -0.006455
 1695.0    0.001142  -0.006522
 1696.0    0.001172  -0.006591
 1697.0    0.001201  -0.006660
 1698.0    0.001230  -0.006729
 1699.0    0.001260  -0.006798
 1700.0    0.001289  -0.006867
 1701.0    0.001321  -0.006937
 1702.0    0.001352  -0.007008
 1703.0    0.001384  -0.007078
 1704.0    0.001415  -0.007148
 1705.0    0.001447  -0.007219
 1706.0    0.001481  -0.007291
 1707.0    0.001515  -0.007362
 1708.0    0.001550  -0.007434
 1709.0    0.001584  -0.007506
 1710.0    0.001618  -0.007578
 1711.0    0.001654  -0.007651
 1712.0    0.001690  -0.007724
 1713.0    0.001725  -0.007797
 1714.0    0.001761  -0.007869
 1715.0    0.001797  -0.007942
 1716.0    0.001835  -0.008017
 1717.0    0.001874  -0.008091
 1718.0    0.001913  -0.008165
 1719.0    0.001951  -0.008239
 1720.0    0.001990  -0.008313
 1721.0    0.002031  -0.008389
 1722.0    0.002072  -0.008464
 1723.0    0.002113  -0.008539
 1724.0    0.002155  -0.008615
 1725.0    0.002196  -0.008690
 1726.0    0.002239  -0.008766
 1727.0    0.002283  -0.008843
 1728.0    0.002327  -0.008919
 1729.0    0.002370  -0.008996
 1730.0    0.002414  -0.009072
 1731.0    0.002460  -0.009149
 1732.0    0.002507  -0.009227
 1733.0    0.002553  -0.009304
 1734.0    0.002599  -0.009381
 1735.0    0.002645  -0.009458
 1736.0    0.002694  -0.009537
 1737.0    0.002743  -0.009615
 1738.0    0.002792  -0.009693
 1739.0    0.002841  -0.009771
 1740.0    0.002890  -0.009849
 1741.0    0.002942  -0.009928
 1742.0    0.002994  -0.010007
 1743.0    0.003045  -0.010086
 1744.0    0.003097  -0.010165
 1745.0    0.003149  -0.010244
 1746.0    0.003203  -0.010323
 1747.0    0.003258  -0.010403
 1748.0    0.003312  -0.010482
 1749.0    0.003367  -0.010562
 1750.0    0.003421  -0.010641
 1751.0    0.003478  -0.010721
 1752.0    0.003536  -0.010801
 1753.0    0.003593  -0.010881
 1754.0    0.003650  -0.010961
 1755.0    0.003707  -0.011041
 1756.0    0.003768  -0.011122
 1757.0    0.003828  -0.011202
 1758.0    0.003888  -0.011283
 1759.0    0.003948  -0.011363
 1760.0    0.004008  -0.011444
 1761.0    0.004071  -0.011525
 1762.0    0.004134  -0.011605
 1763.0    0.004197  -0.011686
 1764.0    0.004260  -0.011767
 1765.0    0.004323  -0.011848
 1766.0    0.004389  -0.011929
 1767.0    0.004455  -0.012010
 1768.0    0.004521  -0.012091
 1769.0    0.004587  -0.012172
 1770.0    0.004653  -0.012253
 1771.0    0.004722  -0.012334
 1772.0    0.004791  -0.012415
 1773.0    0.004860  -0.012496
 1774.0    0.004929  -0.012577
 1775.0    0.004998  -0.012658
 1776.0    0.005070  -0.012739
 1777.0    0.005142  -0.012820
 1778.0    0.005214  -0.012901
 1779.0    0.005286  -0.012982
 1780.0    0.005358  -0.013063
 1781.0    0.005433  -0.013144
 1782.0    0.005508  -0.013225
 1783.0    0.005583  -0.013305
 1784.0    0.005658  -0.013386
 1785.0    0.005733  -0.013467
 1786.0    0.005811  -0.013548
 1787.0    0.005889  -0.013628
 1788.0    0.005967  -0.013709
 1789.0    0.006045  -0.013789
 1790.0    0.006123  -0.013870
 1791.0    0.006204  -0.013950
 1792.0    0.006285  -0.014030
 1793.0    0.006367  -0.014110
 1794.0    0.006448  -0.014190
 1795.0    0.006529  -0.014270
 1796.0    0.006613  -0.014350
 1797.0    0.006697  -0.014430
 1798.0    0.006781  -0.014509
 1799.0    0.006865  -0.014589
 1800.0    0.006949  -0.014668
 1801.0    0.007037  -0.014747
 1802.0    0.007124  -0.014826
 1803.0    0.007211  -0.014905
 1804.0    0.007298  -0.014984
 1805.0    0.007386  -0.015063
 1806.0    0.007476  -0.015141
 1807.0    0.007566  -0.015219
 1808.0    0.007656  -0.015297
 1809.0    0.007747  -0.015375
 1810.0    0.007837  -0.015454
 1811.0    0.007930  -0.015531
 1812.0    0.008024  -0.015608
 1813.0    0.008117  -0.015685
 1814.0    0.008210  -0.015762
 1815.0    0.008304  -0.015839
 1816.0    0.008400  -0.015916
 1817.0    0.008496  -0.015992
 1818.0    0.008593  -0.016068
 1819.0    0.008689  -0.016144
 1820.0    0.008785  -0.016220
 1821.0    0.008885  -0.016295
 1822.0    0.008984  -0.016370
 1823.0    0.009084  -0.016445
 1824.0    0.009183  -0.016520
 1825.0    0.009282  -0.016595
 1826.0    0.009385  -0.016668
 1827.0    0.009487  -0.016742
 1828.0    0.009590  -0.016815
 1829.0    0.009692  -0.016889
 1830.0    0.009795  -0.016963
 1831.0    0.009900  -0.017035
 1832.0    0.010005  -0.017107
 1833.0    0.010111  -0.017179
 1834.0    0.010216  -0.017251
 1835.0    0.010321  -0.017323
 1836.0    0.010430  -0.017394
 1837.0    0.010538  -0.017464
 1838.0    0.010646  -0.017535
 1839.0    0.010755  -0.017605
 1840.0    0.010863  -0.017676
 1841.0    0.010975  -0.017745
 1842.0    0.011086  -0.017814
 1843.0    0.011198  -0.017883
 1844.0    0.011309  -0.017952
 1845.0    0.011421  -0.018021
 1846.0    0.011535  -0.018088
 1847.0    0.011649  -0.018155
 1848.0    0.011763  -0.018222
 1849.0    0.011877  -0.018289
 1850.0    0.011991  -0.018356
 1851.0    0.012108  -0.018421
 1852.0    0.012225  -0.018486
 1853.0    0.012342  -0.018551
 1854.0    0.012459  -0.018616
 1855.0    0.012575  -0.018681
 1856.0    0.012695  -0.018744
 1857.0    0.012815  -0.018807
 1858.0    0.012935  -0.018870
 1859.0    0.013054  -0.018932
 1860.0    0.013174  -0.018995
 1861.0    0.013297  -0.019056
 1862.0    0.013419  -0.019117
 1863.0    0.013542  -0.019178
 1864.0    0.013664  -0.019238
 1865.0    0.013787  -0.019299
 1866.0    0.013912  -0.019357
 1867.0    0.014037  -0.019416
 1868.0    0.014162  -0.019474
 1869.0    0.014287  -0.019533
 1870.0    0.014412  -0.019591
 1871.0    0.014540  -0.019647
 1872.0    0.014668  -0.019703
 1873.0    0.014796  -0.019759
 1874.0    0.014923  -0.019815
 1875.0    0.015051  -0.019870
 1876.0    0.015181  -0.019924
 1877.0    0.015312  -0.019977
 1878.0    0.015442  -0.020031
 1879.0    0.015572  -0.020084
 1880.0    0.015702  -0.020137
 1881.0    0.015835  -0.020188
 1882.0    0.015968  -0.020238
 1883.0    0.016100  -0.020289
 1884.0    0.016233  -0.020340
 1885.0    0.016366  -0.020390
 1886.0    0.016501  -0.020438
 1887.0    0.016636  -0.020486
 1888.0    0.016771  -0.020534
 1889.0    0.016906  -0.020582
 1890.0    0.017041  -0.020630
 1891.0    0.017179  -0.020675
 1892.0    0.017316  -0.020719
 1893.0    0.017454  -0.020764
 1894.0    0.017591  -0.020809
 1895.0    0.017728  -0.020854
 1896.0    0.017868  -0.020896
 1897.0    0.018008  -0.020938
 1898.0    0.018147  -0.020980
 1899.0    0.018287  -0.021022
 1900.0    0.018426  -0.021064
 1901.0    0.018568  -0.021103
 1902.0    0.018710  -0.021141
 1903.0    0.018852  -0.021180
 1904.0    0.018993  -0.021219
 1905.0    0.019135  -0.021258
 1906.0    0.019279  -0.021293
 1907.0    0.019423  -0.021329
 1908.0    0.019566  -0.021364
 1909.0    0.019710  -0.021400
 1910.0    0.019854  -0.021435
 1911.0    0.019999  -0.021468
 1912.0    0.020145  -0.021500
 1913.0    0.020291  -0.021532
 1914.0    0.020436  -0.021564
 1915.0    0.020582  -0.021597
 1916.0    0.020730  -0.021625
 1917.0    0.020877  -0.021654
 1918.0    0.021025  -0.021683
 1919.0    0.021172  -0.021712
 1920.0    0.021320  -0.021741
 1921.0    0.021469  -0.021766
 1922.0    0.021618  -0.021791
 1923.0    0.021767  -0.021817
 1924.0    0.021917  -0.021842
 1925.0    0.022066  -0.021867
 1926.0    0.022217  -0.021889
 1927.0    0.022367  -0.021911
 1928.0    0.022518  -0.021932
 1929.0    0.022669  -0.021954
 1930.0    0.022820  -0.021976
 1931.0    0.022972  -0.021994
 1932.0    0.023125  -0.022012
 1933.0    0.023277  -0.022030
 1934.0    0.023429  -0.022048
 1935.0    0.023582  -0.022066
 1936.0    0.023735  -0.022081
 1937.0    0.023889  -0.022095
 1938.0    0.024043  -0.022109
 1939.0    0.024196  -0.022123
 1940.0    0.024350  -0.022138
 1941.0    0.024505  -0.022148
 1942.0    0.024660  -0.022159
 1943.0    0.024815  -0.022169
 1944.0    0.024970  -0.022180
 1945.0    0.025125  -0.022190
 1946.0    0.025281  -0.022197
 1947.0    0.025437  -0.022203
 1948.0    0.025594  -0.022210
 1949.0    0.025750  -0.022217
 1950.0    0.025906  -0.022223
 1951.0    0.026063  -0.022226
 1952.0    0.026220  -0.022229
 1953.0    0.026377  -0.022231
 1954.0    0.026535  -0.022234
 1955.0    0.026692  -0.022237
 1956.0    0.026850  -0.022235
 1957.0    0.027008  -0.022234
 1958.0    0.027166  -0.022233
 1959.0    0.027324  -0.022232
 1960.0    0.027482  -0.022230
 1961.0    0.027641  -0.022225
 1962.0    0.027800  -0.022219
 1963.0    0.027959  -0.022214
 1964.0    0.028118  -0.022209
 1965.0    0.028277  -0.022203
 1966.0    0.028436  -0.022194
 1967.0    0.028596  -0.022184
 1968.0    0.028755  -0.022175
 1969.0    0.028915  -0.022165
 1970.0    0.029074  -0.022156
 1971.0    0.029234  -0.022142
