   W         E4+(eta_p)
 1599.0    0.000070  -0.000020
 1600.0    0.000072  -0.000020
 1601.0    0.000073  -0.000020
 1602.0    0.000075  -0.000021
 1603.0    0.000076  -0.000021
 1604.0    0.000077  -0.000021
 1605.0    0.000079  -0.000021
 1606.0    0.000080  -0.000021
 1607.0    0.000082  -0.000021
 1608.0    0.000083  -0.000021
 1609.0    0.000085  -0.000021
 1610.0    0.000086  -0.000021
 1611.0    0.000088  -0.000021
 1612.0    0.000089  -0.000021
 1613.0    0.000091  -0.000021
 1614.0    0.000092  -0.000022
 1615.0    0.000094  -0.000022
 1616.0    0.000095  -0.000022
 1617.0    0.000097  -0.000022
 1618.0    0.000099  -0.000022
 1619.0    0.000100  -0.000022
 1620.0    0.000102  -0.000022
 1621.0    0.000104  -0.000021
 1622.0    0.000105  -0.000021
 1623.0    0.000107  -0.000021
 1624.0    0.000109  -0.000021
 1625.0    0.000110  -0.000021
 1626.0    0.000112  -0.000021
 1627.0    0.000114  -0.000021
 1628.0    0.000116  -0.000021
 1629.0    0.000118  -0.000021
 1630.0    0.000120  -0.000022
 1631.0    0.000121  -0.000021
 1632.0    0.000123  -0.000021
 1633.0    0.000125  -0.000021
 1634.0    0.000126  -0.000020
 1635.0    0.000128  -0.000020
 1636.0    0.000130  -0.000020
 1637.0    0.000132  -0.000020
 1638.0    0.000134  -0.000019
 1639.0    0.000136  -0.000019
 1640.0    0.000138  -0.000019
 1641.0    0.000139  -0.000019
 1642.0    0.000141  -0.000018
 1643.0    0.000143  -0.000018
 1644.0    0.000145  -0.000018
 1645.0    0.000147  -0.000018
 1646.0    0.000149  -0.000017
 1647.0    0.000151  -0.000017
 1648.0    0.000153  -0.000017
 1649.0    0.000155  -0.000016
 1650.0    0.000157  -0.000016
 1651.0    0.000159  -0.000015
 1652.0    0.000162  -0.000015
 1653.0    0.000164  -0.000015
 1654.0    0.000166  -0.000014
 1655.0    0.000168  -0.000014
 1656.0    0.000170  -0.000013
 1657.0    0.000172  -0.000013
 1658.0    0.000174  -0.000012
 1659.0    0.000176  -0.000012
 1660.0    0.000178  -0.000011
 1661.0    0.000181  -0.000011
 1662.0    0.000183  -0.000010
 1663.0    0.000185  -0.000009
 1664.0    0.000187  -0.000009
 1665.0    0.000190  -0.000008
 1666.0    0.000192  -0.000008
 1667.0    0.000194  -0.000007
 1668.0    0.000196  -0.000006
 1669.0    0.000199  -0.000005
 1670.0    0.000201  -0.000005
 1671.0    0.000203  -0.000004
 1672.0    0.000206  -0.000003
 1673.0    0.000208  -0.000002
 1674.0    0.000210  -0.000002
 1675.0    0.000212  -0.000001
 1676.0    0.000215   0.000000
 1677.0    0.000217   0.000001
 1678.0    0.000220   0.000002
 1679.0    0.000222   0.000003
 1680.0    0.000224   0.000004
 1681.0    0.000227   0.000005
 1682.0    0.000229   0.000006
 1683.0    0.000232   0.000006
 1684.0    0.000234   0.000007
 1685.0    0.000237   0.000008
 1686.0    0.000239   0.000010
 1687.0    0.000242   0.000011
 1688.0    0.000244   0.000012
 1689.0    0.000247   0.000013
 1690.0    0.000249   0.000014
 1691.0    0.000252   0.000015
 1692.0    0.000254   0.000016
 1693.0    0.000257   0.000018
 1694.0    0.000259   0.000019
 1695.0    0.000262   0.000020
 1696.0    0.000264   0.000021
 1697.0    0.000267   0.000023
 1698.0    0.000269   0.000024
 1699.0    0.000272   0.000025
 1700.0    0.000275   0.000027
 1701.0    0.000277   0.000028
 1702.0    0.000280   0.000030
 1703.0    0.000282   0.000031
 1704.0    0.000285   0.000033
 1705.0    0.000288   0.000034
 1706.0    0.000290   0.000036
 1707.0    0.000292   0.000038
 1708.0    0.000294   0.000040
 1709.0    0.000296   0.000042
 1710.0    0.000299   0.000044
 1711.0    0.000302   0.000045
 1712.0    0.000305   0.000047
 1713.0    0.000308   0.000048
 1714.0    0.000312   0.000049
 1715.0    0.000315   0.000050
 1716.0    0.000318   0.000052
 1717.0    0.000320   0.000054
 1718.0    0.000323   0.000056
 1719.0    0.000326   0.000058
 1720.0    0.000328   0.000060
 1721.0    0.000331   0.000062
 1722.0    0.000334   0.000064
 1723.0    0.000337   0.000066
 1724.0    0.000339   0.000068
 1725.0    0.000342   0.000070
 1726.0    0.000345   0.000072
 1727.0    0.000348   0.000074
 1728.0    0.000350   0.000076
 1729.0    0.000353   0.000078
 1730.0    0.000356   0.000081
 1731.0    0.000359   0.000083
 1732.0    0.000362   0.000085
 1733.0    0.000364   0.000088
 1734.0    0.000367   0.000090
 1735.0    0.000370   0.000092
 1736.0    0.000373   0.000095
 1737.0    0.000376   0.000097
 1738.0    0.000378   0.000100
 1739.0    0.000381   0.000102
 1740.0    0.000384   0.000105
 1741.0    0.000387   0.000107
 1742.0    0.000390   0.000110
 1743.0    0.000393   0.000112
 1744.0    0.000395   0.000115
 1745.0    0.000398   0.000118
 1746.0    0.000401   0.000120
 1747.0    0.000404   0.000123
 1748.0    0.000407   0.000126
 1749.0    0.000410   0.000129
 1750.0    0.000412   0.000132
 1751.0    0.000415   0.000135
 1752.0    0.000418   0.000138
 1753.0    0.000421   0.000141
 1754.0    0.000424   0.000144
 1755.0    0.000427   0.000147
 1756.0    0.000429   0.000150
 1757.0    0.000432   0.000153
 1758.0    0.000435   0.000156
 1759.0    0.000438   0.000159
 1760.0    0.000441   0.000162
 1761.0    0.000444   0.000166
 1762.0    0.000446   0.000169
 1763.0    0.000449   0.000172
 1764.0    0.000452   0.000176
 1765.0    0.000455   0.000179
 1766.0    0.000458   0.000182
 1767.0    0.000460   0.000186
 1768.0    0.000463   0.000189
 1769.0    0.000466   0.000193
 1770.0    0.000469   0.000196
 1771.0    0.000472   0.000200
 1772.0    0.000474   0.000204
 1773.0    0.000477   0.000207
 1774.0    0.000480   0.000211
 1775.0    0.000483   0.000215
 1776.0    0.000486   0.000219
 1777.0    0.000488   0.000223
 1778.0    0.000491   0.000226
 1779.0    0.000494   0.000230
 1780.0    0.000497   0.000234
 1781.0    0.000499   0.000238
 1782.0    0.000502   0.000242
 1783.0    0.000505   0.000246
 1784.0    0.000507   0.000250
 1785.0    0.000510   0.000255
 1786.0    0.000513   0.000259
 1787.0    0.000516   0.000263
 1788.0    0.000518   0.000267
 1789.0    0.000521   0.000272
 1790.0    0.000524   0.000276
 1791.0    0.000526   0.000280
 1792.0    0.000529   0.000285
 1793.0    0.000531   0.000289
 1794.0    0.000534   0.000294
 1795.0    0.000537   0.000298
 1796.0    0.000539   0.000303
 1797.0    0.000542   0.000307
 1798.0    0.000545   0.000312
 1799.0    0.000547   0.000317
 1800.0    0.000550   0.000321
 1801.0    0.000552   0.000326
 1802.0    0.000555   0.000331
 1803.0    0.000557   0.000336
 1804.0    0.000560   0.000341
 1805.0    0.000562   0.000346
 1806.0    0.000565   0.000351
 1807.0    0.000567   0.000356
 1808.0    0.000570   0.000361
 1809.0    0.000572   0.000366
 1810.0    0.000575   0.000371
 1811.0    0.000577   0.000376
 1812.0    0.000580   0.000381
 1813.0    0.000582   0.000387
 1814.0    0.000584   0.000392
 1815.0    0.000587   0.000397
 1816.0    0.000589   0.000403
 1817.0    0.000591   0.000408
 1818.0    0.000594   0.000414
 1819.0    0.000596   0.000419
 1820.0    0.000598   0.000425
 1821.0    0.000601   0.000430
 1822.0    0.000603   0.000436
 1823.0    0.000605   0.000442
 1824.0    0.000607   0.000447
 1825.0    0.000609   0.000453
 1826.0    0.000612   0.000459
 1827.0    0.000614   0.000465
 1828.0    0.000616   0.000471
 1829.0    0.000618   0.000477
 1830.0    0.000620   0.000482
 1831.0    0.000622   0.000488
 1832.0    0.000624   0.000495
 1833.0    0.000626   0.000501
 1834.0    0.000628   0.000507
 1835.0    0.000630   0.000513
 1836.0    0.000632   0.000519
 1837.0    0.000634   0.000526
 1838.0    0.000636   0.000532
 1839.0    0.000638   0.000538
 1840.0    0.000640   0.000545
 1841.0    0.000642   0.000551
 1842.0    0.000644   0.000557
 1843.0    0.000646   0.000564
 1844.0    0.000648   0.000570
 1845.0    0.000650   0.000576
 1846.0    0.000652   0.000583
 1847.0    0.000653   0.000590
 1848.0    0.000655   0.000597
 1849.0    0.000657   0.000603
 1850.0    0.000658   0.000610
 1851.0    0.000660   0.000617
 1852.0    0.000662   0.000624
 1853.0    0.000663   0.000631
 1854.0    0.000665   0.000638
 1855.0    0.000666   0.000645
 1856.0    0.000668   0.000652
 1857.0    0.000669   0.000659
 1858.0    0.000671   0.000666
 1859.0    0.000672   0.000673
 1860.0    0.000674   0.000681
 1861.0    0.000675   0.000688
 1862.0    0.000676   0.000695
 1863.0    0.000678   0.000703
 1864.0    0.000679   0.000710
 1865.0    0.000680   0.000717
 1866.0    0.000682   0.000725
 1867.0    0.000683   0.000732
 1868.0    0.000684   0.000740
 1869.0    0.000685   0.000747
 1870.0    0.000686   0.000755
 1871.0    0.000687   0.000763
 1872.0    0.000688   0.000771
 1873.0    0.000690   0.000778
 1874.0    0.000691   0.000786
 1875.0    0.000692   0.000794
 1876.0    0.000693   0.000802
 1877.0    0.000693   0.000810
 1878.0    0.000694   0.000818
 1879.0    0.000695   0.000826
 1880.0    0.000696   0.000834
 1881.0    0.000697   0.000842
 1882.0    0.000698   0.000850
 1883.0    0.000698   0.000858
 1884.0    0.000699   0.000866
 1885.0    0.000700   0.000874
 1886.0    0.000700   0.000883
 1887.0    0.000701   0.000891
 1888.0    0.000702   0.000899
 1889.0    0.000702   0.000908
 1890.0    0.000703   0.000916
 1891.0    0.000703   0.000925
 1892.0    0.000703   0.000933
 1893.0    0.000704   0.000942
 1894.0    0.000704   0.000950
 1895.0    0.000705   0.000959
 1896.0    0.000705   0.000968
 1897.0    0.000705   0.000976
 1898.0    0.000705   0.000985
 1899.0    0.000706   0.000994
 1900.0    0.000706   0.001003
 1901.0    0.000706   0.001012
 1902.0    0.000706   0.001021
 1903.0    0.000706   0.001029
 1904.0    0.000706   0.001038
 1905.0    0.000706   0.001047
 1906.0    0.000706   0.001056
 1907.0    0.000706   0.001066
 1908.0    0.000706   0.001075
 1909.0    0.000705   0.001084
 1910.0    0.000705   0.001093
 1911.0    0.000705   0.001102
 1912.0    0.000705   0.001112
 1913.0    0.000704   0.001121
 1914.0    0.000704   0.001130
 1915.0    0.000704   0.001140
 1916.0    0.000703   0.001149
 1917.0    0.000702   0.001159
 1918.0    0.000702   0.001168
 1919.0    0.000701   0.001178
 1920.0    0.000701   0.001187
 1921.0    0.000700   0.001197
 1922.0    0.000699   0.001206
 1923.0    0.000699   0.001216
 1924.0    0.000698   0.001226
 1925.0    0.000697   0.001235
 1926.0    0.000696   0.001245
 1927.0    0.000695   0.001255
 1928.0    0.000694   0.001265
 1929.0    0.000693   0.001275
 1930.0    0.000692   0.001285
 1931.0    0.000691   0.001295
 1932.0    0.000690   0.001305
 1933.0    0.000689   0.001315
 1934.0    0.000688   0.001325
 1935.0    0.000686   0.001335
 1936.0    0.000685   0.001345
 1937.0    0.000684   0.001356
 1938.0    0.000682   0.001366
 1939.0    0.000681   0.001376
 1940.0    0.000679   0.001386
 1941.0    0.000678   0.001397
 1942.0    0.000676   0.001407
 1943.0    0.000675   0.001417
 1944.0    0.000673   0.001428
 1945.0    0.000671   0.001438
 1946.0    0.000670   0.001449
 1947.0    0.000668   0.001459
 1948.0    0.000666   0.001470
 1949.0    0.000664   0.001480
 1950.0    0.000662   0.001491
 1951.0    0.000660   0.001501
 1952.0    0.000658   0.001512
 1953.0    0.000656   0.001523
 1954.0    0.000654   0.001534
 1955.0    0.000652   0.001544
 1956.0    0.000650   0.001555
 1957.0    0.000647   0.001566
 1958.0    0.000645   0.001577
 1959.0    0.000643   0.001588
 1960.0    0.000640   0.001598
 1961.0    0.000638   0.001609
 1962.0    0.000635   0.001620
 1963.0    0.000633   0.001631
 1964.0    0.000630   0.001642
 1965.0    0.000628   0.001653
 1966.0    0.000625   0.001665
 1967.0    0.000622   0.001676
 1968.0    0.000619   0.001687
 1969.0    0.000616   0.001698
 1970.0    0.000614   0.001709
 1971.0    0.000611   0.001720
