   W         M7+(eta_p)
 1595.0   -0.000001  -0.000002
 1596.0   -0.000001  -0.000002
 1597.0   -0.000001  -0.000002
 1598.0   -0.000001  -0.000002
 1599.0   -0.000001  -0.000002
 1600.0   -0.000001  -0.000002
 1601.0   -0.000001  -0.000002
 1602.0   -0.000001  -0.000002
 1603.0   -0.000002  -0.000003
 1604.0   -0.000002  -0.000003
 1605.0   -0.000002  -0.000003
 1606.0   -0.000002  -0.000003
 1607.0   -0.000002  -0.000003
 1608.0   -0.000002  -0.000003
 1609.0   -0.000002  -0.000003
 1610.0   -0.000002  -0.000003
 1611.0   -0.000002  -0.000003
 1612.0   -0.000002  -0.000003
 1613.0   -0.000002  -0.000003
 1614.0   -0.000002  -0.000004
 1615.0   -0.000002  -0.000004
 1616.0   -0.000002  -0.000004
 1617.0   -0.000002  -0.000004
 1618.0   -0.000002  -0.000004
 1619.0   -0.000003  -0.000004
 1620.0   -0.000003  -0.000004
 1621.0   -0.000003  -0.000004
 1622.0   -0.000003  -0.000004
 1623.0   -0.000003  -0.000005
 1624.0   -0.000003  -0.000005
 1625.0   -0.000003  -0.000005
 1626.0   -0.000003  -0.000005
 1627.0   -0.000002  -0.000006
 1628.0   -0.000002  -0.000006
 1629.0   -0.000001  -0.000007
 1630.0   -0.000001  -0.000008
 1631.0   -0.000002  -0.000007
 1632.0   -0.000002  -0.000007
 1633.0   -0.000003  -0.000007
 1634.0   -0.000003  -0.000007
 1635.0   -0.000004  -0.000007
 1636.0   -0.000004  -0.000007
 1637.0   -0.000004  -0.000007
 1638.0   -0.000004  -0.000007
 1639.0   -0.000004  -0.000007
 1640.0   -0.000004  -0.000007
 1641.0   -0.000004  -0.000008
 1642.0   -0.000004  -0.000008
 1643.0   -0.000005  -0.000008
 1644.0   -0.000005  -0.000008
 1645.0   -0.000005  -0.000008
 1646.0   -0.000005  -0.000009
 1647.0   -0.000005  -0.000009
 1648.0   -0.000005  -0.000009
 1649.0   -0.000005  -0.000009
 1650.0   -0.000005  -0.000009
 1651.0   -0.000006  -0.000010
 1652.0   -0.000006  -0.000010
 1653.0   -0.000006  -0.000010
 1654.0   -0.000006  -0.000010
 1655.0   -0.000006  -0.000011
 1656.0   -0.000006  -0.000011
 1657.0   -0.000006  -0.000011
 1658.0   -0.000006  -0.000011
 1659.0   -0.000007  -0.000012
 1660.0   -0.000007  -0.000012
 1661.0   -0.000007  -0.000012
 1662.0   -0.000007  -0.000012
 1663.0   -0.000007  -0.000013
 1664.0   -0.000007  -0.000013
 1665.0   -0.000008  -0.000013
 1666.0   -0.000008  -0.000013
 1667.0   -0.000008  -0.000014
 1668.0   -0.000008  -0.000014
 1669.0   -0.000008  -0.000014
 1670.0   -0.000008  -0.000015
 1671.0   -0.000009  -0.000015
 1672.0   -0.000009  -0.000015
 1673.0   -0.000009  -0.000016
 1674.0   -0.000009  -0.000016
 1675.0   -0.000009  -0.000016
 1676.0   -0.000010  -0.000017
 1677.0   -0.000010  -0.000017
 1678.0   -0.000010  -0.000017
 1679.0   -0.000010  -0.000018
 1680.0   -0.000010  -0.000018
 1681.0   -0.000011  -0.000018
 1682.0   -0.000011  -0.000019
 1683.0   -0.000011  -0.000019
 1684.0   -0.000011  -0.000020
 1685.0   -0.000011  -0.000020
 1686.0   -0.000012  -0.000020
 1687.0   -0.000012  -0.000021
 1688.0   -0.000012  -0.000021
 1689.0   -0.000012  -0.000022
 1690.0   -0.000013  -0.000022
 1691.0   -0.000013  -0.000022
 1692.0   -0.000013  -0.000023
 1693.0   -0.000013  -0.000023
 1694.0   -0.000014  -0.000024
 1695.0   -0.000014  -0.000024
 1696.0   -0.000014  -0.000025
 1697.0   -0.000014  -0.000025
 1698.0   -0.000015  -0.000026
 1699.0   -0.000015  -0.000026
 1700.0   -0.000015  -0.000027
 1701.0   -0.000016  -0.000027
 1702.0   -0.000016  -0.000028
 1703.0   -0.000016  -0.000028
 1704.0   -0.000016  -0.000029
 1705.0   -0.000017  -0.000029
 1706.0   -0.000017  -0.000030
 1707.0   -0.000018  -0.000030
 1708.0   -0.000018  -0.000031
 1709.0   -0.000019  -0.000031
 1710.0   -0.000019  -0.000032
 1711.0   -0.000020  -0.000032
 1712.0   -0.000020  -0.000033
 1713.0   -0.000020  -0.000034
 1714.0   -0.000020  -0.000034
 1715.0   -0.000020  -0.000035
 1716.0   -0.000020  -0.000036
 1717.0   -0.000020  -0.000036
 1718.0   -0.000021  -0.000037
 1719.0   -0.000021  -0.000038
 1720.0   -0.000022  -0.000038
 1721.0   -0.000022  -0.000039
 1722.0   -0.000022  -0.000039
 1723.0   -0.000023  -0.000040
 1724.0   -0.000023  -0.000041
 1725.0   -0.000023  -0.000042
 1726.0   -0.000024  -0.000042
 1727.0   -0.000024  -0.000043
 1728.0   -0.000025  -0.000044
 1729.0   -0.000025  -0.000044
 1730.0   -0.000025  -0.000045
 1731.0   -0.000026  -0.000046
 1732.0   -0.000026  -0.000047
 1733.0   -0.000027  -0.000047
 1734.0   -0.000027  -0.000048
 1735.0   -0.000027  -0.000049
 1736.0   -0.000028  -0.000050
 1737.0   -0.000028  -0.000051
 1738.0   -0.000029  -0.000051
 1739.0   -0.000029  -0.000052
 1740.0   -0.000030  -0.000053
 1741.0   -0.000030  -0.000054
 1742.0   -0.000031  -0.000055
 1743.0   -0.000031  -0.000056
 1744.0   -0.000032  -0.000057
 1745.0   -0.000032  -0.000057
 1746.0   -0.000033  -0.000058
 1747.0   -0.000033  -0.000059
 1748.0   -0.000034  -0.000060
 1749.0   -0.000034  -0.000061
 1750.0   -0.000035  -0.000062
 1751.0   -0.000035  -0.000063
 1752.0   -0.000036  -0.000064
 1753.0   -0.000036  -0.000065
 1754.0   -0.000037  -0.000066
 1755.0   -0.000037  -0.000067
 1756.0   -0.000038  -0.000068
 1757.0   -0.000038  -0.000069
 1758.0   -0.000039  -0.000070
 1759.0   -0.000039  -0.000071
 1760.0   -0.000040  -0.000072
 1761.0   -0.000040  -0.000073
 1762.0   -0.000041  -0.000075
 1763.0   -0.000042  -0.000076
 1764.0   -0.000042  -0.000077
 1765.0   -0.000043  -0.000078
 1766.0   -0.000043  -0.000079
 1767.0   -0.000044  -0.000080
 1768.0   -0.000044  -0.000081
 1769.0   -0.000045  -0.000083
 1770.0   -0.000046  -0.000084
 1771.0   -0.000046  -0.000085
 1772.0   -0.000047  -0.000086
 1773.0   -0.000048  -0.000087
 1774.0   -0.000048  -0.000089
 1775.0   -0.000049  -0.000090
 1776.0   -0.000050  -0.000091
 1777.0   -0.000050  -0.000093
 1778.0   -0.000051  -0.000094
 1779.0   -0.000051  -0.000095
 1780.0   -0.000052  -0.000097
 1781.0   -0.000053  -0.000098
 1782.0   -0.000054  -0.000099
 1783.0   -0.000054  -0.000101
 1784.0   -0.000055  -0.000102
 1785.0   -0.000056  -0.000104
 1786.0   -0.000056  -0.000105
 1787.0   -0.000057  -0.000106
 1788.0   -0.000058  -0.000108
 1789.0   -0.000058  -0.000109
 1790.0   -0.000059  -0.000111
 1791.0   -0.000060  -0.000112
 1792.0   -0.000061  -0.000114
 1793.0   -0.000061  -0.000116
 1794.0   -0.000062  -0.000117
 1795.0   -0.000063  -0.000119
 1796.0   -0.000064  -0.000120
 1797.0   -0.000065  -0.000122
 1798.0   -0.000065  -0.000123
 1799.0   -0.000066  -0.000125
 1800.0   -0.000067  -0.000127
 1801.0   -0.000068  -0.000128
 1802.0   -0.000069  -0.000130
 1803.0   -0.000069  -0.000132
 1804.0   -0.000070  -0.000134
 1805.0   -0.000071  -0.000135
 1806.0   -0.000072  -0.000137
 1807.0   -0.000073  -0.000139
 1808.0   -0.000073  -0.000141
 1809.0   -0.000074  -0.000143
 1810.0   -0.000075  -0.000144
 1811.0   -0.000076  -0.000146
 1812.0   -0.000077  -0.000148
 1813.0   -0.000078  -0.000150
 1814.0   -0.000079  -0.000152
 1815.0   -0.000080  -0.000154
 1816.0   -0.000080  -0.000156
 1817.0   -0.000081  -0.000158
 1818.0   -0.000082  -0.000160
 1819.0   -0.000083  -0.000162
 1820.0   -0.000084  -0.000164
 1821.0   -0.000085  -0.000166
 1822.0   -0.000086  -0.000168
 1823.0   -0.000087  -0.000170
 1824.0   -0.000088  -0.000172
 1825.0   -0.000089  -0.000174
 1826.0   -0.000090  -0.000177
 1827.0   -0.000091  -0.000179
 1828.0   -0.000092  -0.000181
 1829.0   -0.000093  -0.000183
 1830.0   -0.000094  -0.000185
 1831.0   -0.000095  -0.000188
 1832.0   -0.000096  -0.000190
 1833.0   -0.000097  -0.000192
 1834.0   -0.000098  -0.000195
 1835.0   -0.000099  -0.000197
 1836.0   -0.000100  -0.000199
 1837.0   -0.000101  -0.000202
 1838.0   -0.000102  -0.000204
 1839.0   -0.000103  -0.000207
 1840.0   -0.000104  -0.000209
 1841.0   -0.000105  -0.000211
 1842.0   -0.000106  -0.000214
 1843.0   -0.000108  -0.000216
 1844.0   -0.000109  -0.000218
 1845.0   -0.000110  -0.000221
 1846.0   -0.000111  -0.000224
 1847.0   -0.000112  -0.000226
 1848.0   -0.000113  -0.000229
 1849.0   -0.000114  -0.000232
 1850.0   -0.000115  -0.000235
 1851.0   -0.000116  -0.000237
 1852.0   -0.000117  -0.000240
 1853.0   -0.000118  -0.000243
 1854.0   -0.000120  -0.000246
 1855.0   -0.000121  -0.000248
 1856.0   -0.000122  -0.000251
 1857.0   -0.000123  -0.000254
 1858.0   -0.000124  -0.000257
 1859.0   -0.000125  -0.000260
 1860.0   -0.000126  -0.000263
 1861.0   -0.000128  -0.000266
 1862.0   -0.000129  -0.000269
 1863.0   -0.000130  -0.000272
 1864.0   -0.000131  -0.000275
 1865.0   -0.000132  -0.000278
 1866.0   -0.000134  -0.000281
 1867.0   -0.000135  -0.000284
 1868.0   -0.000136  -0.000287
 1869.0   -0.000137  -0.000291
 1870.0   -0.000139  -0.000294
 1871.0   -0.000140  -0.000297
 1872.0   -0.000141  -0.000300
 1873.0   -0.000142  -0.000304
 1874.0   -0.000144  -0.000307
 1875.0   -0.000145  -0.000310
 1876.0   -0.000146  -0.000314
 1877.0   -0.000147  -0.000317
 1878.0   -0.000149  -0.000320
 1879.0   -0.000150  -0.000324
 1880.0   -0.000151  -0.000327
 1881.0   -0.000153  -0.000331
 1882.0   -0.000154  -0.000334
 1883.0   -0.000155  -0.000338
 1884.0   -0.000156  -0.000341
 1885.0   -0.000158  -0.000345
 1886.0   -0.000159  -0.000349
 1887.0   -0.000160  -0.000352
 1888.0   -0.000162  -0.000356
 1889.0   -0.000163  -0.000360
 1890.0   -0.000164  -0.000364
 1891.0   -0.000166  -0.000367
 1892.0   -0.000167  -0.000371
 1893.0   -0.000169  -0.000375
 1894.0   -0.000170  -0.000379
 1895.0   -0.000171  -0.000383
 1896.0   -0.000173  -0.000387
 1897.0   -0.000174  -0.000391
 1898.0   -0.000175  -0.000395
 1899.0   -0.000177  -0.000399
 1900.0   -0.000178  -0.000403
 1901.0   -0.000180  -0.000407
 1902.0   -0.000181  -0.000411
 1903.0   -0.000182  -0.000416
 1904.0   -0.000184  -0.000420
 1905.0   -0.000185  -0.000424
 1906.0   -0.000187  -0.000428
 1907.0   -0.000188  -0.000433
 1908.0   -0.000189  -0.000437
 1909.0   -0.000191  -0.000441
 1910.0   -0.000192  -0.000446
 1911.0   -0.000194  -0.000450
 1912.0   -0.000195  -0.000455
 1913.0   -0.000197  -0.000459
 1914.0   -0.000198  -0.000464
 1915.0   -0.000200  -0.000468
 1916.0   -0.000201  -0.000473
 1917.0   -0.000202  -0.000477
 1918.0   -0.000204  -0.000482
 1919.0   -0.000205  -0.000487
 1920.0   -0.000207  -0.000491
 1921.0   -0.000208  -0.000496
 1922.0   -0.000210  -0.000501
 1923.0   -0.000211  -0.000506
 1924.0   -0.000213  -0.000511
 1925.0   -0.000214  -0.000516
 1926.0   -0.000216  -0.000521
 1927.0   -0.000217  -0.000526
 1928.0   -0.000219  -0.000531
 1929.0   -0.000220  -0.000536
 1930.0   -0.000222  -0.000541
 1931.0   -0.000223  -0.000546
 1932.0   -0.000225  -0.000551
 1933.0   -0.000226  -0.000557
 1934.0   -0.000228  -0.000562
 1935.0   -0.000229  -0.000567
 1936.0   -0.000231  -0.000572
 1937.0   -0.000232  -0.000578
 1938.0   -0.000234  -0.000583
 1939.0   -0.000235  -0.000588
 1940.0   -0.000237  -0.000594
 1941.0   -0.000238  -0.000599
 1942.0   -0.000240  -0.000605
 1943.0   -0.000241  -0.000611
 1944.0   -0.000243  -0.000616
 1945.0   -0.000244  -0.000622
 1946.0   -0.000246  -0.000628
 1947.0   -0.000247  -0.000633
 1948.0   -0.000249  -0.000639
 1949.0   -0.000250  -0.000645
 1950.0   -0.000252  -0.000651
 1951.0   -0.000253  -0.000657
 1952.0   -0.000255  -0.000663
 1953.0   -0.000256  -0.000669
 1954.0   -0.000258  -0.000674
 1955.0   -0.000259  -0.000680
 1956.0   -0.000261  -0.000687
 1957.0   -0.000262  -0.000693
 1958.0   -0.000264  -0.000699
 1959.0   -0.000265  -0.000705
 1960.0   -0.000267  -0.000711
 1961.0   -0.000268  -0.000718
 1962.0   -0.000270  -0.000724
 1963.0   -0.000271  -0.000730
 1964.0   -0.000273  -0.000737
 1965.0   -0.000274  -0.000743
 1966.0   -0.000276  -0.000750
 1967.0   -0.000277  -0.000756
 1968.0   -0.000279  -0.000763
 1969.0   -0.000280  -0.000770
 1970.0   -0.000282  -0.000776
 1971.0   -0.000283  -0.000783
