   W         M5-(eta_p)
 1599.0   -0.000146   0.000036
 1600.0   -0.000149   0.000036
 1601.0   -0.000153   0.000037
 1602.0   -0.000157   0.000038
 1603.0   -0.000161   0.000038
 1604.0   -0.000164   0.000039
 1605.0   -0.000168   0.000040
 1606.0   -0.000172   0.000040
 1607.0   -0.000176   0.000041
 1608.0   -0.000181   0.000042
 1609.0   -0.000185   0.000042
 1610.0   -0.000189   0.000043
 1611.0   -0.000193   0.000044
 1612.0   -0.000198   0.000044
 1613.0   -0.000202   0.000045
 1614.0   -0.000206   0.000045
 1615.0   -0.000211   0.000046
 1616.0   -0.000216   0.000047
 1617.0   -0.000220   0.000047
 1618.0   -0.000225   0.000048
 1619.0   -0.000230   0.000049
 1620.0   -0.000235   0.000049
 1621.0   -0.000240   0.000050
 1622.0   -0.000245   0.000051
 1623.0   -0.000250   0.000051
 1624.0   -0.000255   0.000052
 1625.0   -0.000260   0.000052
 1626.0   -0.000265   0.000052
 1627.0   -0.000270   0.000052
 1628.0   -0.000274   0.000052
 1629.0   -0.000279   0.000052
 1630.0   -0.000284   0.000052
 1631.0   -0.000290   0.000053
 1632.0   -0.000297   0.000054
 1633.0   -0.000303   0.000055
 1634.0   -0.000309   0.000056
 1635.0   -0.000316   0.000058
 1636.0   -0.000322   0.000058
 1637.0   -0.000328   0.000059
 1638.0   -0.000334   0.000059
 1639.0   -0.000340   0.000060
 1640.0   -0.000347   0.000060
 1641.0   -0.000353   0.000061
 1642.0   -0.000360   0.000061
 1643.0   -0.000366   0.000062
 1644.0   -0.000373   0.000062
 1645.0   -0.000379   0.000063
 1646.0   -0.000386   0.000063
 1647.0   -0.000393   0.000063
 1648.0   -0.000400   0.000064
 1649.0   -0.000407   0.000064
 1650.0   -0.000414   0.000065
 1651.0   -0.000421   0.000065
 1652.0   -0.000429   0.000065
 1653.0   -0.000436   0.000065
 1654.0   -0.000443   0.000066
 1655.0   -0.000450   0.000066
 1656.0   -0.000458   0.000066
 1657.0   -0.000466   0.000067
 1658.0   -0.000474   0.000067
 1659.0   -0.000481   0.000067
 1660.0   -0.000489   0.000067
 1661.0   -0.000497   0.000068
 1662.0   -0.000505   0.000068
 1663.0   -0.000513   0.000068
 1664.0   -0.000522   0.000068
 1665.0   -0.000530   0.000068
 1666.0   -0.000538   0.000068
 1667.0   -0.000547   0.000068
 1668.0   -0.000555   0.000068
 1669.0   -0.000564   0.000068
 1670.0   -0.000572   0.000068
 1671.0   -0.000581   0.000068
 1672.0   -0.000590   0.000068
 1673.0   -0.000599   0.000068
 1674.0   -0.000608   0.000068
 1675.0   -0.000617   0.000068
 1676.0   -0.000627   0.000068
 1677.0   -0.000636   0.000068
 1678.0   -0.000645   0.000067
 1679.0   -0.000655   0.000067
 1680.0   -0.000664   0.000067
 1681.0   -0.000674   0.000067
 1682.0   -0.000684   0.000066
 1683.0   -0.000694   0.000066
 1684.0   -0.000704   0.000066
 1685.0   -0.000713   0.000065
 1686.0   -0.000724   0.000065
 1687.0   -0.000734   0.000064
 1688.0   -0.000744   0.000064
 1689.0   -0.000755   0.000063
 1690.0   -0.000765   0.000063
 1691.0   -0.000776   0.000062
 1692.0   -0.000786   0.000062
 1693.0   -0.000797   0.000061
 1694.0   -0.000808   0.000060
 1695.0   -0.000818   0.000060
 1696.0   -0.000830   0.000059
 1697.0   -0.000841   0.000058
 1698.0   -0.000852   0.000057
 1699.0   -0.000863   0.000056
 1700.0   -0.000874   0.000056
 1701.0   -0.000886   0.000055
 1702.0   -0.000897   0.000053
 1703.0   -0.000909   0.000052
 1704.0   -0.000921   0.000051
 1705.0   -0.000932   0.000050
 1706.0   -0.000944   0.000049
 1707.0   -0.000956   0.000048
 1708.0   -0.000968   0.000047
 1709.0   -0.000980   0.000046
 1710.0   -0.000992   0.000045
 1711.0   -0.001005   0.000043
 1712.0   -0.001017   0.000042
 1713.0   -0.001030   0.000040
 1714.0   -0.001043   0.000038
 1715.0   -0.001055   0.000037
 1716.0   -0.001068   0.000035
 1717.0   -0.001081   0.000033
 1718.0   -0.001094   0.000032
 1719.0   -0.001107   0.000030
 1720.0   -0.001120   0.000028
 1721.0   -0.001134   0.000026
 1722.0   -0.001147   0.000025
 1723.0   -0.001160   0.000023
 1724.0   -0.001174   0.000021
 1725.0   -0.001187   0.000019
 1726.0   -0.001201   0.000016
 1727.0   -0.001215   0.000014
 1728.0   -0.001229   0.000012
 1729.0   -0.001243   0.000010
 1730.0   -0.001257   0.000008
 1731.0   -0.001271   0.000005
 1732.0   -0.001285   0.000003
 1733.0   -0.001300   0.000000
 1734.0   -0.001314  -0.000002
 1735.0   -0.001328  -0.000005
 1736.0   -0.001343  -0.000008
 1737.0   -0.001358  -0.000010
 1738.0   -0.001372  -0.000013
 1739.0   -0.001387  -0.000016
 1740.0   -0.001402  -0.000019
 1741.0   -0.001417  -0.000022
 1742.0   -0.001432  -0.000025
 1743.0   -0.001448  -0.000028
 1744.0   -0.001463  -0.000031
 1745.0   -0.001478  -0.000034
 1746.0   -0.001494  -0.000038
 1747.0   -0.001509  -0.000041
 1748.0   -0.001525  -0.000045
 1749.0   -0.001541  -0.000048
 1750.0   -0.001556  -0.000051
 1751.0   -0.001572  -0.000055
 1752.0   -0.001588  -0.000059
 1753.0   -0.001604  -0.000063
 1754.0   -0.001620  -0.000067
 1755.0   -0.001637  -0.000070
 1756.0   -0.001653  -0.000074
 1757.0   -0.001669  -0.000079
 1758.0   -0.001686  -0.000083
 1759.0   -0.001702  -0.000087
 1760.0   -0.001719  -0.000091
 1761.0   -0.001736  -0.000095
 1762.0   -0.001753  -0.000100
 1763.0   -0.001770  -0.000104
 1764.0   -0.001787  -0.000109
 1765.0   -0.001803  -0.000113
 1766.0   -0.001821  -0.000118
 1767.0   -0.001838  -0.000123
 1768.0   -0.001855  -0.000128
 1769.0   -0.001873  -0.000133
 1770.0   -0.001890  -0.000138
 1771.0   -0.001908  -0.000143
 1772.0   -0.001925  -0.000148
 1773.0   -0.001943  -0.000154
 1774.0   -0.001961  -0.000159
 1775.0   -0.001978  -0.000164
 1776.0   -0.001996  -0.000170
 1777.0   -0.002015  -0.000176
 1778.0   -0.002033  -0.000181
 1779.0   -0.002051  -0.000187
 1780.0   -0.002069  -0.000193
 1781.0   -0.002087  -0.000199
 1782.0   -0.002106  -0.000205
 1783.0   -0.002124  -0.000211
 1784.0   -0.002143  -0.000217
 1785.0   -0.002161  -0.000223
 1786.0   -0.002180  -0.000230
 1787.0   -0.002199  -0.000236
 1788.0   -0.002217  -0.000243
 1789.0   -0.002236  -0.000250
 1790.0   -0.002255  -0.000256
 1791.0   -0.002274  -0.000263
 1792.0   -0.002293  -0.000270
 1793.0   -0.002313  -0.000277
 1794.0   -0.002332  -0.000284
 1795.0   -0.002351  -0.000291
 1796.0   -0.002370  -0.000299
 1797.0   -0.002390  -0.000306
 1798.0   -0.002409  -0.000314
 1799.0   -0.002429  -0.000321
 1800.0   -0.002448  -0.000328
 1801.0   -0.002468  -0.000336
 1802.0   -0.002488  -0.000344
 1803.0   -0.002508  -0.000352
 1804.0   -0.002527  -0.000360
 1805.0   -0.002547  -0.000368
 1806.0   -0.002567  -0.000377
 1807.0   -0.002587  -0.000385
 1808.0   -0.002607  -0.000394
 1809.0   -0.002628  -0.000402
 1810.0   -0.002648  -0.000410
 1811.0   -0.002668  -0.000419
 1812.0   -0.002688  -0.000428
 1813.0   -0.002709  -0.000437
 1814.0   -0.002729  -0.000446
 1815.0   -0.002750  -0.000455
 1816.0   -0.002770  -0.000464
 1817.0   -0.002791  -0.000474
 1818.0   -0.002811  -0.000483
 1819.0   -0.002832  -0.000493
 1820.0   -0.002853  -0.000502
 1821.0   -0.002874  -0.000512
 1822.0   -0.002894  -0.000522
 1823.0   -0.002915  -0.000532
 1824.0   -0.002936  -0.000542
 1825.0   -0.002957  -0.000552
 1826.0   -0.002978  -0.000562
 1827.0   -0.002999  -0.000573
 1828.0   -0.003020  -0.000583
 1829.0   -0.003042  -0.000594
 1830.0   -0.003063  -0.000604
 1831.0   -0.003084  -0.000615
 1832.0   -0.003105  -0.000626
 1833.0   -0.003126  -0.000637
 1834.0   -0.003148  -0.000648
 1835.0   -0.003169  -0.000659
 1836.0   -0.003190  -0.000671
 1837.0   -0.003212  -0.000683
 1838.0   -0.003233  -0.000694
 1839.0   -0.003255  -0.000706
 1840.0   -0.003276  -0.000717
 1841.0   -0.003298  -0.000729
 1842.0   -0.003320  -0.000741
 1843.0   -0.003342  -0.000753
 1844.0   -0.003364  -0.000765
 1845.0   -0.003386  -0.000776
 1846.0   -0.003408  -0.000789
 1847.0   -0.003430  -0.000802
 1848.0   -0.003451  -0.000815
 1849.0   -0.003473  -0.000828
 1850.0   -0.003494  -0.000840
 1851.0   -0.003516  -0.000854
 1852.0   -0.003538  -0.000867
 1853.0   -0.003560  -0.000880
 1854.0   -0.003582  -0.000893
 1855.0   -0.003604  -0.000906
 1856.0   -0.003626  -0.000920
 1857.0   -0.003648  -0.000934
 1858.0   -0.003670  -0.000948
 1859.0   -0.003692  -0.000961
 1860.0   -0.003714  -0.000975
 1861.0   -0.003736  -0.000989
 1862.0   -0.003758  -0.001004
 1863.0   -0.003780  -0.001018
 1864.0   -0.003802  -0.001032
 1865.0   -0.003824  -0.001047
 1866.0   -0.003846  -0.001061
 1867.0   -0.003868  -0.001076
 1868.0   -0.003890  -0.001091
 1869.0   -0.003912  -0.001106
 1870.0   -0.003935  -0.001121
 1871.0   -0.003957  -0.001136
 1872.0   -0.003979  -0.001152
 1873.0   -0.004001  -0.001167
 1874.0   -0.004023  -0.001182
 1875.0   -0.004045  -0.001198
 1876.0   -0.004067  -0.001214
 1877.0   -0.004089  -0.001230
 1878.0   -0.004112  -0.001246
 1879.0   -0.004134  -0.001262
 1880.0   -0.004156  -0.001278
 1881.0   -0.004178  -0.001294
 1882.0   -0.004200  -0.001311
 1883.0   -0.004222  -0.001327
 1884.0   -0.004244  -0.001344
 1885.0   -0.004266  -0.001360
 1886.0   -0.004288  -0.001377
 1887.0   -0.004310  -0.001394
 1888.0   -0.004332  -0.001411
 1889.0   -0.004354  -0.001429
 1890.0   -0.004376  -0.001446
 1891.0   -0.004398  -0.001463
 1892.0   -0.004420  -0.001481
 1893.0   -0.004442  -0.001498
 1894.0   -0.004464  -0.001516
 1895.0   -0.004486  -0.001534
 1896.0   -0.004508  -0.001552
 1897.0   -0.004530  -0.001570
 1898.0   -0.004552  -0.001588
 1899.0   -0.004573  -0.001606
 1900.0   -0.004595  -0.001625
 1901.0   -0.004617  -0.001643
 1902.0   -0.004639  -0.001662
 1903.0   -0.004660  -0.001681
 1904.0   -0.004682  -0.001699
 1905.0   -0.004704  -0.001718
 1906.0   -0.004725  -0.001737
 1907.0   -0.004747  -0.001756
 1908.0   -0.004768  -0.001776
 1909.0   -0.004790  -0.001795
 1910.0   -0.004811  -0.001814
 1911.0   -0.004833  -0.001834
 1912.0   -0.004854  -0.001854
 1913.0   -0.004875  -0.001873
 1914.0   -0.004897  -0.001893
 1915.0   -0.004918  -0.001913
 1916.0   -0.004939  -0.001933
 1917.0   -0.004960  -0.001953
 1918.0   -0.004981  -0.001973
 1919.0   -0.005002  -0.001994
 1920.0   -0.005023  -0.002014
 1921.0   -0.005044  -0.002035
 1922.0   -0.005065  -0.002055
 1923.0   -0.005086  -0.002076
 1924.0   -0.005107  -0.002097
 1925.0   -0.005128  -0.002118
 1926.0   -0.005148  -0.002139
 1927.0   -0.005169  -0.002160
 1928.0   -0.005190  -0.002181
 1929.0   -0.005210  -0.002202
 1930.0   -0.005231  -0.002223
 1931.0   -0.005251  -0.002245
 1932.0   -0.005271  -0.002267
 1933.0   -0.005292  -0.002289
 1934.0   -0.005312  -0.002310
 1935.0   -0.005332  -0.002332
 1936.0   -0.005352  -0.002354
 1937.0   -0.005372  -0.002376
 1938.0   -0.005392  -0.002398
 1939.0   -0.005412  -0.002421
 1940.0   -0.005432  -0.002443
 1941.0   -0.005452  -0.002465
 1942.0   -0.005471  -0.002488
 1943.0   -0.005491  -0.002510
 1944.0   -0.005511  -0.002533
 1945.0   -0.005530  -0.002556
 1946.0   -0.005549  -0.002579
 1947.0   -0.005569  -0.002602
 1948.0   -0.005588  -0.002625
 1949.0   -0.005607  -0.002648
 1950.0   -0.005626  -0.002671
 1951.0   -0.005645  -0.002694
 1952.0   -0.005664  -0.002717
 1953.0   -0.005683  -0.002741
 1954.0   -0.005702  -0.002764
 1955.0   -0.005721  -0.002788
 1956.0   -0.005739  -0.002811
 1957.0   -0.005758  -0.002835
 1958.0   -0.005776  -0.002859
 1959.0   -0.005794  -0.002883
 1960.0   -0.005813  -0.002907
 1961.0   -0.005831  -0.002931
 1962.0   -0.005849  -0.002955
 1963.0   -0.005867  -0.002979
 1964.0   -0.005885  -0.003003
 1965.0   -0.005903  -0.003027
 1966.0   -0.005920  -0.003052
 1967.0   -0.005938  -0.003076
 1968.0   -0.005955  -0.003101
 1969.0   -0.005973  -0.003125
 1970.0   -0.005990  -0.003150
 1971.0   -0.006007  -0.003174
