   W         M6-(eta_p)
 1599.0   -0.000014   0.000011
 1600.0   -0.000014   0.000011
 1601.0   -0.000015   0.000011
 1602.0   -0.000015   0.000012
 1603.0   -0.000016   0.000012
 1604.0   -0.000016   0.000012
 1605.0   -0.000017   0.000013
 1606.0   -0.000017   0.000013
 1607.0   -0.000018   0.000013
 1608.0   -0.000018   0.000014
 1609.0   -0.000019   0.000014
 1610.0   -0.000019   0.000014
 1611.0   -0.000020   0.000015
 1612.0   -0.000020   0.000015
 1613.0   -0.000021   0.000015
 1614.0   -0.000021   0.000016
 1615.0   -0.000022   0.000016
 1616.0   -0.000022   0.000017
 1617.0   -0.000023   0.000017
 1618.0   -0.000024   0.000017
 1619.0   -0.000024   0.000018
 1620.0   -0.000025   0.000018
 1621.0   -0.000026   0.000019
 1622.0   -0.000026   0.000019
 1623.0   -0.000027   0.000019
 1624.0   -0.000028   0.000020
 1625.0   -0.000028   0.000020
 1626.0   -0.000029   0.000020
 1627.0   -0.000029   0.000021
 1628.0   -0.000029   0.000021
 1629.0   -0.000029   0.000021
 1630.0   -0.000029   0.000021
 1631.0   -0.000031   0.000022
 1632.0   -0.000032   0.000022
 1633.0   -0.000033   0.000023
 1634.0   -0.000034   0.000024
 1635.0   -0.000036   0.000025
 1636.0   -0.000037   0.000025
 1637.0   -0.000037   0.000026
 1638.0   -0.000038   0.000026
 1639.0   -0.000039   0.000027
 1640.0   -0.000040   0.000027
 1641.0   -0.000041   0.000028
 1642.0   -0.000042   0.000028
 1643.0   -0.000043   0.000029
 1644.0   -0.000044   0.000030
 1645.0   -0.000045   0.000030
 1646.0   -0.000046   0.000031
 1647.0   -0.000047   0.000031
 1648.0   -0.000048   0.000032
 1649.0   -0.000049   0.000032
 1650.0   -0.000050   0.000033
 1651.0   -0.000051   0.000034
 1652.0   -0.000052   0.000034
 1653.0   -0.000053   0.000035
 1654.0   -0.000054   0.000036
 1655.0   -0.000056   0.000036
 1656.0   -0.000057   0.000037
 1657.0   -0.000058   0.000037
 1658.0   -0.000059   0.000038
 1659.0   -0.000060   0.000039
 1660.0   -0.000062   0.000039
 1661.0   -0.000063   0.000040
 1662.0   -0.000064   0.000041
 1663.0   -0.000065   0.000041
 1664.0   -0.000067   0.000042
 1665.0   -0.000068   0.000043
 1666.0   -0.000069   0.000043
 1667.0   -0.000071   0.000044
 1668.0   -0.000072   0.000045
 1669.0   -0.000074   0.000046
 1670.0   -0.000075   0.000046
 1671.0   -0.000076   0.000047
 1672.0   -0.000078   0.000048
 1673.0   -0.000079   0.000049
 1674.0   -0.000081   0.000049
 1675.0   -0.000082   0.000050
 1676.0   -0.000084   0.000051
 1677.0   -0.000086   0.000052
 1678.0   -0.000087   0.000052
 1679.0   -0.000089   0.000053
 1680.0   -0.000090   0.000054
 1681.0   -0.000092   0.000055
 1682.0   -0.000094   0.000056
 1683.0   -0.000095   0.000056
 1684.0   -0.000097   0.000057
 1685.0   -0.000099   0.000058
 1686.0   -0.000101   0.000059
 1687.0   -0.000102   0.000060
 1688.0   -0.000104   0.000060
 1689.0   -0.000106   0.000061
 1690.0   -0.000108   0.000062
 1691.0   -0.000110   0.000063
 1692.0   -0.000112   0.000064
 1693.0   -0.000114   0.000065
 1694.0   -0.000116   0.000066
 1695.0   -0.000118   0.000066
 1696.0   -0.000120   0.000067
 1697.0   -0.000122   0.000068
 1698.0   -0.000124   0.000069
 1699.0   -0.000126   0.000070
 1700.0   -0.000128   0.000071
 1701.0   -0.000130   0.000072
 1702.0   -0.000132   0.000073
 1703.0   -0.000134   0.000074
 1704.0   -0.000137   0.000075
 1705.0   -0.000139   0.000076
 1706.0   -0.000142   0.000077
 1707.0   -0.000144   0.000079
 1708.0   -0.000147   0.000080
 1709.0   -0.000150   0.000081
 1710.0   -0.000153   0.000083
 1711.0   -0.000155   0.000083
 1712.0   -0.000157   0.000084
 1713.0   -0.000158   0.000084
 1714.0   -0.000160   0.000084
 1715.0   -0.000162   0.000085
 1716.0   -0.000165   0.000086
 1717.0   -0.000167   0.000087
 1718.0   -0.000170   0.000088
 1719.0   -0.000172   0.000089
 1720.0   -0.000175   0.000090
 1721.0   -0.000178   0.000091
 1722.0   -0.000181   0.000092
 1723.0   -0.000183   0.000093
 1724.0   -0.000186   0.000094
 1725.0   -0.000189   0.000095
 1726.0   -0.000192   0.000096
 1727.0   -0.000195   0.000097
 1728.0   -0.000197   0.000098
 1729.0   -0.000200   0.000099
 1730.0   -0.000203   0.000100
 1731.0   -0.000206   0.000101
 1732.0   -0.000209   0.000102
 1733.0   -0.000212   0.000103
 1734.0   -0.000215   0.000104
 1735.0   -0.000218   0.000105
 1736.0   -0.000221   0.000107
 1737.0   -0.000225   0.000108
 1738.0   -0.000228   0.000109
 1739.0   -0.000231   0.000110
 1740.0   -0.000234   0.000111
 1741.0   -0.000238   0.000112
 1742.0   -0.000241   0.000113
 1743.0   -0.000244   0.000114
 1744.0   -0.000248   0.000115
 1745.0   -0.000251   0.000116
 1746.0   -0.000254   0.000117
 1747.0   -0.000258   0.000118
 1748.0   -0.000261   0.000119
 1749.0   -0.000265   0.000121
 1750.0   -0.000268   0.000122
 1751.0   -0.000272   0.000123
 1752.0   -0.000276   0.000124
 1753.0   -0.000279   0.000125
 1754.0   -0.000283   0.000126
 1755.0   -0.000287   0.000127
 1756.0   -0.000291   0.000128
 1757.0   -0.000295   0.000129
 1758.0   -0.000298   0.000130
 1759.0   -0.000302   0.000132
 1760.0   -0.000306   0.000133
 1761.0   -0.000310   0.000134
 1762.0   -0.000314   0.000135
 1763.0   -0.000318   0.000136
 1764.0   -0.000322   0.000137
 1765.0   -0.000326   0.000138
 1766.0   -0.000330   0.000139
 1767.0   -0.000335   0.000140
 1768.0   -0.000339   0.000141
 1769.0   -0.000343   0.000143
 1770.0   -0.000347   0.000144
 1771.0   -0.000352   0.000145
 1772.0   -0.000356   0.000146
 1773.0   -0.000360   0.000147
 1774.0   -0.000365   0.000148
 1775.0   -0.000369   0.000149
 1776.0   -0.000374   0.000150
 1777.0   -0.000378   0.000151
 1778.0   -0.000383   0.000152
 1779.0   -0.000387   0.000153
 1780.0   -0.000392   0.000155
 1781.0   -0.000397   0.000156
 1782.0   -0.000402   0.000157
 1783.0   -0.000406   0.000158
 1784.0   -0.000411   0.000159
 1785.0   -0.000416   0.000160
 1786.0   -0.000421   0.000161
 1787.0   -0.000426   0.000162
 1788.0   -0.000431   0.000163
 1789.0   -0.000436   0.000164
 1790.0   -0.000441   0.000165
 1791.0   -0.000446   0.000166
 1792.0   -0.000451   0.000167
 1793.0   -0.000456   0.000168
 1794.0   -0.000461   0.000169
 1795.0   -0.000466   0.000170
 1796.0   -0.000472   0.000171
 1797.0   -0.000477   0.000172
 1798.0   -0.000482   0.000173
 1799.0   -0.000488   0.000174
 1800.0   -0.000493   0.000175
 1801.0   -0.000499   0.000176
 1802.0   -0.000504   0.000177
 1803.0   -0.000510   0.000178
 1804.0   -0.000515   0.000179
 1805.0   -0.000521   0.000180
 1806.0   -0.000527   0.000181
 1807.0   -0.000533   0.000182
 1808.0   -0.000538   0.000183
 1809.0   -0.000544   0.000184
 1810.0   -0.000550   0.000185
 1811.0   -0.000556   0.000186
 1812.0   -0.000562   0.000187
 1813.0   -0.000568   0.000188
 1814.0   -0.000574   0.000189
 1815.0   -0.000580   0.000189
 1816.0   -0.000586   0.000190
 1817.0   -0.000592   0.000191
 1818.0   -0.000598   0.000192
 1819.0   -0.000604   0.000193
 1820.0   -0.000610   0.000194
 1821.0   -0.000617   0.000195
 1822.0   -0.000623   0.000195
 1823.0   -0.000630   0.000196
 1824.0   -0.000636   0.000197
 1825.0   -0.000642   0.000198
 1826.0   -0.000649   0.000199
 1827.0   -0.000656   0.000199
 1828.0   -0.000662   0.000200
 1829.0   -0.000669   0.000201
 1830.0   -0.000675   0.000202
 1831.0   -0.000682   0.000202
 1832.0   -0.000689   0.000203
 1833.0   -0.000696   0.000204
 1834.0   -0.000703   0.000204
 1835.0   -0.000709   0.000205
 1836.0   -0.000716   0.000206
 1837.0   -0.000723   0.000206
 1838.0   -0.000730   0.000207
 1839.0   -0.000737   0.000208
 1840.0   -0.000744   0.000208
 1841.0   -0.000752   0.000209
 1842.0   -0.000759   0.000209
 1843.0   -0.000766   0.000210
 1844.0   -0.000774   0.000211
 1845.0   -0.000781   0.000211
 1846.0   -0.000789   0.000212
 1847.0   -0.000796   0.000212
 1848.0   -0.000803   0.000213
 1849.0   -0.000811   0.000213
 1850.0   -0.000818   0.000214
 1851.0   -0.000826   0.000214
 1852.0   -0.000834   0.000214
 1853.0   -0.000841   0.000215
 1854.0   -0.000849   0.000215
 1855.0   -0.000857   0.000216
 1856.0   -0.000864   0.000216
 1857.0   -0.000872   0.000216
 1858.0   -0.000880   0.000217
 1859.0   -0.000888   0.000217
 1860.0   -0.000896   0.000217
 1861.0   -0.000904   0.000218
 1862.0   -0.000912   0.000218
 1863.0   -0.000920   0.000218
 1864.0   -0.000928   0.000218
 1865.0   -0.000936   0.000218
 1866.0   -0.000945   0.000219
 1867.0   -0.000953   0.000219
 1868.0   -0.000961   0.000219
 1869.0   -0.000970   0.000219
 1870.0   -0.000978   0.000219
 1871.0   -0.000987   0.000219
 1872.0   -0.000995   0.000219
 1873.0   -0.001004   0.000219
 1874.0   -0.001012   0.000219
 1875.0   -0.001021   0.000219
 1876.0   -0.001030   0.000219
 1877.0   -0.001038   0.000219
 1878.0   -0.001047   0.000219
 1879.0   -0.001056   0.000219
 1880.0   -0.001064   0.000219
 1881.0   -0.001073   0.000219
 1882.0   -0.001082   0.000219
 1883.0   -0.001091   0.000218
 1884.0   -0.001100   0.000218
 1885.0   -0.001109   0.000218
 1886.0   -0.001118   0.000218
 1887.0   -0.001128   0.000217
 1888.0   -0.001137   0.000217
 1889.0   -0.001146   0.000217
 1890.0   -0.001155   0.000217
 1891.0   -0.001165   0.000216
 1892.0   -0.001174   0.000216
 1893.0   -0.001183   0.000215
 1894.0   -0.001193   0.000215
 1895.0   -0.001202   0.000214
 1896.0   -0.001212   0.000214
 1897.0   -0.001221   0.000213
 1898.0   -0.001231   0.000213
 1899.0   -0.001240   0.000212
 1900.0   -0.001250   0.000212
 1901.0   -0.001260   0.000211
 1902.0   -0.001270   0.000210
 1903.0   -0.001279   0.000209
 1904.0   -0.001289   0.000209
 1905.0   -0.001299   0.000208
 1906.0   -0.001309   0.000207
 1907.0   -0.001319   0.000206
 1908.0   -0.001329   0.000206
 1909.0   -0.001339   0.000205
 1910.0   -0.001349   0.000204
 1911.0   -0.001359   0.000203
 1912.0   -0.001369   0.000202
 1913.0   -0.001379   0.000201
 1914.0   -0.001390   0.000200
 1915.0   -0.001400   0.000199
 1916.0   -0.001410   0.000198
 1917.0   -0.001421   0.000197
 1918.0   -0.001431   0.000196
 1919.0   -0.001441   0.000194
 1920.0   -0.001452   0.000193
 1921.0   -0.001462   0.000192
 1922.0   -0.001473   0.000191
 1923.0   -0.001483   0.000189
 1924.0   -0.001494   0.000188
 1925.0   -0.001505   0.000187
 1926.0   -0.001515   0.000185
 1927.0   -0.001526   0.000184
 1928.0   -0.001537   0.000182
 1929.0   -0.001548   0.000181
 1930.0   -0.001558   0.000179
 1931.0   -0.001569   0.000178
 1932.0   -0.001580   0.000176
 1933.0   -0.001591   0.000174
 1934.0   -0.001602   0.000173
 1935.0   -0.001613   0.000171
 1936.0   -0.001624   0.000169
 1937.0   -0.001635   0.000168
 1938.0   -0.001646   0.000166
 1939.0   -0.001658   0.000164
 1940.0   -0.001669   0.000162
 1941.0   -0.001680   0.000160
 1942.0   -0.001691   0.000158
 1943.0   -0.001703   0.000156
 1944.0   -0.001714   0.000154
 1945.0   -0.001725   0.000152
 1946.0   -0.001737   0.000150
 1947.0   -0.001748   0.000148
 1948.0   -0.001759   0.000146
 1949.0   -0.001771   0.000144
 1950.0   -0.001782   0.000142
 1951.0   -0.001794   0.000139
 1952.0   -0.001806   0.000137
 1953.0   -0.001817   0.000134
 1954.0   -0.001829   0.000132
 1955.0   -0.001840   0.000130
 1956.0   -0.001852   0.000127
 1957.0   -0.001864   0.000125
 1958.0   -0.001876   0.000122
 1959.0   -0.001887   0.000120
 1960.0   -0.001899   0.000117
 1961.0   -0.001911   0.000114
 1962.0   -0.001923   0.000112
 1963.0   -0.001935   0.000109
 1964.0   -0.001947   0.000106
 1965.0   -0.001959   0.000103
 1966.0   -0.001971   0.000100
 1967.0   -0.001983   0.000097
 1968.0   -0.001995   0.000095
 1969.0   -0.002007   0.000092
 1970.0   -0.002019   0.000089
 1971.0   -0.002031   0.000086
