   W         E7-(eta_p)
 1600.0   -0.000000   0.000001
 1601.0   -0.000000   0.000001
 1602.0   -0.000000   0.000001
 1603.0   -0.000000   0.000001
 1604.0   -0.000000   0.000001
 1605.0   -0.000000   0.000001
 1606.0   -0.000000   0.000002
 1607.0   -0.000000   0.000002
 1608.0   -0.000000   0.000002
 1609.0   -0.000000   0.000002
 1610.0   -0.000000   0.000002
 1611.0   -0.000000   0.000002
 1612.0   -0.000000   0.000002
 1613.0   -0.000000   0.000002
 1614.0   -0.000000   0.000002
 1615.0   -0.000000   0.000002
 1616.0   -0.000000   0.000002
 1617.0   -0.000000   0.000002
 1618.0   -0.000000   0.000002
 1619.0   -0.000000   0.000002
 1620.0   -0.000000   0.000002
 1621.0   -0.000000   0.000002
 1622.0   -0.000000   0.000002
 1623.0   -0.000001   0.000003
 1624.0   -0.000001   0.000003
 1625.0   -0.000001   0.000003
 1626.0   -0.000000   0.000002
 1627.0   -0.000000   0.000002
 1628.0    0.000000   0.000002
 1629.0    0.000000   0.000002
 1630.0    0.000001   0.000002
 1631.0    0.000000   0.000002
 1632.0    0.000000   0.000002
 1633.0   -0.000000   0.000003
 1634.0   -0.000000   0.000003
 1635.0   -0.000000   0.000003
 1636.0   -0.000001   0.000003
 1637.0   -0.000001   0.000003
 1638.0   -0.000001   0.000003
 1639.0   -0.000001   0.000004
 1640.0   -0.000001   0.000004
 1641.0   -0.000001   0.000004
 1642.0   -0.000001   0.000004
 1643.0   -0.000001   0.000004
 1644.0   -0.000001   0.000004
 1645.0   -0.000001   0.000004
 1646.0   -0.000001   0.000004
 1647.0   -0.000001   0.000004
 1648.0   -0.000001   0.000004
 1649.0   -0.000001   0.000005
 1650.0   -0.000001   0.000005
 1651.0   -0.000001   0.000005
 1652.0   -0.000001   0.000005
 1653.0   -0.000001   0.000005
 1654.0   -0.000001   0.000005
 1655.0   -0.000001   0.000005
 1656.0   -0.000001   0.000005
 1657.0   -0.000001   0.000005
 1658.0   -0.000001   0.000006
 1659.0   -0.000001   0.000006
 1660.0   -0.000001   0.000006
 1661.0   -0.000001   0.000006
 1662.0   -0.000001   0.000006
 1663.0   -0.000001   0.000006
 1664.0   -0.000001   0.000006
 1665.0   -0.000001   0.000007
 1666.0   -0.000001   0.000007
 1667.0   -0.000001   0.000007
 1668.0   -0.000001   0.000007
 1669.0   -0.000001   0.000007
 1670.0   -0.000001   0.000007
 1671.0   -0.000001   0.000007
 1672.0   -0.000001   0.000008
 1673.0   -0.000001   0.000008
 1674.0   -0.000002   0.000008
 1675.0   -0.000002   0.000008
 1676.0   -0.000002   0.000008
 1677.0   -0.000002   0.000008
 1678.0   -0.000002   0.000008
 1679.0   -0.000002   0.000009
 1680.0   -0.000002   0.000009
 1681.0   -0.000002   0.000009
 1682.0   -0.000002   0.000009
 1683.0   -0.000002   0.000009
 1684.0   -0.000002   0.000009
 1685.0   -0.000002   0.000010
 1686.0   -0.000002   0.000010
 1687.0   -0.000002   0.000010
 1688.0   -0.000002   0.000010
 1689.0   -0.000002   0.000010
 1690.0   -0.000002   0.000011
 1691.0   -0.000002   0.000011
 1692.0   -0.000002   0.000011
 1693.0   -0.000002   0.000011
 1694.0   -0.000002   0.000011
 1695.0   -0.000002   0.000012
 1696.0   -0.000002   0.000012
 1697.0   -0.000003   0.000012
 1698.0   -0.000003   0.000012
 1699.0   -0.000003   0.000012
 1700.0   -0.000003   0.000013
 1701.0   -0.000003   0.000013
 1702.0   -0.000003   0.000013
 1703.0   -0.000003   0.000013
 1704.0   -0.000003   0.000014
 1705.0   -0.000003   0.000014
 1706.0   -0.000003   0.000014
 1707.0   -0.000003   0.000014
 1708.0   -0.000003   0.000015
 1709.0   -0.000004   0.000015
 1710.0   -0.000004   0.000015
 1711.0   -0.000004   0.000016
 1712.0   -0.000004   0.000016
 1713.0   -0.000004   0.000016
 1714.0   -0.000004   0.000016
 1715.0   -0.000004   0.000016
 1716.0   -0.000004   0.000016
 1717.0   -0.000004   0.000017
 1718.0   -0.000004   0.000017
 1719.0   -0.000004   0.000017
 1720.0   -0.000004   0.000018
 1721.0   -0.000004   0.000018
 1722.0   -0.000004   0.000018
 1723.0   -0.000004   0.000018
 1724.0   -0.000004   0.000019
 1725.0   -0.000004   0.000019
 1726.0   -0.000004   0.000019
 1727.0   -0.000005   0.000020
 1728.0   -0.000005   0.000020
 1729.0   -0.000005   0.000020
 1730.0   -0.000005   0.000021
 1731.0   -0.000005   0.000021
 1732.0   -0.000005   0.000021
 1733.0   -0.000005   0.000021
 1734.0   -0.000005   0.000022
 1735.0   -0.000005   0.000022
 1736.0   -0.000005   0.000022
 1737.0   -0.000005   0.000023
 1738.0   -0.000006   0.000023
 1739.0   -0.000006   0.000023
 1740.0   -0.000006   0.000024
 1741.0   -0.000006   0.000024
 1742.0   -0.000006   0.000024
 1743.0   -0.000006   0.000025
 1744.0   -0.000006   0.000025
 1745.0   -0.000006   0.000026
 1746.0   -0.000006   0.000026
 1747.0   -0.000006   0.000026
 1748.0   -0.000007   0.000027
 1749.0   -0.000007   0.000027
 1750.0   -0.000007   0.000027
 1751.0   -0.000007   0.000028
 1752.0   -0.000007   0.000028
 1753.0   -0.000007   0.000029
 1754.0   -0.000007   0.000029
 1755.0   -0.000007   0.000029
 1756.0   -0.000008   0.000030
 1757.0   -0.000008   0.000030
 1758.0   -0.000008   0.000031
 1759.0   -0.000008   0.000031
 1760.0   -0.000008   0.000031
 1761.0   -0.000008   0.000032
 1762.0   -0.000008   0.000032
 1763.0   -0.000008   0.000033
 1764.0   -0.000009   0.000033
 1765.0   -0.000009   0.000034
 1766.0   -0.000009   0.000034
 1767.0   -0.000009   0.000035
 1768.0   -0.000009   0.000035
 1769.0   -0.000009   0.000035
 1770.0   -0.000009   0.000036
 1771.0   -0.000010   0.000036
 1772.0   -0.000010   0.000037
 1773.0   -0.000010   0.000037
 1774.0   -0.000010   0.000038
 1775.0   -0.000010   0.000038
 1776.0   -0.000010   0.000039
 1777.0   -0.000011   0.000039
 1778.0   -0.000011   0.000040
 1779.0   -0.000011   0.000040
 1780.0   -0.000011   0.000041
 1781.0   -0.000011   0.000041
 1782.0   -0.000011   0.000042
 1783.0   -0.000012   0.000042
 1784.0   -0.000012   0.000043
 1785.0   -0.000012   0.000043
 1786.0   -0.000012   0.000044
 1787.0   -0.000012   0.000044
 1788.0   -0.000012   0.000045
 1789.0   -0.000013   0.000045
 1790.0   -0.000013   0.000046
 1791.0   -0.000013   0.000047
 1792.0   -0.000013   0.000047
 1793.0   -0.000013   0.000048
 1794.0   -0.000014   0.000048
 1795.0   -0.000014   0.000049
 1796.0   -0.000014   0.000049
 1797.0   -0.000014   0.000050
 1798.0   -0.000014   0.000051
 1799.0   -0.000015   0.000051
 1800.0   -0.000015   0.000052
 1801.0   -0.000015   0.000052
 1802.0   -0.000015   0.000053
 1803.0   -0.000016   0.000054
 1804.0   -0.000016   0.000054
 1805.0   -0.000016   0.000055
 1806.0   -0.000016   0.000055
 1807.0   -0.000016   0.000056
 1808.0   -0.000017   0.000057
 1809.0   -0.000017   0.000057
 1810.0   -0.000017   0.000058
 1811.0   -0.000017   0.000059
 1812.0   -0.000018   0.000059
 1813.0   -0.000018   0.000060
 1814.0   -0.000018   0.000061
 1815.0   -0.000018   0.000061
 1816.0   -0.000019   0.000062
 1817.0   -0.000019   0.000063
 1818.0   -0.000019   0.000063
 1819.0   -0.000019   0.000064
 1820.0   -0.000020   0.000065
 1821.0   -0.000020   0.000065
 1822.0   -0.000020   0.000066
 1823.0   -0.000021   0.000067
 1824.0   -0.000021   0.000068
 1825.0   -0.000021   0.000068
 1826.0   -0.000021   0.000069
 1827.0   -0.000022   0.000070
 1828.0   -0.000022   0.000070
 1829.0   -0.000022   0.000071
 1830.0   -0.000023   0.000072
 1831.0   -0.000023   0.000073
 1832.0   -0.000023   0.000073
 1833.0   -0.000024   0.000074
 1834.0   -0.000024   0.000075
 1835.0   -0.000024   0.000076
 1836.0   -0.000024   0.000077
 1837.0   -0.000025   0.000077
 1838.0   -0.000025   0.000078
 1839.0   -0.000025   0.000079
 1840.0   -0.000026   0.000080
 1841.0   -0.000026   0.000081
 1842.0   -0.000026   0.000081
 1843.0   -0.000027   0.000082
 1844.0   -0.000027   0.000083
 1845.0   -0.000028   0.000084
 1846.0   -0.000028   0.000085
 1847.0   -0.000028   0.000086
 1848.0   -0.000029   0.000087
 1849.0   -0.000029   0.000087
 1850.0   -0.000029   0.000088
 1851.0   -0.000030   0.000089
 1852.0   -0.000030   0.000090
 1853.0   -0.000030   0.000091
 1854.0   -0.000031   0.000092
 1855.0   -0.000031   0.000093
 1856.0   -0.000032   0.000093
 1857.0   -0.000032   0.000094
 1858.0   -0.000032   0.000095
 1859.0   -0.000033   0.000096
 1860.0   -0.000033   0.000097
 1861.0   -0.000034   0.000098
 1862.0   -0.000034   0.000099
 1863.0   -0.000034   0.000100
 1864.0   -0.000035   0.000101
 1865.0   -0.000035   0.000102
 1866.0   -0.000036   0.000103
 1867.0   -0.000036   0.000104
 1868.0   -0.000037   0.000105
 1869.0   -0.000037   0.000106
 1870.0   -0.000037   0.000107
 1871.0   -0.000038   0.000108
 1872.0   -0.000038   0.000109
 1873.0   -0.000039   0.000110
 1874.0   -0.000039   0.000111
 1875.0   -0.000040   0.000112
 1876.0   -0.000040   0.000113
 1877.0   -0.000041   0.000114
 1878.0   -0.000041   0.000115
 1879.0   -0.000042   0.000116
 1880.0   -0.000042   0.000117
 1881.0   -0.000043   0.000118
 1882.0   -0.000043   0.000119
 1883.0   -0.000044   0.000120
 1884.0   -0.000044   0.000121
 1885.0   -0.000045   0.000122
 1886.0   -0.000045   0.000123
 1887.0   -0.000046   0.000124
 1888.0   -0.000046   0.000125
 1889.0   -0.000047   0.000126
 1890.0   -0.000047   0.000127
 1891.0   -0.000048   0.000128
 1892.0   -0.000048   0.000130
 1893.0   -0.000049   0.000131
 1894.0   -0.000049   0.000132
 1895.0   -0.000050   0.000133
 1896.0   -0.000050   0.000134
 1897.0   -0.000051   0.000135
 1898.0   -0.000052   0.000136
 1899.0   -0.000052   0.000138
 1900.0   -0.000053   0.000139
 1901.0   -0.000053   0.000140
 1902.0   -0.000054   0.000141
 1903.0   -0.000055   0.000142
 1904.0   -0.000055   0.000143
 1905.0   -0.000056   0.000145
 1906.0   -0.000056   0.000146
 1907.0   -0.000057   0.000147
 1908.0   -0.000058   0.000148
 1909.0   -0.000058   0.000149
 1910.0   -0.000059   0.000151
 1911.0   -0.000059   0.000152
 1912.0   -0.000060   0.000153
 1913.0   -0.000061   0.000154
 1914.0   -0.000061   0.000156
 1915.0   -0.000062   0.000157
 1916.0   -0.000063   0.000158
 1917.0   -0.000063   0.000159
 1918.0   -0.000064   0.000161
 1919.0   -0.000065   0.000162
 1920.0   -0.000065   0.000163
 1921.0   -0.000066   0.000165
 1922.0   -0.000067   0.000166
 1923.0   -0.000067   0.000167
 1924.0   -0.000068   0.000168
 1925.0   -0.000069   0.000170
 1926.0   -0.000070   0.000171
 1927.0   -0.000070   0.000172
 1928.0   -0.000071   0.000174
 1929.0   -0.000072   0.000175
 1930.0   -0.000072   0.000176
 1931.0   -0.000073   0.000178
 1932.0   -0.000074   0.000179
 1933.0   -0.000075   0.000181
 1934.0   -0.000075   0.000182
 1935.0   -0.000076   0.000183
 1936.0   -0.000077   0.000185
 1937.0   -0.000078   0.000186
 1938.0   -0.000079   0.000188
 1939.0   -0.000079   0.000189
 1940.0   -0.000080   0.000190
 1941.0   -0.000081   0.000192
 1942.0   -0.000082   0.000193
 1943.0   -0.000083   0.000195
 1944.0   -0.000083   0.000196
 1945.0   -0.000084   0.000198
 1946.0   -0.000085   0.000199
 1947.0   -0.000086   0.000201
 1948.0   -0.000087   0.000202
 1949.0   -0.000088   0.000204
 1950.0   -0.000088   0.000205
 1951.0   -0.000089   0.000207
 1952.0   -0.000090   0.000208
 1953.0   -0.000091   0.000210
 1954.0   -0.000092   0.000211
 1955.0   -0.000093   0.000213
 1956.0   -0.000094   0.000214
 1957.0   -0.000095   0.000216
 1958.0   -0.000096   0.000217
 1959.0   -0.000096   0.000219
 1960.0   -0.000097   0.000220
 1961.0   -0.000098   0.000222
 1962.0   -0.000099   0.000223
 1963.0   -0.000100   0.000225
 1964.0   -0.000101   0.000227
 1965.0   -0.000102   0.000228
 1966.0   -0.000103   0.000230
 1967.0   -0.000104   0.000231
 1968.0   -0.000105   0.000233
 1969.0   -0.000106   0.000235
 1970.0   -0.000107   0.000236
 1971.0   -0.000108   0.000238
