   W         E6-(eta_p)
 1599.0   -0.000004   0.000010
 1600.0   -0.000004   0.000010
 1601.0   -0.000004   0.000010
 1602.0   -0.000004   0.000011
 1603.0   -0.000005   0.000011
 1604.0   -0.000005   0.000011
 1605.0   -0.000005   0.000012
 1606.0   -0.000005   0.000012
 1607.0   -0.000005   0.000012
 1608.0   -0.000005   0.000013
 1609.0   -0.000005   0.000013
 1610.0   -0.000006   0.000013
 1611.0   -0.000006   0.000014
 1612.0   -0.000006   0.000014
 1613.0   -0.000006   0.000014
 1614.0   -0.000006   0.000015
 1615.0   -0.000006   0.000015
 1616.0   -0.000007   0.000015
 1617.0   -0.000007   0.000016
 1618.0   -0.000007   0.000016
 1619.0   -0.000007   0.000016
 1620.0   -0.000007   0.000017
 1621.0   -0.000007   0.000017
 1622.0   -0.000008   0.000018
 1623.0   -0.000008   0.000018
 1624.0   -0.000008   0.000018
 1625.0   -0.000008   0.000019
 1626.0   -0.000008   0.000019
 1627.0   -0.000008   0.000019
 1628.0   -0.000009   0.000020
 1629.0   -0.000009   0.000020
 1630.0   -0.000009   0.000020
 1631.0   -0.000009   0.000021
 1632.0   -0.000009   0.000022
 1633.0   -0.000010   0.000022
 1634.0   -0.000010   0.000023
 1635.0   -0.000010   0.000023
 1636.0   -0.000011   0.000024
 1637.0   -0.000011   0.000024
 1638.0   -0.000011   0.000025
 1639.0   -0.000012   0.000025
 1640.0   -0.000012   0.000026
 1641.0   -0.000012   0.000026
 1642.0   -0.000012   0.000027
 1643.0   -0.000013   0.000027
 1644.0   -0.000013   0.000028
 1645.0   -0.000013   0.000028
 1646.0   -0.000014   0.000029
 1647.0   -0.000014   0.000030
 1648.0   -0.000014   0.000030
 1649.0   -0.000014   0.000031
 1650.0   -0.000015   0.000031
 1651.0   -0.000015   0.000032
 1652.0   -0.000015   0.000033
 1653.0   -0.000016   0.000033
 1654.0   -0.000016   0.000034
 1655.0   -0.000016   0.000034
 1656.0   -0.000017   0.000035
 1657.0   -0.000017   0.000036
 1658.0   -0.000018   0.000036
 1659.0   -0.000018   0.000037
 1660.0   -0.000018   0.000038
 1661.0   -0.000019   0.000038
 1662.0   -0.000019   0.000039
 1663.0   -0.000019   0.000040
 1664.0   -0.000020   0.000040
 1665.0   -0.000020   0.000041
 1666.0   -0.000021   0.000042
 1667.0   -0.000021   0.000042
 1668.0   -0.000021   0.000043
 1669.0   -0.000022   0.000044
 1670.0   -0.000022   0.000045
 1671.0   -0.000023   0.000045
 1672.0   -0.000023   0.000046
 1673.0   -0.000024   0.000047
 1674.0   -0.000024   0.000048
 1675.0   -0.000025   0.000048
 1676.0   -0.000025   0.000049
 1677.0   -0.000025   0.000050
 1678.0   -0.000026   0.000051
 1679.0   -0.000026   0.000052
 1680.0   -0.000027   0.000052
 1681.0   -0.000027   0.000053
 1682.0   -0.000028   0.000054
 1683.0   -0.000028   0.000055
 1684.0   -0.000029   0.000056
 1685.0   -0.000029   0.000057
 1686.0   -0.000030   0.000057
 1687.0   -0.000031   0.000058
 1688.0   -0.000031   0.000059
 1689.0   -0.000032   0.000060
 1690.0   -0.000032   0.000061
 1691.0   -0.000033   0.000062
 1692.0   -0.000033   0.000063
 1693.0   -0.000034   0.000064
 1694.0   -0.000035   0.000065
 1695.0   -0.000035   0.000066
 1696.0   -0.000036   0.000067
 1697.0   -0.000036   0.000068
 1698.0   -0.000037   0.000069
 1699.0   -0.000038   0.000070
 1700.0   -0.000038   0.000070
 1701.0   -0.000039   0.000071
 1702.0   -0.000039   0.000073
 1703.0   -0.000040   0.000074
 1704.0   -0.000041   0.000075
 1705.0   -0.000041   0.000076
 1706.0   -0.000042   0.000076
 1707.0   -0.000043   0.000077
 1708.0   -0.000043   0.000078
 1709.0   -0.000044   0.000079
 1710.0   -0.000044   0.000080
 1711.0   -0.000045   0.000081
 1712.0   -0.000046   0.000083
 1713.0   -0.000047   0.000084
 1714.0   -0.000048   0.000085
 1715.0   -0.000049   0.000087
 1716.0   -0.000050   0.000088
 1717.0   -0.000050   0.000089
 1718.0   -0.000051   0.000090
 1719.0   -0.000052   0.000091
 1720.0   -0.000053   0.000092
 1721.0   -0.000054   0.000094
 1722.0   -0.000054   0.000095
 1723.0   -0.000055   0.000096
 1724.0   -0.000056   0.000097
 1725.0   -0.000057   0.000098
 1726.0   -0.000058   0.000100
 1727.0   -0.000059   0.000101
 1728.0   -0.000059   0.000102
 1729.0   -0.000060   0.000103
 1730.0   -0.000061   0.000105
 1731.0   -0.000062   0.000106
 1732.0   -0.000063   0.000107
 1733.0   -0.000064   0.000109
 1734.0   -0.000065   0.000110
 1735.0   -0.000066   0.000111
 1736.0   -0.000067   0.000113
 1737.0   -0.000068   0.000114
 1738.0   -0.000069   0.000115
 1739.0   -0.000070   0.000117
 1740.0   -0.000071   0.000118
 1741.0   -0.000072   0.000119
 1742.0   -0.000073   0.000121
 1743.0   -0.000074   0.000122
 1744.0   -0.000075   0.000124
 1745.0   -0.000076   0.000125
 1746.0   -0.000077   0.000126
 1747.0   -0.000078   0.000128
 1748.0   -0.000079   0.000129
 1749.0   -0.000080   0.000131
 1750.0   -0.000081   0.000132
 1751.0   -0.000082   0.000134
 1752.0   -0.000083   0.000135
 1753.0   -0.000085   0.000137
 1754.0   -0.000086   0.000138
 1755.0   -0.000087   0.000140
 1756.0   -0.000088   0.000141
 1757.0   -0.000089   0.000143
 1758.0   -0.000090   0.000144
 1759.0   -0.000092   0.000146
 1760.0   -0.000093   0.000148
 1761.0   -0.000094   0.000149
 1762.0   -0.000095   0.000151
 1763.0   -0.000096   0.000152
 1764.0   -0.000098   0.000154
 1765.0   -0.000099   0.000156
 1766.0   -0.000100   0.000157
 1767.0   -0.000102   0.000159
 1768.0   -0.000103   0.000161
 1769.0   -0.000104   0.000162
 1770.0   -0.000105   0.000164
 1771.0   -0.000107   0.000166
 1772.0   -0.000108   0.000167
 1773.0   -0.000110   0.000169
 1774.0   -0.000111   0.000171
 1775.0   -0.000112   0.000172
 1776.0   -0.000114   0.000174
 1777.0   -0.000115   0.000176
 1778.0   -0.000117   0.000178
 1779.0   -0.000118   0.000179
 1780.0   -0.000119   0.000181
 1781.0   -0.000121   0.000183
 1782.0   -0.000122   0.000185
 1783.0   -0.000124   0.000187
 1784.0   -0.000125   0.000188
 1785.0   -0.000127   0.000190
 1786.0   -0.000128   0.000192
 1787.0   -0.000130   0.000194
 1788.0   -0.000132   0.000196
 1789.0   -0.000133   0.000198
 1790.0   -0.000135   0.000200
 1791.0   -0.000136   0.000202
 1792.0   -0.000138   0.000203
 1793.0   -0.000139   0.000205
 1794.0   -0.000141   0.000207
 1795.0   -0.000143   0.000209
 1796.0   -0.000144   0.000211
 1797.0   -0.000146   0.000213
 1798.0   -0.000148   0.000215
 1799.0   -0.000149   0.000217
 1800.0   -0.000151   0.000219
 1801.0   -0.000153   0.000221
 1802.0   -0.000155   0.000223
 1803.0   -0.000156   0.000225
 1804.0   -0.000158   0.000227
 1805.0   -0.000160   0.000229
 1806.0   -0.000162   0.000231
 1807.0   -0.000164   0.000233
 1808.0   -0.000165   0.000235
 1809.0   -0.000167   0.000237
 1810.0   -0.000169   0.000240
 1811.0   -0.000171   0.000242
 1812.0   -0.000173   0.000244
 1813.0   -0.000175   0.000246
 1814.0   -0.000177   0.000248
 1815.0   -0.000179   0.000250
 1816.0   -0.000181   0.000252
 1817.0   -0.000183   0.000255
 1818.0   -0.000184   0.000257
 1819.0   -0.000186   0.000259
 1820.0   -0.000188   0.000261
 1821.0   -0.000190   0.000263
 1822.0   -0.000193   0.000266
 1823.0   -0.000195   0.000268
 1824.0   -0.000197   0.000270
 1825.0   -0.000199   0.000272
 1826.0   -0.000201   0.000274
 1827.0   -0.000203   0.000277
 1828.0   -0.000205   0.000279
 1829.0   -0.000207   0.000281
 1830.0   -0.000209   0.000284
 1831.0   -0.000211   0.000286
 1832.0   -0.000214   0.000288
 1833.0   -0.000216   0.000291
 1834.0   -0.000218   0.000293
 1835.0   -0.000220   0.000295
 1836.0   -0.000223   0.000298
 1837.0   -0.000225   0.000300
 1838.0   -0.000227   0.000302
 1839.0   -0.000229   0.000305
 1840.0   -0.000232   0.000307
 1841.0   -0.000234   0.000310
 1842.0   -0.000236   0.000312
 1843.0   -0.000239   0.000315
 1844.0   -0.000241   0.000317
 1845.0   -0.000244   0.000320
 1846.0   -0.000246   0.000322
 1847.0   -0.000249   0.000324
 1848.0   -0.000251   0.000327
 1849.0   -0.000253   0.000329
 1850.0   -0.000256   0.000332
 1851.0   -0.000258   0.000334
 1852.0   -0.000261   0.000337
 1853.0   -0.000263   0.000339
 1854.0   -0.000266   0.000342
 1855.0   -0.000268   0.000344
 1856.0   -0.000271   0.000347
 1857.0   -0.000274   0.000349
 1858.0   -0.000276   0.000352
 1859.0   -0.000279   0.000355
 1860.0   -0.000282   0.000357
 1861.0   -0.000284   0.000360
 1862.0   -0.000287   0.000362
 1863.0   -0.000290   0.000365
 1864.0   -0.000292   0.000368
 1865.0   -0.000295   0.000370
 1866.0   -0.000298   0.000373
 1867.0   -0.000301   0.000376
 1868.0   -0.000303   0.000378
 1869.0   -0.000306   0.000381
 1870.0   -0.000309   0.000384
 1871.0   -0.000312   0.000386
 1872.0   -0.000315   0.000389
 1873.0   -0.000318   0.000392
 1874.0   -0.000320   0.000394
 1875.0   -0.000323   0.000397
 1876.0   -0.000326   0.000400
 1877.0   -0.000329   0.000403
 1878.0   -0.000332   0.000405
 1879.0   -0.000335   0.000408
 1880.0   -0.000338   0.000411
 1881.0   -0.000341   0.000414
 1882.0   -0.000344   0.000417
 1883.0   -0.000347   0.000419
 1884.0   -0.000350   0.000422
 1885.0   -0.000353   0.000425
 1886.0   -0.000357   0.000428
 1887.0   -0.000360   0.000431
 1888.0   -0.000363   0.000433
 1889.0   -0.000366   0.000436
 1890.0   -0.000369   0.000439
 1891.0   -0.000372   0.000442
 1892.0   -0.000376   0.000445
 1893.0   -0.000379   0.000448
 1894.0   -0.000382   0.000451
 1895.0   -0.000385   0.000454
 1896.0   -0.000389   0.000456
 1897.0   -0.000392   0.000459
 1898.0   -0.000395   0.000462
 1899.0   -0.000399   0.000465
 1900.0   -0.000402   0.000468
 1901.0   -0.000405   0.000471
 1902.0   -0.000409   0.000474
 1903.0   -0.000412   0.000477
 1904.0   -0.000416   0.000480
 1905.0   -0.000419   0.000483
 1906.0   -0.000423   0.000486
 1907.0   -0.000426   0.000489
 1908.0   -0.000430   0.000492
 1909.0   -0.000433   0.000495
 1910.0   -0.000437   0.000498
 1911.0   -0.000440   0.000501
 1912.0   -0.000444   0.000504
 1913.0   -0.000448   0.000507
 1914.0   -0.000451   0.000510
 1915.0   -0.000455   0.000513
 1916.0   -0.000459   0.000516
 1917.0   -0.000462   0.000519
 1918.0   -0.000466   0.000522
 1919.0   -0.000470   0.000526
 1920.0   -0.000474   0.000529
 1921.0   -0.000477   0.000532
 1922.0   -0.000481   0.000535
 1923.0   -0.000485   0.000538
 1924.0   -0.000489   0.000541
 1925.0   -0.000493   0.000544
 1926.0   -0.000497   0.000548
 1927.0   -0.000500   0.000551
 1928.0   -0.000504   0.000554
 1929.0   -0.000508   0.000557
 1930.0   -0.000512   0.000560
 1931.0   -0.000516   0.000563
 1932.0   -0.000520   0.000567
 1933.0   -0.000524   0.000570
 1934.0   -0.000528   0.000573
 1935.0   -0.000532   0.000576
 1936.0   -0.000536   0.000579
 1937.0   -0.000541   0.000582
 1938.0   -0.000545   0.000586
 1939.0   -0.000549   0.000589
 1940.0   -0.000553   0.000592
 1941.0   -0.000557   0.000595
 1942.0   -0.000561   0.000599
 1943.0   -0.000566   0.000602
 1944.0   -0.000570   0.000605
 1945.0   -0.000574   0.000608
 1946.0   -0.000578   0.000612
 1947.0   -0.000583   0.000615
 1948.0   -0.000587   0.000618
 1949.0   -0.000591   0.000621
 1950.0   -0.000596   0.000625
 1951.0   -0.000600   0.000628
 1952.0   -0.000604   0.000631
 1953.0   -0.000609   0.000635
 1954.0   -0.000613   0.000638
 1955.0   -0.000618   0.000641
 1956.0   -0.000622   0.000644
 1957.0   -0.000627   0.000648
 1958.0   -0.000631   0.000651
 1959.0   -0.000636   0.000654
 1960.0   -0.000640   0.000658
 1961.0   -0.000645   0.000661
 1962.0   -0.000650   0.000665
 1963.0   -0.000654   0.000668
 1964.0   -0.000659   0.000671
 1965.0   -0.000664   0.000675
 1966.0   -0.000668   0.000678
 1967.0   -0.000673   0.000681
 1968.0   -0.000678   0.000685
 1969.0   -0.000682   0.000688
 1970.0   -0.000687   0.000692
 1971.0   -0.000692   0.000695
