   W         E9-(pi+_n)
 1132.0    0.000140  -0.000009
 1133.0    0.000150  -0.000010
 1134.0    0.000159  -0.000010
 1135.0    0.000168  -0.000011
 1136.0    0.000179  -0.000011
 1137.0    0.000190  -0.000012
 1138.0    0.000202  -0.000013
 1139.0    0.000213  -0.000014
 1140.0    0.000224  -0.000014
 1141.0    0.000237  -0.000015
 1142.0    0.000250  -0.000016
 1143.0    0.000264  -0.000017
 1144.0    0.000277  -0.000018
 1145.0    0.000290  -0.000018
 1146.0    0.000305  -0.000019
 1147.0    0.000321  -0.000020
 1148.0    0.000336  -0.000021
 1149.0    0.000351  -0.000022
 1150.0    0.000367  -0.000023
 1151.0    0.000384  -0.000024
 1152.0    0.000401  -0.000026
 1153.0    0.000419  -0.000027
 1154.0    0.000436  -0.000028
 1155.0    0.000454  -0.000029
 1156.0    0.000473  -0.000030
 1157.0    0.000493  -0.000031
 1158.0    0.000512  -0.000033
 1159.0    0.000532  -0.000034
 1160.0    0.000552  -0.000035
 1161.0    0.000573  -0.000037
 1162.0    0.000595  -0.000038
 1163.0    0.000617  -0.000039
 1164.0    0.000638  -0.000041
 1165.0    0.000660  -0.000042
 1166.0    0.000684  -0.000044
 1167.0    0.000707  -0.000045
 1168.0    0.000731  -0.000047
 1169.0    0.000755  -0.000048
 1170.0    0.000779  -0.000050
 1171.0    0.000805  -0.000051
 1172.0    0.000830  -0.000053
 1173.0    0.000856  -0.000055
 1174.0    0.000882  -0.000056
 1175.0    0.000908  -0.000058
 1176.0    0.000935  -0.000060
 1177.0    0.000963  -0.000061
 1178.0    0.000991  -0.000063
 1179.0    0.001019  -0.000065
 1180.0    0.001047  -0.000067
 1181.0    0.001076  -0.000069
 1182.0    0.001106  -0.000070
 1183.0    0.001136  -0.000072
 1184.0    0.001165  -0.000074
 1185.0    0.001195  -0.000076
 1186.0    0.001226  -0.000078
 1187.0    0.001258  -0.000080
 1188.0    0.001289  -0.000082
 1189.0    0.001321  -0.000084
 1190.0    0.001352  -0.000086
 1191.0    0.001385  -0.000088
 1192.0    0.001419  -0.000090
 1193.0    0.001452  -0.000093
 1194.0    0.001485  -0.000095
 1195.0    0.001518  -0.000097
 1196.0    0.001553  -0.000099
 1197.0    0.001588  -0.000101
 1198.0    0.001623  -0.000103
 1199.0    0.001657  -0.000106
 1200.0    0.001692  -0.000108
 1201.0    0.001729  -0.000110
 1202.0    0.001765  -0.000112
 1203.0    0.001801  -0.000115
 1204.0    0.001838  -0.000117
 1205.0    0.001874  -0.000119
 1206.0    0.001912  -0.000122
 1207.0    0.001949  -0.000124
 1208.0    0.001987  -0.000127
 1209.0    0.002025  -0.000129
 1210.0    0.002063  -0.000131
 1211.0    0.002102  -0.000134
 1212.0    0.002141  -0.000136
 1213.0    0.002180  -0.000139
 1214.0    0.002219  -0.000141
 1215.0    0.002258  -0.000144
 1216.0    0.002298  -0.000146
 1217.0    0.002338  -0.000149
 1218.0    0.002379  -0.000152
 1219.0    0.002419  -0.000154
 1220.0    0.002459  -0.000157
 1221.0    0.002501  -0.000159
 1222.0    0.002542  -0.000162
 1223.0    0.002583  -0.000165
 1224.0    0.002625  -0.000167
 1225.0    0.002666  -0.000170
 1226.0    0.002708  -0.000173
 1227.0    0.002751  -0.000175
 1228.0    0.002793  -0.000178
 1229.0    0.002835  -0.000181
 1230.0    0.002878  -0.000183
 1231.0    0.002921  -0.000186
 1232.0    0.002964  -0.000189
 1233.0    0.003007  -0.000192
 1234.0    0.003051  -0.000194
 1235.0    0.003094  -0.000197
 1236.0    0.003138  -0.000200
 1237.0    0.003182  -0.000203
 1238.0    0.003226  -0.000206
 1239.0    0.003270  -0.000208
 1240.0    0.003314  -0.000211
 1241.0    0.003359  -0.000214
 1242.0    0.003403  -0.000217
 1243.0    0.003448  -0.000220
 1244.0    0.003493  -0.000223
 1245.0    0.003538  -0.000225
 1246.0    0.003583  -0.000228
 1247.0    0.003628  -0.000231
 1248.0    0.003674  -0.000234
 1249.0    0.003719  -0.000237
 1250.0    0.003764  -0.000240
 1251.0    0.003810  -0.000243
 1252.0    0.003856  -0.000246
 1253.0    0.003902  -0.000249
 1254.0    0.003947  -0.000252
 1255.0    0.003993  -0.000255
 1256.0    0.004039  -0.000257
 1257.0    0.004086  -0.000260
 1258.0    0.004132  -0.000263
 1259.0    0.004178  -0.000266
 1260.0    0.004224  -0.000269
 1261.0    0.004271  -0.000272
 1262.0    0.004318  -0.000275
 1263.0    0.004364  -0.000278
 1264.0    0.004411  -0.000281
 1265.0    0.004457  -0.000284
 1266.0    0.004504  -0.000287
 1267.0    0.004551  -0.000290
 1268.0    0.004598  -0.000293
 1269.0    0.004645  -0.000296
 1270.0    0.004692  -0.000299
 1271.0    0.004739  -0.000302
 1272.0    0.004786  -0.000305
 1273.0    0.004833  -0.000308
 1274.0    0.004880  -0.000311
 1275.0    0.004927  -0.000314
 1276.0    0.004974  -0.000317
 1277.0    0.005021  -0.000320
 1278.0    0.005068  -0.000323
 1279.0    0.005115  -0.000326
 1280.0    0.005162  -0.000329
 1281.0    0.005209  -0.000332
 1282.0    0.005256  -0.000335
 1283.0    0.005304  -0.000338
 1284.0    0.005351  -0.000341
 1285.0    0.005398  -0.000344
 1286.0    0.005445  -0.000347
 1287.0    0.005492  -0.000350
 1288.0    0.005540  -0.000353
 1289.0    0.005587  -0.000356
 1290.0    0.005634  -0.000359
 1291.0    0.005681  -0.000362
 1292.0    0.005728  -0.000365
 1293.0    0.005775  -0.000368
 1294.0    0.005822  -0.000371
 1295.0    0.005869  -0.000374
 1296.0    0.005916  -0.000377
 1297.0    0.005963  -0.000380
 1298.0    0.006010  -0.000383
 1299.0    0.006057  -0.000386
 1300.0    0.006104  -0.000389
 1301.0    0.006151  -0.000392
 1302.0    0.006198  -0.000395
 1303.0    0.006244  -0.000398
 1304.0    0.006291  -0.000401
 1305.0    0.006338  -0.000404
 1306.0    0.006385  -0.000407
 1307.0    0.006431  -0.000410
 1308.0    0.006477  -0.000413
 1309.0    0.006524  -0.000416
 1310.0    0.006570  -0.000419
 1311.0    0.006617  -0.000422
 1312.0    0.006663  -0.000425
 1313.0    0.006709  -0.000428
 1314.0    0.006755  -0.000431
 1315.0    0.006802  -0.000434
 1316.0    0.006848  -0.000436
 1317.0    0.006893  -0.000439
 1318.0    0.006939  -0.000442
 1319.0    0.006985  -0.000445
 1320.0    0.007031  -0.000448
 1321.0    0.007077  -0.000451
 1322.0    0.007122  -0.000454
 1323.0    0.007167  -0.000457
 1324.0    0.007213  -0.000460
 1325.0    0.007258  -0.000463
 1326.0    0.007303  -0.000465
 1327.0    0.007349  -0.000468
 1328.0    0.007394  -0.000471
 1329.0    0.007439  -0.000474
 1330.0    0.007484  -0.000477
 1331.0    0.007529  -0.000480
 1332.0    0.007574  -0.000483
 1333.0    0.007618  -0.000486
 1334.0    0.007663  -0.000488
 1335.0    0.007708  -0.000491
 1336.0    0.007752  -0.000494
 1337.0    0.007796  -0.000497
 1338.0    0.007841  -0.000500
 1339.0    0.007885  -0.000503
 1340.0    0.007929  -0.000505
 1341.0    0.007973  -0.000508
 1342.0    0.008017  -0.000511
 1343.0    0.008060  -0.000514
 1344.0    0.008104  -0.000517
 1345.0    0.008148  -0.000519
 1346.0    0.008191  -0.000522
 1347.0    0.008234  -0.000525
 1348.0    0.008278  -0.000528
 1349.0    0.008321  -0.000530
 1350.0    0.008364  -0.000533
 1351.0    0.008407  -0.000536
 1352.0    0.008449  -0.000539
 1353.0    0.008492  -0.000541
 1354.0    0.008535  -0.000544
 1355.0    0.008577  -0.000547
 1356.0    0.008620  -0.000549
 1357.0    0.008662  -0.000552
 1358.0    0.008704  -0.000555
 1359.0    0.008746  -0.000557
 1360.0    0.008788  -0.000560
 1361.0    0.008830  -0.000563
 1362.0    0.008871  -0.000565
 1363.0    0.008913  -0.000568
 1364.0    0.008954  -0.000571
 1365.0    0.008996  -0.000573
 1366.0    0.009037  -0.000576
 1367.0    0.009078  -0.000579
 1368.0    0.009119  -0.000581
 1369.0    0.009159  -0.000584
 1370.0    0.009200  -0.000586
 1371.0    0.009241  -0.000589
 1372.0    0.009281  -0.000592
 1373.0    0.009321  -0.000594
 1374.0    0.009362  -0.000597
 1375.0    0.009402  -0.000599
 1376.0    0.009442  -0.000602
 1377.0    0.009481  -0.000604
 1378.0    0.009521  -0.000607
 1379.0    0.009561  -0.000609
 1380.0    0.009601  -0.000612
 1381.0    0.009640  -0.000614
 1382.0    0.009679  -0.000617
 1383.0    0.009718  -0.000619
 1384.0    0.009757  -0.000622
 1385.0    0.009796  -0.000624
 1386.0    0.009834  -0.000627
 1387.0    0.009873  -0.000629
 1388.0    0.009911  -0.000632
 1389.0    0.009950  -0.000634
 1390.0    0.009988  -0.000637
 1391.0    0.010026  -0.000639
 1392.0    0.010064  -0.000641
 1393.0    0.010101  -0.000644
 1394.0    0.010139  -0.000646
 1395.0    0.010177  -0.000649
 1396.0    0.010214  -0.000651
 1397.0    0.010251  -0.000653
 1398.0    0.010288  -0.000656
 1399.0    0.010325  -0.000658
 1400.0    0.010362  -0.000660
 1401.0    0.010399  -0.000663
 1402.0    0.010435  -0.000665
 1403.0    0.010471  -0.000667
 1404.0    0.010508  -0.000670
 1405.0    0.010544  -0.000672
 1406.0    0.010580  -0.000674
 1407.0    0.010616  -0.000677
 1408.0    0.010652  -0.000679
 1409.0    0.010687  -0.000681
 1410.0    0.010723  -0.000683
 1411.0    0.010758  -0.000686
 1412.0    0.010793  -0.000688
 1413.0    0.010828  -0.000690
 1414.0    0.010863  -0.000692
 1415.0    0.010898  -0.000695
 1416.0    0.010933  -0.000697
 1417.0    0.010967  -0.000699
 1418.0    0.011001  -0.000701
 1419.0    0.011036  -0.000703
 1420.0    0.011070  -0.000706
 1421.0    0.011104  -0.000708
 1422.0    0.011138  -0.000710
 1423.0    0.011171  -0.000712
 1424.0    0.011205  -0.000714
 1425.0    0.011239  -0.000716
 1426.0    0.011272  -0.000718
 1427.0    0.011305  -0.000720
 1428.0    0.011338  -0.000723
 1429.0    0.011371  -0.000725
 1430.0    0.011404  -0.000727
 1431.0    0.011436  -0.000729
 1432.0    0.011468  -0.000731
 1433.0    0.011501  -0.000733
 1434.0    0.011533  -0.000735
 1435.0    0.011565  -0.000737
 1436.0    0.011597  -0.000739
 1437.0    0.011629  -0.000741
 1438.0    0.011660  -0.000743
 1439.0    0.011692  -0.000745
 1440.0    0.011724  -0.000747
 1441.0    0.011755  -0.000749
 1442.0    0.011786  -0.000751
 1443.0    0.011817  -0.000753
 1444.0    0.011848  -0.000755
 1445.0    0.011879  -0.000757
 1446.0    0.011909  -0.000759
 1447.0    0.011939  -0.000761
 1448.0    0.011969  -0.000763
 1449.0    0.012000  -0.000765
 1450.0    0.012030  -0.000767
 1451.0    0.012060  -0.000769
 1452.0    0.012089  -0.000770
 1453.0    0.012119  -0.000772
 1454.0    0.012148  -0.000774
 1455.0    0.012178  -0.000776
 1456.0    0.012207  -0.000778
 1457.0    0.012236  -0.000780
 1458.0    0.012265  -0.000782
 1459.0    0.012294  -0.000783
 1460.0    0.012323  -0.000785
 1461.0    0.012351  -0.000787
 1462.0    0.012379  -0.000789
 1463.0    0.012408  -0.000791
 1464.0    0.012436  -0.000793
 1465.0    0.012464  -0.000794
 1466.0    0.012492  -0.000796
 1467.0    0.012519  -0.000798
 1468.0    0.012547  -0.000800
 1469.0    0.012575  -0.000801
 1470.0    0.012602  -0.000803
 1471.0    0.012629  -0.000805
 1472.0    0.012656  -0.000807
 1473.0    0.012683  -0.000808
 1474.0    0.012710  -0.000810
 1475.0    0.012737  -0.000812
 1476.0    0.012763  -0.000813
 1477.0    0.012790  -0.000815
 1478.0    0.012816  -0.000817
 1479.0    0.012842  -0.000818
 1480.0    0.012869  -0.000820
 1481.0    0.012894  -0.000822
 1482.0    0.012920  -0.000823
 1483.0    0.012946  -0.000825
 1484.0    0.012971  -0.000827
 1485.0    0.012997  -0.000828
 1486.0    0.013022  -0.000830
 1487.0    0.013047  -0.000831
 1488.0    0.013072  -0.000833
 1489.0    0.013097  -0.000835
 1490.0    0.013122  -0.000836
 1491.0    0.013146  -0.000838
 1492.0    0.013171  -0.000839
 1493.0    0.013195  -0.000841
 1494.0    0.013220  -0.000842
 1495.0    0.013244  -0.000844
 1496.0    0.013268  -0.000846
 1497.0    0.013292  -0.000847
 1498.0    0.013315  -0.000849
 1499.0    0.013339  -0.000850
 1500.0    0.013363  -0.000852
 1501.0    0.013386  -0.000853
 1502.0    0.013410  -0.000855
 1503.0    0.013433  -0.000856
 1504.0    0.013457  -0.000858
 1505.0    0.013480  -0.000859
 1506.0    0.013502  -0.000861
 1507.0    0.013525  -0.000862
 1508.0    0.013547  -0.000863
 1509.0    0.013569  -0.000865
 1510.0    0.013591  -0.000866
 1511.0    0.013613  -0.000867
 1512.0    0.013635  -0.000869
 1513.0    0.013657  -0.000870
 1514.0    0.013679  -0.000872
 1515.0    0.013701  -0.000873
 1516.0    0.013722  -0.000874
 1517.0    0.013743  -0.000876
 1518.0    0.013765  -0.000877
 1519.0    0.013786  -0.000878
 1520.0    0.013807  -0.000880
 1521.0    0.013828  -0.000881
 1522.0    0.013849  -0.000882
 1523.0    0.013870  -0.000884
 1524.0    0.013890  -0.000885
 1525.0    0.013911  -0.000886
 1526.0    0.013931  -0.000888
 1527.0    0.013951  -0.000889
 1528.0    0.013972  -0.000890
 1529.0    0.013992  -0.000892
 1530.0    0.014012  -0.000893
 1531.0    0.014032  -0.000894
 1532.0    0.014051  -0.000895
 1533.0    0.014071  -0.000897
 1534.0    0.014090  -0.000898
 1535.0    0.014110  -0.000899
 1536.0    0.014129  -0.000900
 1537.0    0.014148  -0.000901
 1538.0    0.014167  -0.000903
 1539.0    0.014186  -0.000904
 1540.0    0.014205  -0.000905
 1541.0    0.014223  -0.000906
 1542.0    0.014242  -0.000907
 1543.0    0.014260  -0.000909
 1544.0    0.014279  -0.000910
 1545.0    0.014297  -0.000911
 1546.0    0.014315  -0.000912
 1547.0    0.014333  -0.000913
 1548.0    0.014351  -0.000914
 1549.0    0.014369  -0.000916
 1550.0    0.014387  -0.000917
 1551.0    0.014404  -0.000918
 1552.0    0.014422  -0.000919
 1553.0    0.014439  -0.000920
 1554.0    0.014456  -0.000921
 1555.0    0.014474  -0.000922
 1556.0    0.014491  -0.000923
 1557.0    0.014507  -0.000924
 1558.0    0.014524  -0.000925
 1559.0    0.014541  -0.000926
 1560.0    0.014558  -0.000928
 1561.0    0.014574  -0.000929
 1562.0    0.014591  -0.000930
 1563.0    0.014607  -0.000931
 1564.0    0.014623  -0.000932
 1565.0    0.014640  -0.000933
 1566.0    0.014655  -0.000934
 1567.0    0.014671  -0.000935
 1568.0    0.014687  -0.000936
 1569.0    0.014703  -0.000937
 1570.0    0.014719  -0.000938
 1571.0    0.014734  -0.000939
 1572.0    0.014749  -0.000940
 1573.0    0.014764  -0.000941
 1574.0    0.014780  -0.000942
 1575.0    0.014795  -0.000943
 1576.0    0.014810  -0.000943
 1577.0    0.014825  -0.000944
 1578.0    0.014839  -0.000945
 1579.0    0.014854  -0.000946
 1580.0    0.014869  -0.000947
 1581.0    0.014883  -0.000948
 1582.0    0.014898  -0.000949
 1583.0    0.014912  -0.000950
 1584.0    0.014926  -0.000951
 1585.0    0.014941  -0.000952
 1586.0    0.014954  -0.000953
 1587.0    0.014968  -0.000953
 1588.0    0.014982  -0.000954
 1589.0    0.014996  -0.000955
 1590.0    0.015010  -0.000956
 1591.0    0.015023  -0.000957
 1592.0    0.015036  -0.000958
 1593.0    0.015050  -0.000959
 1594.0    0.015063  -0.000959
 1595.0    0.015076  -0.000960
 1596.0    0.015089  -0.000961
 1597.0    0.015102  -0.000962
 1598.0    0.015115  -0.000963
 1599.0    0.015128  -0.000964
 1600.0    0.015141  -0.000964
 1601.0    0.015153  -0.000965
 1602.0    0.015166  -0.000966
 1603.0    0.015178  -0.000967
 1604.0    0.015191  -0.000968
 1605.0    0.015203  -0.000968
 1606.0    0.015215  -0.000969
 1607.0    0.015227  -0.000970
 1608.0    0.015239  -0.000971
 1609.0    0.015251  -0.000971
 1610.0    0.015263  -0.000972
 1611.0    0.015274  -0.000973
 1612.0    0.015286  -0.000974
 1613.0    0.015298  -0.000974
 1614.0    0.015309  -0.000975
 1615.0    0.015321  -0.000976
 1616.0    0.015332  -0.000976
 1617.0    0.015343  -0.000977
 1618.0    0.015354  -0.000978
 1619.0    0.015365  -0.000979
 1620.0    0.015376  -0.000979
 1621.0    0.015387  -0.000980
 1622.0    0.015397  -0.000981
 1623.0    0.015408  -0.000981
 1624.0    0.015419  -0.000982
 1625.0    0.015429  -0.000983
 1626.0    0.015440  -0.000983
 1627.0    0.015450  -0.000984
 1628.0    0.015460  -0.000985
 1629.0    0.015471  -0.000985
 1630.0    0.015481  -0.000986
 1631.0    0.015491  -0.000986
 1632.0    0.015500  -0.000987
 1633.0    0.015510  -0.000988
 1634.0    0.015520  -0.000988
 1635.0    0.015530  -0.000989
 1636.0    0.015539  -0.000990
 1637.0    0.015549  -0.000990
 1638.0    0.015558  -0.000991
 1639.0    0.015568  -0.000991
 1640.0    0.015577  -0.000992
 1641.0    0.015586  -0.000992
 1642.0    0.015595  -0.000993
 1643.0    0.015604  -0.000994
 1644.0    0.015613  -0.000994
 1645.0    0.015623  -0.000995
 1646.0    0.015631  -0.000995
 1647.0    0.015640  -0.000996
 1648.0    0.015649  -0.000996
 1649.0    0.015657  -0.000997
 1650.0    0.015666  -0.000997
 1651.0    0.015674  -0.000998
 1652.0    0.015682  -0.000998
 1653.0    0.015691  -0.000999
 1654.0    0.015699  -0.000999
 1655.0    0.015707  -0.001000
 1656.0    0.015715  -0.001000
 1657.0    0.015723  -0.001001
 1658.0    0.015731  -0.001001
 1659.0    0.015739  -0.001002
 1660.0    0.015747  -0.001002
 1661.0    0.015754  -0.001003
 1662.0    0.015762  -0.001003
 1663.0    0.015770  -0.001004
 1664.0    0.015777  -0.001004
 1665.0    0.015785  -0.001005
 1666.0    0.015792  -0.001005
 1667.0    0.015799  -0.001006
 1668.0    0.015806  -0.001006
 1669.0    0.015813  -0.001007
 1670.0    0.015821  -0.001007
 1671.0    0.015827  -0.001007
 1672.0    0.015834  -0.001008
 1673.0    0.015841  -0.001008
 1674.0    0.015848  -0.001009
 1675.0    0.015855  -0.001009
 1676.0    0.015861  -0.001010
 1677.0    0.015868  -0.001010
 1678.0    0.015874  -0.001010
 1679.0    0.015881  -0.001011
 1680.0    0.015887  -0.001011
 1681.0    0.015893  -0.001012
 1682.0    0.015900  -0.001012
 1683.0    0.015906  -0.001012
 1684.0    0.015912  -0.001013
 1685.0    0.015918  -0.001013
 1686.0    0.015924  -0.001013
 1687.0    0.015930  -0.001014
 1688.0    0.015936  -0.001014
 1689.0    0.015941  -0.001015
 1690.0    0.015947  -0.001015
 1691.0    0.015953  -0.001015
 1692.0    0.015958  -0.001016
 1693.0    0.015964  -0.001016
 1694.0    0.015969  -0.001016
 1695.0    0.015975  -0.001017
 1696.0    0.015980  -0.001017
 1697.0    0.015985  -0.001017
 1698.0    0.015990  -0.001018
 1699.0    0.015995  -0.001018
 1700.0    0.016001  -0.001018
 1701.0    0.016006  -0.001018
 1702.0    0.016010  -0.001019
 1703.0    0.016015  -0.001019
 1704.0    0.016020  -0.001019
 1705.0    0.016025  -0.001020
 1706.0    0.016030  -0.001020
 1707.0    0.016034  -0.001020
 1708.0    0.016039  -0.001020
 1709.0    0.016043  -0.001021
 1710.0    0.016048  -0.001021
 1711.0    0.016052  -0.001021
 1712.0    0.016057  -0.001022
 1713.0    0.016061  -0.001022
 1714.0    0.016065  -0.001022
 1715.0    0.016069  -0.001022
 1716.0    0.016073  -0.001023
 1717.0    0.016077  -0.001023
 1718.0    0.016081  -0.001023
 1719.0    0.016085  -0.001023
 1720.0    0.016089  -0.001024
 1721.0    0.016093  -0.001024
 1722.0    0.016097  -0.001024
 1723.0    0.016100  -0.001024
 1724.0    0.016104  -0.001024
 1725.0    0.016108  -0.001025
 1726.0    0.016111  -0.001025
 1727.0    0.016115  -0.001025
 1728.0    0.016118  -0.001025
 1729.0    0.016121  -0.001025
 1730.0    0.016125  -0.001026
 1731.0    0.016128  -0.001026
 1732.0    0.016131  -0.001026
 1733.0    0.016134  -0.001026
 1734.0    0.016137  -0.001026
 1735.0    0.016141  -0.001027
 1736.0    0.016144  -0.001027
 1737.0    0.016146  -0.001027
 1738.0    0.016149  -0.001027
 1739.0    0.016152  -0.001027
 1740.0    0.016155  -0.001027
 1741.0    0.016158  -0.001028
 1742.0    0.016160  -0.001028
 1743.0    0.016163  -0.001028
 1744.0    0.016165  -0.001028
 1745.0    0.016168  -0.001028
 1746.0    0.016170  -0.001028
 1747.0    0.016173  -0.001028
 1748.0    0.016175  -0.001029
 1749.0    0.016178  -0.001029
 1750.0    0.016180  -0.001029
 1751.0    0.016182  -0.001029
 1752.0    0.016184  -0.001029
 1753.0    0.016186  -0.001029
 1754.0    0.016189  -0.001029
 1755.0    0.016191  -0.001029
 1756.0    0.016193  -0.001030
 1757.0    0.016194  -0.001030
 1758.0    0.016196  -0.001030
 1759.0    0.016198  -0.001030
 1760.0    0.016200  -0.001030
 1761.0    0.016202  -0.001030
 1762.0    0.016203  -0.001030
 1763.0    0.016205  -0.001030
 1764.0    0.016206  -0.001030
 1765.0    0.016208  -0.001030
 1766.0    0.016209  -0.001030
 1767.0    0.016211  -0.001031
 1768.0    0.016212  -0.001031
 1769.0    0.016214  -0.001031
 1770.0    0.016215  -0.001031
 1771.0    0.016216  -0.001031
 1772.0    0.016217  -0.001031
 1773.0    0.016218  -0.001031
 1774.0    0.016220  -0.001031
 1775.0    0.016221  -0.001031
 1776.0    0.016222  -0.001031
 1777.0    0.016223  -0.001031
 1778.0    0.016224  -0.001031
 1779.0    0.016225  -0.001031
 1780.0    0.016225  -0.001031
 1781.0    0.016226  -0.001031
 1782.0    0.016227  -0.001031
 1783.0    0.016228  -0.001031
 1784.0    0.016228  -0.001031
 1785.0    0.016229  -0.001031
 1786.0    0.016230  -0.001031
 1787.0    0.016230  -0.001031
 1788.0    0.016231  -0.001032
 1789.0    0.016231  -0.001032
 1790.0    0.016232  -0.001032
 1791.0    0.016232  -0.001032
 1792.0    0.016232  -0.001032
 1793.0    0.016233  -0.001032
 1794.0    0.016233  -0.001032
 1795.0    0.016233  -0.001032
 1796.0    0.016233  -0.001032
 1797.0    0.016233  -0.001032
 1798.0    0.016233  -0.001032
 1799.0    0.016234  -0.001032
 1800.0    0.016234  -0.001032
 1801.0    0.016233  -0.001031
 1802.0    0.016233  -0.001031
 1803.0    0.016233  -0.001031
 1804.0    0.016233  -0.001031
 1805.0    0.016233  -0.001031
 1806.0    0.016233  -0.001031
 1807.0    0.016232  -0.001031
 1808.0    0.016232  -0.001031
 1809.0    0.016232  -0.001031
 1810.0    0.016232  -0.001031
 1811.0    0.016231  -0.001031
 1812.0    0.016231  -0.001031
 1813.0    0.016230  -0.001031
 1814.0    0.016230  -0.001031
 1815.0    0.016229  -0.001031
 1816.0    0.016228  -0.001031
 1817.0    0.016228  -0.001031
 1818.0    0.016227  -0.001031
 1819.0    0.016226  -0.001031
 1820.0    0.016226  -0.001031
 1821.0    0.016225  -0.001031
 1822.0    0.016224  -0.001031
 1823.0    0.016223  -0.001031
 1824.0    0.016222  -0.001030
 1825.0    0.016221  -0.001030
 1826.0    0.016220  -0.001030
 1827.0    0.016219  -0.001030
 1828.0    0.016218  -0.001030
 1829.0    0.016217  -0.001030
 1830.0    0.016216  -0.001030
 1831.0    0.016215  -0.001030
 1832.0    0.016214  -0.001030
 1833.0    0.016213  -0.001030
 1834.0    0.016211  -0.001030
 1835.0    0.016210  -0.001030
 1836.0    0.016209  -0.001029
 1837.0    0.016207  -0.001029
 1838.0    0.016206  -0.001029
 1839.0    0.016205  -0.001029
 1840.0    0.016203  -0.001029
 1841.0    0.016202  -0.001029
 1842.0    0.016200  -0.001029
 1843.0    0.016199  -0.001029
 1844.0    0.016197  -0.001029
 1845.0    0.016196  -0.001028
 1846.0    0.016194  -0.001028
 1847.0    0.016192  -0.001028
 1848.0    0.016190  -0.001028
 1849.0    0.016189  -0.001028
 1850.0    0.016187  -0.001028
 1851.0    0.016185  -0.001028
 1852.0    0.016183  -0.001028
 1853.0    0.016181  -0.001028
 1854.0    0.016179  -0.001028
 1855.0    0.016178  -0.001028
 1856.0    0.016176  -0.001028
 1857.0    0.016174  -0.001027
 1858.0    0.016172  -0.001027
 1859.0    0.016170  -0.001027
 1860.0    0.016168  -0.001026
 1861.0    0.016165  -0.001026
 1862.0    0.016163  -0.001026
 1863.0    0.016161  -0.001026
 1864.0    0.016159  -0.001026
 1865.0    0.016157  -0.001026
 1866.0    0.016154  -0.001026
 1867.0    0.016152  -0.001025
 1868.0    0.016150  -0.001025
 1869.0    0.016147  -0.001025
 1870.0    0.016145  -0.001025
 1871.0    0.016143  -0.001025
 1872.0    0.016140  -0.001025
 1873.0    0.016138  -0.001024
 1874.0    0.016135  -0.001024
 1875.0    0.016133  -0.001024
 1876.0    0.016130  -0.001024
 1877.0    0.016128  -0.001024
 1878.0    0.016125  -0.001023
 1879.0    0.016123  -0.001023
 1880.0    0.016120  -0.001023
 1881.0    0.016117  -0.001023
 1882.0    0.016114  -0.001023
 1883.0    0.016112  -0.001023
 1884.0    0.016109  -0.001022
 1885.0    0.016106  -0.001022
 1886.0    0.016103  -0.001022
 1887.0    0.016101  -0.001022
 1888.0    0.016098  -0.001022
 1889.0    0.016095  -0.001021
 1890.0    0.016092  -0.001021
 1891.0    0.016089  -0.001021
 1892.0    0.016086  -0.001021
 1893.0    0.016083  -0.001021
 1894.0    0.016080  -0.001020
