   W         M7+(pi+_n)
 1132.0   -0.000169   0.000011
 1133.0   -0.000179   0.000011
 1134.0   -0.000188   0.000012
 1135.0   -0.000197   0.000013
 1136.0   -0.000208   0.000013
 1137.0   -0.000218   0.000014
 1138.0   -0.000229   0.000015
 1139.0   -0.000239   0.000015
 1140.0   -0.000250   0.000016
 1141.0   -0.000262   0.000017
 1142.0   -0.000274   0.000017
 1143.0   -0.000286   0.000018
 1144.0   -0.000298   0.000019
 1145.0   -0.000310   0.000020
 1146.0   -0.000323   0.000021
 1147.0   -0.000336   0.000021
 1148.0   -0.000350   0.000022
 1149.0   -0.000363   0.000023
 1150.0   -0.000377   0.000024
 1151.0   -0.000391   0.000025
 1152.0   -0.000406   0.000026
 1153.0   -0.000421   0.000027
 1154.0   -0.000435   0.000028
 1155.0   -0.000450   0.000029
 1156.0   -0.000466   0.000030
 1157.0   -0.000482   0.000031
 1158.0   -0.000499   0.000032
 1159.0   -0.000515   0.000033
 1160.0   -0.000531   0.000034
 1161.0   -0.000548   0.000035
 1162.0   -0.000565   0.000036
 1163.0   -0.000583   0.000037
 1164.0   -0.000600   0.000038
 1165.0   -0.000618   0.000039
 1166.0   -0.000636   0.000041
 1167.0   -0.000655   0.000042
 1168.0   -0.000674   0.000043
 1169.0   -0.000692   0.000044
 1170.0   -0.000711   0.000045
 1171.0   -0.000731   0.000047
 1172.0   -0.000751   0.000048
 1173.0   -0.000771   0.000049
 1174.0   -0.000790   0.000050
 1175.0   -0.000810   0.000052
 1176.0   -0.000831   0.000053
 1177.0   -0.000852   0.000054
 1178.0   -0.000873   0.000056
 1179.0   -0.000894   0.000057
 1180.0   -0.000915   0.000058
 1181.0   -0.000937   0.000060
 1182.0   -0.000960   0.000061
 1183.0   -0.000982   0.000063
 1184.0   -0.001004   0.000064
 1185.0   -0.001026   0.000065
 1186.0   -0.001049   0.000067
 1187.0   -0.001072   0.000068
 1188.0   -0.001095   0.000070
 1189.0   -0.001118   0.000071
 1190.0   -0.001142   0.000073
 1191.0   -0.001166   0.000074
 1192.0   -0.001190   0.000076
 1193.0   -0.001214   0.000077
 1194.0   -0.001238   0.000079
 1195.0   -0.001262   0.000081
 1196.0   -0.001287   0.000082
 1197.0   -0.001312   0.000084
 1198.0   -0.001337   0.000085
 1199.0   -0.001362   0.000087
 1200.0   -0.001387   0.000089
 1201.0   -0.001413   0.000090
 1202.0   -0.001439   0.000092
 1203.0   -0.001465   0.000093
 1204.0   -0.001491   0.000095
 1205.0   -0.001517   0.000097
 1206.0   -0.001543   0.000098
 1207.0   -0.001570   0.000100
 1208.0   -0.001597   0.000102
 1209.0   -0.001623   0.000104
 1210.0   -0.001650   0.000105
 1211.0   -0.001677   0.000107
 1212.0   -0.001705   0.000109
 1213.0   -0.001732   0.000111
 1214.0   -0.001759   0.000112
 1215.0   -0.001787   0.000114
 1216.0   -0.001815   0.000116
 1217.0   -0.001843   0.000118
 1218.0   -0.001871   0.000119
 1219.0   -0.001899   0.000121
 1220.0   -0.001927   0.000123
 1221.0   -0.001956   0.000125
 1222.0   -0.001984   0.000127
 1223.0   -0.002013   0.000129
 1224.0   -0.002042   0.000130
 1225.0   -0.002070   0.000132
 1226.0   -0.002100   0.000134
 1227.0   -0.002129   0.000136
 1228.0   -0.002158   0.000138
 1229.0   -0.002187   0.000140
 1230.0   -0.002216   0.000142
 1231.0   -0.002246   0.000143
 1232.0   -0.002276   0.000145
 1233.0   -0.002305   0.000147
 1234.0   -0.002335   0.000149
 1235.0   -0.002365   0.000151
 1236.0   -0.002395   0.000153
 1237.0   -0.002425   0.000155
 1238.0   -0.002455   0.000157
 1239.0   -0.002485   0.000159
 1240.0   -0.002516   0.000161
 1241.0   -0.002546   0.000163
 1242.0   -0.002577   0.000165
 1243.0   -0.002607   0.000167
 1244.0   -0.002638   0.000169
 1245.0   -0.002668   0.000170
 1246.0   -0.002699   0.000172
 1247.0   -0.002730   0.000174
 1248.0   -0.002761   0.000176
 1249.0   -0.002792   0.000178
 1250.0   -0.002823   0.000180
 1251.0   -0.002854   0.000182
 1252.0   -0.002885   0.000184
 1253.0   -0.002916   0.000186
 1254.0   -0.002947   0.000188
 1255.0   -0.002978   0.000190
 1256.0   -0.003010   0.000192
 1257.0   -0.003041   0.000194
 1258.0   -0.003073   0.000196
 1259.0   -0.003104   0.000198
 1260.0   -0.003135   0.000200
 1261.0   -0.003167   0.000202
 1262.0   -0.003199   0.000204
 1263.0   -0.003230   0.000207
 1264.0   -0.003262   0.000209
 1265.0   -0.003294   0.000211
 1266.0   -0.003325   0.000213
 1267.0   -0.003357   0.000215
 1268.0   -0.003389   0.000217
 1269.0   -0.003421   0.000219
 1270.0   -0.003452   0.000221
 1271.0   -0.003484   0.000223
 1272.0   -0.003516   0.000225
 1273.0   -0.003548   0.000227
 1274.0   -0.003580   0.000229
 1275.0   -0.003612   0.000231
 1276.0   -0.003644   0.000233
 1277.0   -0.003676   0.000235
 1278.0   -0.003708   0.000237
 1279.0   -0.003740   0.000239
 1280.0   -0.003772   0.000241
 1281.0   -0.003804   0.000243
 1282.0   -0.003836   0.000245
 1283.0   -0.003868   0.000247
 1284.0   -0.003900   0.000250
 1285.0   -0.003932   0.000252
 1286.0   -0.003964   0.000254
 1287.0   -0.003996   0.000256
 1288.0   -0.004029   0.000258
 1289.0   -0.004061   0.000260
 1290.0   -0.004093   0.000262
 1291.0   -0.004125   0.000264
 1292.0   -0.004157   0.000266
 1293.0   -0.004189   0.000268
 1294.0   -0.004221   0.000270
 1295.0   -0.004253   0.000272
 1296.0   -0.004285   0.000274
 1297.0   -0.004317   0.000276
 1298.0   -0.004349   0.000278
 1299.0   -0.004381   0.000281
 1300.0   -0.004413   0.000283
 1301.0   -0.004445   0.000285
 1302.0   -0.004477   0.000287
 1303.0   -0.004508   0.000289
 1304.0   -0.004540   0.000291
 1305.0   -0.004572   0.000293
 1306.0   -0.004604   0.000295
 1307.0   -0.004636   0.000297
 1308.0   -0.004668   0.000299
 1309.0   -0.004700   0.000301
 1310.0   -0.004732   0.000303
 1311.0   -0.004763   0.000305
 1312.0   -0.004795   0.000307
 1313.0   -0.004827   0.000309
 1314.0   -0.004859   0.000311
 1315.0   -0.004890   0.000313
 1316.0   -0.004922   0.000316
 1317.0   -0.004954   0.000318
 1318.0   -0.004985   0.000320
 1319.0   -0.005017   0.000322
 1320.0   -0.005048   0.000324
 1321.0   -0.005080   0.000326
 1322.0   -0.005111   0.000328
 1323.0   -0.005142   0.000330
 1324.0   -0.005173   0.000331
 1325.0   -0.005205   0.000333
 1326.0   -0.005236   0.000336
 1327.0   -0.005267   0.000338
 1328.0   -0.005299   0.000340
 1329.0   -0.005330   0.000342
 1330.0   -0.005361   0.000344
 1331.0   -0.005392   0.000346
 1332.0   -0.005424   0.000348
 1333.0   -0.005455   0.000350
 1334.0   -0.005486   0.000352
 1335.0   -0.005517   0.000354
 1336.0   -0.005547   0.000356
 1337.0   -0.005578   0.000358
 1338.0   -0.005609   0.000360
 1339.0   -0.005640   0.000362
 1340.0   -0.005671   0.000364
 1341.0   -0.005701   0.000366
 1342.0   -0.005732   0.000368
 1343.0   -0.005762   0.000370
 1344.0   -0.005793   0.000372
 1345.0   -0.005824   0.000374
 1346.0   -0.005854   0.000376
 1347.0   -0.005884   0.000378
 1348.0   -0.005914   0.000380
 1349.0   -0.005944   0.000382
 1350.0   -0.005975   0.000384
 1351.0   -0.006005   0.000386
 1352.0   -0.006035   0.000388
 1353.0   -0.006065   0.000390
 1354.0   -0.006096   0.000392
 1355.0   -0.006126   0.000394
 1356.0   -0.006156   0.000396
 1357.0   -0.006185   0.000398
 1358.0   -0.006215   0.000399
 1359.0   -0.006245   0.000401
 1360.0   -0.006275   0.000403
 1361.0   -0.006304   0.000405
 1362.0   -0.006334   0.000407
 1363.0   -0.006363   0.000409
 1364.0   -0.006393   0.000411
 1365.0   -0.006422   0.000413
 1366.0   -0.006451   0.000415
 1367.0   -0.006481   0.000417
 1368.0   -0.006510   0.000419
 1369.0   -0.006539   0.000421
 1370.0   -0.006568   0.000423
 1371.0   -0.006597   0.000424
 1372.0   -0.006626   0.000426
 1373.0   -0.006655   0.000428
 1374.0   -0.006684   0.000430
 1375.0   -0.006713   0.000432
 1376.0   -0.006741   0.000434
 1377.0   -0.006770   0.000436
 1378.0   -0.006798   0.000438
 1379.0   -0.006827   0.000440
 1380.0   -0.006855   0.000441
 1381.0   -0.006884   0.000443
 1382.0   -0.006912   0.000445
 1383.0   -0.006940   0.000447
 1384.0   -0.006968   0.000449
 1385.0   -0.006996   0.000451
 1386.0   -0.007024   0.000453
 1387.0   -0.007053   0.000454
 1388.0   -0.007081   0.000456
 1389.0   -0.007109   0.000458
 1390.0   -0.007137   0.000460
 1391.0   -0.007165   0.000462
 1392.0   -0.007192   0.000464
 1393.0   -0.007220   0.000466
 1394.0   -0.007247   0.000467
 1395.0   -0.007275   0.000469
 1396.0   -0.007302   0.000471
 1397.0   -0.007329   0.000473
 1398.0   -0.007356   0.000475
 1399.0   -0.007383   0.000476
 1400.0   -0.007411   0.000478
 1401.0   -0.007438   0.000480
 1402.0   -0.007464   0.000482
 1403.0   -0.007491   0.000484
 1404.0   -0.007518   0.000485
 1405.0   -0.007545   0.000487
 1406.0   -0.007572   0.000489
 1407.0   -0.007598   0.000491
 1408.0   -0.007625   0.000492
 1409.0   -0.007651   0.000494
 1410.0   -0.007678   0.000496
 1411.0   -0.007704   0.000498
 1412.0   -0.007730   0.000499
 1413.0   -0.007756   0.000501
 1414.0   -0.007783   0.000503
 1415.0   -0.007809   0.000505
 1416.0   -0.007835   0.000506
 1417.0   -0.007860   0.000508
 1418.0   -0.007886   0.000510
 1419.0   -0.007912   0.000512
 1420.0   -0.007938   0.000513
 1421.0   -0.007963   0.000515
 1422.0   -0.007989   0.000517
 1423.0   -0.008014   0.000518
 1424.0   -0.008040   0.000520
 1425.0   -0.008065   0.000522
 1426.0   -0.008090   0.000523
 1427.0   -0.008115   0.000525
 1428.0   -0.008140   0.000527
 1429.0   -0.008166   0.000528
 1430.0   -0.008191   0.000530
 1431.0   -0.008215   0.000532
 1432.0   -0.008240   0.000533
 1433.0   -0.008265   0.000535
 1434.0   -0.008290   0.000537
 1435.0   -0.008314   0.000538
 1436.0   -0.008339   0.000540
 1437.0   -0.008363   0.000542
 1438.0   -0.008387   0.000543
 1439.0   -0.008412   0.000545
 1440.0   -0.008436   0.000547
 1441.0   -0.008460   0.000548
 1442.0   -0.008484   0.000550
 1443.0   -0.008508   0.000552
 1444.0   -0.008532   0.000553
 1445.0   -0.008556   0.000555
 1446.0   -0.008580   0.000556
 1447.0   -0.008603   0.000558
 1448.0   -0.008627   0.000560
 1449.0   -0.008650   0.000561
 1450.0   -0.008674   0.000563
 1451.0   -0.008697   0.000564
 1452.0   -0.008721   0.000566
 1453.0   -0.008744   0.000568
 1454.0   -0.008767   0.000569
 1455.0   -0.008790   0.000571
 1456.0   -0.008813   0.000572
 1457.0   -0.008836   0.000574
 1458.0   -0.008859   0.000575
 1459.0   -0.008882   0.000577
 1460.0   -0.008905   0.000578
 1461.0   -0.008927   0.000580
 1462.0   -0.008950   0.000582
 1463.0   -0.008972   0.000583
 1464.0   -0.008995   0.000585
 1465.0   -0.009017   0.000586
 1466.0   -0.009040   0.000588
 1467.0   -0.009062   0.000589
 1468.0   -0.009084   0.000591
 1469.0   -0.009106   0.000592
 1470.0   -0.009128   0.000594
 1471.0   -0.009150   0.000595
 1472.0   -0.009172   0.000597
 1473.0   -0.009194   0.000598
 1474.0   -0.009215   0.000600
 1475.0   -0.009237   0.000601
 1476.0   -0.009259   0.000603
 1477.0   -0.009280   0.000604
 1478.0   -0.009301   0.000606
 1479.0   -0.009323   0.000607
 1480.0   -0.009344   0.000608
 1481.0   -0.009365   0.000610
 1482.0   -0.009386   0.000611
 1483.0   -0.009407   0.000613
 1484.0   -0.009429   0.000614
 1485.0   -0.009450   0.000616
 1486.0   -0.009470   0.000617
 1487.0   -0.009491   0.000619
 1488.0   -0.009512   0.000620
 1489.0   -0.009532   0.000621
 1490.0   -0.009553   0.000623
 1491.0   -0.009573   0.000624
 1492.0   -0.009594   0.000626
 1493.0   -0.009614   0.000627
 1494.0   -0.009635   0.000628
 1495.0   -0.009655   0.000630
 1496.0   -0.009675   0.000631
 1497.0   -0.009695   0.000633
 1498.0   -0.009715   0.000634
 1499.0   -0.009735   0.000635
 1500.0   -0.009755   0.000637
 1501.0   -0.009776   0.000639
 1502.0   -0.009797   0.000640
 1503.0   -0.009818   0.000642
 1504.0   -0.009839   0.000644
 1505.0   -0.009859   0.000646
 1506.0   -0.009877   0.000647
 1507.0   -0.009895   0.000647
 1508.0   -0.009913   0.000648
 1509.0   -0.009931   0.000649
 1510.0   -0.009949   0.000650
 1511.0   -0.009968   0.000651
 1512.0   -0.009987   0.000653
 1513.0   -0.010006   0.000654
 1514.0   -0.010025   0.000655
 1515.0   -0.010044   0.000657
 1516.0   -0.010062   0.000658
 1517.0   -0.010081   0.000659
 1518.0   -0.010099   0.000661
 1519.0   -0.010118   0.000662
 1520.0   -0.010137   0.000663
 1521.0   -0.010155   0.000664
 1522.0   -0.010173   0.000666
 1523.0   -0.010191   0.000667
 1524.0   -0.010210   0.000668
 1525.0   -0.010228   0.000669
 1526.0   -0.010246   0.000671
 1527.0   -0.010264   0.000672
 1528.0   -0.010282   0.000673
 1529.0   -0.010299   0.000674
 1530.0   -0.010317   0.000676
 1531.0   -0.010335   0.000677
 1532.0   -0.010352   0.000678
 1533.0   -0.010370   0.000679
 1534.0   -0.010388   0.000681
 1535.0   -0.010405   0.000682
 1536.0   -0.010422   0.000683
 1537.0   -0.010440   0.000684
 1538.0   -0.010457   0.000685
 1539.0   -0.010474   0.000687
 1540.0   -0.010491   0.000688
 1541.0   -0.010508   0.000689
 1542.0   -0.010525   0.000690
 1543.0   -0.010542   0.000691
 1544.0   -0.010559   0.000692
 1545.0   -0.010576   0.000694
 1546.0   -0.010592   0.000695
 1547.0   -0.010609   0.000696
 1548.0   -0.010626   0.000697
 1549.0   -0.010642   0.000698
 1550.0   -0.010659   0.000699
 1551.0   -0.010675   0.000700
 1552.0   -0.010691   0.000702
 1553.0   -0.010707   0.000703
 1554.0   -0.010724   0.000704
 1555.0   -0.010740   0.000705
 1556.0   -0.010756   0.000706
 1557.0   -0.010772   0.000707
 1558.0   -0.010788   0.000708
 1559.0   -0.010804   0.000709
 1560.0   -0.010820   0.000710
 1561.0   -0.010835   0.000711
 1562.0   -0.010851   0.000713
 1563.0   -0.010866   0.000714
 1564.0   -0.010882   0.000715
 1565.0   -0.010898   0.000716
 1566.0   -0.010913   0.000717
 1567.0   -0.010928   0.000718
 1568.0   -0.010944   0.000719
 1569.0   -0.010959   0.000720
 1570.0   -0.010974   0.000721
 1571.0   -0.010989   0.000722
 1572.0   -0.011004   0.000723
 1573.0   -0.011019   0.000724
 1574.0   -0.011034   0.000725
 1575.0   -0.011049   0.000726
 1576.0   -0.011064   0.000727
 1577.0   -0.011079   0.000728
 1578.0   -0.011093   0.000729
 1579.0   -0.011108   0.000730
 1580.0   -0.011123   0.000731
 1581.0   -0.011137   0.000732
 1582.0   -0.011151   0.000733
 1583.0   -0.011166   0.000734
 1584.0   -0.011180   0.000735
 1585.0   -0.011195   0.000736
 1586.0   -0.011209   0.000737
 1587.0   -0.011223   0.000738
 1588.0   -0.011237   0.000739
 1589.0   -0.011251   0.000740
 1590.0   -0.011265   0.000741
 1591.0   -0.011279   0.000742
 1592.0   -0.011293   0.000743
 1593.0   -0.011306   0.000744
 1594.0   -0.011320   0.000744
 1595.0   -0.011334   0.000745
 1596.0   -0.011348   0.000746
 1597.0   -0.011361   0.000747
 1598.0   -0.011375   0.000748
 1599.0   -0.011388   0.000749
 1600.0   -0.011402   0.000750
 1601.0   -0.011415   0.000751
 1602.0   -0.011428   0.000751
 1603.0   -0.011441   0.000752
 1604.0   -0.011454   0.000753
 1605.0   -0.011467   0.000754
 1606.0   -0.011480   0.000755
 1607.0   -0.011493   0.000755
 1608.0   -0.011506   0.000756
 1609.0   -0.011519   0.000757
 1610.0   -0.011532   0.000758
 1611.0   -0.011545   0.000759
 1612.0   -0.011558   0.000760
 1613.0   -0.011570   0.000761
 1614.0   -0.011583   0.000761
 1615.0   -0.011596   0.000762
 1616.0   -0.011608   0.000763
 1617.0   -0.011620   0.000764
 1618.0   -0.011633   0.000765
 1619.0   -0.011645   0.000765
 1620.0   -0.011658   0.000766
 1621.0   -0.011670   0.000767
 1622.0   -0.011682   0.000768
 1623.0   -0.011694   0.000768
 1624.0   -0.011706   0.000769
 1625.0   -0.011718   0.000770
 1626.0   -0.011730   0.000771
 1627.0   -0.011742   0.000771
 1628.0   -0.011754   0.000772
 1629.0   -0.011766   0.000773
 1630.0   -0.011777   0.000774
 1631.0   -0.011789   0.000774
 1632.0   -0.011801   0.000775
 1633.0   -0.011812   0.000776
 1634.0   -0.011824   0.000776
 1635.0   -0.011835   0.000777
 1636.0   -0.011847   0.000778
 1637.0   -0.011858   0.000778
 1638.0   -0.011869   0.000779
 1639.0   -0.011881   0.000780
 1640.0   -0.011892   0.000780
 1641.0   -0.011903   0.000781
 1642.0   -0.011914   0.000782
 1643.0   -0.011925   0.000782
 1644.0   -0.011936   0.000783
 1645.0   -0.011947   0.000783
 1646.0   -0.011958   0.000784
 1647.0   -0.011969   0.000785
 1648.0   -0.011980   0.000785
 1649.0   -0.011990   0.000786
 1650.0   -0.012001   0.000786
 1651.0   -0.012012   0.000787
 1652.0   -0.012022   0.000788
 1653.0   -0.012033   0.000788
 1654.0   -0.012043   0.000789
 1655.0   -0.012054   0.000789
 1656.0   -0.012064   0.000790
 1657.0   -0.012075   0.000790
 1658.0   -0.012085   0.000791
 1659.0   -0.012095   0.000791
 1660.0   -0.012106   0.000792
 1661.0   -0.012116   0.000793
 1662.0   -0.012126   0.000793
 1663.0   -0.012136   0.000794
 1664.0   -0.012146   0.000794
 1665.0   -0.012156   0.000795
 1666.0   -0.012166   0.000795
 1667.0   -0.012176   0.000795
 1668.0   -0.012185   0.000796
 1669.0   -0.012195   0.000796
 1670.0   -0.012205   0.000797
 1671.0   -0.012215   0.000797
 1672.0   -0.012224   0.000798
 1673.0   -0.012234   0.000798
 1674.0   -0.012243   0.000799
 1675.0   -0.012253   0.000799
 1676.0   -0.012262   0.000800
 1677.0   -0.012272   0.000800
 1678.0   -0.012281   0.000800
 1679.0   -0.012290   0.000801
 1680.0   -0.012300   0.000801
 1681.0   -0.012309   0.000802
 1682.0   -0.012318   0.000802
 1683.0   -0.012327   0.000802
 1684.0   -0.012336   0.000803
 1685.0   -0.012345   0.000803
 1686.0   -0.012354   0.000803
 1687.0   -0.012363   0.000804
 1688.0   -0.012372   0.000804
 1689.0   -0.012381   0.000804
 1690.0   -0.012390   0.000805
 1691.0   -0.012398   0.000805
 1692.0   -0.012407   0.000805
 1693.0   -0.012416   0.000806
 1694.0   -0.012424   0.000806
 1695.0   -0.012433   0.000806
 1696.0   -0.012441   0.000807
 1697.0   -0.012450   0.000807
 1698.0   -0.012458   0.000807
 1699.0   -0.012467   0.000807
 1700.0   -0.012475   0.000808
 1701.0   -0.012483   0.000808
 1702.0   -0.012492   0.000808
 1703.0   -0.012500   0.000808
 1704.0   -0.012508   0.000809
 1705.0   -0.012516   0.000809
 1706.0   -0.012524   0.000809
 1707.0   -0.012532   0.000809
 1708.0   -0.012540   0.000809
 1709.0   -0.012548   0.000810
 1710.0   -0.012556   0.000810
 1711.0   -0.012564   0.000810
 1712.0   -0.012572   0.000810
 1713.0   -0.012580   0.000810
 1714.0   -0.012587   0.000810
 1715.0   -0.012595   0.000811
 1716.0   -0.012603   0.000811
 1717.0   -0.012610   0.000811
 1718.0   -0.012618   0.000811
 1719.0   -0.012626   0.000811
 1720.0   -0.012633   0.000811
 1721.0   -0.012640   0.000811
 1722.0   -0.012648   0.000811
 1723.0   -0.012655   0.000812
 1724.0   -0.012663   0.000812
 1725.0   -0.012670   0.000812
 1726.0   -0.012677   0.000812
 1727.0   -0.012684   0.000812
 1728.0   -0.012691   0.000812
 1729.0   -0.012698   0.000812
 1730.0   -0.012706   0.000812
 1731.0   -0.012713   0.000812
 1732.0   -0.012720   0.000812
 1733.0   -0.012726   0.000812
 1734.0   -0.012733   0.000812
 1735.0   -0.012740   0.000812
 1736.0   -0.012747   0.000812
 1737.0   -0.012754   0.000812
 1738.0   -0.012761   0.000812
 1739.0   -0.012767   0.000812
 1740.0   -0.012774   0.000812
 1741.0   -0.012781   0.000812
 1742.0   -0.012787   0.000812
 1743.0   -0.012794   0.000812
 1744.0   -0.012800   0.000812
 1745.0   -0.012807   0.000812
 1746.0   -0.012813   0.000812
 1747.0   -0.012819   0.000812
 1748.0   -0.012826   0.000812
 1749.0   -0.012832   0.000811
 1750.0   -0.012838   0.000811
 1751.0   -0.012845   0.000811
 1752.0   -0.012851   0.000811
 1753.0   -0.012858   0.000811
 1754.0   -0.012864   0.000811
 1755.0   -0.012870   0.000811
 1756.0   -0.012876   0.000811
 1757.0   -0.012882   0.000811
 1758.0   -0.012888   0.000811
 1759.0   -0.012894   0.000810
 1760.0   -0.012899   0.000810
 1761.0   -0.012905   0.000810
 1762.0   -0.012911   0.000810
 1763.0   -0.012917   0.000810
 1764.0   -0.012922   0.000809
 1765.0   -0.012928   0.000809
 1766.0   -0.012934   0.000809
 1767.0   -0.012939   0.000809
 1768.0   -0.012945   0.000809
 1769.0   -0.012950   0.000808
 1770.0   -0.012956   0.000808
 1771.0   -0.012961   0.000808
 1772.0   -0.012967   0.000808
 1773.0   -0.012972   0.000807
 1774.0   -0.012977   0.000807
 1775.0   -0.012983   0.000807
 1776.0   -0.012988   0.000807
 1777.0   -0.012993   0.000806
 1778.0   -0.012998   0.000806
 1779.0   -0.013003   0.000806
 1780.0   -0.013009   0.000805
 1781.0   -0.013014   0.000805
 1782.0   -0.013019   0.000805
 1783.0   -0.013024   0.000804
 1784.0   -0.013029   0.000804
 1785.0   -0.013034   0.000804
 1786.0   -0.013038   0.000803
 1787.0   -0.013043   0.000803
 1788.0   -0.013048   0.000803
 1789.0   -0.013053   0.000802
 1790.0   -0.013058   0.000802
 1791.0   -0.013062   0.000802
 1792.0   -0.013067   0.000801
 1793.0   -0.013072   0.000801
 1794.0   -0.013076   0.000800
 1795.0   -0.013081   0.000800
 1796.0   -0.013085   0.000800
 1797.0   -0.013090   0.000799
 1798.0   -0.013094   0.000799
 1799.0   -0.013099   0.000798
 1800.0   -0.013103   0.000798
 1801.0   -0.013107   0.000797
 1802.0   -0.013112   0.000797
 1803.0   -0.013116   0.000797
 1804.0   -0.013120   0.000796
 1805.0   -0.013124   0.000796
 1806.0   -0.013129   0.000795
 1807.0   -0.013133   0.000795
 1808.0   -0.013137   0.000794
 1809.0   -0.013141   0.000794
 1810.0   -0.013145   0.000793
 1811.0   -0.013149   0.000793
 1812.0   -0.013153   0.000792
 1813.0   -0.013157   0.000792
 1814.0   -0.013161   0.000791
 1815.0   -0.013165   0.000791
 1816.0   -0.013168   0.000790
 1817.0   -0.013172   0.000790
 1818.0   -0.013176   0.000789
 1819.0   -0.013179   0.000788
 1820.0   -0.013183   0.000788
 1821.0   -0.013187   0.000787
 1822.0   -0.013190   0.000787
 1823.0   -0.013194   0.000786
 1824.0   -0.013197   0.000786
 1825.0   -0.013201   0.000785
 1826.0   -0.013204   0.000784
 1827.0   -0.013208   0.000784
 1828.0   -0.013211   0.000783
 1829.0   -0.013215   0.000783
 1830.0   -0.013218   0.000782
 1831.0   -0.013221   0.000781
 1832.0   -0.013224   0.000781
 1833.0   -0.013228   0.000780
 1834.0   -0.013231   0.000779
 1835.0   -0.013234   0.000779
 1836.0   -0.013237   0.000778
 1837.0   -0.013240   0.000778
 1838.0   -0.013243   0.000777
 1839.0   -0.013246   0.000776
 1840.0   -0.013249   0.000776
 1841.0   -0.013252   0.000775
 1842.0   -0.013255   0.000774
 1843.0   -0.013258   0.000774
 1844.0   -0.013261   0.000773
 1845.0   -0.013264   0.000772
 1846.0   -0.013267   0.000772
 1847.0   -0.013269   0.000771
 1848.0   -0.013272   0.000770
 1849.0   -0.013275   0.000769
 1850.0   -0.013277   0.000769
 1851.0   -0.013280   0.000768
 1852.0   -0.013283   0.000767
 1853.0   -0.013285   0.000766
 1854.0   -0.013288   0.000765
 1855.0   -0.013290   0.000764
 1856.0   -0.013293   0.000763
 1857.0   -0.013295   0.000763
 1858.0   -0.013297   0.000762
 1859.0   -0.013300   0.000762
 1860.0   -0.013302   0.000761
 1861.0   -0.013304   0.000761
 1862.0   -0.013307   0.000760
 1863.0   -0.013309   0.000759
 1864.0   -0.013311   0.000758
 1865.0   -0.013313   0.000758
 1866.0   -0.013315   0.000757
 1867.0   -0.013317   0.000756
 1868.0   -0.013319   0.000755
 1869.0   -0.013321   0.000755
 1870.0   -0.013324   0.000754
 1871.0   -0.013325   0.000753
 1872.0   -0.013327   0.000752
 1873.0   -0.013329   0.000751
 1874.0   -0.013331   0.000750
 1875.0   -0.013333   0.000749
 1876.0   -0.013335   0.000749
 1877.0   -0.013337   0.000748
 1878.0   -0.013338   0.000747
 1879.0   -0.013340   0.000747
 1880.0   -0.013342   0.000746
 1881.0   -0.013343   0.000745
 1882.0   -0.013345   0.000744
 1883.0   -0.013346   0.000743
 1884.0   -0.013348   0.000742
 1885.0   -0.013350   0.000742
 1886.0   -0.013351   0.000741
 1887.0   -0.013352   0.000740
 1888.0   -0.013354   0.000739
 1889.0   -0.013355   0.000738
 1890.0   -0.013357   0.000738
 1891.0   -0.013358   0.000737
 1892.0   -0.013359   0.000736
 1893.0   -0.013361   0.000735
 1894.0   -0.013362   0.000734
