E =  160.000 MeV, Wght = 1.00, Syst = 0.05
   165.0    7.8960    0.1490
   175.0    7.4420    0.2500
------------------------------------------
E =  270.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    6.9490    0.2470
    15.0    7.4440    0.1480
    25.0    8.8080    0.1260
    35.0   10.1900    0.1160
    45.0   11.8950    0.1130
    55.0   13.1460    0.1110
    65.0   14.5280    0.1110
    75.0   15.3370    0.1100
    85.0   15.8570    0.1100
    95.0   16.1110    0.1110
   105.0   15.6390    0.1110
   115.0   14.6410    0.1110
   125.0   13.2820    0.1110
   135.0   12.2680    0.1150
   145.0   11.2530    0.1220
   155.0    9.9860    0.1340
   165.0    9.4340    0.1670
   175.0    9.1100    0.2820
------------------------------------------
E =  280.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    8.4680    0.2780
    15.0    9.2190    0.1680
    25.0   10.6670    0.1410
    35.0   12.6280    0.1320
    45.0   14.6530    0.1280
    55.0   16.7490    0.1270
    65.0   18.0980    0.1260
    75.0   19.5150    0.1270
    85.0   20.1420    0.1270
    95.0   20.0400    0.1260
   105.0   19.5390    0.1270
   115.0   18.2330    0.1260
   125.0   16.5390    0.1270
   135.0   14.9310    0.1290
   145.0   13.3770    0.1360
   155.0   11.7440    0.1480
   165.0   10.7780    0.1820
   175.0    9.9410    0.3010
------------------------------------------
E =  290.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.4210    0.3130
    15.0   10.9530    0.1860
    25.0   13.0350    0.1590
    35.0   15.1660    0.1470
    45.0   17.5440    0.1430
    55.0   20.0870    0.1420
    65.0   21.9940    0.1410
    75.0   23.4780    0.1410
    85.0   24.0350    0.1410
    95.0   23.8660    0.1400
   105.0   23.0140    0.1400
   115.0   21.8680    0.1410
   125.0   19.7240    0.1410
   135.0   17.5490    0.1430
   145.0   15.0510    0.1470
   155.0   13.3050    0.1610
   165.0   11.8280    0.1940
   175.0   11.5980    0.3300
------------------------------------------
E =  300.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   11.5620    0.3360
    15.0   12.5880    0.2030
    25.0   14.7700    0.1720
    35.0   17.2150    0.1600
    45.0   19.9620    0.1550
    55.0   22.7510    0.1540
    65.0   25.2710    0.1540
    75.0   26.9960    0.1540
    85.0   27.7830    0.1540
    95.0   27.3430    0.1530
   105.0   26.5590    0.1530
   115.0   24.5130    0.1520
   125.0   21.9350    0.1510
   135.0   19.4880    0.1530
   145.0   16.5670    0.1570
   155.0   14.1880    0.1690
   165.0   12.7690    0.2050
   175.0   12.6560    0.3520
------------------------------------------
E =  310.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.9310    0.3620
    15.0   13.3360    0.2130
    25.0   15.8180    0.1820
    35.0   18.6790    0.1700
    45.0   21.7480    0.1650
    55.0   24.6640    0.1630
    65.0   27.3510    0.1630
    75.0   29.1440    0.1630
    85.0   30.0450    0.1630
    95.0   29.9860    0.1630
   105.0   28.7350    0.1620
   115.0   26.2700    0.1600
   125.0   23.4640    0.1590
   135.0   20.4760    0.1600
   145.0   17.5430    0.1640
   155.0   14.3540    0.1730
   165.0   12.9910    0.2100
   175.0   11.5740    0.3420
------------------------------------------
E =  320.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   13.3120    0.3720
    15.0   14.1980    0.2230
    25.0   16.3800    0.1870
    35.0   19.1150    0.1740
    45.0   22.5260    0.1700
    55.0   25.6320    0.1680
    65.0   28.0700    0.1680
    75.0   29.8940    0.1670
    85.0   30.9650    0.1680
    95.0   30.7950    0.1670
   105.0   29.0600    0.1650
   115.0   26.6710    0.1630
   125.0   23.6160    0.1620
   135.0   20.1620    0.1610
   145.0   16.9410    0.1640
   155.0   14.2950    0.1750
   165.0   12.2540    0.2070
   175.0   10.8060    0.3350
------------------------------------------
E =  330.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.7510    0.3700
    15.0   14.2160    0.2260
    25.0   15.8420    0.1870
    35.0   18.5270    0.1740
    45.0   21.8960    0.1700
    55.0   25.1450    0.1690
    65.0   27.8790    0.1690
    75.0   29.7060    0.1690
    85.0   30.3970    0.1690
    95.0   29.8680    0.1670
   105.0   28.3570    0.1660
   115.0   26.1550    0.1640
   125.0   23.0140    0.1620
   135.0   19.5680    0.1610
   145.0   15.7770    0.1600
   155.0   12.8230    0.1680
   165.0   10.5070    0.1950
   175.0   10.0400    0.3280
------------------------------------------
E =  340.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   12.9610    0.3780
    15.0   12.9310    0.2190
    25.0   14.8590    0.1840
    35.0   17.8740    0.1730
    45.0   20.9910    0.1690
    55.0   23.4930    0.1660
    65.0   25.8970    0.1660
    75.0   28.2050    0.1670
    85.0   28.8200    0.1670
    95.0   28.5300    0.1660
   105.0   26.7400    0.1630
   115.0   24.5100    0.1610
   125.0   21.1230    0.1570
   135.0   17.8010    0.1550
   145.0   14.5170    0.1560
   155.0   11.3750    0.1610
   165.0    9.2930    0.1860
   175.0    8.3030    0.3020
------------------------------------------
E =  350.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   10.8630    0.3510
    15.0   12.6100    0.2200
    25.0   13.8910    0.1800
    35.0   16.3660    0.1680
    45.0   18.8050    0.1620
    55.0   22.0730    0.1630
    65.0   23.9890    0.1620
    75.0   26.0970    0.1630
    85.0   26.8170    0.1630
    95.0   25.9660    0.1610
   105.0   24.7530    0.1590
   115.0   22.0310    0.1550
   125.0   19.2310    0.1520
   135.0   16.0950    0.1500
   145.0   12.5080    0.1470
   155.0    9.8810    0.1520
   165.0    8.0150    0.1750
   175.0    6.8560    0.2790
------------------------------------------
E =  360.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.8960    0.3390
    15.0   11.3190    0.2110
    25.0   12.6050    0.1740
    35.0   14.9950    0.1630
    45.0   17.2760    0.1570
    55.0   19.9250    0.1570
    65.0   22.0080    0.1570
    75.0   23.2390    0.1560
    85.0   23.9800    0.1560
    95.0   23.5670    0.1550
   105.0   22.1930    0.1530
   115.0   19.7600    0.1490
   125.0   17.3100    0.1460
   135.0   14.2070    0.1430
   145.0   11.0690    0.1400
   155.0    8.5690    0.1430
   165.0    6.6810    0.1620
   175.0    5.3670    0.2500
------------------------------------------
E =  370.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    9.1830    0.3310
    15.0   10.2920    0.2040
    25.0   11.1660    0.1660
    35.0   13.0300    0.1540
    45.0   15.6360    0.1520
    55.0   17.8240    0.1510
    65.0   19.8470    0.1510
    75.0   21.1210    0.1510
    85.0   21.5270    0.1500
    95.0   21.2640    0.1490
   105.0   19.6390    0.1460
   115.0   17.6410    0.1420
   125.0   15.0430    0.1380
   135.0   12.2950    0.1350
   145.0    9.7460    0.1330
   155.0    7.3860    0.1350
   165.0    5.4680    0.1480
   175.0    4.4000    0.2290
------------------------------------------
E =  380.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    8.4960    0.3220
    15.0    9.2290    0.1950
    25.0   10.5450    0.1630
    35.0   12.1930    0.1500
    45.0   13.6480    0.1430
    55.0   15.6000    0.1420
    65.0   17.2730    0.1420
    75.0   18.6230    0.1430
    85.0   19.1600    0.1430
    95.0   18.8300    0.1420
   105.0   17.5930    0.1390
   115.0   15.8780    0.1370
   125.0   13.4120    0.1320
   135.0   10.7390    0.1270
   145.0    8.2960    0.1240
   155.0    6.0350    0.1230
   165.0    4.4010    0.1350
   175.0    3.9120    0.2190
------------------------------------------
E =  390.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    7.7890    0.3140
    15.0    8.2440    0.1870
    25.0    9.1350    0.1540
    35.0   10.7430    0.1440
    45.0   12.2750    0.1380
    55.0   14.1670    0.1380
    65.0   15.5390    0.1370
    75.0   16.7130    0.1380
    85.0   16.9910    0.1370
    95.0   16.8150    0.1360
   105.0   15.6620    0.1340
   115.0   13.9270    0.1300
   125.0   11.7820    0.1260
   135.0    9.3580    0.1210
   145.0    7.0230    0.1160
   155.0    5.1740    0.1160
   165.0    3.6320    0.1240
   175.0    3.0090    0.1950
------------------------------------------
E =  400.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    7.5770    0.3120
    15.0    7.6020    0.1820
    25.0    8.3130    0.1490
    35.0    9.3630    0.1350
    45.0   10.7180    0.1300
    55.0   12.2000    0.1290
    65.0   13.9000    0.1310
    75.0   14.7140    0.1310
    85.0   15.0260    0.1300
    95.0   14.6790    0.1290
   105.0   13.8010    0.1270
   115.0   12.4920    0.1240
   125.0   10.5000    0.1200
   135.0    8.4320    0.1160
   145.0    6.1390    0.1100
   155.0    4.3020    0.1070
   165.0    3.1550    0.1170
   175.0    2.6420    0.1850
------------------------------------------
E =  410.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    6.3310    0.2900
    15.0    6.9450    0.1760
    25.0    7.6850    0.1450
    35.0    8.6050    0.1320
    45.0    9.8530    0.1270
    55.0   11.2270    0.1260
    65.0   12.2800    0.1250
    75.0   13.1430    0.1250
    85.0   13.6070    0.1260
    95.0   13.2340    0.1240
   105.0   12.3180    0.1210
   115.0   10.7480    0.1170
   125.0    9.1760    0.1140
   135.0    7.0730    0.1080
   145.0    5.3700    0.1040
   155.0    3.6460    0.1000
   165.0    2.3640    0.1030
   175.0    2.0310    0.1640
------------------------------------------
E =  420.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    6.3010    0.2930
    15.0    6.0910    0.1670
    25.0    6.8200    0.1380
    35.0    7.7060    0.1260
    45.0    8.7880    0.1210
    55.0    9.9600    0.1200
    65.0   10.8670    0.1190
    75.0   11.8310    0.1210
    85.0   12.1800    0.1200
    95.0   11.8240    0.1190
   105.0   11.1330    0.1170
   115.0    9.8510    0.1140
   125.0    8.2120    0.1090
   135.0    6.1770    0.1020
   145.0    4.5660    0.0970
   155.0    3.0930    0.0930
   165.0    2.0720    0.0970
   175.0    1.1700    0.1260
------------------------------------------
E =  430.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    5.0540    0.2650
    15.0    5.6920    0.1630
    25.0    6.2940    0.1340
    35.0    6.9650    0.1210
    45.0    7.6630    0.1150
    55.0    8.8800    0.1150
    65.0    9.7480    0.1140
    75.0   10.6620    0.1160
    85.0   10.6200    0.1140
    95.0   10.8720    0.1150
   105.0   10.1410    0.1130
   115.0    8.6830    0.1080
   125.0    7.2280    0.1030
   135.0    5.5050    0.0970
   145.0    4.1890    0.0940
   155.0    2.5610    0.0860
   165.0    1.4530    0.0830
   175.0    1.2810    0.1340
------------------------------------------
E =  440.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    5.2940    0.2740
    15.0    5.3010    0.1590
    25.0    5.5550    0.1270
    35.0    6.2250    0.1160
    45.0    6.8640    0.1090
    55.0    7.8720    0.1090
    65.0    8.9110    0.1100
    75.0    9.4410    0.1100
    85.0    9.7720    0.1100
    95.0    9.5530    0.1090
   105.0    8.9740    0.1070
   115.0    7.9660    0.1040
   125.0    6.4070    0.0980
   135.0    4.9180    0.0930
   145.0    3.4480    0.0860
   155.0    2.3590    0.0830
   165.0    1.2390    0.0770
   175.0    0.9200    0.1140
------------------------------------------
E =  450.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    4.9830    0.2690
    15.0    4.8230    0.1540
    25.0    5.2710    0.1260
    35.0    5.5840    0.1110
    45.0    6.2300    0.1060
    55.0    6.9220    0.1040
    65.0    7.9090    0.1050
    75.0    8.4090    0.1050
    85.0    8.8870    0.1060
    95.0    8.6460    0.1050
   105.0    7.9450    0.1020
   115.0    6.9870    0.0990
   125.0    5.8740    0.0950
   135.0    4.4330    0.0890
   145.0    3.1350    0.0830
   155.0    1.9380    0.0760
   165.0    1.1530    0.0750
   175.0    0.6990    0.1010
------------------------------------------
E =  460.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    4.4340    0.2570
    15.0    4.7500    0.1540
    25.0    4.5970    0.1190
    35.0    5.0940    0.1070
    45.0    5.6950    0.1020
    55.0    6.3630    0.1000
    65.0    7.0960    0.1010
    75.0    7.6480    0.1010
    85.0    7.9230    0.1020
    95.0    7.7020    0.1000
   105.0    7.4370    0.1000
   115.0    6.4010    0.0960
   125.0    5.1200    0.0900
   135.0    3.8980    0.0850
   145.0    2.7880    0.0790
   155.0    1.5930    0.0700
   165.0    0.8920    0.0670
   175.0    0.6400    0.0980
------------------------------------------
E =  470.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    4.3620    0.2570
    15.0    4.1970    0.1460
    25.0    4.2380    0.1150
    35.0    4.6670    0.1040
    45.0    5.1090    0.0980
    55.0    5.5690    0.0950
    65.0    6.2880    0.0960
    75.0    7.0460    0.0980
    85.0    7.2390    0.0980
    95.0    7.1840    0.0980
   105.0    6.5210    0.0940
   115.0    5.7060    0.0910
   125.0    4.9260    0.0890
   135.0    3.5670    0.0820
   145.0    2.5130    0.0760
   155.0    1.4710    0.0680
   165.0    0.7850    0.0630
   175.0    0.2730    0.0640
------------------------------------------
E =  480.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    4.3360    0.2590
    15.0    4.1980    0.1480
    25.0    4.0180    0.1130
    35.0    4.2500    0.1000
    45.0    4.5830    0.0940
    55.0    5.0650    0.0910
    65.0    5.8660    0.0930
    75.0    6.3970    0.0950
    85.0    6.4810    0.0940
    95.0    6.4090    0.0930
   105.0    6.0400    0.0920
   115.0    5.2890    0.0890
   125.0    4.2710    0.0840
   135.0    3.1210    0.0770
   145.0    2.1180    0.0710
   155.0    1.3250    0.0650
   165.0    0.5480    0.0530
   175.0    0.3100    0.0690
------------------------------------------
E =  490.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    3.8260    0.2450
    15.0    3.3880    0.1340
    25.0    3.7120    0.1100
    35.0    3.7640    0.0950
    45.0    4.2430    0.0910
    55.0    4.5590    0.0870
    65.0    5.2770    0.0890
    75.0    5.8470    0.0910
    85.0    6.0630    0.0910
    95.0    5.8920    0.0900
   105.0    5.4470    0.0880
   115.0    4.8290    0.0860
   125.0    3.9440    0.0810
   135.0    3.0820    0.0770
   145.0    1.8500    0.0670
   155.0    1.1430    0.0610
   165.0    0.5940    0.0560
   175.0    0.2200    0.0590
------------------------------------------
E =  500.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    3.3400    0.2320
    15.0    3.4340    0.1360
    25.0    3.5830    0.1090
    35.0    3.4970    0.0920
    45.0    3.7610    0.0860
    55.0    4.2250    0.0850
    65.0    4.7920    0.0860
    75.0    5.2310    0.0870
    85.0    5.4560    0.0880
    95.0    5.4780    0.0880
   105.0    5.1190    0.0860
   115.0    4.2730    0.0810
   125.0    3.6190    0.0790
   135.0    2.7930    0.0740
   145.0    1.7400    0.0650
   155.0    1.0730    0.0600
   165.0    0.3840    0.0460
   175.0    0.2090    0.0580
------------------------------------------
E =  510.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    2.9330    0.2200
    15.0    3.2300    0.1340
    25.0    3.0180    0.1010
    35.0    3.1580    0.0890
    45.0    3.6090    0.0860
    55.0    3.8560    0.0820
    65.0    4.4360    0.0840
    75.0    4.8550    0.0850
    85.0    5.2100    0.0870
    95.0    4.9730    0.0850
   105.0    4.4950    0.0820
   115.0    4.2990    0.0830
   125.0    3.3520    0.0770
   135.0    2.5150    0.0710
   145.0    1.5800    0.0630
   155.0    0.9450    0.0570
   165.0    0.4110    0.0480
   175.0    0.0990    0.0400
------------------------------------------
E =  520.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    2.6570    0.2110
    15.0    2.8030    0.1260
    25.0    3.0210    0.1020
    35.0    2.7830    0.0840
    45.0    2.9830    0.0790
    55.0    3.5480    0.0800
    65.0    3.9620    0.0800
    75.0    4.5250    0.0830
    85.0    4.8690    0.0850
    95.0    4.8920    0.0850
   105.0    4.4080    0.0820
   115.0    3.9540    0.0800
   125.0    3.1370    0.0750
   135.0    2.1020    0.0660
   145.0    1.5410    0.0630
   155.0    0.8740    0.0550
   165.0    0.2940    0.0410
   175.0    0.1510    0.0500
------------------------------------------
E =  530.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    2.8950    0.2230
    15.0    2.7160    0.1260
    25.0    2.5730    0.0960
    35.0    2.5590    0.0820
    45.0    2.9190    0.0790
    55.0    3.2530    0.0770
    65.0    3.6310    0.0780
    75.0    4.0510    0.0790
    85.0    4.4590    0.0820
    95.0    4.3790    0.0810
   105.0    4.2070    0.0810
   115.0    3.6630    0.0780
   125.0    3.0070    0.0740
   135.0    2.0990    0.0670
   145.0    1.4380    0.0610
   155.0    0.8280    0.0540
   165.0    0.2610    0.0390
   175.0    0.1030    0.0420
------------------------------------------
E =  540.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    2.7710    0.2180
    15.0    2.1500    0.1120
    25.0    2.1580    0.0880
    35.0    2.3900    0.0790
    45.0    2.5330    0.0730
    55.0    2.9720    0.0740
    65.0    3.2920    0.0740
    75.0    3.9560    0.0780
    85.0    4.1080    0.0790
    95.0    4.2310    0.0800
   105.0    3.9710    0.0790
   115.0    3.4160    0.0750
   125.0    2.8330    0.0720
   135.0    2.1490    0.0680
   145.0    1.3760    0.0600
   155.0    0.6670    0.0490
   165.0    0.3770    0.0470
   175.0    0.1200    0.0460
------------------------------------------
E =  550.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    2.1800    0.1960
    15.0    2.1900    0.1140
    25.0    1.9430    0.0840
    35.0    2.2270    0.0770
    45.0    2.3590    0.0710
    55.0    2.6650    0.0710
    65.0    3.2390    0.0740
    75.0    3.6750    0.0760
    85.0    3.8010    0.0760
    95.0    3.9110    0.0780
   105.0    3.7620    0.0770
   115.0    3.2910    0.0750
   125.0    2.5470    0.0690
   135.0    1.9930    0.0660
   145.0    1.1990    0.0570
   155.0    0.6130    0.0470
   165.0    0.3970    0.0480
   175.0    0.2640    0.0680
------------------------------------------
E =  560.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    2.0260    0.1910
    15.0    1.9140    0.1070
    25.0    1.9110    0.0840
    35.0    2.0160    0.0740
    45.0    2.1830    0.0690
    55.0    2.4180    0.0680
    65.0    2.9030    0.0710
    75.0    3.2270    0.0720
    85.0    3.7290    0.0760
    95.0    3.8000    0.0770
   105.0    3.5080    0.0750
   115.0    3.1010    0.0730
   125.0    2.4180    0.0680
   135.0    1.9160    0.0650
   145.0    1.2990    0.0590
   155.0    0.7020    0.0510
   165.0    0.4170    0.0500
   175.0    0.2150    0.0620
------------------------------------------
E =  570.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    1.7260    0.1780
    15.0    1.9110    0.1090
    25.0    1.8140    0.0830
    35.0    1.7220    0.0690
    45.0    1.9810    0.0670
    55.0    2.1690    0.0650
    65.0    2.6860    0.0690
    75.0    3.0610    0.0710
    85.0    3.4030    0.0740
    95.0    3.6230    0.0760
   105.0    3.6190    0.0770
   115.0    2.8930    0.0710
   125.0    2.4560    0.0690
   135.0    1.6520    0.0610
   145.0    1.2780    0.0600
   155.0    0.7010    0.0520
   165.0    0.4140    0.0510
   175.0    0.3310    0.0780
------------------------------------------
E =  580.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    1.4960    0.1670
    15.0    1.6690    0.1030
    25.0    1.6120    0.0790
    35.0    1.6030    0.0670
    45.0    1.7450    0.0630
    55.0    2.1410    0.0650
    65.0    2.5680    0.0680
    75.0    2.9480    0.0710
    85.0    3.1760    0.0720
    95.0    3.4070    0.0750
   105.0    3.3110    0.0750
   115.0    2.9940    0.0730
   125.0    2.3860    0.0690
   135.0    1.6800    0.0620
   145.0    1.2050    0.0590
   155.0    0.7100    0.0520
   165.0    0.4790    0.0550
   175.0    0.3180    0.0770
------------------------------------------
E =  590.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    1.7050    0.1800
    15.0    1.4220    0.0950
    25.0    1.3940    0.0740
    35.0    1.4760    0.0650
    45.0    1.6710    0.0620
    55.0    1.9100    0.0620
    65.0    2.4300    0.0670
    75.0    2.8860    0.0700
    85.0    3.1230    0.0720
    95.0    3.3120    0.0740
   105.0    3.3610    0.0760
   115.0    2.8480    0.0720
   125.0    2.2130    0.0670
   135.0    1.6640    0.0620
   145.0    1.1830    0.0580
   155.0    0.7340    0.0540
   165.0    0.4460    0.0530
   175.0    0.2080    0.0630
------------------------------------------
E =  600.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    1.2770    0.1580
    15.0    1.1320    0.0870
    25.0    1.3740    0.0750
    35.0    1.3500    0.0630
    45.0    1.5110    0.0610
    55.0    1.9740    0.0640
    65.0    2.3280    0.0660
    75.0    2.7680    0.0700
    85.0    2.9880    0.0720
    95.0    3.2920    0.0750
   105.0    3.0600    0.0740
   115.0    2.6700    0.0710
   125.0    2.2040    0.0680
   135.0    1.6590    0.0630
   145.0    1.1320    0.0580
   155.0    0.7780    0.0560
   165.0    0.5690    0.0610
   175.0    0.3730    0.0860
------------------------------------------
E =  610.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    1.2910    0.1600
    15.0    1.1370    0.0870
    25.0    1.1920    0.0700
    35.0    1.3160    0.0630
    45.0    1.4720    0.0600
    55.0    1.8200    0.0620
    65.0    2.2450    0.0650
    75.0    2.6230    0.0690
