E =  160.000 MeV, Wght = 1.00, Syst = 0.05
   165.0    0.4030    0.1330
   175.0    0.1230    0.2650
------------------------------------------
E =  210.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0330    0.2610
    15.0    0.1790    0.1450
    25.0   -0.0360    0.1110
    35.0    0.1450    0.0900
    45.0   -0.1070    0.0770
    55.0   -0.0620    0.0660
    65.0   -0.0330    0.0600
    75.0    0.0590    0.0560
    85.0    0.0320    0.0550
    95.0   -0.0440    0.0550
   105.0   -0.0660    0.0540
   115.0   -0.0720    0.0570
   125.0   -0.0050    0.0610
   135.0   -0.0050    0.0650
   145.0    0.0480    0.0750
   155.0   -0.0300    0.0860
   165.0    0.0570    0.1110
   175.0   -0.2240    0.1980
------------------------------------------
E =  220.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0170    0.2190
    15.0    0.1420    0.1260
    25.0   -0.0180    0.0920
    35.0    0.0310    0.0740
    45.0    0.0270    0.0630
    55.0   -0.0290    0.0560
    65.0   -0.0860    0.0510
    75.0   -0.1220    0.0480
    85.0    0.0460    0.0470
    95.0   -0.0950    0.0460
   105.0   -0.0950    0.0470
   115.0   -0.1270    0.0500
   125.0   -0.0550    0.0510
   135.0   -0.0870    0.0560
   145.0   -0.0380    0.0630
   155.0    0.0190    0.0740
   165.0    0.1670    0.0960
   175.0    0.0410    0.1680
------------------------------------------
E =  230.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1550    0.1970
    15.0   -0.2590    0.1130
    25.0   -0.0630    0.0780
    35.0    0.1130    0.0630
    45.0    0.0240    0.0540
    55.0    0.0210    0.0480
    65.0    0.0060    0.0430
    75.0   -0.0420    0.0410
    85.0   -0.0560    0.0390
    95.0   -0.0480    0.0400
   105.0   -0.0380    0.0390
   115.0    0.0120    0.0420
   125.0   -0.0910    0.0450
   135.0   -0.0020    0.0490
   145.0   -0.0770    0.0550
   155.0   -0.0170    0.0670
   165.0    0.0990    0.0870
   175.0   -0.1440    0.1480
------------------------------------------
E =  240.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3010    0.4790
    15.0   -0.5030    0.2250
    25.0    0.0580    0.1580
    35.0    0.1000    0.1270
    45.0    0.1220    0.1080
    55.0   -0.0110    0.0980
    65.0    0.1480    0.0870
    75.0    0.0430    0.0820
    85.0   -0.0240    0.0810
    95.0    0.0280    0.0800
   105.0   -0.0670    0.0820
   115.0   -0.1130    0.0840
   125.0    0.0200    0.0890
   135.0   -0.0950    0.1000
   145.0   -0.0800    0.1150
   155.0   -0.1880    0.1350
   165.0    0.1140    0.1790
   175.0    0.0920    0.3300
------------------------------------------
E =  250.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2040    0.3840
    15.0    0.0680    0.1880
    25.0   -0.1450    0.1360
    35.0    0.0310    0.1120
    45.0    0.0170    0.0930
    55.0   -0.0430    0.0820
    65.0   -0.0210    0.0740
    75.0   -0.0110    0.0710
    85.0   -0.0250    0.0670
    95.0   -0.0890    0.0700
   105.0   -0.0820    0.0700
   115.0   -0.0220    0.0730
   125.0   -0.1080    0.0790
   135.0    0.0050    0.0880
   145.0   -0.0730    0.0990
   155.0   -0.0330    0.1250
   165.0    0.0050    0.1590
   175.0   -0.4370    0.2790
------------------------------------------
E =  260.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0670    0.3380
    15.0    0.0050    0.1600
    25.0    0.2330    0.1200
    35.0    0.0270    0.0980
    45.0   -0.0140    0.0800
    55.0    0.0980    0.0720
    65.0   -0.0300    0.0650
    75.0   -0.0470    0.0620
    85.0   -0.0430    0.0600
    95.0   -0.0130    0.0600
   105.0   -0.0790    0.0620
   115.0   -0.1150    0.0650
   125.0   -0.1600    0.0720
   135.0   -0.1460    0.0780
   145.0   -0.0110    0.0930
   155.0   -0.1140    0.1090
   165.0    0.1070    0.1470
   175.0   -0.3800    0.2980
------------------------------------------
E =  270.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0380    0.2580
    15.0    0.1610    0.1410
    25.0    0.0730    0.1060
    35.0   -0.0160    0.0830
    45.0   -0.0460    0.0720
    55.0    0.0280    0.0610
    65.0    0.0220    0.0580
    75.0   -0.0510    0.0530
    85.0   -0.0890    0.0530
    95.0   -0.1620    0.0520
   105.0   -0.0480    0.0550
   115.0   -0.0260    0.0590
   125.0   -0.0830    0.0620
   135.0   -0.0780    0.0710
   145.0   -0.0660    0.0830
   155.0    0.0270    0.0990
   165.0   -0.0170    0.1280
   175.0   -0.0430    0.2270
------------------------------------------
E =  280.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0360    0.2610
    15.0    0.1020    0.1320
    25.0    0.0440    0.0940
    35.0    0.1260    0.0760
    45.0   -0.0510    0.0640
    55.0   -0.0170    0.0570
    65.0   -0.1260    0.0520
    75.0    0.0340    0.0490
    85.0   -0.0850    0.0470
    95.0    0.0160    0.0480
   105.0   -0.0870    0.0480
   115.0   -0.0820    0.0510
   125.0   -0.0430    0.0580
   135.0   -0.1500    0.0650
   145.0   -0.2700    0.0750
   155.0   -0.1010    0.0940
   165.0   -0.2450    0.1240
   175.0    0.0640    0.2360
------------------------------------------
E =  290.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1770    0.2160
    15.0    0.4120    0.1210
    25.0    0.1230    0.0890
    35.0    0.0890    0.0710
    45.0    0.0080    0.0580
    55.0    0.0170    0.0520
    65.0   -0.0250    0.0470
    75.0   -0.0830    0.0440
    85.0   -0.0710    0.0430
    95.0   -0.1470    0.0430
   105.0   -0.0860    0.0450
   115.0   -0.0820    0.0480
   125.0   -0.1450    0.0540
   135.0   -0.0570    0.0600
   145.0   -0.0490    0.0710
   155.0   -0.1620    0.0890
   165.0   -0.1490    0.1160
   175.0    0.1380    0.2220
------------------------------------------
E =  300.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1780    0.3000
    15.0   -0.1600    0.1570
    25.0    0.0930    0.1080
    35.0    0.0310    0.0880
    45.0    0.0080    0.0750
    55.0   -0.0220    0.0670
    65.0   -0.0220    0.0600
    75.0   -0.1170    0.0570
    85.0   -0.0550    0.0540
    95.0   -0.0950    0.0550
   105.0   -0.0690    0.0590
   115.0   -0.0570    0.0610
   125.0   -0.0020    0.0690
   135.0   -0.0230    0.0800
   145.0   -0.1850    0.0930
   155.0   -0.2270    0.1210
   165.0    0.0290    0.1530
   175.0   -0.0200    0.3070
------------------------------------------
E =  310.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0750    0.2550
    15.0    0.0550    0.1540
    25.0    0.0900    0.1100
    35.0   -0.1050    0.0860
    45.0    0.1030    0.0740
    55.0    0.0570    0.0640
    65.0    0.0740    0.0590
    75.0   -0.0730    0.0540
    85.0   -0.0590    0.0540
    95.0   -0.1110    0.0540
   105.0   -0.0480    0.0560
   115.0   -0.0940    0.0600
   125.0   -0.1750    0.0680
   135.0   -0.2560    0.0760
   145.0   -0.2210    0.0900
   155.0   -0.2040    0.1160
   165.0   -0.1380    0.1550
   175.0   -0.3010    0.2810
------------------------------------------
E =  320.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2240    0.2870
    15.0    0.0550    0.1480
    25.0    0.1080    0.1100
    35.0    0.0320    0.0850
    45.0    0.0260    0.0710
    55.0   -0.0410    0.0640
    65.0   -0.0280    0.0570
    75.0   -0.0290    0.0530
    85.0   -0.0460    0.0530
    95.0   -0.1010    0.0540
   105.0   -0.1580    0.0550
   115.0   -0.0870    0.0590
   125.0   -0.1000    0.0650
   135.0   -0.0560    0.0770
   145.0   -0.0350    0.0920
   155.0   -0.1790    0.1130
   165.0   -0.1170    0.1630
   175.0   -0.3870    0.3040
------------------------------------------
E =  330.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0220    0.2930
    15.0   -0.0480    0.1400
    25.0    0.0470    0.1060
    35.0    0.0510    0.0840
    45.0   -0.0020    0.0700
    55.0   -0.0540    0.0640
    65.0   -0.0020    0.0580
    75.0   -0.0480    0.0540
    85.0   -0.0290    0.0530
    95.0   -0.0690    0.0530
   105.0   -0.1010    0.0560
   115.0   -0.1810    0.0610
   125.0   -0.1080    0.0680
   135.0   -0.1480    0.0780
   145.0   -0.2520    0.0950
   155.0   -0.1800    0.1250
   165.0   -0.0220    0.1690
   175.0   -0.4350    0.3610
------------------------------------------
E =  340.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1730    0.2700
    15.0    0.0980    0.1520
    25.0    0.0640    0.1120
    35.0    0.0340    0.0870
    45.0    0.0190    0.0740
    55.0    0.0190    0.0650
    65.0    0.0160    0.0590
    75.0   -0.0780    0.0570
    85.0   -0.0020    0.0550
    95.0   -0.1130    0.0560
   105.0   -0.0960    0.0580
   115.0   -0.1150    0.0620
   125.0   -0.1380    0.0710
   135.0   -0.1520    0.0850
   145.0   -0.1380    0.1010
   155.0   -0.4260    0.1360
   165.0   -0.1070    0.1860
   175.0    0.5520    0.3890
------------------------------------------
E =  350.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.4010    0.2790
    15.0   -0.2810    0.1530
    25.0   -0.0400    0.1100
    35.0   -0.0590    0.0920
    45.0   -0.0020    0.0770
    55.0    0.0080    0.0690
    65.0   -0.0030    0.0620
    75.0    0.0360    0.0580
    85.0   -0.1050    0.0580
    95.0   -0.0700    0.0580
   105.0   -0.0900    0.0610
   115.0   -0.1920    0.0660
   125.0   -0.0860    0.0730
   135.0   -0.2010    0.0870
   145.0   -0.1660    0.1070
   155.0   -0.1260    0.1440
   165.0   -0.1210    0.2030
   175.0    0.1680    0.3810
------------------------------------------
E =  360.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0940    0.2550
    15.0   -0.2510    0.1310
    25.0   -0.1680    0.0910
    35.0   -0.0410    0.0750
    45.0    0.0050    0.0650
    55.0    0.0230    0.0570
    65.0   -0.0210    0.0520
    75.0   -0.0670    0.0470
    85.0   -0.0310    0.0470
    95.0   -0.1010    0.0480
   105.0   -0.1340    0.0500
   115.0   -0.1470    0.0540
   125.0   -0.2300    0.0610
   135.0   -0.2120    0.0730
   145.0   -0.3090    0.0950
   155.0   -0.0620    0.1200
   165.0   -0.0680    0.1700
   175.0    0.1340    0.3660
------------------------------------------
E =  370.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2660    0.2370
    15.0   -0.0140    0.1330
    25.0   -0.0150    0.1010
    35.0    0.0260    0.0770
    45.0    0.0330    0.0690
    55.0   -0.1280    0.0600
    65.0   -0.0420    0.0540
    75.0   -0.0110    0.0520
    85.0   -0.0850    0.0500
    95.0   -0.0880    0.0510
   105.0   -0.1300    0.0530
   115.0   -0.1900    0.0580
   125.0   -0.1780    0.0660
   135.0   -0.2610    0.0800
   145.0   -0.1510    0.1030
   155.0   -0.2720    0.1350
   165.0    0.0500    0.1890
   175.0    0.4470    0.4080
------------------------------------------
E =  380.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1300    0.2690
    15.0   -0.0250    0.1410
    25.0   -0.0960    0.1040
    35.0   -0.1370    0.0830
    45.0    0.0260    0.0700
    55.0   -0.0820    0.0620
    65.0   -0.0730    0.0580
    75.0   -0.0570    0.0540
    85.0   -0.0050    0.0520
    95.0   -0.0660    0.0540
   105.0   -0.0900    0.0560
   115.0   -0.1120    0.0620
   125.0   -0.2350    0.0710
   135.0   -0.2430    0.0860
   145.0   -0.1760    0.1070
   155.0   -0.1290    0.1400
   165.0   -0.1590    0.2140
   175.0   -0.3030    0.4570
------------------------------------------
E =  390.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1440    0.2700
    15.0   -0.0670    0.1530
    25.0   -0.0380    0.1100
    35.0   -0.0820    0.0890
    45.0   -0.0910    0.0750
    55.0   -0.0620    0.0670
    65.0   -0.0910    0.0610
    75.0   -0.0450    0.0580
    85.0   -0.1430    0.0560
    95.0   -0.0890    0.0570
   105.0   -0.0820    0.0600
   115.0   -0.1400    0.0660
   125.0   -0.1700    0.0760
   135.0   -0.1220    0.0900
   145.0   -0.1740    0.1130
   155.0   -0.2380    0.1560
   165.0   -0.0620    0.2660
   175.0   -0.0670    0.5430
------------------------------------------
E =  400.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1070    0.3130
    15.0   -0.2370    0.1530
    25.0   -0.1690    0.1190
    35.0   -0.0960    0.0940
    45.0   -0.1220    0.0810
    55.0   -0.0680    0.0700
    65.0   -0.1060    0.0640
    75.0   -0.0070    0.0600
    85.0    0.0230    0.0600
    95.0   -0.1960    0.0600
   105.0   -0.0760    0.0630
   115.0   -0.2050    0.0710
   125.0   -0.1680    0.0790
   135.0   -0.1450    0.0950
   145.0   -0.2910    0.1210
   155.0   -0.2880    0.1690
   165.0   -0.2040    0.2630
   175.0   -0.1860    0.6510
------------------------------------------
E =  410.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2860    0.3280
    15.0   -0.1550    0.1670
    25.0   -0.1030    0.1210
    35.0   -0.1780    0.1000
    45.0   -0.0830    0.0860
    55.0   -0.0440    0.0750
    65.0   -0.0570    0.0670
    75.0    0.0440    0.0640
    85.0   -0.0700    0.0640
    95.0   -0.0840    0.0640
   105.0   -0.0720    0.0670
   115.0   -0.2230    0.0750
   125.0   -0.1620    0.0850
   135.0    0.0030    0.0980
   145.0   -0.0750    0.1360
   155.0   -0.1510    0.1910
   165.0   -0.2660    0.3450
   175.0    0.3990    0.6760
------------------------------------------
E =  420.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2160    0.2160
    15.0   -0.2270    0.1210
    25.0   -0.1290    0.0890
    35.0   -0.0180    0.0720
    45.0    0.0290    0.0640
    55.0   -0.1650    0.0560
    65.0   -0.1100    0.0520
    75.0   -0.1300    0.0490
    85.0   -0.1510    0.0470
    95.0   -0.0920    0.0480
   105.0   -0.0280    0.0510
   115.0   -0.1520    0.0550
   125.0   -0.1210    0.0640
   135.0   -0.2270    0.0770
   145.0   -0.2030    0.1040
   155.0   -0.0020    0.1400
   165.0   -0.0620    0.2240
   175.0   -0.1530    0.6120
------------------------------------------
E =  430.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2320    0.2050
    15.0    0.1500    0.1240
    25.0   -0.2150    0.0940
    35.0   -0.1320    0.0790
    45.0   -0.0770    0.0660
    55.0   -0.1610    0.0590
    65.0   -0.0740    0.0540
    75.0   -0.1110    0.0520
    85.0   -0.0870    0.0500
    95.0   -0.0950    0.0500
   105.0   -0.0950    0.0530
   115.0   -0.0390    0.0590
   125.0   -0.0480    0.0690
   135.0    0.0650    0.0810
   145.0   -0.1370    0.1140
   155.0   -0.1660    0.1560
   165.0   -0.0110    0.2560
   175.0    0.0650    0.7100
------------------------------------------
E =  440.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.5600    0.2450
    15.0   -0.2990    0.1300
    25.0   -0.0670    0.1010
    35.0   -0.0780    0.0830
    45.0   -0.0850    0.0690
    55.0   -0.1940    0.0610
    65.0   -0.0550    0.0580
    75.0   -0.1170    0.0540
    85.0   -0.1100    0.0530
    95.0   -0.1270    0.0530
   105.0   -0.0540    0.0570
   115.0   -0.0350    0.0620
   125.0   -0.0160    0.0720
   135.0   -0.1000    0.0890
   145.0   -0.0640    0.1170
   155.0   -0.2010    0.1690
   165.0    0.0230    0.3150
   175.0    0.1870    0.5890
------------------------------------------
E =  450.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0640    0.2430
    15.0   -0.1380    0.1410
    25.0   -0.1750    0.1030
    35.0   -0.2570    0.0880
    45.0   -0.1910    0.0740
    55.0   -0.1290    0.0680
    65.0   -0.1230    0.0620
    75.0   -0.1150    0.0570
    85.0   -0.1000    0.0550
    95.0   -0.0760    0.0570
   105.0   -0.1370    0.0600
   115.0   -0.0600    0.0660
   125.0   -0.1240    0.0780
   135.0    0.0090    0.0930
   145.0   -0.2050    0.1260
   155.0   -0.2420    0.1850
   165.0   -0.2640    0.3600
   175.0    0.3830    0.6910
------------------------------------------
E =  460.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0650    0.2410
    15.0    0.0400    0.1430
    25.0   -0.1350    0.1090
    35.0   -0.2230    0.0890
    45.0   -0.1970    0.0760
    55.0   -0.1550    0.0730
    65.0   -0.1710    0.0630
    75.0   -0.1300    0.0610
    85.0   -0.0480    0.0580
    95.0   -0.1200    0.0600
   105.0   -0.0690    0.0650
   115.0   -0.0710    0.0690
   125.0   -0.1740    0.0790
   135.0   -0.1120    0.0980
   145.0   -0.0500    0.1310
   155.0   -0.2600    0.1970
   165.0    0.1250    0.3650
   175.0    0.8850    1.5460
------------------------------------------
E =  470.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1920    0.2660
    15.0   -0.2740    0.1460
    25.0   -0.1160    0.1170
    35.0   -0.0800    0.0940
    45.0   -0.2190    0.0830
    55.0   -0.1780    0.0730
    65.0   -0.1960    0.0670
    75.0   -0.1910    0.0630
    85.0   -0.2120    0.0620
    95.0   -0.2480    0.0630
   105.0   -0.0160    0.0660
   115.0   -0.1420    0.0710
   125.0   -0.1080    0.0830
   135.0   -0.0110    0.1070
   145.0    0.0230    0.1360
   155.0   -0.1690    0.2100
   165.0   -0.1450    0.5300
   175.0   -0.7590    1.2250
------------------------------------------
E =  480.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1040    0.2010
    15.0   -0.0780    0.1110
    25.0   -0.3000    0.0860
    35.0   -0.3300    0.0740
    45.0   -0.2330    0.0640
    55.0   -0.2740    0.0590
    65.0   -0.2840    0.0530
    75.0   -0.1020    0.0510
    85.0   -0.1790    0.0480
    95.0   -0.1530    0.0500
   105.0   -0.0430    0.0530
   115.0   -0.1320    0.0580
   125.0   -0.1150    0.0670
   135.0   -0.0330    0.0820
   145.0    0.0250    0.1120
   155.0    0.1980    0.1750
   165.0    0.1140    0.3490
   175.0    0.6240    0.6970
------------------------------------------
E =  490.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0320    0.2050
    15.0   -0.2230    0.1190
    25.0   -0.3140    0.0930
    35.0   -0.2370    0.0790
    45.0   -0.2700    0.0670
    55.0   -0.3600    0.0610
    65.0   -0.2700    0.0560
    75.0   -0.2690    0.0530
    85.0   -0.2390    0.0510
    95.0   -0.1500    0.0520
   105.0   -0.1700    0.0540
   115.0   -0.0400    0.0610
   125.0    0.1100    0.0710
   135.0   -0.0560    0.0880
   145.0   -0.0200    0.1260
   155.0    0.4230    0.1870
   165.0    0.3240    0.3380
   175.0    0.2990    1.6120
------------------------------------------
E =  500.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0000    0.2210
    15.0   -0.4720    0.1200
    25.0   -0.1910    0.0960
    35.0   -0.1720    0.0790
    45.0   -0.3910    0.0710
    55.0   -0.3040    0.0650
    65.0   -0.3390    0.0580
    75.0   -0.2850    0.0550
    85.0   -0.2570    0.0540
    95.0   -0.1710    0.0540
   105.0   -0.1020    0.0570
   115.0   -0.0870    0.0630
   125.0   -0.0050    0.0750
   135.0    0.0030    0.0930
   145.0   -0.1910    0.1300
   155.0    0.2920    0.2010
   165.0   -0.0900    0.3840
   175.0   -0.0590    1.3720
------------------------------------------
E =  510.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.5090    0.2250
    15.0   -0.1330    0.1300
    25.0   -0.2260    0.1030
    35.0   -0.4330    0.0850
    45.0   -0.5250    0.0750
    55.0   -0.2950    0.0660
    65.0   -0.2950    0.0630
    75.0   -0.1900    0.0580
    85.0   -0.1270    0.0560
    95.0   -0.1350    0.0580
   105.0   -0.0860    0.0600
   115.0   -0.0490    0.0670
   125.0    0.2020    0.0790
   135.0    0.0470    0.0970
   145.0    0.0150    0.1380
   155.0    0.1680    0.2030
   165.0   -0.0200    0.4590
   175.0    2.3570   10.5750
------------------------------------------
E =  520.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0700    0.2430
    15.0   -0.1020    0.1340
    25.0   -0.4180    0.1060
    35.0   -0.5510    0.0900
    45.0   -0.3830    0.0800
    55.0   -0.5690    0.0720
    65.0   -0.2660    0.0660
    75.0   -0.1350    0.0600
    85.0   -0.1840    0.0580
    95.0   -0.2570    0.0590
   105.0   -0.1070    0.0610
   115.0    0.0070    0.0690
   125.0    0.1630    0.0810
   135.0   -0.0050    0.1080
   145.0    0.2140    0.1420
   155.0    0.1160    0.2280
   165.0    0.8440    0.4700
   175.0   -1.4300    8.5830
------------------------------------------
E =  530.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1660    0.2340
    15.0   -0.3050    0.1480
    25.0   -0.2860    0.1090
    35.0   -0.4120    0.0960
    45.0   -0.5420    0.0860
    55.0   -0.3980    0.0740
    65.0   -0.3670    0.0690
    75.0   -0.2820    0.0650
    85.0   -0.2610    0.0610
    95.0   -0.1740    0.0630
   105.0   -0.0470    0.0650
   115.0   -0.0040    0.0740
   125.0   -0.0260    0.0860
   135.0    0.0900    0.1130
   145.0    0.1730    0.1490
   155.0   -0.0360    0.2460
   165.0    0.4470    0.5690
   175.0    0.8200   13.6330
------------------------------------------
E =  540.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0030    0.2120
    15.0   -0.4820    0.1210
    25.0   -0.4220    0.0990
    35.0   -0.5920    0.0830
    45.0   -0.5940    0.0730
    55.0   -0.4070    0.0630
    65.0   -0.3980    0.0580
    75.0   -0.3290    0.0540
    85.0   -0.2550    0.0510
    95.0   -0.1340    0.0520
   105.0   -0.0240    0.0550
   115.0    0.0630    0.0620
   125.0   -0.0200    0.0720
   135.0    0.1270    0.0890
   145.0    0.2800    0.1280
   155.0    0.0970    0.1970
   165.0   -0.0910    0.3840
   175.0    4.4980    6.4210
------------------------------------------
E =  550.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0660    0.2170
    15.0   -0.1720    0.1210
    25.0   -0.3310    0.1040
    35.0   -0.5770    0.0840
    45.0   -0.4840    0.0730
    55.0   -0.6390    0.0670
    65.0   -0.3820    0.0600
    75.0   -0.3320    0.0570
    85.0   -0.2250    0.0530
    95.0   -0.1990    0.0550
   105.0   -0.1490    0.0570
   115.0   -0.0060    0.0650
   125.0    0.1280    0.0750
   135.0    0.1600    0.0970
   145.0    0.2750    0.1340
   155.0    0.4290    0.2160
   165.0    0.2570    0.4490
   175.0   -0.5840   11.3370
------------------------------------------
E =  560.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0930    0.2440
    15.0   -0.2570    0.1330
    25.0   -0.2770    0.1040
    35.0   -0.5230    0.0910
    45.0   -0.7300    0.0790
    55.0   -0.5020    0.0690
    65.0   -0.4690    0.0630
    75.0   -0.2790    0.0600
    85.0   -0.1970    0.0570
    95.0   -0.2220    0.0570
   105.0   -0.0390    0.0590
   115.0   -0.0100    0.0650
   125.0    0.0800    0.0770
   135.0    0.1730    0.1000
   145.0    0.2070    0.1310
   155.0    0.4830    0.2120
   165.0    0.4550    0.3910
   175.0    0.8840    1.3420
------------------------------------------
E =  570.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0610    0.2630
    15.0   -0.3500    0.1390
    25.0   -0.5570    0.1170
    35.0   -0.6840    0.0980
    45.0   -0.6840    0.0820
    55.0   -0.5550    0.0740
    65.0   -0.3840    0.0680
    75.0   -0.3640    0.0620
    85.0   -0.2320    0.0590
    95.0   -0.1940    0.0600
   105.0   -0.0390    0.0620
   115.0    0.1070    0.0680
   125.0    0.1680    0.0810
   135.0    0.2890    0.1010
   145.0    0.0850    0.1410
   155.0    0.3740    0.2070
   165.0    0.3670    0.3550
   175.0   -1.2040    1.2980
------------------------------------------
E =  580.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2530    0.2550
    15.0   -0.2210    0.1540
    25.0   -0.5190    0.1190
    35.0   -0.6530    0.1030
    45.0   -0.6390    0.0850
    55.0   -0.5700    0.0750
    65.0   -0.4270    0.0700
    75.0   -0.3250    0.0650
    85.0   -0.1850    0.0600
    95.0   -0.1220    0.0610
   105.0    0.0030    0.0650
   115.0    0.0350    0.0700
   125.0    0.0800    0.0850
   135.0    0.2500    0.1100
   145.0    0.3050    0.1450
   155.0    0.3350    0.2080
   165.0    0.2920    0.3540
   175.0    0.8050    1.1080
------------------------------------------
E =  590.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1470    0.3090
    15.0   -0.3100    0.1540
    25.0   -0.4850    0.1250
    35.0   -0.6300    0.1040
    45.0   -0.7110    0.0920
    55.0   -0.6350    0.0810
    65.0   -0.4440    0.0730
    75.0   -0.3540    0.0690
    85.0   -0.1520    0.0640
    95.0   -0.0310    0.0630
   105.0   -0.0200    0.0640
