E =  710.000 MeV, Wght = 1.00, Syst = 0.05
   165.0   -0.0050    0.0170
   175.0   -0.0050    0.0290
------------------------------------------
E =  760.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0240    0.0290
    15.0   -0.0430    0.0170
    25.0   -0.0340    0.0130
    35.0   -0.0290    0.0110
    45.0   -0.0160    0.0100
    55.0   -0.0160    0.0090
    65.0   -0.0320    0.0090
    75.0   -0.0270    0.0080
    85.0   -0.0270    0.0080
    95.0   -0.0200    0.0080
   105.0   -0.0020    0.0080
   115.0   -0.0190    0.0080
   125.0   -0.0020    0.0090
   135.0    0.0070    0.0100
   145.0   -0.0040    0.0110
   155.0    0.0080    0.0130
   165.0    0.0120    0.0170
   175.0   -0.0350    0.0290
------------------------------------------
E =  770.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0260    0.0290
    15.0   -0.0130    0.0170
    25.0   -0.0110    0.0130
    35.0   -0.0320    0.0110
    45.0   -0.0270    0.0100
    55.0   -0.0260    0.0090
    65.0   -0.0350    0.0090
    75.0   -0.0280    0.0080
    85.0   -0.0140    0.0080
    95.0   -0.0050    0.0080
   105.0    0.0060    0.0080
   115.0   -0.0180    0.0080
   125.0   -0.0020    0.0090
   135.0    0.0180    0.0100
   145.0    0.0110    0.0110
   155.0   -0.0030    0.0130
   165.0   -0.0130    0.0160
   175.0    0.0400    0.0290
------------------------------------------
E =  780.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0650    0.0290
    15.0   -0.0110    0.0170
    25.0   -0.0530    0.0130
    35.0   -0.0370    0.0110
    45.0   -0.0240    0.0100
    55.0   -0.0160    0.0090
    65.0   -0.0090    0.0090
    75.0   -0.0250    0.0080
    85.0   -0.0170    0.0080
    95.0   -0.0060    0.0080
   105.0   -0.0040    0.0080
   115.0    0.0220    0.0080
   125.0    0.0140    0.0090
   135.0    0.0040    0.0100
   145.0    0.0180    0.0110
   155.0   -0.0150    0.0130
   165.0   -0.0040    0.0170
   175.0   -0.0160    0.0290
------------------------------------------
E =  790.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0210    0.0290
    15.0   -0.0160    0.0170
    25.0   -0.0250    0.0130
    35.0   -0.0300    0.0110
    45.0   -0.0390    0.0100
    55.0   -0.0110    0.0090
    65.0    0.0000    0.0090
    75.0    0.0060    0.0080
    85.0    0.0140    0.0080
    95.0    0.0030    0.0080
   105.0    0.0170    0.0080
   115.0    0.0170    0.0090
   125.0    0.0200    0.0090
   135.0    0.0200    0.0100
   145.0    0.0260    0.0110
   155.0    0.0120    0.0130
   165.0    0.0270    0.0170
   175.0    0.0300    0.0290
------------------------------------------
E =  800.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0320    0.0300
    15.0   -0.0310    0.0170
    25.0   -0.0030    0.0130
    35.0   -0.0500    0.0110
    45.0   -0.0260    0.0100
    55.0   -0.0110    0.0090
    65.0   -0.0080    0.0090
    75.0    0.0080    0.0090
    85.0    0.0280    0.0080
    95.0    0.0220    0.0080
   105.0    0.0280    0.0080
   115.0    0.0320    0.0090
   125.0    0.0320    0.0090
   135.0    0.0310    0.0100
   145.0    0.0110    0.0110
   155.0    0.0460    0.0130
   165.0   -0.0050    0.0170
   175.0    0.0130    0.0300
------------------------------------------
E =  810.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0070    0.0300
    15.0   -0.0320    0.0170
    25.0   -0.0190    0.0140
    35.0   -0.0410    0.0120
    45.0   -0.0230    0.0100
    55.0   -0.0060    0.0100
    65.0   -0.0060    0.0090
    75.0    0.0220    0.0090
    85.0    0.0370    0.0090
    95.0    0.0410    0.0090
   105.0    0.0350    0.0090
   115.0    0.0400    0.0090
   125.0    0.0550    0.0090
   135.0    0.0350    0.0100
   145.0    0.0260    0.0120
   155.0    0.0510    0.0140
   165.0    0.0160    0.0180
   175.0    0.0270    0.0300
------------------------------------------
E =  820.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0260    0.0310
    15.0   -0.0310    0.0180
    25.0   -0.0350    0.0140
    35.0   -0.0010    0.0120
    45.0   -0.0140    0.0110
    55.0    0.0050    0.0100
    65.0    0.0280    0.0090
    75.0    0.0250    0.0090
    85.0    0.0390    0.0090
    95.0    0.0440    0.0090
   105.0    0.0450    0.0090
   115.0    0.0430    0.0090
   125.0    0.0290    0.0100
   135.0    0.0440    0.0110
   145.0    0.0300    0.0120
   155.0    0.0130    0.0140
   165.0    0.0100    0.0180
   175.0   -0.0160    0.0310
------------------------------------------
E =  830.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0060    0.0320
    15.0   -0.0420    0.0180
    25.0   -0.0100    0.0140
    35.0    0.0030    0.0120
    45.0   -0.0040    0.0110
    55.0    0.0180    0.0100
    65.0    0.0530    0.0100
    75.0    0.0630    0.0090
    85.0    0.0630    0.0090
    95.0    0.0820    0.0090
   105.0    0.0690    0.0090
   115.0    0.0720    0.0090
   125.0    0.0390    0.0100
   135.0    0.0350    0.0110
   145.0    0.0240    0.0120
   155.0    0.0340    0.0140
   165.0    0.0330    0.0190
   175.0    0.0060    0.0320
------------------------------------------
E =  840.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0200    0.0320
    15.0   -0.0300    0.0190
    25.0    0.0010    0.0150
    35.0    0.0160    0.0130
    45.0    0.0210    0.0120
    55.0    0.0320    0.0110
    65.0    0.0670    0.0100
    75.0    0.0920    0.0100
    85.0    0.0940    0.0100
    95.0    0.0990    0.0090
   105.0    0.0960    0.0100
   115.0    0.0820    0.0100
   125.0    0.0570    0.0100
   135.0    0.0570    0.0110
   145.0    0.0340    0.0130
   155.0    0.0440    0.0150
   165.0    0.0180    0.0190
   175.0   -0.0270    0.0330
------------------------------------------
E =  850.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0310    0.0330
    15.0   -0.0180    0.0190
    25.0   -0.0240    0.0150
    35.0    0.0200    0.0130
    45.0    0.0620    0.0120
    55.0    0.0810    0.0110
    65.0    0.1060    0.0100
    75.0    0.1090    0.0100
    85.0    0.1130    0.0100
    95.0    0.1190    0.0100
   105.0    0.1070    0.0100
   115.0    0.0830    0.0100
   125.0    0.0870    0.0110
   135.0    0.0630    0.0110
   145.0    0.0460    0.0130
   155.0    0.0330    0.0150
   165.0    0.0370    0.0200
   175.0    0.0110    0.0340
------------------------------------------
E =  860.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0070    0.0340
    15.0   -0.0230    0.0200
    25.0    0.0130    0.0160
    35.0    0.0150    0.0140
    45.0    0.0580    0.0120
    55.0    0.0970    0.0120
    65.0    0.1250    0.0110
    75.0    0.1350    0.0110
    85.0    0.1510    0.0100
    95.0    0.1360    0.0100
   105.0    0.1130    0.0100
   115.0    0.1210    0.0110
   125.0    0.0840    0.0110
   135.0    0.0690    0.0120
   145.0    0.0520    0.0130
   155.0    0.0100    0.0160
   165.0    0.0460    0.0200
   175.0    0.0630    0.0350
------------------------------------------
E =  870.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0720    0.0350
    15.0    0.0330    0.0210
    25.0    0.0100    0.0160
    35.0    0.0600    0.0140
    45.0    0.0900    0.0130
    55.0    0.1270    0.0120
    65.0    0.1580    0.0110
    75.0    0.1790    0.0110
    85.0    0.1730    0.0110
    95.0    0.1590    0.0110
   105.0    0.1450    0.0110
   115.0    0.1000    0.0110
   125.0    0.0880    0.0110
   135.0    0.0920    0.0120
   145.0    0.0570    0.0140
   155.0    0.0330    0.0160
   165.0    0.0240    0.0210
   175.0    0.0180    0.0360
------------------------------------------
E =  880.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0350    0.0370
    15.0   -0.0020    0.0210
    25.0    0.0800    0.0170
    35.0    0.0880    0.0150
    45.0    0.1270    0.0130
    55.0    0.1370    0.0130
    65.0    0.2060    0.0120
    75.0    0.2020    0.0110
    85.0    0.2190    0.0110
    95.0    0.2130    0.0110
   105.0    0.1500    0.0110
   115.0    0.1270    0.0110
   125.0    0.1130    0.0120
   135.0    0.0830    0.0130
   145.0    0.0640    0.0140
   155.0    0.0450    0.0170
   165.0    0.0060    0.0210
   175.0    0.0460    0.0370
------------------------------------------
E =  890.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0640    0.0390
    15.0    0.0230    0.0220
    25.0    0.0470    0.0180
    35.0    0.1040    0.0150
    45.0    0.1610    0.0140
    55.0    0.2080    0.0130
    65.0    0.2320    0.0120
    75.0    0.2800    0.0120
    85.0    0.2390    0.0120
    95.0    0.2180    0.0110
   105.0    0.1620    0.0110
   115.0    0.1530    0.0120
   125.0    0.1150    0.0120
   135.0    0.0730    0.0130
   145.0    0.0450    0.0150
   155.0    0.0570    0.0170
   165.0    0.0100    0.0220
   175.0   -0.0050    0.0390
------------------------------------------
E =  900.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0080    0.0400
    15.0    0.0480    0.0240
    25.0    0.0980    0.0190
    35.0    0.1570    0.0160
    45.0    0.2050    0.0150
    55.0    0.2570    0.0140
    65.0    0.3030    0.0130
    75.0    0.3070    0.0130
    85.0    0.2950    0.0120
    95.0    0.2370    0.0120
   105.0    0.2250    0.0120
   115.0    0.1620    0.0120
   125.0    0.1320    0.0130
   135.0    0.1020    0.0130
   145.0    0.0770    0.0150
   155.0    0.0440    0.0180
   165.0    0.0510    0.0230
   175.0    0.0000    0.0400
------------------------------------------
E =  910.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0140    0.0430
    15.0    0.0510    0.0250
    25.0    0.1270    0.0200
    35.0    0.2010    0.0170
    45.0    0.2730    0.0160
    55.0    0.3250    0.0150
    65.0    0.3440    0.0140
    75.0    0.3570    0.0130
    85.0    0.3210    0.0130
    95.0    0.2680    0.0120
   105.0    0.2480    0.0120
   115.0    0.1810    0.0120
   125.0    0.1430    0.0130
   135.0    0.0920    0.0140
   145.0    0.0540    0.0160
   155.0    0.0420    0.0180
   165.0    0.0380    0.0240
   175.0   -0.0100    0.0420
------------------------------------------
E =  920.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0860    0.0450
    15.0    0.1230    0.0260
    25.0    0.1620    0.0210
    35.0    0.1880    0.0180
    45.0    0.3330    0.0160
    55.0    0.3290    0.0150
    65.0    0.3830    0.0140
    75.0    0.4030    0.0140
    85.0    0.3870    0.0130
    95.0    0.3150    0.0130
   105.0    0.2630    0.0130
   115.0    0.2330    0.0130
   125.0    0.1280    0.0130
   135.0    0.1040    0.0150
   145.0    0.0500    0.0160
   155.0    0.0280    0.0190
   165.0    0.0070    0.0250
   175.0   -0.0310    0.0420
------------------------------------------
E =  930.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0060    0.0480
    15.0    0.0790    0.0280
    25.0    0.1650    0.0220
    35.0    0.2680    0.0190
    45.0    0.3550    0.0170
    55.0    0.4250    0.0160
    65.0    0.4480    0.0150
    75.0    0.4210    0.0140
    85.0    0.4150    0.0140
    95.0    0.3700    0.0130
   105.0    0.3000    0.0130
   115.0    0.2310    0.0130
   125.0    0.1430    0.0140
   135.0    0.1250    0.0150
   145.0    0.0490    0.0170
   155.0    0.0470    0.0200
   165.0    0.0300    0.0250
   175.0    0.0580    0.0440
------------------------------------------
E =  940.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0140    0.0520
    15.0    0.1560    0.0300
    25.0    0.1950    0.0240
    35.0    0.2990    0.0200
    45.0    0.3640    0.0180
    55.0    0.4840    0.0170
    65.0    0.4930    0.0160
    75.0    0.4780    0.0150
    85.0    0.4420    0.0140
    95.0    0.3800    0.0140
   105.0    0.3160    0.0140
   115.0    0.2380    0.0140
   125.0    0.1740    0.0150
   135.0    0.0710    0.0160
   145.0    0.0690    0.0170
   155.0    0.0480    0.0210
   165.0   -0.0070    0.0270
   175.0   -0.0900    0.0460
------------------------------------------
E =  950.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0190    0.0550
    15.0    0.1180    0.0320
    25.0    0.2490    0.0260
    35.0    0.3560    0.0220
    45.0    0.4530    0.0200
    55.0    0.5070    0.0180
    65.0    0.5390    0.0170
    75.0    0.5000    0.0160
    85.0    0.4830    0.0150
    95.0    0.4140    0.0150
   105.0    0.3510    0.0140
   115.0    0.2420    0.0140
   125.0    0.1740    0.0150
   135.0    0.0900    0.0160
   145.0    0.0460    0.0180
   155.0    0.0270    0.0220
   165.0    0.0180    0.0270
   175.0   -0.0290    0.0470
------------------------------------------
E =  960.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0660    0.0630
    15.0    0.1280    0.0350
    25.0    0.2820    0.0270
    35.0    0.3850    0.0240
    45.0    0.5050    0.0210
    55.0    0.5520    0.0190
    65.0    0.5730    0.0180
    75.0    0.5570    0.0170
    85.0    0.5270    0.0160
    95.0    0.4300    0.0150
   105.0    0.3630    0.0150
   115.0    0.2900    0.0150
   125.0    0.2180    0.0160
   135.0    0.1270    0.0170
   145.0    0.0460    0.0190
   155.0    0.0060    0.0230
   165.0    0.0070    0.0290
   175.0    0.0050    0.0500
------------------------------------------
E =  970.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0340    0.0690
    15.0    0.1700    0.0380
    25.0    0.2840    0.0300
    35.0    0.4320    0.0250
    45.0    0.5350    0.0220
    55.0    0.5560    0.0200
    65.0    0.5730    0.0180
    75.0    0.5690    0.0170
    85.0    0.5210    0.0160
    95.0    0.4500    0.0160
   105.0    0.4040    0.0160
   115.0    0.2770    0.0160
   125.0    0.2060    0.0170
   135.0    0.1280    0.0180
   145.0    0.0570    0.0200
   155.0    0.0220    0.0240
   165.0    0.0220    0.0310
   175.0   -0.0460    0.0540
------------------------------------------
E =  980.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1190    0.0710
    15.0    0.2020    0.0420
    25.0    0.2800    0.0320
    35.0    0.4600    0.0270
    45.0    0.5480    0.0240
    55.0    0.5990    0.0210
    65.0    0.6050    0.0190
    75.0    0.5790    0.0180
    85.0    0.5790    0.0170
    95.0    0.4650    0.0160
   105.0    0.3820    0.0160
   115.0    0.2930    0.0170
   125.0    0.1950    0.0180
   135.0    0.1160    0.0190
   145.0    0.0860    0.0210
   155.0    0.0330    0.0250
   165.0   -0.0100    0.0330
   175.0    0.0250    0.0580
------------------------------------------
E =  990.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0460    0.0780
    15.0    0.2210    0.0470
    25.0    0.4140    0.0360
    35.0    0.4170    0.0290
    45.0    0.5690    0.0250
    55.0    0.5970    0.0220
    65.0    0.5940    0.0200
    75.0    0.6040    0.0180
    85.0    0.5300    0.0180
    95.0    0.4880    0.0170
   105.0    0.3870    0.0170
   115.0    0.2770    0.0170
   125.0    0.2010    0.0180
   135.0    0.1210    0.0200
   145.0    0.0390    0.0230
   155.0   -0.0360    0.0270
   165.0   -0.0350    0.0340
   175.0    0.0630    0.0610
------------------------------------------
E = 1000.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1380    0.0850
    15.0    0.1200    0.0490
    25.0    0.3220    0.0370
    35.0    0.4160    0.0310
    45.0    0.5100    0.0260
    55.0    0.6110    0.0230
    65.0    0.5840    0.0200
    75.0    0.5420    0.0190
    85.0    0.5300    0.0180
    95.0    0.4710    0.0180
   105.0    0.3890    0.0180
   115.0    0.2930    0.0180
   125.0    0.2320    0.0190
   135.0    0.1580    0.0210
   145.0    0.0630    0.0240
   155.0    0.0130    0.0280
   165.0   -0.0050    0.0370
   175.0   -0.0100    0.0640
------------------------------------------
E = 1010.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1440    0.0940
    15.0    0.2000    0.0540
    25.0    0.2710    0.0400
    35.0    0.4000    0.0320
    45.0    0.5070    0.0270
    55.0    0.4980    0.0230
    65.0    0.5140    0.0210
    75.0    0.5480    0.0190
    85.0    0.5160    0.0180
    95.0    0.4280    0.0180
   105.0    0.3610    0.0180
   115.0    0.2550    0.0190
   125.0    0.2190    0.0200
   135.0    0.1250    0.0220
   145.0    0.0470    0.0250
   155.0   -0.0080    0.0300
   165.0   -0.0590    0.0390
   175.0   -0.0400    0.0680
------------------------------------------
E = 1020.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1960    0.1050
    15.0    0.1860    0.0560
    25.0    0.1840    0.0420
    35.0    0.3320    0.0330
    45.0    0.3800    0.0270
    55.0    0.4380    0.0240
    65.0    0.4690    0.0210
    75.0    0.4680    0.0190
    85.0    0.4830    0.0190
    95.0    0.4240    0.0190
   105.0    0.3400    0.0190
   115.0    0.2790    0.0200
   125.0    0.1930    0.0210
   135.0    0.1520    0.0230
   145.0    0.0320    0.0270
   155.0    0.0110    0.0320
   165.0   -0.0180    0.0420
   175.0    0.0870    0.0720
------------------------------------------
E = 1030.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0060    0.1120
    15.0    0.0800    0.0600
    25.0    0.0910    0.0430
    35.0    0.2240    0.0330
    45.0    0.2970    0.0270
    55.0    0.4110    0.0240
    65.0    0.4330    0.0210
    75.0    0.4050    0.0200
    85.0    0.4290    0.0190
    95.0    0.3920    0.0190
   105.0    0.3160    0.0190
   115.0    0.2620    0.0200
   125.0    0.1570    0.0220
   135.0    0.1090    0.0240
   145.0    0.0470    0.0280
   155.0    0.0110    0.0340
   165.0   -0.0730    0.0450
   175.0   -0.0440    0.0780
------------------------------------------
E = 1040.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0270    0.1160
    15.0   -0.0210    0.0610
    25.0   -0.0470    0.0430
    35.0    0.1120    0.0340
    45.0    0.2150    0.0270
    55.0    0.3220    0.0240
    65.0    0.3420    0.0210
    75.0    0.3360    0.0200
    85.0    0.3640    0.0190
    95.0    0.3420    0.0190
   105.0    0.2850    0.0200
   115.0    0.2470    0.0210
   125.0    0.2080    0.0230
   135.0    0.1020    0.0260
   145.0    0.1000    0.0300
   155.0    0.0300    0.0360
   165.0   -0.0390    0.0480
   175.0   -0.1580    0.0820
------------------------------------------
E = 1050.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1330    0.1140
    15.0   -0.1200    0.0630
    25.0   -0.0570    0.0440
    35.0    0.0240    0.0330
    45.0    0.1570    0.0270
    55.0    0.2090    0.0240
    65.0    0.2840    0.0210
    75.0    0.3380    0.0200
    85.0    0.3290    0.0200
    95.0    0.3030    0.0200
   105.0    0.3120    0.0200
   115.0    0.1950    0.0220
   125.0    0.1080    0.0240
   135.0    0.0840    0.0270
   145.0    0.0460    0.0310
   155.0    0.0250    0.0380
   165.0   -0.0220    0.0500
   175.0   -0.0990    0.0870
------------------------------------------
E = 1060.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1570    0.1160
    15.0   -0.2340    0.0620
    25.0   -0.2470    0.0440
    35.0   -0.0240    0.0340
    45.0   -0.0020    0.0280
    55.0    0.0850    0.0230
    65.0    0.1990    0.0210
    75.0    0.2490    0.0200
    85.0    0.3250    0.0200
    95.0    0.2520    0.0200
   105.0    0.2520    0.0210
   115.0    0.1550    0.0220
   125.0    0.1190    0.0240
   135.0    0.0660    0.0270
   145.0    0.1190    0.0330
   155.0   -0.0420    0.0410
   165.0   -0.0840    0.0540
   175.0    0.0230    0.0950
------------------------------------------
E = 1070.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1750    0.1110
    15.0   -0.2580    0.0630
    25.0   -0.2970    0.0440
    35.0   -0.2630    0.0340
    45.0   -0.1100    0.0280
    55.0    0.0530    0.0240
    65.0    0.1790    0.0210
    75.0    0.1990    0.0200
    85.0    0.2400    0.0200
    95.0    0.2460    0.0200
   105.0    0.2330    0.0210
   115.0    0.1440    0.0230
   125.0    0.1350    0.0250
   135.0    0.0180    0.0290
   145.0   -0.0020    0.0340
   155.0   -0.0640    0.0430
   165.0    0.0680    0.0590
   175.0   -0.1070    0.1030
------------------------------------------
E = 1080.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1630    0.1160
    15.0   -0.4140    0.0610
    25.0   -0.3210    0.0440
    35.0   -0.1880    0.0330
    45.0   -0.1270    0.0280
    55.0   -0.0190    0.0240
    65.0    0.0620    0.0210
    75.0    0.1350    0.0200
    85.0    0.1920    0.0200
    95.0    0.2360    0.0210
   105.0    0.1710    0.0220
   115.0    0.1200    0.0230
   125.0    0.0670    0.0260
   135.0    0.0260    0.0300
   145.0   -0.0030    0.0360
   155.0   -0.0270    0.0460
   165.0   -0.0800    0.0630
   175.0    0.0810    0.1070
------------------------------------------
E = 1090.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1840    0.1070
    15.0   -0.4180    0.0600
    25.0   -0.4790    0.0430
    35.0   -0.3200    0.0330
    45.0   -0.2140    0.0270
    55.0   -0.0440    0.0240
    65.0    0.0810    0.0210
    75.0    0.1000    0.0200
    85.0    0.1430    0.0200
    95.0    0.1360    0.0210
   105.0    0.1360    0.0220
   115.0    0.0660    0.0240
   125.0    0.0680    0.0260
   135.0   -0.0130    0.0310
   145.0   -0.0100    0.0370
   155.0   -0.0180    0.0470
   165.0   -0.0100    0.0640
   175.0    0.0900    0.1160
------------------------------------------
E = 1100.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2900    0.1050
    15.0   -0.5150    0.0590
    25.0   -0.5250    0.0430
    35.0   -0.3770    0.0330
    45.0   -0.2510    0.0270
    55.0   -0.1090    0.0230
    65.0   -0.0220    0.0210
    75.0    0.0860    0.0200
    85.0    0.1020    0.0200
    95.0    0.1500    0.0210
   105.0    0.1000    0.0220
   115.0    0.0590    0.0240
   125.0    0.0000    0.0270
   135.0   -0.0080    0.0320
   145.0   -0.0320    0.0390
   155.0    0.0170    0.0510
   165.0    0.0460    0.0670
   175.0    0.0740    0.1210
------------------------------------------
E = 1110.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3350    0.1040
    15.0   -0.5270    0.0580
    25.0   -0.4830    0.0410
    35.0   -0.4590    0.0330
    45.0   -0.2790    0.0270
    55.0   -0.1670    0.0240
    65.0   -0.0000    0.0220
    75.0   -0.0050    0.0210
    85.0    0.0860    0.0210
    95.0    0.0790    0.0210
   105.0    0.0290    0.0220
   115.0    0.0320    0.0250
   125.0   -0.0110    0.0270
   135.0   -0.0920    0.0320
   145.0   -0.0470    0.0400
   155.0   -0.1530    0.0500
   165.0    0.0530    0.0720
   175.0   -0.0940    0.1290
------------------------------------------
E = 1120.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3080    0.1020
    15.0   -0.5760    0.0560
    25.0   -0.6120    0.0420
    35.0   -0.4880    0.0330
    45.0   -0.3100    0.0270
    55.0   -0.2350    0.0240
    65.0   -0.1080    0.0210
    75.0   -0.0190    0.0210
    85.0    0.0410    0.0210
    95.0    0.0790    0.0210
   105.0    0.0710    0.0230
   115.0   -0.0000    0.0250
   125.0   -0.0190    0.0280
   135.0   -0.0840    0.0330
   145.0   -0.0420    0.0410
   155.0   -0.0130    0.0540
   165.0    0.0790    0.0750
   175.0    0.0760    0.1370
------------------------------------------
E = 1130.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2570    0.0950
    15.0   -0.4100    0.0550
    25.0   -0.6050    0.0410
    35.0   -0.5500    0.0320
    45.0   -0.3380    0.0270
    55.0   -0.2560    0.0240
    65.0   -0.1210    0.0220
    75.0   -0.0460    0.0210
    85.0    0.0340    0.0210
    95.0    0.0290    0.0220
   105.0    0.0090    0.0230
   115.0   -0.0100    0.0250
   125.0   -0.0460    0.0280
   135.0   -0.0510    0.0340
   145.0   -0.0990    0.0420
   155.0    0.1010    0.0560
   165.0   -0.1940    0.0800
   175.0    0.0730    0.1430
------------------------------------------
E = 1140.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2030    0.0930
    15.0   -0.4980    0.0540
    25.0   -0.6170    0.0400
    35.0   -0.5280    0.0320
    45.0   -0.4350    0.0270
    55.0   -0.2890    0.0240
    65.0   -0.1570    0.0220
    75.0   -0.0530    0.0210
    85.0   -0.0320    0.0210
    95.0    0.0120    0.0220
   105.0    0.0010    0.0230
   115.0   -0.0450    0.0250
   125.0   -0.1210    0.0290
   135.0   -0.0740    0.0340
   145.0    0.0040    0.0430
   155.0   -0.0630    0.0570
   165.0    0.0490    0.0810
   175.0    0.1790    0.1490
------------------------------------------
E = 1150.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1700    0.0930
    15.0   -0.4400    0.0530
    25.0   -0.6480    0.0390
    35.0   -0.5880    0.0320
    45.0   -0.4460    0.0270
    55.0   -0.3290    0.0240
    65.0   -0.1680    0.0220
    75.0   -0.0780    0.0210
    85.0    0.0330    0.0210
