E =  710.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.5850    0.0130
    15.0    0.5650    0.0080
    25.0    0.5640    0.0060
    35.0    0.5430    0.0050
    45.0    0.5400    0.0040
    55.0    0.5310    0.0040
    65.0    0.5490    0.0040
    75.0    0.5720    0.0040
    85.0    0.5900    0.0040
    95.0    0.6190    0.0040
   105.0    0.6490    0.0040
   115.0    0.6740    0.0040
   125.0    0.6750    0.0050
   135.0    0.6720    0.0050
   145.0    0.6770    0.0060
   155.0    0.6500    0.0060
   165.0    0.6550    0.0080
   175.0    0.6450    0.0140
------------------------------------------
E =  930.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.4980    0.0120
    15.0    0.4980    0.0070
    25.0    0.4890    0.0060
    35.0    0.4880    0.0050
    45.0    0.4940    0.0040
    55.0    0.4960    0.0040
    65.0    0.5060    0.0040
    75.0    0.5290    0.0040
    85.0    0.5590    0.0040
    95.0    0.5820    0.0040
   105.0    0.6060    0.0040
   115.0    0.6230    0.0040
   125.0    0.6350    0.0050
   135.0    0.6430    0.0050
   145.0    0.6300    0.0050
   155.0    0.6140    0.0060
   165.0    0.6160    0.0080
   175.0    0.5790    0.0130
------------------------------------------
E =  940.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.4520    0.0120
    15.0    0.4410    0.0070
    25.0    0.4400    0.0050
    35.0    0.4310    0.0040
    45.0    0.4410    0.0040
    55.0    0.4520    0.0040
    65.0    0.4700    0.0040
    75.0    0.4910    0.0040
    85.0    0.5190    0.0040
    95.0    0.5440    0.0040
   105.0    0.5720    0.0040
   115.0    0.5890    0.0040
   125.0    0.5980    0.0040
   135.0    0.5870    0.0050
   145.0    0.5810    0.0050
   155.0    0.5750    0.0060
   165.0    0.5530    0.0080
   175.0    0.5450    0.0130
------------------------------------------
E =  950.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3940    0.0110
    15.0    0.3720    0.0060
    25.0    0.3920    0.0050
    35.0    0.3870    0.0040
    45.0    0.3950    0.0040
    55.0    0.4140    0.0040
    65.0    0.4310    0.0040
    75.0    0.4610    0.0040
    85.0    0.4770    0.0040
    95.0    0.5050    0.0040
   105.0    0.5390    0.0040
   115.0    0.5430    0.0040
   125.0    0.5540    0.0040
   135.0    0.5450    0.0050
   145.0    0.5320    0.0050
   155.0    0.5240    0.0060
   165.0    0.5310    0.0070
   175.0    0.5190    0.0130
------------------------------------------
E =  960.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3380    0.0100
    15.0    0.3210    0.0060
    25.0    0.3320    0.0050
    35.0    0.3440    0.0040
    45.0    0.3570    0.0040
    55.0    0.3810    0.0040
    65.0    0.3990    0.0030
    75.0    0.4290    0.0030
    85.0    0.4510    0.0040
    95.0    0.4760    0.0040
   105.0    0.4940    0.0040
   115.0    0.5050    0.0040
   125.0    0.5150    0.0040
   135.0    0.5050    0.0040
   145.0    0.4960    0.0050
   155.0    0.4740    0.0060
   165.0    0.4690    0.0070
   175.0    0.4820    0.0120
------------------------------------------
E =  970.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2710    0.0090
    15.0    0.2760    0.0050
    25.0    0.2930    0.0040
    35.0    0.3010    0.0040
    45.0    0.3190    0.0040
    55.0    0.3480    0.0030
    65.0    0.3730    0.0030
    75.0    0.4030    0.0030
    85.0    0.4290    0.0030
    95.0    0.4460    0.0040
   105.0    0.4580    0.0040
   115.0    0.4750    0.0040
   125.0    0.4700    0.0040
   135.0    0.4580    0.0040
   145.0    0.4470    0.0050
   155.0    0.4460    0.0050
   165.0    0.4240    0.0070
   175.0    0.4260    0.0120
------------------------------------------
E =  980.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2260    0.0080
    15.0    0.2360    0.0050
    25.0    0.2520    0.0040
    35.0    0.2660    0.0040
    45.0    0.2960    0.0030
    55.0    0.3180    0.0030
    65.0    0.3510    0.0030
    75.0    0.3800    0.0030
    85.0    0.3950    0.0030
    95.0    0.4100    0.0030
   105.0    0.4300    0.0040
   115.0    0.4320    0.0040
   125.0    0.4350    0.0040
   135.0    0.4310    0.0040
   145.0    0.4180    0.0040
   155.0    0.3930    0.0050
   165.0    0.3860    0.0060
   175.0    0.3810    0.0110
------------------------------------------
E =  990.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1920    0.0080
    15.0    0.2050    0.0050
    25.0    0.2200    0.0040
    35.0    0.2400    0.0030
    45.0    0.2660    0.0030
    55.0    0.2990    0.0030
    65.0    0.3310    0.0030
    75.0    0.3530    0.0030
    85.0    0.3770    0.0030
    95.0    0.3890    0.0030
   105.0    0.4000    0.0030
   115.0    0.4030    0.0040
   125.0    0.3980    0.0040
   135.0    0.3880    0.0040
   145.0    0.3680    0.0040
   155.0    0.3590    0.0050
   165.0    0.3520    0.0060
   175.0    0.3470    0.0110
------------------------------------------
E = 1000.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1550    0.0070
    15.0    0.1650    0.0040
    25.0    0.1870    0.0040
    35.0    0.2150    0.0030
    45.0    0.2470    0.0030
    55.0    0.2870    0.0030
    65.0    0.3150    0.0030
    75.0    0.3430    0.0030
    85.0    0.3600    0.0030
    95.0    0.3660    0.0030
   105.0    0.3720    0.0030
   115.0    0.3780    0.0030
   125.0    0.3690    0.0040
   135.0    0.3570    0.0040
   145.0    0.3340    0.0040
   155.0    0.3230    0.0050
   165.0    0.3040    0.0060
   175.0    0.3170    0.0100
------------------------------------------
E = 1010.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1490    0.0070
    15.0    0.1420    0.0040
    25.0    0.1710    0.0030
    35.0    0.1970    0.0030
    45.0    0.2330    0.0030
    55.0    0.2670    0.0030
    65.0    0.3060    0.0030
    75.0    0.3320    0.0030
    85.0    0.3380    0.0030
    95.0    0.3510    0.0030
   105.0    0.3560    0.0030
   115.0    0.3470    0.0030
   125.0    0.3370    0.0030
   135.0    0.3250    0.0040
   145.0    0.2960    0.0040
   155.0    0.2900    0.0040
   165.0    0.2740    0.0050
   175.0    0.2740    0.0090
------------------------------------------
E = 1020.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1290    0.0070
    15.0    0.1310    0.0040
    25.0    0.1530    0.0030
    35.0    0.1770    0.0030
    45.0    0.2210    0.0030
    55.0    0.2620    0.0030
    65.0    0.2940    0.0030
    75.0    0.3200    0.0030
    85.0    0.3330    0.0030
    95.0    0.3360    0.0030
   105.0    0.3300    0.0030
   115.0    0.3240    0.0030
   125.0    0.3120    0.0030
   135.0    0.2940    0.0030
   145.0    0.2760    0.0040
   155.0    0.2560    0.0040
   165.0    0.2600    0.0050
   175.0    0.2360    0.0090
------------------------------------------
E = 1030.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1120    0.0060
    15.0    0.1150    0.0040
    25.0    0.1420    0.0030
    35.0    0.1780    0.0030
    45.0    0.2180    0.0030
    55.0    0.2590    0.0030
    65.0    0.2920    0.0030
    75.0    0.3120    0.0030
    85.0    0.3230    0.0030
    95.0    0.3200    0.0030
   105.0    0.3170    0.0030
   115.0    0.2990    0.0030
   125.0    0.2940    0.0030
   135.0    0.2720    0.0030
   145.0    0.2460    0.0040
   155.0    0.2280    0.0040
   165.0    0.2180    0.0050
   175.0    0.2140    0.0080
------------------------------------------
E = 1040.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1110    0.0060
    15.0    0.1080    0.0030
    25.0    0.1470    0.0030
    35.0    0.1820    0.0030
    45.0    0.2130    0.0030
    55.0    0.2520    0.0030
    65.0    0.2840    0.0030
    75.0    0.3050    0.0030
    85.0    0.3190    0.0030
    95.0    0.3090    0.0030
   105.0    0.3040    0.0030
   115.0    0.2810    0.0030
   125.0    0.2740    0.0030
   135.0    0.2500    0.0030
   145.0    0.2180    0.0030
   155.0    0.2000    0.0040
   165.0    0.1930    0.0050
   175.0    0.1810    0.0080
------------------------------------------
E = 1050.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0950    0.0060
    15.0    0.1100    0.0040
    25.0    0.1450    0.0030
    35.0    0.1710    0.0030
    45.0    0.2160    0.0030
    55.0    0.2520    0.0030
    65.0    0.2840    0.0030
    75.0    0.2960    0.0030
    85.0    0.3060    0.0030
    95.0    0.3030    0.0030
   105.0    0.2890    0.0030
   115.0    0.2720    0.0030
   125.0    0.2550    0.0030
   135.0    0.2360    0.0030
   145.0    0.2050    0.0030
   155.0    0.1920    0.0040
   165.0    0.1660    0.0040
   175.0    0.1670    0.0080
------------------------------------------
E = 1060.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1010    0.0060
    15.0    0.1210    0.0040
    25.0    0.1440    0.0030
    35.0    0.1750    0.0030
    45.0    0.2190    0.0030
    55.0    0.2540    0.0030
    65.0    0.2840    0.0030
    75.0    0.3020    0.0030
    85.0    0.3010    0.0030
    95.0    0.2860    0.0030
   105.0    0.2730    0.0030
   115.0    0.2670    0.0030
   125.0    0.2420    0.0030
   135.0    0.2170    0.0030
   145.0    0.1860    0.0030
   155.0    0.1660    0.0030
   165.0    0.1450    0.0040
   175.0    0.1480    0.0070
------------------------------------------
E = 1070.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1000    0.0060
    15.0    0.1200    0.0040
    25.0    0.1470    0.0030
    35.0    0.1860    0.0030
    45.0    0.2180    0.0030
    55.0    0.2550    0.0030
    65.0    0.2800    0.0030
    75.0    0.2960    0.0030
    85.0    0.3000    0.0030
    95.0    0.2910    0.0030
   105.0    0.2660    0.0030
   115.0    0.2500    0.0030
   125.0    0.2260    0.0030
   135.0    0.2020    0.0030
   145.0    0.1740    0.0030
   155.0    0.1460    0.0030
   165.0    0.1410    0.0040
   175.0    0.1350    0.0070
------------------------------------------
E = 1080.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1160    0.0060
    15.0    0.1270    0.0040
    25.0    0.1520    0.0030
    35.0    0.1860    0.0030
    45.0    0.2260    0.0030
    55.0    0.2580    0.0030
    65.0    0.2860    0.0030
    75.0    0.2990    0.0030
    85.0    0.2930    0.0030
    95.0    0.2830    0.0030
   105.0    0.2630    0.0030
   115.0    0.2430    0.0030
   125.0    0.2150    0.0030
   135.0    0.1880    0.0030
   145.0    0.1620    0.0030
   155.0    0.1350    0.0030
   165.0    0.1220    0.0040
   175.0    0.1100    0.0060
------------------------------------------
E = 1090.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1360    0.0070
    15.0    0.1330    0.0040
    25.0    0.1560    0.0030
    35.0    0.1920    0.0030
    45.0    0.2330    0.0030
    55.0    0.2570    0.0030
    65.0    0.2840    0.0030
    75.0    0.2960    0.0030
    85.0    0.2900    0.0030
    95.0    0.2810    0.0030
   105.0    0.2570    0.0030
   115.0    0.2370    0.0030
   125.0    0.2120    0.0030
   135.0    0.1780    0.0030
   145.0    0.1470    0.0030
   155.0    0.1210    0.0030
   165.0    0.1080    0.0040
   175.0    0.1090    0.0060
------------------------------------------
E = 1100.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1230    0.0070
    15.0    0.1430    0.0040
    25.0    0.1710    0.0040
    35.0    0.2030    0.0030
    45.0    0.2310    0.0030
    55.0    0.2650    0.0030
    65.0    0.2870    0.0030
    75.0    0.2970    0.0030
    85.0    0.2880    0.0030
    95.0    0.2710    0.0030
   105.0    0.2540    0.0030
   115.0    0.2250    0.0030
   125.0    0.1990    0.0030
   135.0    0.1700    0.0030
   145.0    0.1390    0.0030
   155.0    0.1230    0.0030
   165.0    0.0970    0.0030
   175.0    0.1010    0.0060
------------------------------------------
E = 1110.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1330    0.0070
    15.0    0.1540    0.0040
    25.0    0.1770    0.0040
    35.0    0.2000    0.0030
    45.0    0.2340    0.0030
    55.0    0.2640    0.0030
    65.0    0.2900    0.0030
    75.0    0.2990    0.0030
    85.0    0.2910    0.0030
    95.0    0.2680    0.0030
   105.0    0.2490    0.0030
   115.0    0.2250    0.0030
   125.0    0.1930    0.0030
   135.0    0.1630    0.0030
   145.0    0.1350    0.0030
   155.0    0.1090    0.0030
   165.0    0.0980    0.0030
   175.0    0.0840    0.0060
------------------------------------------
E = 1120.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1420    0.0070
    15.0    0.1620    0.0040
    25.0    0.1870    0.0040
    35.0    0.2130    0.0030
    45.0    0.2410    0.0030
    55.0    0.2700    0.0030
    65.0    0.2910    0.0030
    75.0    0.2970    0.0030
    85.0    0.2840    0.0030
    95.0    0.2660    0.0030
   105.0    0.2440    0.0030
   115.0    0.2160    0.0030
   125.0    0.1890    0.0030
   135.0    0.1620    0.0030
   145.0    0.1320    0.0030
   155.0    0.1010    0.0030
   165.0    0.0810    0.0030
   175.0    0.0790    0.0050
------------------------------------------
E = 1130.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1570    0.0080
    15.0    0.1730    0.0050
    25.0    0.1880    0.0040
    35.0    0.2180    0.0030
    45.0    0.2460    0.0030
    55.0    0.2740    0.0030
    65.0    0.2930    0.0030
    75.0    0.2990    0.0030
    85.0    0.2860    0.0030
    95.0    0.2670    0.0030
   105.0    0.2450    0.0030
   115.0    0.2120    0.0030
   125.0    0.1870    0.0030
   135.0    0.1500    0.0030
   145.0    0.1230    0.0030
   155.0    0.0900    0.0030
   165.0    0.0750    0.0030
   175.0    0.0760    0.0050
------------------------------------------
E = 1140.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1570    0.0080
    15.0    0.1820    0.0050
    25.0    0.2040    0.0040
    35.0    0.2260    0.0040
    45.0    0.2520    0.0030
    55.0    0.2740    0.0030
    65.0    0.2950    0.0030
    75.0    0.2950    0.0030
    85.0    0.2830    0.0030
    95.0    0.2620    0.0030
   105.0    0.2400    0.0030
   115.0    0.2120    0.0030
   125.0    0.1790    0.0030
   135.0    0.1520    0.0030
   145.0    0.1160    0.0030
   155.0    0.0910    0.0030
   165.0    0.0680    0.0030
   175.0    0.0710    0.0050
------------------------------------------
E = 1150.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1730    0.0080
    15.0    0.1850    0.0050
    25.0    0.2060    0.0040
    35.0    0.2250    0.0040
    45.0    0.2600    0.0030
    55.0    0.2820    0.0030
    65.0    0.2920    0.0030
    75.0    0.2900    0.0030
    85.0    0.2830    0.0030
    95.0    0.2620    0.0030
   105.0    0.2330    0.0030
   115.0    0.2080    0.0030
   125.0    0.1800    0.0030
   135.0    0.1470    0.0030
   145.0    0.1130    0.0030
   155.0    0.0890    0.0030
   165.0    0.0690    0.0030
   175.0    0.0640    0.0050
------------------------------------------
E = 1160.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1750    0.0080
    15.0    0.1900    0.0050
    25.0    0.2170    0.0040
    35.0    0.2350    0.0040
    45.0    0.2650    0.0040
    55.0    0.2770    0.0030
    65.0    0.2890    0.0030
