E =  710.000 MeV, Wght = 1.00, Syst = 0.05
    15.0   -0.4490    0.0270
    25.0   -0.6180    0.0220
    35.0   -0.6380    0.0190
    45.0   -0.5510    0.0170
    55.0   -0.4700    0.0150
    65.0   -0.3640    0.0140
    75.0   -0.2750    0.0130
    85.0   -0.2020    0.0120
    95.0   -0.1110    0.0120
   105.0   -0.0900    0.0120
   115.0   -0.0110    0.0120
   125.0    0.0110    0.0130
   135.0    0.0210    0.0140
   145.0    0.0320    0.0150
   155.0    0.0430    0.0180
   165.0    0.0090    0.0230
   175.0    0.0210    0.0400
------------------------------------------
E =  960.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1840    0.0500
    15.0   -0.4760    0.0300
    25.0   -0.6260    0.0240
    35.0   -0.6040    0.0200
    45.0   -0.5390    0.0180
    55.0   -0.3860    0.0160
    65.0   -0.3020    0.0140
    75.0   -0.2180    0.0130
    85.0   -0.1400    0.0130
    95.0   -0.1050    0.0120
   105.0   -0.0480    0.0120
   115.0   -0.0220    0.0130
   125.0    0.0340    0.0130
   135.0    0.0400    0.0140
   145.0    0.0300    0.0160
   155.0    0.0120    0.0190
   165.0    0.0210    0.0240
   175.0   -0.0140    0.0420
------------------------------------------
E =  970.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2040    0.0560
    15.0   -0.5200    0.0330
    25.0   -0.6240    0.0260
    35.0   -0.6220    0.0220
    45.0   -0.5090    0.0190
    55.0   -0.3510    0.0160
    65.0   -0.2530    0.0150
    75.0   -0.1590    0.0140
    85.0   -0.0910    0.0130
    95.0   -0.0510    0.0130
   105.0   -0.0120    0.0130
   115.0    0.0630    0.0130
   125.0    0.0270    0.0140
   135.0    0.0410    0.0150
   145.0    0.0140    0.0170
   155.0    0.0250    0.0200
   165.0   -0.0200    0.0250
   175.0   -0.0040    0.0440
------------------------------------------
E =  980.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3370    0.0620
    15.0   -0.5310    0.0360
    25.0   -0.6640    0.0280
    35.0   -0.6050    0.0230
    45.0   -0.4910    0.0200
    55.0   -0.2780    0.0170
    65.0   -0.1230    0.0150
    75.0   -0.0910    0.0140
    85.0   -0.0170    0.0140
    95.0    0.0140    0.0130
   105.0    0.0680    0.0130
   115.0    0.0730    0.0140
   125.0    0.0680    0.0140
   135.0    0.0750    0.0160
   145.0    0.0620    0.0180
   155.0    0.0400    0.0210
   165.0    0.0250    0.0270
   175.0   -0.0340    0.0470
------------------------------------------
E =  990.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3120    0.0700
    15.0   -0.5990    0.0390
    25.0   -0.6920    0.0300
    35.0   -0.6090    0.0240
    45.0   -0.3860    0.0200
    55.0   -0.2420    0.0180
    65.0   -0.0570    0.0160
    75.0    0.0040    0.0150
    85.0    0.0660    0.0140
    95.0    0.0790    0.0140
   105.0    0.1040    0.0140
   115.0    0.1200    0.0140
   125.0    0.1150    0.0150
   135.0    0.1090    0.0170
   145.0    0.0430    0.0190
   155.0    0.0320    0.0220
   165.0    0.0570    0.0290
   175.0   -0.1000    0.0500
------------------------------------------
E = 1000.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4650    0.0760
    15.0   -0.7090    0.0440
    25.0   -0.7370    0.0330
    35.0   -0.5830    0.0260
    45.0   -0.3290    0.0210
    55.0   -0.1300    0.0180
    65.0   -0.0130    0.0160
    75.0    0.0680    0.0150
    85.0    0.0950    0.0150
    95.0    0.1090    0.0140
   105.0    0.1380    0.0140
   115.0    0.1410    0.0150
   125.0    0.1600    0.0160
   135.0    0.1140    0.0170
   145.0    0.1190    0.0200
   155.0    0.0700    0.0240
   165.0    0.0090    0.0310
   175.0    0.0580    0.0530
------------------------------------------
E = 1010.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.2670    0.0760
    15.0   -0.7320    0.0480
    25.0   -0.7140    0.0350
    35.0   -0.4850    0.0270
    45.0   -0.2920    0.0220
    55.0   -0.0070    0.0190
    65.0    0.0860    0.0170
    75.0    0.1220    0.0160
    85.0    0.1710    0.0150
    95.0    0.1750    0.0150
   105.0    0.1900    0.0150
   115.0    0.2060    0.0160
   125.0    0.1610    0.0170
   135.0    0.1740    0.0180
   145.0    0.1300    0.0210
   155.0    0.0770    0.0250
   165.0    0.0280    0.0330
   175.0    0.0690    0.0570
------------------------------------------
E = 1020.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3860    0.0890
    15.0   -0.7740    0.0510
    25.0   -0.7120    0.0370
    35.0   -0.4740    0.0270
    45.0   -0.1940    0.0220
    55.0    0.0070    0.0190
    65.0    0.1230    0.0170
    75.0    0.1830    0.0160
    85.0    0.2260    0.0150
    95.0    0.2520    0.0150
   105.0    0.2840    0.0160
   115.0    0.2660    0.0160
   125.0    0.2380    0.0170
   135.0    0.2220    0.0190
   145.0    0.1450    0.0220
   155.0    0.0950    0.0260
   165.0    0.0150    0.0350
   175.0    0.0040    0.0610
------------------------------------------
E = 1030.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4100    0.0880
    15.0   -0.7560    0.0530
    25.0   -0.7740    0.0380
    35.0   -0.4310    0.0280
    45.0   -0.1300    0.0230
    55.0    0.0870    0.0190
    65.0    0.2230    0.0170
    75.0    0.2570    0.0160
    85.0    0.2510    0.0160
    95.0    0.3090    0.0160
   105.0    0.3190    0.0160
   115.0    0.2820    0.0170
   125.0    0.2490    0.0180
   135.0    0.2090    0.0200
   145.0    0.1440    0.0240
   155.0    0.0750    0.0280
   165.0    0.0210    0.0370
   175.0   -0.0880    0.0640
------------------------------------------
E = 1040.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.6140    0.0980
    15.0   -0.7900    0.0550
    25.0   -0.7470    0.0390
    35.0   -0.4020    0.0280
    45.0   -0.0800    0.0230
    55.0    0.1430    0.0190
    65.0    0.2650    0.0180
    75.0    0.2810    0.0160
    85.0    0.3470    0.0160
    95.0    0.3440    0.0160
   105.0    0.3600    0.0170
   115.0    0.3580    0.0180
   125.0    0.3450    0.0190
   135.0    0.2690    0.0210
   145.0    0.1820    0.0250
   155.0    0.1090    0.0310
   165.0    0.0360    0.0390
   175.0    0.1430    0.0700
------------------------------------------
E = 1050.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3730    0.0910
    15.0   -0.8350    0.0560
    25.0   -0.6860    0.0380
    35.0   -0.3280    0.0280
    45.0    0.0040    0.0230
    55.0    0.1420    0.0200
    65.0    0.3110    0.0180
    75.0    0.3050    0.0170
    85.0    0.3520    0.0160
    95.0    0.3700    0.0170
   105.0    0.4160    0.0170
   115.0    0.4410    0.0180
   125.0    0.3580    0.0200
   135.0    0.3010    0.0220
   145.0    0.1890    0.0260
   155.0    0.1180    0.0320
   165.0   -0.0300    0.0430
   175.0    0.1160    0.0760
------------------------------------------
E = 1060.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3290    0.0970
    15.0   -0.7990    0.0550
    25.0   -0.7010    0.0390
    35.0   -0.3470    0.0290
    45.0    0.0260    0.0230
    55.0    0.2560    0.0200
    65.0    0.3030    0.0180
    75.0    0.3780    0.0170
    85.0    0.3970    0.0170
    95.0    0.4010    0.0170
   105.0    0.4310    0.0180
   115.0    0.4310    0.0190
   125.0    0.3750    0.0210
   135.0    0.3380    0.0230
   145.0    0.2370    0.0270
   155.0    0.0800    0.0340
   165.0    0.0860    0.0450
   175.0   -0.1280    0.0810
------------------------------------------
E = 1070.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.5040    0.0980
    15.0   -0.7600    0.0550
    25.0   -0.6310    0.0380
    35.0   -0.2710    0.0280
    45.0    0.0440    0.0230
    55.0    0.2580    0.0200
    65.0    0.3440    0.0180
    75.0    0.3970    0.0170
    85.0    0.3960    0.0170
    95.0    0.4030    0.0170
   105.0    0.4630    0.0180
   115.0    0.4590    0.0190
   125.0    0.4430    0.0210
   135.0    0.3390    0.0240
   145.0    0.2830    0.0290
   155.0    0.1640    0.0360
   165.0    0.0130    0.0480
   175.0    0.0640    0.0860
------------------------------------------
E = 1080.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.5150    0.1020
    15.0   -0.7800    0.0550
    25.0   -0.5940    0.0380
    35.0   -0.3150    0.0280
    45.0    0.0240    0.0230
    55.0    0.2540    0.0200
    65.0    0.3340    0.0180
    75.0    0.4010    0.0170
    85.0    0.4590    0.0170
    95.0    0.4390    0.0170
   105.0    0.4620    0.0180
   115.0    0.5120    0.0200
   125.0    0.4660    0.0220
   135.0    0.4270    0.0250
   145.0    0.3380    0.0300
   155.0    0.1260    0.0380
   165.0    0.1520    0.0520
   175.0    0.0210    0.0910
------------------------------------------
E = 1090.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.4380    0.0910
    15.0   -0.7220    0.0520
    25.0   -0.5660    0.0370
    35.0   -0.2770    0.0280
    45.0    0.0080    0.0230
    55.0    0.2450    0.0200
    65.0    0.3520    0.0180
    75.0    0.4110    0.0170
    85.0    0.4230    0.0170
    95.0    0.4580    0.0180
   105.0    0.4920    0.0190
   115.0    0.4760    0.0200
   125.0    0.5110    0.0230
   135.0    0.4710    0.0260
   145.0    0.3300    0.0320
   155.0    0.1990    0.0400
   165.0    0.0390    0.0550
   175.0   -0.1090    0.0960
------------------------------------------
E = 1100.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.5260    0.0910
    15.0   -0.5880    0.0500
    25.0   -0.6270    0.0360
    35.0   -0.2820    0.0270
    45.0    0.0540    0.0230
    55.0    0.2990    0.0200
    65.0    0.3590    0.0180
    75.0    0.4260    0.0170
    85.0    0.4280    0.0170
    95.0    0.5180    0.0180
   105.0    0.5140    0.0190
   115.0    0.5430    0.0210
   125.0    0.5090    0.0230
   135.0    0.4860    0.0270
   145.0    0.2440    0.0320
   155.0    0.1860    0.0410
   165.0    0.0280    0.0560
   175.0   -0.0500    0.1050
------------------------------------------
E = 1110.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3860    0.0830
    15.0   -0.6770    0.0490
    25.0   -0.6070    0.0350
    35.0   -0.2710    0.0270
    45.0    0.0220    0.0220
    55.0    0.2320    0.0200
    65.0    0.3690    0.0180
    75.0    0.4310    0.0170
    85.0    0.4570    0.0170
    95.0    0.5090    0.0180
   105.0    0.5340    0.0190
   115.0    0.5020    0.0210
   125.0    0.5310    0.0240
   135.0    0.4610    0.0280
   145.0    0.3580    0.0330
   155.0    0.2250    0.0430
   165.0    0.0420    0.0600
   175.0    0.0190    0.1130
------------------------------------------
E = 1120.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3860    0.0820
    15.0   -0.5830    0.0470
    25.0   -0.5390    0.0340
    35.0   -0.2660    0.0270
    45.0    0.0520    0.0220
    55.0    0.2540    0.0200
    65.0    0.3550    0.0180
    75.0    0.4060    0.0180
    85.0    0.4370    0.0180
    95.0    0.4820    0.0180
   105.0    0.5150    0.0200
   115.0    0.5640    0.0220
   125.0    0.5370    0.0240
   135.0    0.5100    0.0280
   145.0    0.4060    0.0350
   155.0    0.2080    0.0450
   165.0   -0.0140    0.0630
   175.0   -0.2900    0.1140
------------------------------------------
E = 1130.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3590    0.0790
    15.0   -0.5890    0.0460
    25.0   -0.5620    0.0340
    35.0   -0.2690    0.0270
    45.0    0.0230    0.0220
    55.0    0.2690    0.0200
    65.0    0.3400    0.0180
    75.0    0.4500    0.0180
    85.0    0.4470    0.0180
    95.0    0.4710    0.0180
   105.0    0.5090    0.0200
   115.0    0.5800    0.0220
   125.0    0.5550    0.0240
   135.0    0.5210    0.0290
   145.0    0.4270    0.0360
   155.0    0.2450    0.0470
   165.0    0.0910    0.0660
   175.0   -0.2170    0.1200
------------------------------------------
E = 1140.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.3610    0.0810
    15.0   -0.5850    0.0460
    25.0   -0.5610    0.0340
    35.0   -0.2770    0.0260
    45.0    0.0090    0.0220
    55.0    0.2490    0.0200
    65.0    0.3560    0.0180
    75.0    0.4000    0.0180
    85.0    0.4500    0.0180
    95.0    0.4520    0.0190
   105.0    0.5610    0.0200
   115.0    0.5680    0.0220
   125.0    0.5510    0.0250
   135.0    0.5320    0.0290
   145.0    0.4130    0.0370
   155.0    0.2120    0.0480
   165.0    0.1620    0.0680
