E =  146.000 MeV, Wght = 1.00, Syst = 0.05
135.000    0.143000    0.152000
145.000   -0.114000    0.169000
155.000   -0.203000    0.204000
165.000    0.379000    0.259000
175.000   -0.067000    0.469000
------------------------------------------
E =  178.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.227000    0.631000
 15.000   -0.046000    0.323000
 25.000    0.004000    0.252000
 35.000   -0.310000    0.213000
 45.000   -0.158000    0.181000
 55.000   -0.186000    0.160000
 65.000   -0.010000    0.147000
 75.000   -0.074000    0.137000
 85.000    0.138000    0.130000
 95.000    0.027000    0.129000
105.000    0.171000    0.128000
115.000    0.135000    0.128000
125.000    0.155000    0.133000
135.000   -0.077000    0.145000
145.000   -0.035000    0.158000
155.000    0.193000    0.183000
165.000    0.162000    0.233000
175.000    0.144000    0.466000
------------------------------------------
E =  180.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.146000    0.578000
 15.000   -0.059000    0.322000
 25.000    0.137000    0.241000
 35.000   -0.151000    0.202000
 45.000    0.005000    0.172000
 55.000   -0.121000    0.154000
 65.000    0.029000    0.140000
 75.000    0.139000    0.128000
 85.000   -0.027000    0.121000
 95.000    0.028000    0.120000
105.000   -0.003000    0.120000
115.000    0.089000    0.120000
125.000    0.058000    0.127000
135.000    0.281000    0.134000
145.000   -0.073000    0.148000
155.000   -0.063000    0.173000
165.000   -0.290000    0.216000
175.000    0.417000    0.374000
------------------------------------------
E =  182.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.195000    0.609000
 15.000   -0.249000    0.302000
 25.000   -0.014000    0.222000
 35.000   -0.372000    0.184000
 45.000   -0.094000    0.158000
 55.000   -0.046000    0.142000
 65.000    0.021000    0.127000
 75.000    0.005000    0.122000
 85.000    0.139000    0.114000
 95.000    0.047000    0.112000
105.000    0.076000    0.111000
115.000   -0.046000    0.112000
125.000   -0.049000    0.117000
135.000   -0.100000    0.125000
145.000    0.137000    0.141000
155.000    0.312000    0.164000
165.000   -0.260000    0.205000
175.000    0.342000    0.359000
------------------------------------------
E =  184.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.427000    0.536000
 15.000    0.122000    0.286000
 25.000    0.284000    0.211000
 35.000    0.142000    0.173000
 45.000    0.261000    0.151000
 55.000    0.083000    0.133000
 65.000   -0.099000    0.122000
 75.000   -0.127000    0.111000
 85.000   -0.012000    0.109000
 95.000   -0.074000    0.102000
105.000    0.208000    0.104000
115.000   -0.093000    0.104000
125.000    0.005000    0.109000
135.000    0.037000    0.114000
145.000    0.332000    0.131000
155.000    0.166000    0.150000
165.000   -0.501000    0.200000
175.000    0.143000    0.358000
------------------------------------------
E =  186.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.139000    0.502000
 15.000   -0.086000    0.253000
 25.000    0.355000    0.195000
 35.000   -0.125000    0.153000
 45.000   -0.094000    0.142000
 55.000   -0.031000    0.122000
 65.000    0.068000    0.113000
 75.000   -0.043000    0.104000
 85.000    0.061000    0.099000
 95.000    0.082000    0.098000
105.000    0.040000    0.096000
115.000   -0.135000    0.100000
125.000    0.034000    0.106000
135.000   -0.010000    0.109000
145.000   -0.070000    0.120000
155.000   -0.144000    0.140000
165.000    0.147000    0.186000
175.000   -0.080000    0.303000
------------------------------------------
E =  188.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.249000    0.409000
 15.000   -0.171000    0.237000
 25.000   -0.029000    0.188000
 35.000   -0.004000    0.152000
 45.000   -0.092000    0.130000
 55.000   -0.234000    0.113000
 65.000    0.036000    0.103000
 75.000   -0.079000    0.096000
 85.000   -0.029000    0.093000
 95.000    0.034000    0.091000
105.000    0.023000    0.089000
115.000    0.134000    0.092000
125.000    0.015000    0.096000
135.000    0.035000    0.104000
145.000    0.298000    0.115000
155.000   -0.123000    0.133000
165.000   -0.146000    0.173000
175.000   -0.157000    0.310000
------------------------------------------
E =  190.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.173000    0.420000
 15.000   -0.125000    0.228000
 25.000   -0.107000    0.173000
 35.000    0.054000    0.143000
 45.000    0.064000    0.120000
 55.000    0.070000    0.106000
 65.000    0.111000    0.097000
 75.000    0.073000    0.093000
 85.000    0.041000    0.086000
 95.000    0.008000    0.084000
105.000    0.068000    0.086000
115.000    0.020000    0.088000
125.000    0.026000    0.090000
135.000    0.067000    0.097000
145.000    0.239000    0.110000
155.000    0.042000    0.126000
165.000   -0.293000    0.167000
175.000   -0.288000    0.287000
------------------------------------------
E =  192.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.233000    0.412000
 15.000    0.393000    0.213000
 25.000   -0.095000    0.163000
 35.000   -0.226000    0.133000
 45.000    0.132000    0.114000
 55.000   -0.017000    0.102000
 65.000   -0.038000    0.092000
 75.000    0.089000    0.085000
 85.000   -0.096000    0.082000
 95.000   -0.073000    0.080000
105.000    0.019000    0.081000
115.000   -0.028000    0.082000
125.000    0.169000    0.086000
135.000   -0.126000    0.092000
145.000    0.014000    0.101000
155.000    0.094000    0.122000
165.000    0.092000    0.153000
175.000    0.230000    0.263000
------------------------------------------
E =  194.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.079000    0.369000
 15.000   -0.301000    0.206000
 25.000    0.041000    0.158000
 35.000    0.234000    0.124000
 45.000    0.006000    0.106000
 55.000   -0.118000    0.095000
 65.000   -0.041000    0.088000
 75.000   -0.043000    0.080000
 85.000    0.055000    0.077000
 95.000   -0.013000    0.074000
105.000   -0.025000    0.076000
115.000    0.075000    0.077000
125.000    0.088000    0.080000
135.000   -0.044000    0.087000
145.000   -0.039000    0.096000
155.000    0.117000    0.110000
165.000    0.088000    0.143000
175.000   -0.518000    0.260000
------------------------------------------
E =  196.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.148000    0.336000
 15.000   -0.210000    0.196000
 25.000   -0.172000    0.145000
 35.000   -0.038000    0.119000
 45.000   -0.203000    0.102000
 55.000    0.022000    0.088000
 65.000   -0.049000    0.083000
 75.000   -0.099000    0.076000
 85.000    0.084000    0.072000
 95.000    0.053000    0.071000
105.000   -0.143000    0.071000
115.000    0.093000    0.072000
125.000   -0.004000    0.076000
135.000    0.033000    0.083000
145.000   -0.102000    0.089000
155.000    0.089000    0.106000
165.000   -0.038000    0.137000
175.000    0.135000    0.246000
------------------------------------------
E =  198.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.297000    0.327000
 15.000   -0.163000    0.182000
 25.000   -0.020000    0.136000
 35.000   -0.083000    0.112000
 45.000   -0.101000    0.098000
 55.000   -0.010000    0.084000
 65.000    0.031000    0.077000
 75.000    0.059000    0.071000
 85.000    0.052000    0.068000
 95.000    0.008000    0.067000
105.000    0.021000    0.068000
115.000    0.014000    0.069000
125.000   -0.100000    0.074000
135.000    0.036000    0.078000
145.000   -0.029000    0.087000
155.000    0.125000    0.103000
165.000    0.159000    0.132000
175.000    0.045000    0.230000
------------------------------------------
E =  200.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.190000    0.308000
 15.000   -0.148000    0.180000
 25.000    0.061000    0.129000
 35.000   -0.027000    0.107000
 45.000    0.071000    0.091000
 55.000    0.088000    0.080000
 65.000   -0.011000    0.072000
 75.000   -0.076000    0.068000
 85.000   -0.018000    0.065000
 95.000   -0.073000    0.063000
105.000    0.119000    0.064000
115.000    0.083000    0.065000
125.000   -0.049000    0.070000
135.000   -0.116000    0.074000
145.000    0.067000    0.083000
155.000   -0.060000    0.100000
165.000    0.155000    0.123000
175.000    0.031000    0.222000
------------------------------------------
E =  202.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.513000    0.301000
 15.000    0.084000    0.159000
 25.000   -0.170000    0.122000
 35.000    0.010000    0.099000
 45.000   -0.040000    0.085000
 55.000    0.015000    0.075000
 65.000   -0.036000    0.069000
 75.000    0.040000    0.064000
 85.000   -0.050000    0.061000
 95.000   -0.022000    0.059000
105.000   -0.031000    0.059000
115.000    0.073000    0.062000
125.000    0.030000    0.065000
135.000   -0.029000    0.070000
145.000   -0.065000    0.078000
155.000    0.005000    0.093000
165.000    0.052000    0.118000
175.000    0.127000    0.204000
------------------------------------------
E =  204.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.167000    0.285000
 15.000    0.165000    0.158000
 25.000   -0.008000    0.117000
 35.000    0.080000    0.093000
 45.000   -0.081000    0.081000
 55.000   -0.023000    0.071000
 65.000   -0.072000    0.064000
 75.000    0.031000    0.060000
 85.000   -0.014000    0.057000
 95.000    0.115000    0.056000
105.000    0.111000    0.057000
115.000    0.056000    0.059000
125.000   -0.021000    0.063000
135.000    0.155000    0.067000
145.000   -0.038000    0.075000
155.000   -0.057000    0.088000
165.000    0.050000    0.111000
175.000    0.341000    0.193000
------------------------------------------
E =  206.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.324000    0.260000
 15.000   -0.022000    0.151000
 25.000    0.055000    0.109000
 35.000   -0.048000    0.089000
 45.000   -0.022000    0.077000
 55.000    0.001000    0.067000
 65.000   -0.141000    0.061000
 75.000   -0.054000    0.057000
 85.000   -0.012000    0.055000
 95.000    0.055000    0.053000
105.000   -0.089000    0.054000
115.000    0.093000    0.056000
125.000    0.040000    0.058000
135.000   -0.056000    0.064000
145.000   -0.031000    0.071000
155.000   -0.082000    0.085000
165.000   -0.107000    0.109000
175.000    0.352000    0.192000
------------------------------------------
E =  208.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.422000    0.252000
 15.000    0.147000    0.140000
 25.000   -0.075000    0.104000
 35.000    0.006000    0.084000
 45.000    0.017000    0.072000
 55.000    0.040000    0.064000
 65.000   -0.004000    0.058000
 75.000    0.038000    0.054000
 85.000   -0.055000    0.051000
 95.000    0.018000    0.050000
105.000    0.066000    0.051000
115.000    0.015000    0.053000
125.000    0.002000    0.056000
135.000    0.015000    0.061000
145.000    0.026000    0.068000
155.000    0.005000    0.079000
165.000   -0.182000    0.103000
175.000   -0.003000    0.175000
------------------------------------------
E =  210.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.087000    0.234000
 15.000    0.015000    0.136000
 25.000    0.036000    0.100000
 35.000    0.169000    0.080000
 45.000    0.052000    0.068000
 55.000   -0.050000    0.060000
 65.000   -0.005000    0.055000
 75.000   -0.065000    0.051000
 85.000   -0.018000    0.049000
 95.000    0.039000    0.048000
105.000   -0.031000    0.048000
115.000   -0.084000    0.050000
125.000   -0.036000    0.053000
135.000   -0.064000    0.058000
145.000    0.019000    0.064000
155.000    0.032000    0.076000
165.000   -0.052000    0.099000
175.000   -0.214000    0.172000
------------------------------------------
E =  212.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.354000    0.234000
 15.000   -0.138000    0.127000
 25.000   -0.016000    0.096000
 35.000    0.073000    0.076000
 45.000    0.039000    0.064000
 55.000    0.083000    0.057000
 65.000    0.057000    0.052000
 75.000   -0.048000    0.048000
 85.000    0.006000    0.047000
 95.000    0.075000    0.046000
105.000    0.016000    0.046000
115.000   -0.009000    0.047000
125.000   -0.060000    0.051000
135.000   -0.057000    0.056000
145.000   -0.069000    0.061000
155.000   -0.011000    0.072000
165.000   -0.021000    0.093000
175.000   -0.030000    0.165000
------------------------------------------
E =  214.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.158000    0.216000
 15.000    0.099000    0.123000
 25.000    0.025000    0.089000
 35.000   -0.108000    0.071000
 45.000    0.010000    0.061000
 55.000   -0.053000    0.054000
 65.000    0.086000    0.049000
 75.000   -0.094000    0.046000
 85.000    0.048000    0.044000
 95.000    0.080000    0.043000
105.000    0.002000    0.044000
115.000    0.035000    0.045000
125.000    0.008000    0.048000
135.000    0.058000    0.052000
145.000    0.011000    0.060000
155.000   -0.032000    0.070000
165.000   -0.126000    0.091000
175.000   -0.291000    0.166000
------------------------------------------
E =  216.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.087000    0.207000
 15.000   -0.103000    0.116000
 25.000    0.030000    0.084000
 35.000    0.046000    0.069000
 45.000    0.082000    0.059000
 55.000   -0.058000    0.052000
 65.000    0.001000    0.047000
 75.000    0.074000    0.043000
 85.000    0.003000    0.042000
 95.000   -0.016000    0.041000
105.000   -0.069000    0.042000
115.000   -0.064000    0.043000
125.000   -0.004000    0.046000
135.000   -0.153000    0.050000
145.000   -0.068000    0.056000
155.000   -0.087000    0.067000
165.000   -0.029000    0.086000
175.000   -0.155000    0.152000
------------------------------------------
E =  218.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.204000    0.202000
 15.000    0.131000    0.112000
 25.000    0.074000    0.082000
 35.000   -0.019000    0.066000
 45.000   -0.010000    0.055000
 55.000   -0.059000    0.049000
 65.000    0.023000    0.044000
 75.000   -0.019000    0.042000
 85.000    0.012000    0.040000
 95.000   -0.016000    0.040000
105.000    0.043000    0.040000
115.000   -0.051000    0.041000
125.000   -0.045000    0.044000
135.000   -0.042000    0.048000
145.000   -0.061000    0.054000
155.000   -0.094000    0.063000
165.000   -0.064000    0.082000
175.000    0.037000    0.144000
------------------------------------------
E =  220.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.094000    0.192000
 15.000   -0.012000    0.105000
 25.000   -0.071000    0.077000
 35.000    0.013000    0.063000
 45.000    0.031000    0.053000
 55.000    0.006000    0.047000
 65.000    0.063000    0.043000
 75.000   -0.047000    0.039000
 85.000    0.015000    0.038000
 95.000    0.042000    0.037000
105.000   -0.002000    0.038000
115.000    0.053000    0.039000
125.000   -0.020000    0.042000
135.000   -0.037000    0.046000
145.000   -0.067000    0.052000
155.000   -0.053000    0.062000
165.000   -0.035000    0.079000
175.000    0.074000    0.137000
------------------------------------------
E =  222.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.056000    0.186000
 15.000    0.114000    0.099000
 25.000    0.005000    0.074000
 35.000    0.066000    0.060000
 45.000    0.005000    0.050000
 55.000   -0.004000    0.044000
 65.000   -0.077000    0.040000
 75.000   -0.052000    0.037000
 85.000    0.010000    0.036000
 95.000    0.005000    0.036000
105.000   -0.033000    0.036000
115.000   -0.024000    0.038000
125.000   -0.016000    0.040000
135.000    0.019000    0.044000
145.000   -0.017000    0.050000
155.000   -0.066000    0.059000
165.000   -0.090000    0.075000
175.000    0.124000    0.133000
------------------------------------------
E =  224.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.186000    0.170000
 15.000    0.043000    0.095000
 25.000   -0.038000    0.070000
 35.000    0.031000    0.058000
 45.000    0.004000    0.048000
 55.000   -0.025000    0.042000
 65.000   -0.051000    0.039000
 75.000   -0.018000    0.036000
 85.000   -0.053000    0.034000
 95.000   -0.042000    0.034000
105.000   -0.022000    0.035000
115.000   -0.027000    0.036000
125.000   -0.040000    0.038000
135.000    0.012000    0.042000
145.000   -0.087000    0.048000
155.000   -0.069000    0.057000
165.000   -0.045000    0.072000
175.000   -0.179000    0.127000
------------------------------------------
E =  226.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.258000    0.161000
 15.000   -0.032000    0.093000
 25.000    0.104000    0.068000
 35.000   -0.096000    0.054000
 45.000   -0.002000    0.046000
 55.000   -0.046000    0.040000
 65.000   -0.032000    0.036000
 75.000   -0.047000    0.034000
 85.000   -0.006000    0.033000
 95.000   -0.060000    0.032000
105.000   -0.019000    0.033000
115.000   -0.075000    0.034000
125.000   -0.048000    0.036000
135.000   -0.035000    0.040000
145.000   -0.037000    0.045000
155.000   -0.055000    0.054000
165.000    0.067000    0.070000
175.000    0.046000    0.122000
------------------------------------------
E =  228.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.017000    0.155000
 15.000   -0.055000    0.086000
 25.000    0.039000    0.064000
 35.000   -0.050000    0.052000
 45.000    0.040000    0.043000
 55.000   -0.004000    0.038000
 65.000    0.029000    0.035000
 75.000    0.016000    0.033000
 85.000    0.020000    0.031000
 95.000   -0.004000    0.031000
105.000   -0.034000    0.031000
115.000   -0.020000    0.033000
125.000   -0.028000    0.034000
135.000   -0.088000    0.038000
145.000   -0.064000    0.044000
155.000   -0.134000    0.053000
165.000   -0.075000    0.068000
175.000   -0.027000    0.121000
------------------------------------------
E =  230.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.142000    0.219000
 15.000   -0.073000    0.119000
 25.000   -0.108000    0.086000
 35.000   -0.020000    0.070000
 45.000   -0.140000    0.059000
 55.000    0.037000    0.052000
 65.000    0.019000    0.047000
 75.000   -0.014000    0.043000
 85.000    0.021000    0.042000
 95.000    0.017000    0.042000
105.000   -0.025000    0.043000
115.000    0.042000    0.044000
125.000   -0.085000    0.047000
135.000   -0.058000    0.052000
145.000   -0.053000    0.059000
155.000   -0.116000    0.070000
165.000    0.017000    0.092000
175.000    0.166000    0.159000
------------------------------------------
E =  232.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.365000    0.638000
 15.000    0.492000    0.353000
 25.000   -0.084000    0.261000
 35.000   -0.428000    0.212000
 45.000   -0.094000    0.176000
 55.000   -0.102000    0.154000
 65.000    0.080000    0.139000
 75.000    0.047000    0.130000
 85.000    0.049000    0.124000
 95.000    0.035000    0.124000
105.000    0.183000    0.125000
115.000    0.195000    0.131000
125.000   -0.005000    0.141000
135.000   -0.208000    0.156000
145.000   -0.247000    0.174000
155.000    0.216000    0.210000
165.000    0.259000    0.273000
175.000    0.696000    0.509000
------------------------------------------
E =  234.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.538000    0.613000
 15.000   -0.723000    0.325000
 25.000    0.009000    0.243000
 35.000    0.027000    0.199000
 45.000    0.186000    0.168000
 55.000    0.052000    0.142000
 65.000   -0.050000    0.130000
 75.000   -0.239000    0.122000
 85.000   -0.185000    0.116000
 95.000   -0.149000    0.118000
105.000    0.211000    0.118000
115.000   -0.153000    0.124000
125.000   -0.047000    0.133000
135.000    0.219000    0.147000
145.000   -0.435000    0.168000
155.000   -0.178000    0.196000
165.000   -0.210000    0.275000
175.000   -0.102000    0.479000
------------------------------------------
E =  236.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.585000    0.608000
 15.000    0.216000    0.314000
 25.000   -0.085000    0.239000
 35.000   -0.034000    0.187000
 45.000    0.085000    0.158000
 55.000    0.144000    0.137000
 65.000   -0.083000    0.126000
 75.000    0.019000    0.116000
 85.000    0.032000    0.113000
