E =  146.000 MeV, Wght = 1.00, Syst = 0.05
135.000    1.274000    0.462000
145.000    0.529000    0.505000
155.000    1.631000    0.571000
165.000    1.958000    0.669000
175.000    0.604000    0.935000
------------------------------------------
E =  160.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.942000    1.655000
 15.000   -1.131000    0.860000
 25.000    0.246000    0.681000
 35.000   -1.235000    0.620000
 45.000   -0.663000    0.473000
 55.000   -0.328000    0.455000
 65.000   -0.108000    0.390000
 75.000   -0.823000    0.398000
 85.000   -0.288000    0.355000
 95.000   -0.041000    0.342000
105.000    0.328000    0.331000
115.000    0.325000    0.351000
125.000    0.665000    0.369000
135.000    1.293000    0.388000
145.000    1.943000    0.428000
155.000    1.583000    0.525000
165.000    1.028000    0.613000
------------------------------------------
E =  162.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -4.181000    1.742000
 15.000   -1.768000    0.913000
 25.000   -0.192000    0.598000
 35.000   -0.896000    0.534000
 45.000   -0.876000    0.477000
 55.000   -0.700000    0.398000
 65.000    0.101000    0.376000
 75.000   -0.277000    0.332000
 85.000    0.020000    0.334000
 95.000   -0.362000    0.311000
105.000    0.361000    0.296000
115.000    1.022000    0.321000
125.000    0.975000    0.335000
135.000    0.151000    0.347000
145.000    1.400000    0.388000
155.000    0.470000    0.434000
165.000    0.328000    0.553000
175.000    0.587000    0.909000
------------------------------------------
E =  164.000 MeV, Wght = 1.00, Syst = 0.05
 15.000   -0.323000    0.771000
 25.000   -0.936000    0.575000
 35.000   -0.828000    0.460000
 45.000   -1.052000    0.414000
 55.000   -0.684000    0.363000
 65.000    0.194000    0.326000
 75.000    0.019000    0.322000
 85.000   -0.016000    0.297000
 95.000    0.495000    0.284000
105.000    0.559000    0.286000
115.000    0.491000    0.306000
125.000    0.581000    0.304000
135.000    0.451000    0.337000
145.000    0.988000    0.349000
155.000    0.825000    0.393000
165.000    0.149000    0.522000
175.000   -0.916000    0.929000
------------------------------------------
E =  166.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.175000    0.975000
 15.000   -0.678000    0.683000
 25.000   -1.085000    0.553000
 35.000   -0.690000    0.426000
 45.000   -0.559000    0.365000
 55.000   -0.931000    0.319000
 65.000    0.266000    0.301000
 75.000    0.056000    0.276000
 85.000   -0.168000    0.265000
 95.000   -0.136000    0.271000
105.000    0.133000    0.246000
115.000    0.351000    0.252000
125.000    0.145000    0.281000
135.000    0.562000    0.301000
145.000    0.822000    0.318000
155.000    0.913000    0.387000
165.000    1.024000    0.462000
175.000    1.460000    0.779000
------------------------------------------
E =  168.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -3.058000    1.165000
 15.000   -1.042000    0.621000
 25.000   -0.449000    0.469000
 35.000   -1.091000    0.381000
 45.000   -0.595000    0.322000
 55.000   -0.207000    0.317000
 65.000   -0.261000    0.272000
 75.000   -0.261000    0.258000
 95.000    0.518000    0.234000
105.000    0.523000    0.238000
115.000    0.530000    0.247000
125.000    0.802000    0.256000
135.000    0.585000    0.281000
145.000    1.100000    0.286000
155.000    0.932000    0.334000
165.000    1.364000    0.446000
175.000   -0.342000    0.782000
------------------------------------------
E =  170.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.528000    1.187000
 15.000   -1.056000    0.622000
 25.000   -1.195000    0.463000
 35.000   -1.384000    0.399000
 45.000   -0.440000    0.326000
 55.000   -0.130000    0.276000
 65.000    0.293000    0.260000
 75.000    0.255000    0.242000
 85.000    0.395000    0.223000
 95.000    0.416000    0.217000
105.000    0.409000    0.217000
115.000    0.796000    0.216000
125.000    0.428000    0.230000
135.000    0.462000    0.254000
145.000    0.350000    0.273000
155.000    0.117000    0.321000
165.000    1.089000    0.387000
175.000    0.660000    0.768000
------------------------------------------
E =  172.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.474000    1.116000
 15.000   -0.948000    0.565000
 25.000   -0.615000    0.376000
 35.000   -0.897000    0.339000
 45.000   -0.749000    0.291000
 55.000   -0.449000    0.256000
 65.000   -0.464000    0.241000
 75.000   -0.378000    0.222000
 85.000   -0.017000    0.212000
 95.000    0.541000    0.203000
105.000    0.148000    0.207000
115.000    0.707000    0.208000
125.000    0.819000    0.216000
135.000    0.955000    0.221000
145.000    0.370000    0.254000
155.000    0.956000    0.312000
165.000    0.745000    0.376000
175.000    0.928000    0.620000
------------------------------------------
E =  174.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.029000    0.830000
 15.000   -0.582000    0.483000
 25.000   -0.365000    0.381000
 35.000   -0.676000    0.313000
 45.000   -1.012000    0.274000
 55.000   -0.199000    0.238000
 65.000   -0.212000    0.218000
 75.000   -0.416000    0.212000
 85.000   -0.146000    0.194000
 95.000    0.158000    0.192000
105.000    0.435000    0.185000
115.000    0.624000    0.197000
125.000    0.332000    0.202000
135.000    1.113000    0.213000
145.000    1.083000    0.237000
155.000    0.682000    0.273000
165.000    1.292000    0.365000
175.000    1.459000    0.653000
------------------------------------------
E =  176.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.564000    0.984000
 15.000   -0.726000    0.518000
 25.000   -0.967000    0.357000
 35.000   -1.107000    0.306000
 45.000   -0.708000    0.249000
 55.000   -0.558000    0.222000
 65.000   -0.388000    0.201000
 75.000   -0.160000    0.192000
 85.000    0.250000    0.185000
 95.000    0.479000    0.185000
105.000    0.607000    0.181000
115.000    0.572000    0.186000
125.000    0.770000    0.191000
135.000    0.954000    0.201000
145.000    0.766000    0.222000
155.000    1.170000    0.276000
165.000    1.199000    0.342000
175.000    0.952000    0.646000
------------------------------------------
E =  178.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.770000    0.912000
 15.000   -1.839000    0.488000
 25.000   -0.646000    0.356000
 35.000   -0.843000    0.276000
 45.000   -0.793000    0.250000
 55.000   -0.208000    0.213000
 65.000   -0.331000    0.193000
 75.000   -0.139000    0.182000
 85.000    0.079000    0.174000
 95.000    0.422000    0.170000
105.000    0.099000    0.171000
115.000    0.456000    0.177000
125.000    0.779000    0.180000
135.000    0.685000    0.193000
145.000    0.968000    0.213000
155.000    0.727000    0.253000
165.000    0.971000    0.321000
175.000    0.190000    0.565000
------------------------------------------
E =  180.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.198000    0.701000
 15.000   -0.640000    0.412000
 25.000   -0.919000    0.339000
 35.000   -1.092000    0.279000
 45.000   -0.596000    0.222000
 55.000   -0.590000    0.197000
 65.000   -0.312000    0.184000
 75.000    0.070000    0.163000
 85.000    0.047000    0.170000
 95.000    0.335000    0.159000
105.000    0.262000    0.158000
115.000    0.692000    0.165000
125.000    0.906000    0.171000
135.000    0.722000    0.180000
145.000    1.134000    0.206000
155.000    1.140000    0.243000
165.000    1.187000    0.298000
175.000    0.612000    0.529000
------------------------------------------
E =  182.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.258000    0.854000
 15.000   -0.884000    0.386000
 25.000   -0.656000    0.306000
 35.000   -0.313000    0.248000
 45.000   -0.357000    0.218000
 55.000   -0.491000    0.189000
 65.000   -0.542000    0.172000
 75.000   -0.215000    0.166000
 85.000   -0.034000    0.153000
 95.000    0.371000    0.151000
105.000    0.627000    0.151000
115.000    0.717000    0.155000
125.000    0.365000    0.158000
135.000    1.001000    0.168000
145.000    1.100000    0.197000
155.000    0.849000    0.219000
165.000    1.289000    0.285000
175.000    0.858000    0.465000
------------------------------------------
E =  184.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.833000    0.679000
 15.000   -1.295000    0.405000
 25.000   -0.654000    0.265000
 35.000   -0.578000    0.254000
 45.000   -0.727000    0.204000
 55.000   -0.178000    0.186000
 65.000   -0.267000    0.168000
 75.000   -0.290000    0.148000
 85.000   -0.109000    0.145000
 95.000    0.524000    0.147000
105.000    0.177000    0.140000
115.000    0.486000    0.144000
125.000    0.814000    0.153000
135.000    0.622000    0.165000
145.000    0.708000    0.183000
155.000    1.052000    0.212000
165.000    0.694000    0.259000
175.000    1.432000    0.485000
------------------------------------------
E =  186.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.238000    0.671000
 15.000   -1.091000    0.349000
 25.000   -0.147000    0.279000
 35.000   -0.756000    0.230000
 45.000   -0.522000    0.198000
 55.000   -0.627000    0.174000
 65.000   -0.374000    0.153000
 75.000   -0.090000    0.143000
 85.000   -0.119000    0.137000
 95.000    0.088000    0.135000
105.000    0.136000    0.134000
115.000    0.540000    0.136000
125.000    0.508000    0.146000
135.000    0.724000    0.157000
145.000    0.903000    0.175000
155.000    0.997000    0.209000
165.000    1.005000    0.262000
175.000    1.226000    0.464000
------------------------------------------
E =  188.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    0.083000    0.625000
 15.000   -0.916000    0.335000
 25.000   -1.142000    0.252000
 35.000   -0.885000    0.227000
 45.000   -0.782000    0.178000
 55.000   -0.212000    0.162000
 65.000   -0.325000    0.149000
 75.000   -0.378000    0.135000
 85.000    0.146000    0.131000
 95.000    0.259000    0.129000
105.000    0.305000    0.127000
115.000    0.817000    0.132000
125.000    0.741000    0.137000
135.000    0.649000    0.147000
145.000    1.038000    0.171000
155.000    1.231000    0.199000
165.000    1.120000    0.244000
175.000    0.944000    0.414000
------------------------------------------
E =  190.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.957000    0.539000
 15.000   -1.213000    0.341000
 25.000   -1.163000    0.267000
 35.000   -0.772000    0.207000
 45.000   -0.417000    0.175000
 55.000   -0.557000    0.151000
 65.000   -0.285000    0.138000
 75.000   -0.049000    0.132000
 85.000    0.058000    0.126000
 95.000    0.215000    0.120000
105.000    0.332000    0.119000
115.000    0.468000    0.122000
125.000    0.520000    0.131000
135.000    0.705000    0.138000
145.000    0.704000    0.158000
155.000    0.856000    0.189000
165.000    1.594000    0.248000
175.000    1.416000    0.461000
------------------------------------------
E =  192.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.318000    0.573000
 15.000   -0.646000    0.318000
 25.000   -0.700000    0.229000
 35.000   -0.736000    0.197000
 45.000   -0.329000    0.168000
 55.000   -0.535000    0.146000
 75.000   -0.304000    0.122000
 85.000    0.193000    0.118000
 95.000    0.242000    0.115000
105.000    0.446000    0.114000
115.000    0.561000    0.118000
125.000    0.597000    0.122000
135.000    0.760000    0.136000
145.000    1.131000    0.156000
155.000    0.737000    0.177000
165.000    1.129000    0.227000
175.000    0.908000    0.409000
------------------------------------------
E =  194.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.097000    0.528000
 15.000   -0.905000    0.290000
 25.000   -0.948000    0.230000
 35.000   -0.932000    0.185000
 45.000   -0.717000    0.160000
 55.000   -0.629000    0.137000
 65.000   -0.466000    0.126000
 75.000   -0.248000    0.118000
 85.000    0.067000    0.110000
 95.000    0.100000    0.108000
105.000    0.382000    0.111000
115.000    0.337000    0.113000
125.000    0.749000    0.121000
135.000    0.813000    0.131000
145.000    0.467000    0.145000
155.000    0.956000    0.171000
165.000    0.952000    0.217000
175.000    1.057000    0.381000
------------------------------------------
E =  196.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.272000    0.530000
 15.000   -1.152000    0.281000
 25.000   -0.885000    0.218000
 35.000   -0.785000    0.175000
 45.000   -0.535000    0.150000
 55.000   -0.466000    0.132000
 65.000   -0.378000    0.122000
 75.000   -0.158000    0.115000
 85.000    0.044000    0.105000
 95.000    0.379000    0.103000
105.000    0.149000    0.105000
115.000    0.669000    0.109000
125.000    0.812000    0.115000
135.000    0.842000    0.123000
145.000    0.840000    0.140000
155.000    0.649000    0.165000
165.000    0.799000    0.214000
175.000    1.377000    0.393000
------------------------------------------
E =  198.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.319000    0.552000
 15.000   -1.357000    0.293000
 25.000   -0.666000    0.207000
 35.000   -0.515000    0.171000
 45.000   -0.648000    0.146000
 55.000   -0.417000    0.127000
 65.000   -0.351000    0.116000
 75.000   -0.151000    0.108000
 85.000    0.096000    0.100000
 95.000    0.113000    0.099000
105.000    0.277000    0.101000
115.000    0.553000    0.103000
125.000    0.549000    0.107000
135.000    0.773000    0.117000
145.000    0.726000    0.131000
155.000    0.894000    0.159000
165.000    0.945000    0.203000
175.000    1.738000    0.360000
------------------------------------------
E =  200.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.812000    0.514000
 15.000   -1.327000    0.262000
 25.000   -0.997000    0.198000
 35.000   -0.507000    0.155000
 45.000   -0.403000    0.134000
 55.000   -0.480000    0.121000
 65.000   -0.316000    0.109000
 75.000   -0.221000    0.099000
 85.000    0.060000    0.097000
 95.000    0.266000    0.096000
105.000    0.253000    0.095000
115.000    0.572000    0.099000
125.000    0.886000    0.104000
135.000    0.642000    0.112000
145.000    0.876000    0.130000
155.000    1.021000    0.151000
165.000    0.817000    0.198000
175.000    1.256000    0.357000
------------------------------------------
E =  202.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.053000    0.417000
 15.000   -0.388000    0.261000
 25.000   -0.882000    0.192000
 35.000   -0.607000    0.158000
 45.000   -0.717000    0.133000
 55.000   -0.480000    0.112000
 65.000   -0.450000    0.106000
 75.000   -0.226000    0.095000
 85.000    0.022000    0.093000
 95.000    0.387000    0.092000
105.000    0.320000    0.093000
115.000    0.571000    0.096000
125.000    0.648000    0.098000
135.000    0.853000    0.109000
145.000    0.634000    0.121000
155.000    0.869000    0.146000
165.000    1.197000    0.188000
175.000    0.727000    0.319000
------------------------------------------
E =  204.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.177000    0.477000
 15.000   -0.742000    0.247000
 25.000   -0.888000    0.186000
 35.000   -0.916000    0.148000
 45.000   -0.532000    0.129000
 55.000   -0.332000    0.114000
 65.000   -0.228000    0.101000
 75.000   -0.102000    0.093000
 85.000   -0.065000    0.088000
 95.000    0.265000    0.087000
105.000    0.276000    0.087000
115.000    0.431000    0.091000
125.000    0.690000    0.097000
135.000    0.612000    0.106000
145.000    0.782000    0.116000
155.000    0.991000    0.141000
165.000    1.229000    0.183000
175.000    1.018000    0.305000
------------------------------------------
E =  206.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.602000    0.431000
 15.000   -0.870000    0.244000
 25.000   -0.941000    0.177000
 35.000   -0.559000    0.140000
 45.000   -0.668000    0.123000
 55.000   -0.660000    0.109000
 65.000   -0.191000    0.096000
 75.000   -0.075000    0.088000
 85.000    0.043000    0.085000
 95.000    0.218000    0.083000
105.000    0.502000    0.084000
115.000    0.506000    0.088000
125.000    0.527000    0.093000
135.000    0.710000    0.100000
145.000    0.733000    0.114000
155.000    0.881000    0.134000
165.000    0.654000    0.170000
175.000    0.465000    0.309000
------------------------------------------
E =  208.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.010000    0.409000
 15.000   -0.488000    0.226000
 25.000   -0.694000    0.171000
 35.000   -0.710000    0.134000
 45.000   -0.680000    0.115000
 55.000   -0.418000    0.101000
 65.000   -0.198000    0.091000
 75.000   -0.029000    0.084000
 85.000    0.035000    0.082000
 95.000    0.296000    0.080000
105.000    0.378000    0.081000
115.000    0.369000    0.084000
125.000    0.673000    0.088000
135.000    0.695000    0.097000
145.000    0.810000    0.110000
155.000    0.839000    0.133000
165.000    1.052000    0.166000
175.000    1.162000    0.283000
------------------------------------------
E =  210.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.024000    0.435000
 15.000   -1.026000    0.242000
 25.000   -0.798000    0.161000
 35.000   -0.731000    0.132000
 45.000   -0.755000    0.112000
 55.000   -0.442000    0.097000
 65.000   -0.265000    0.088000
 75.000   -0.117000    0.082000
 85.000    0.015000    0.078000
 95.000    0.248000    0.076000
105.000    0.456000    0.077000
115.000    0.467000    0.080000
125.000    0.521000    0.084000
135.000    0.770000    0.091000
145.000    0.740000    0.105000
155.000    1.121000    0.127000
165.000    0.844000    0.160000
175.000    0.956000    0.296000
------------------------------------------
E =  212.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.526000    0.413000
 15.000   -0.836000    0.207000
 25.000   -0.850000    0.154000
 35.000   -0.702000    0.127000
 45.000   -0.536000    0.107000
 55.000   -0.569000    0.092000
 65.000   -0.232000    0.084000
 75.000   -0.024000    0.078000
 85.000   -0.009000    0.074000
 95.000    0.202000    0.074000
105.000    0.313000    0.075000
115.000    0.471000    0.077000
125.000    0.659000    0.083000
135.000    0.686000    0.090000
145.000    0.786000    0.101000
155.000    0.982000    0.123000
165.000    0.835000    0.154000
175.000    1.251000    0.271000
------------------------------------------
E =  214.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.484000    0.366000
 15.000   -0.912000    0.208000
 25.000   -0.414000    0.151000
 35.000   -0.873000    0.121000
 45.000   -0.520000    0.102000
 55.000   -0.379000    0.089000
 65.000   -0.199000    0.079000
 75.000   -0.084000    0.075000
 85.000    0.011000    0.072000
 95.000    0.098000    0.071000
105.000    0.378000    0.071000
115.000    0.475000    0.074000
125.000    0.564000    0.078000
135.000    0.611000    0.086000
145.000    0.871000    0.099000
155.000    0.792000    0.118000
165.000    0.837000    0.152000
175.000    0.914000    0.252000
------------------------------------------
E =  216.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.561000    0.370000
 15.000   -1.127000    0.193000
 25.000   -0.746000    0.140000
 35.000   -0.790000    0.116000
 45.000   -0.625000    0.099000
 55.000   -0.453000    0.085000
 65.000   -0.276000    0.076000
 75.000   -0.023000    0.072000
 85.000    0.081000    0.068000
 95.000    0.247000    0.067000
105.000    0.381000    0.068000
115.000    0.433000    0.071000
125.000    0.732000    0.076000
135.000    0.815000    0.083000
145.000    0.784000    0.095000
155.000    0.862000    0.112000
165.000    1.045000    0.147000
175.000    0.762000    0.256000
------------------------------------------
E =  218.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.848000    0.339000
 15.000   -1.263000    0.190000
 25.000   -0.791000    0.141000
 35.000   -0.743000    0.114000
 45.000   -0.387000    0.093000
 55.000   -0.489000    0.083000
 65.000   -0.386000    0.075000
 75.000   -0.014000    0.068000
 85.000    0.119000    0.067000
 95.000    0.251000    0.065000
105.000    0.288000    0.067000
115.000    0.413000    0.068000
125.000    0.706000    0.074000
135.000    0.745000    0.079000
145.000    0.764000    0.091000
155.000    1.040000    0.111000
165.000    0.798000    0.139000
175.000    0.804000    0.245000
------------------------------------------
E =  220.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.893000    0.318000
 15.000   -0.812000    0.178000
 25.000   -0.772000    0.140000
 35.000   -0.598000    0.107000
 45.000   -0.528000    0.089000
 55.000   -0.370000    0.079000
 65.000   -0.331000    0.072000
 75.000   -0.172000    0.066000
 85.000    0.008000    0.064000
 95.000    0.250000    0.062000
105.000    0.323000    0.063000
115.000    0.595000    0.066000
125.000    0.668000    0.069000
135.000    0.705000    0.078000
145.000    0.882000    0.088000
155.000    0.834000    0.105000
165.000    0.954000    0.141000
175.000    1.233000    0.249000
------------------------------------------
E =  222.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.581000    0.289000
 15.000   -1.182000    0.174000
 25.000   -0.866000    0.130000
 35.000   -0.818000    0.103000
 45.000   -0.721000    0.088000
 55.000   -0.316000    0.076000
 65.000   -0.295000    0.069000
 75.000   -0.205000    0.064000
 85.000    0.111000    0.061000
 95.000    0.232000    0.060000
105.000    0.309000    0.060000
115.000    0.514000    0.064000
125.000    0.610000    0.068000
135.000    0.674000    0.074000
145.000    0.864000    0.086000
155.000    0.914000    0.103000
165.000    1.022000    0.135000
175.000    1.281000    0.233000
------------------------------------------
E =  224.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.518000    0.306000
 15.000   -1.150000    0.169000
 25.000   -0.694000    0.127000
 35.000   -0.819000    0.100000
 45.000   -0.490000    0.084000
 55.000   -0.455000    0.073000
 65.000   -0.274000    0.065000
 75.000   -0.096000    0.061000
 85.000   -0.040000    0.059000
 95.000    0.227000    0.057000
105.000    0.228000    0.058000
115.000    0.517000    0.061000
125.000    0.626000    0.065000
135.000    0.630000    0.072000
145.000    0.943000    0.085000
155.000    0.813000    0.099000
165.000    0.865000    0.126000
175.000    1.294000    0.228000
------------------------------------------
E =  226.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.936000    0.295000
 15.000   -1.041000    0.162000
 25.000   -0.805000    0.121000
 35.000   -0.753000    0.096000
 45.000   -0.465000    0.080000
 55.000   -0.380000    0.069000
 65.000   -0.149000    0.063000
 75.000   -0.153000    0.058000
 85.000    0.055000    0.056000
 95.000    0.205000    0.055000
105.000    0.308000    0.057000
115.000    0.518000    0.058000
125.000    0.520000    0.063000
135.000    0.758000    0.069000
145.000    0.721000    0.079000
155.000    1.030000    0.096000
165.000    1.016000    0.124000
175.000    0.656000    0.231000
------------------------------------------
E =  228.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.759000    0.282000
 15.000   -0.839000    0.158000
 25.000   -0.722000    0.115000
 35.000   -0.522000    0.092000
 45.000   -0.518000    0.079000
 55.000   -0.439000    0.067000
 65.000   -0.167000    0.061000
 75.000   -0.137000    0.057000
 85.000    0.071000    0.053000
 95.000    0.165000    0.053000
105.000    0.351000    0.054000
115.000    0.589000    0.057000
125.000    0.524000    0.061000
135.000    0.672000    0.068000
145.000    0.715000    0.077000
155.000    0.907000    0.093000
165.000    0.654000    0.116000
175.000    0.652000    0.205000
------------------------------------------
E =  230.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.682000    0.277000
 15.000   -0.875000    0.152000
 25.000   -0.780000    0.115000
 35.000   -0.683000    0.089000
 45.000   -0.627000    0.074000
 55.000   -0.383000    0.065000
 65.000   -0.236000    0.058000
 75.000   -0.072000    0.054000
 85.000    0.077000    0.052000
 95.000    0.108000    0.051000
105.000    0.256000    0.052000
115.000    0.455000    0.055000
125.000    0.624000    0.058000
135.000    0.802000    0.066000
145.000    0.807000    0.074000
155.000    0.806000    0.088000
165.000    1.019000    0.118000
175.000    1.023000    0.206000
------------------------------------------
E =  232.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.269000    0.291000
 15.000   -0.860000    0.148000
 25.000   -0.911000    0.110000
 35.000   -0.704000    0.086000
 45.000   -0.602000    0.072000
 55.000   -0.408000    0.063000
 65.000   -0.260000    0.056000
 75.000   -0.082000    0.053000
 85.000   -0.011000    0.051000
 95.000    0.211000    0.049000
105.000    0.239000    0.050000
115.000    0.434000    0.052000
125.000    0.631000    0.057000
135.000    0.619000    0.063000
145.000    0.816000    0.074000
155.000    0.811000    0.087000
165.000    0.954000    0.117000
175.000    0.880000    0.195000
------------------------------------------
E =  234.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -0.883000    0.247000
 15.000   -0.871000    0.140000
 25.000   -0.800000    0.106000
 35.000   -0.778000    0.083000
 45.000   -0.550000    0.069000
 55.000   -0.401000    0.061000
 65.000   -0.231000    0.054000
 75.000   -0.249000    0.050000
 85.000    0.064000    0.049000
 95.000    0.204000    0.047000
105.000    0.234000    0.048000
115.000    0.435000    0.051000
125.000    0.586000    0.054000
135.000    0.752000    0.061000
145.000    0.823000    0.070000
155.000    0.918000    0.085000
165.000    1.140000    0.111000
175.000    0.999000    0.200000
------------------------------------------
E =  236.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.094000    0.246000
 15.000   -1.047000    0.140000
 25.000   -0.968000    0.101000
 35.000   -0.721000    0.078000
 45.000   -0.552000    0.067000
 55.000   -0.363000    0.058000
 65.000   -0.242000    0.052000
 75.000   -0.144000    0.049000
 85.000   -0.029000    0.046000
 95.000    0.218000    0.046000
105.000    0.336000    0.046000
115.000    0.435000    0.050000
125.000    0.595000    0.053000
135.000    0.670000    0.059000
145.000    0.749000    0.068000
155.000    0.821000    0.084000
165.000    1.048000    0.107000
175.000    1.102000    0.191000
------------------------------------------
E =  238.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   -1.047000    0.224000
 15.000   -0.850000    0.133000
