E =  160.000 MeV, Wght = 1.00, Syst = 0.05
    15.0   -0.2250    0.0450
    25.0   -0.2630    0.0390
    35.0   -0.1830    0.0360
    45.0   -0.1010    0.0320
    55.0   -0.0320    0.0310
    65.0    0.0560    0.0300
    75.0    0.1840    0.0300
    85.0    0.2200    0.0310
    95.0    0.2370    0.0330
   105.0    0.4670    0.0360
   115.0    0.5870    0.0400
   125.0    0.5790    0.0460
   135.0    0.4120    0.0490
   145.0    0.4860    0.0580
   155.0    0.3050    0.0680
   165.0    0.2860    0.0950
   175.0    0.1560    0.1490
------------------------------------------
E =  450.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0520    0.0680
    15.0   -0.2630    0.0460
    25.0   -0.2300    0.0400
    35.0   -0.1610    0.0360
    45.0   -0.0070    0.0330
    55.0    0.0610    0.0310
    65.0    0.1390    0.0300
    75.0    0.2560    0.0310
    85.0    0.3370    0.0320
    95.0    0.4150    0.0340
   105.0    0.5030    0.0370
   115.0    0.6160    0.0420
   125.0    0.5840    0.0460
   135.0    0.4710    0.0540
   145.0    0.5020    0.0590
   155.0    0.2620    0.0690
   165.0    0.3680    0.0930
   175.0    0.2990    0.1610
------------------------------------------
E =  460.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0470    0.0690
    15.0   -0.2570    0.0460
    25.0   -0.2260    0.0400
    35.0   -0.0930    0.0370
    45.0   -0.0350    0.0330
    55.0   -0.0120    0.0320
    65.0    0.2440    0.0320
    75.0    0.2330    0.0310
    85.0    0.3110    0.0330
    95.0    0.4660    0.0350
   105.0    0.5510    0.0390
   115.0    0.4930    0.0430
   125.0    0.5250    0.0470
   135.0    0.6010    0.0550
   145.0    0.5030    0.0620
   155.0    0.3500    0.0720
   165.0    0.2930    0.0940
   175.0   -0.0930    0.1620
------------------------------------------
E =  470.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0270    0.0720
    15.0   -0.1650    0.0480
    25.0   -0.1570    0.0420
    35.0   -0.0680    0.0370
    45.0    0.0200    0.0350
    55.0    0.1330    0.0330
    65.0    0.2020    0.0320
    75.0    0.2850    0.0330
    85.0    0.3900    0.0330
    95.0    0.4970    0.0370
   105.0    0.6440    0.0410
   115.0    0.6220    0.0450
   125.0    0.5640    0.0500
   135.0    0.5140    0.0560
   145.0    0.4720    0.0630
   155.0    0.4090    0.0780
   165.0    0.3050    0.0960
   175.0    0.0810    0.1620
------------------------------------------
E =  480.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0000    0.0730
    15.0   -0.1290    0.0480
    25.0   -0.1640    0.0420
    35.0   -0.0670    0.0380
    45.0   -0.0040    0.0350
    55.0    0.1520    0.0330
    65.0    0.1980    0.0320
    75.0    0.3020    0.0330
    85.0    0.4110    0.0350
    95.0    0.5150    0.0370
   105.0    0.5610    0.0410
   115.0    0.6840    0.0460
   125.0    0.6880    0.0530
   135.0    0.6830    0.0590
   145.0    0.5350    0.0640
   155.0    0.3900    0.0740
   165.0    0.2330    0.0940
   175.0    0.1450    0.1610
------------------------------------------
E =  490.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1570    0.0750
    15.0   -0.1630    0.0490
    25.0   -0.2100    0.0420
    35.0    0.0250    0.0380
    45.0    0.1070    0.0360
    55.0    0.1420    0.0340
    65.0    0.2780    0.0330
    75.0    0.4080    0.0340
    85.0    0.4280    0.0350
    95.0    0.5150    0.0390
   105.0    0.6200    0.0420
   115.0    0.6040    0.0470
   125.0    0.6920    0.0540
   135.0    0.6260    0.0600
   145.0    0.5600    0.0680
   155.0    0.4250    0.0780
   165.0    0.1870    0.0990
   175.0    0.1740    0.1630
------------------------------------------
E =  500.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0220    0.0730
    15.0   -0.2200    0.0500
    25.0   -0.1480    0.0440
    35.0   -0.0850    0.0390
    45.0    0.1050    0.0360
    55.0    0.2220    0.0340
    65.0    0.2750    0.0340
    75.0    0.3850    0.0340
    85.0    0.4940    0.0370
    95.0    0.5760    0.0390
   105.0    0.7180    0.0440
   115.0    0.6870    0.0480
   125.0    0.6800    0.0540
   135.0    0.5830    0.0610
   145.0    0.5030    0.0660
   155.0    0.3600    0.0780
   165.0    0.3050    0.0990
   175.0    0.3230    0.1650
------------------------------------------
E =  510.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1050    0.0780
    15.0   -0.1520    0.0520
    25.0   -0.0990    0.0440
    35.0   -0.0400    0.0390
    45.0    0.1360    0.0360
    55.0    0.1840    0.0340
    65.0    0.2800    0.0340
    75.0    0.4280    0.0350
    85.0    0.4690    0.0360
    95.0    0.5840    0.0400
   105.0    0.6840    0.0460
   115.0    0.7190    0.0500
   125.0    0.7950    0.0580
   135.0    0.6380    0.0620
   145.0    0.6410    0.0690
   155.0    0.3880    0.0790
   165.0    0.3890    0.1000
   175.0    0.1900    0.1770
------------------------------------------
E =  520.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0450    0.0800
    15.0   -0.1550    0.0520
    25.0   -0.0630    0.0450
    35.0   -0.0300    0.0400
    45.0    0.1500    0.0360
    55.0    0.2150    0.0350
    65.0    0.3450    0.0340
    75.0    0.4370    0.0360
    85.0    0.4910    0.0370
    95.0    0.6540    0.0420
   105.0    0.7190    0.0460
   115.0    0.6780    0.0510
   125.0    0.7020    0.0570
   135.0    0.7230    0.0640
   145.0    0.4970    0.0700
   155.0    0.4870    0.0810
   165.0    0.2700    0.1010
   175.0   -0.0130    0.1580
------------------------------------------
E =  530.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1550    0.0640
    15.0   -0.1240    0.0430
    25.0   -0.0920    0.0380
    35.0    0.0080    0.0330
    45.0    0.1050    0.0300
    55.0    0.2080    0.0280
    65.0    0.3070    0.0280
    75.0    0.4380    0.0290
    85.0    0.5580    0.0310
    95.0    0.6460    0.0350
   105.0    0.7450    0.0380
   115.0    0.7800    0.0420
   125.0    0.7620    0.0470
   135.0    0.6870    0.0530
   145.0    0.6520    0.0590
   155.0    0.5320    0.0680
   165.0    0.3560    0.0880
   175.0    0.2490    0.1410
------------------------------------------
E =  540.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1660    0.0640
    15.0   -0.1040    0.0430
    25.0   -0.1000    0.0370
    35.0   -0.0050    0.0330
    45.0    0.1450    0.0310
    55.0    0.2620    0.0290
    65.0    0.3480    0.0290
    75.0    0.4730    0.0300
    85.0    0.5120    0.0310
    95.0    0.6970    0.0350
   105.0    0.8030    0.0400
   115.0    0.8560    0.0440
   125.0    0.8570    0.0500
   135.0    0.7450    0.0540
   145.0    0.5850    0.0580
   155.0    0.3650    0.0680
   165.0    0.1770    0.0850
   175.0    0.4280    0.1520
------------------------------------------
E =  550.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0000    0.0640
    15.0   -0.1830    0.0430
    25.0   -0.0920    0.0380
    35.0    0.0210    0.0330
    45.0    0.1260    0.0300
    55.0    0.2300    0.0290
    65.0    0.3830    0.0290
    75.0    0.4570    0.0300
    85.0    0.4910    0.0320
    95.0    0.6930    0.0350
   105.0    0.8310    0.0400
   115.0    0.8640    0.0450
   125.0    0.8060    0.0500
   135.0    0.6820    0.0540
   145.0    0.6680    0.0610
   155.0    0.4300    0.0690
   165.0    0.2770    0.0870
   175.0    0.1740    0.1520
------------------------------------------
E =  560.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0020    0.0680
    15.0   -0.1630    0.0440
    25.0   -0.0520    0.0370
    35.0   -0.0290    0.0330
    45.0    0.1600    0.0300
    55.0    0.2760    0.0290
    65.0    0.3610    0.0290
    75.0    0.4290    0.0300
    85.0    0.5780    0.0320
    95.0    0.6870    0.0350
   105.0    0.7440    0.0400
   115.0    0.8380    0.0450
   125.0    0.8400    0.0510
   135.0    0.7920    0.0560
   145.0    0.7180    0.0630
   155.0    0.4520    0.0720
   165.0    0.2480    0.0870
   175.0    0.1960    0.1560
------------------------------------------
E =  570.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0990    0.0680
    15.0   -0.0750    0.0450
    25.0   -0.0710    0.0380
    35.0    0.0170    0.0330
    45.0    0.1270    0.0300
    55.0    0.2170    0.0290
    65.0    0.3870    0.0300
    75.0    0.4490    0.0310
    85.0    0.5950    0.0330
    95.0    0.6880    0.0360
   105.0    0.8190    0.0410
   115.0    0.8920    0.0460
   125.0    0.8690    0.0510
   135.0    0.8120    0.0570
   145.0    0.6040    0.0620
   155.0    0.6160    0.0730
   165.0    0.3840    0.0940
   175.0    0.3230    0.1580
------------------------------------------
E =  580.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0760    0.0670
    15.0   -0.1730    0.0440
    25.0   -0.0660    0.0380
    35.0    0.0570    0.0340
    45.0    0.1320    0.0310
    55.0    0.2660    0.0290
    65.0    0.3810    0.0290
    75.0    0.5160    0.0310
    85.0    0.6570    0.0340
    95.0    0.6500    0.0370
   105.0    0.7970    0.0410
   115.0    0.8880    0.0470
   125.0    0.8570    0.0520
   135.0    0.8640    0.0580
   145.0    0.7580    0.0650
   155.0    0.4940    0.0730
   165.0    0.2340    0.0900
   175.0    0.0810    0.1510
------------------------------------------
E =  590.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0970    0.0660
    15.0   -0.1270    0.0450
    25.0   -0.1280    0.0380
    35.0    0.0190    0.0340
    45.0    0.1110    0.0310
    55.0    0.2740    0.0300
    65.0    0.3590    0.0300
    75.0    0.4800    0.0310
    85.0    0.5860    0.0330
    95.0    0.7060    0.0380
   105.0    0.7800    0.0420
   115.0    0.8410    0.0480
   125.0    0.9620    0.0540
   135.0    0.9540    0.0600
   145.0    0.8010    0.0660
   155.0    0.4580    0.0750
   165.0    0.3170    0.0920
   175.0    0.1790    0.1660
------------------------------------------
E =  600.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0290    0.0660
    15.0   -0.1000    0.0450
    25.0    0.0340    0.0380
    35.0    0.0670    0.0340
    45.0    0.1430    0.0310
    55.0    0.2370    0.0300
    65.0    0.3570    0.0300
    75.0    0.4630    0.0310
    85.0    0.6100    0.0340
    95.0    0.6880    0.0370
   105.0    0.7990    0.0420
   115.0    0.9120    0.0480
   125.0    0.9020    0.0530
   135.0    0.9070    0.0610
   145.0    0.7280    0.0680
   155.0    0.5220    0.0770
   165.0    0.4570    0.0980
