E =  160.000 MeV, Wght = 1.00, Syst = 0.05
E =  250.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    5.872000    0.256000
 15.000    5.619000    0.145000
 25.000    5.621000    0.114000
 35.000    6.455000    0.105000
 45.000    8.321000    0.107000
 55.000   10.216000    0.110000
 65.000   11.671000    0.112000
 75.000   13.384000    0.116000
 85.000   14.626000    0.120000
 95.000   15.806000    0.124000
105.000   15.733000    0.126000
115.000   16.287000    0.132000
125.000   16.118000    0.138000
135.000   16.034000    0.149000
145.000   15.229000    0.161000
155.000   14.939000    0.186000
165.000   15.215000    0.239000
175.000   14.953000    0.409000
------------------------------------------
E =  260.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    5.329000    0.249000
 15.000    5.407000    0.146000
 25.000    5.404000    0.114000
 35.000    6.945000    0.111000
 45.000    8.969000    0.113000
 55.000   11.132000    0.117000
 65.000   13.151000    0.121000
 75.000   15.267000    0.127000
 85.000   16.400000    0.129000
 95.000   17.727000    0.134000
105.000   17.694000    0.136000
115.000   18.129000    0.142000
125.000   17.867000    0.149000
135.000   17.705000    0.159000
145.000   16.894000    0.173000
155.000   16.113000    0.197000
165.000   16.049000    0.251000
175.000   15.976000    0.431000
------------------------------------------
E =  270.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    5.271000    0.252000
 15.000    5.443000    0.149000
 25.000    5.744000    0.120000
 35.000    7.520000    0.117000
 45.000    9.728000    0.120000
 55.000   12.572000    0.127000
 65.000   14.691000    0.131000
 75.000   17.016000    0.136000
 85.000   18.170000    0.138000
 95.000   19.435000    0.143000
105.000   19.676000    0.146000
115.000   20.158000    0.153000
125.000   19.574000    0.158000
135.000   18.898000    0.168000
145.000   18.844000    0.186000
155.000   18.137000    0.212000
165.000   17.628000    0.268000
175.000   17.406000    0.458000
------------------------------------------
E =  280.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    5.640000    0.266000
 15.000    5.453000    0.152000
 25.000    6.302000    0.128000
 35.000    8.292000    0.126000
 45.000   10.925000    0.130000
 55.000   13.985000    0.137000
 65.000   16.443000    0.141000
 75.000   18.713000    0.145000
 85.000   20.431000    0.150000
 95.000   21.476000    0.153000
105.000   22.161000    0.158000
115.000   21.967000    0.163000
125.000   21.441000    0.169000
135.000   20.867000    0.180000
145.000   20.139000    0.196000
155.000   19.092000    0.222000
165.000   18.457000    0.279000
175.000   18.187000    0.477000
------------------------------------------
E =  290.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    6.284000    0.286000
 15.000    6.370000    0.167000
 25.000    7.256000    0.139000
 35.000    9.444000    0.136000
 45.000   12.209000    0.140000
 55.000   15.618000    0.147000
 65.000   17.963000    0.150000
 75.000   20.546000    0.155000
 85.000   22.038000    0.158000
 95.000   23.146000    0.162000
105.000   23.534000    0.166000
115.000   23.286000    0.171000
125.000   22.969000    0.178000
135.000   21.958000    0.187000
145.000   21.266000    0.205000
155.000   19.916000    0.231000
165.000   19.390000    0.291000
175.000   19.034000    0.497000
------------------------------------------
E =  300.000 MeV, Wght = 1.00, Syst = 0.05
  5.000    8.128000    0.331000
 15.000    7.776000    0.188000
 25.000    8.367000    0.152000
 35.000   10.856000    0.149000
 45.000   13.708000    0.151000
 55.000   16.424000    0.153000
 65.000   19.390000    0.158000
 75.000   21.747000    0.162000
 85.000   23.326000    0.166000
 95.000   24.336000    0.169000
105.000   24.430000    0.172000
115.000   24.177000    0.177000
125.000   23.661000    0.184000
135.000   21.982000    0.191000
145.000   20.948000    0.207000
155.000   20.167000    0.237000
165.000   19.308000    0.296000
175.000   18.610000    0.500000
------------------------------------------
E =  310.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   10.269000    0.378000
 15.000    9.127000    0.207000
 25.000   10.177000    0.171000
 35.000   11.863000    0.158000
 45.000   14.878000    0.160000
 55.000   17.297000    0.160000
 65.000   19.906000    0.163000
 75.000   21.889000    0.166000
 85.000   23.578000    0.169000
 95.000   24.382000    0.172000
105.000   24.366000    0.175000
115.000   24.103000    0.179000
125.000   22.997000    0.184000
135.000   21.732000    0.193000
145.000   20.566000    0.208000
155.000   18.949000    0.233000
165.000   18.122000    0.291000
175.000   17.416000    0.492000
------------------------------------------
E =  320.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   11.915000    0.414000
 15.000   10.994000    0.231000
 25.000   11.261000    0.183000
 35.000   12.948000    0.168000
 45.000   15.058000    0.164000
 55.000   17.689000    0.165000
 65.000   19.922000    0.166000
 75.000   22.120000    0.170000
 85.000   22.818000    0.170000
 95.000   23.194000    0.171000
105.000   23.138000    0.173000
115.000   22.589000    0.177000
125.000   21.400000    0.181000
135.000   19.982000    0.188000
145.000   18.830000    0.203000
155.000   17.861000    0.230000
165.000   16.739000    0.285000
175.000   16.108000    0.482000
------------------------------------------
E =  330.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   13.991000    0.455000
 15.000   12.130000    0.246000
 25.000   12.088000    0.192000
 35.000   13.217000    0.172000
 45.000   15.376000    0.168000
 55.000   17.154000    0.164000
 65.000   18.963000    0.164000
 75.000   20.388000    0.165000
 85.000   21.395000    0.166000
 95.000   22.027000    0.169000
105.000   21.197000    0.168000
115.000   20.358000    0.170000
125.000   19.488000    0.175000
135.000   18.246000    0.182000
145.000   17.349000    0.198000
155.000   15.825000    0.220000
165.000   14.672000    0.270000
175.000   14.553000    0.464000
------------------------------------------
E =  340.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   16.899000    0.507000
 15.000   14.080000    0.269000
 25.000   13.178000    0.203000
 35.000   13.757000    0.178000
 45.000   15.062000    0.168000
 55.000   16.366000    0.163000
 65.000   18.006000    0.162000
 75.000   18.701000    0.160000
 85.000   19.795000    0.162000
 95.000   19.177000    0.160000
105.000   18.669000    0.160000
115.000   17.854000    0.162000
125.000   17.235000    0.167000
135.000   16.046000    0.173000
145.000   14.602000    0.184000
155.000   13.717000    0.207000
165.000   12.646000    0.255000
175.000   11.925000    0.426000
------------------------------------------
E =  350.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   17.749000    0.527000
 15.000   15.698000    0.288000
 25.000   13.239000    0.207000
 35.000   13.575000    0.180000
 45.000   14.375000    0.166000
 55.000   15.752000    0.162000
 65.000   16.588000    0.158000
 75.000   17.305000    0.156000
 85.000   17.419000    0.154000
 95.000   17.202000    0.153000
105.000   16.839000    0.154000
115.000   15.721000    0.154000
125.000   14.734000    0.157000
135.000   13.429000    0.161000
145.000   12.509000    0.172000
155.000   11.517000    0.193000
165.000   11.217000    0.243000
175.000   10.712000    0.409000
------------------------------------------
E =  360.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.334000    0.543000
 15.000   15.451000    0.289000
 25.000   13.930000    0.215000
 35.000   13.407000    0.181000
 45.000   14.203000    0.168000
 55.000   15.145000    0.161000
 65.000   15.132000    0.153000
 75.000   15.526000    0.150000
 85.000   15.464000    0.148000
 95.000   15.532000    0.148000
105.000   14.797000    0.147000
115.000   13.850000    0.146000
125.000   12.664000    0.147000
135.000   11.892000    0.154000
145.000   10.484000    0.160000
155.000    9.774000    0.180000
165.000    9.423000    0.226000
175.000    8.202000    0.363000
------------------------------------------
E =  370.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.548000    0.554000
 15.000   16.083000    0.299000
 25.000   13.542000    0.215000
 35.000   13.123000    0.182000
 45.000   13.497000    0.166000
 55.000   13.834000    0.156000
 65.000   14.184000    0.150000
 75.000   14.299000    0.146000
 85.000   13.980000    0.142000
 95.000   13.640000    0.140000
105.000   12.889000    0.139000
115.000   11.766000    0.137000
125.000   11.313000    0.141000
135.000   10.266000    0.145000
145.000    9.347000    0.153000
155.000    8.694000    0.172000
165.000    7.671000    0.207000
175.000    8.150000    0.367000
------------------------------------------
E =  380.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   19.596000    0.576000
 15.000   16.477000    0.307000
 25.000   13.570000    0.218000
 35.000   12.657000    0.180000
 45.000   13.225000    0.166000
 55.000   13.249000    0.155000
 65.000   13.351000    0.147000
 75.000   13.051000    0.141000
 85.000   12.701000    0.137000
 95.000   11.992000    0.133000
105.000   11.359000    0.132000
115.000   10.607000    0.131000
125.000    9.630000    0.132000
135.000    8.852000    0.136000
145.000    7.999000    0.143000
155.000    7.541000    0.162000
165.000    6.759000    0.196000
175.000    6.741000    0.338000
------------------------------------------
E =  390.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   19.234000    0.579000
 15.000   16.216000    0.309000
 25.000   13.023000    0.217000
 35.000   11.990000    0.178000
 45.000   12.598000    0.165000
 55.000   12.927000    0.155000
 65.000   12.494000    0.145000
 75.000   12.241000    0.139000
 85.000   11.694000    0.134000
 95.000   11.087000    0.130000
105.000   10.147000    0.126000
115.000    9.481000    0.126000
125.000    8.457000    0.125000
135.000    7.794000    0.129000
145.000    7.219000    0.138000
155.000    6.648000    0.155000
165.000    6.118000    0.190000
175.000    5.568000    0.312000
------------------------------------------
E =  400.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   19.555000    0.591000
 15.000   15.840000    0.309000
 25.000   13.030000    0.219000
 35.000   12.246000    0.182000
 45.000   12.060000    0.163000
 55.000   11.893000    0.150000
 65.000   11.733000    0.142000
 75.000   11.225000    0.134000
 85.000   10.770000    0.130000
 95.000   10.315000    0.127000
105.000    9.401000    0.123000
115.000    8.367000    0.120000
125.000    7.642000    0.121000
135.000    6.905000    0.123000
145.000    6.480000    0.133000
155.000    5.808000    0.146000
165.000    5.515000    0.182000
175.000    5.393000    0.310000
------------------------------------------
E =  410.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   19.793000    0.599000
 15.000   15.994000    0.313000
 25.000   12.942000    0.220000
 35.000   11.799000    0.180000
 45.000   11.686000    0.162000
 55.000   11.757000    0.151000
 65.000   11.283000    0.140000
 75.000   10.580000    0.132000
 85.000    9.979000    0.126000
 95.000    9.290000    0.121000
105.000    8.465000    0.118000
115.000    7.520000    0.115000
125.000    6.779000    0.114000
135.000    6.351000    0.119000
145.000    5.679000    0.125000
155.000    5.388000    0.142000
165.000    5.230000    0.179000
175.000    4.953000    0.300000
------------------------------------------
E =  420.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.395000    0.586000
 15.000   15.675000    0.314000
 25.000   13.147000    0.225000
 35.000   11.380000    0.180000
 45.000   11.671000    0.164000
 55.000   10.677000    0.146000
 65.000   10.716000    0.139000
 75.000   10.281000    0.132000
 85.000    9.252000    0.123000
 95.000    8.698000    0.119000
105.000    7.985000    0.116000
115.000    7.220000    0.114000
125.000    6.172000    0.111000
135.000    5.708000    0.115000
145.000    5.264000    0.122000
155.000    5.035000    0.139000
165.000    4.652000    0.171000
175.000    4.748000    0.298000
------------------------------------------
E =  430.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.672000    0.600000
 15.000   15.290000    0.315000
 25.000   12.332000    0.221000
 35.000   11.328000    0.182000
 45.000   11.132000    0.163000
 55.000   10.730000    0.148000
 65.000   10.382000    0.139000
 75.000    9.774000    0.130000
 85.000    8.799000    0.122000
 95.000    8.149000    0.117000
105.000    7.350000    0.113000
115.000    6.565000    0.110000
125.000    5.902000    0.110000
135.000    5.321000    0.112000
145.000    4.772000    0.118000
155.000    4.666000    0.136000
165.000    4.449000    0.170000
175.000    4.880000    0.307000
------------------------------------------
E =  440.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   19.236000    0.615000
 15.000   15.176000    0.317000
 25.000   12.055000    0.221000
 35.000   10.998000    0.181000
 45.000   10.935000    0.163000
 55.000   10.696000    0.150000
 65.000    9.758000    0.136000
 75.000    9.279000    0.128000
 85.000    8.652000    0.122000
 95.000    7.853000    0.116000
105.000    6.861000    0.110000
115.000    6.161000    0.108000
125.000    5.520000    0.108000
135.000    4.960000    0.110000
145.000    4.506000    0.116000
155.000    4.182000    0.130000
165.000    4.329000    0.169000
175.000    4.194000    0.287000
------------------------------------------
E =  450.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   19.953000    0.635000
 15.000   15.213000    0.322000
 25.000   11.915000    0.223000
 35.000   11.001000    0.184000
 45.000   10.552000    0.162000
 55.000   10.561000    0.151000
 65.000    9.835000    0.138000
 75.000    8.894000    0.127000
 85.000    7.968000    0.119000
 95.000    7.062000    0.112000
105.000    6.398000    0.108000
115.000    5.844000    0.107000
125.000    5.157000    0.105000
135.000    4.705000    0.108000
145.000    4.468000    0.117000
155.000    4.002000    0.129000
165.000    4.223000    0.169000
175.000    3.999000    0.284000
------------------------------------------
E =  460.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   19.838000    0.637000
 15.000   14.764000    0.319000
 25.000   11.629000    0.221000
 35.000   10.685000    0.182000
 45.000   10.216000    0.160000
 55.000    9.877000    0.147000
 65.000    9.446000    0.136000
 75.000    8.723000    0.127000
 85.000    7.899000    0.119000
 95.000    7.182000    0.113000
105.000    6.231000    0.107000
115.000    5.456000    0.104000
125.000    4.956000    0.104000
135.000    4.447000    0.106000
145.000    4.331000    0.116000
155.000    3.885000    0.128000
165.000    3.935000    0.165000
175.000    3.963000    0.285000
------------------------------------------
E =  470.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.495000    0.626000
 15.000   14.004000    0.316000
 25.000   11.390000    0.223000
 35.000   10.768000    0.186000
 45.000   10.158000    0.163000
 55.000    9.936000    0.150000
 65.000    9.639000    0.140000
 75.000    8.593000    0.128000
 85.000    7.594000    0.119000
 95.000    6.713000    0.112000
105.000    5.901000    0.106000
115.000    5.214000    0.103000
125.000    4.718000    0.103000
135.000    4.296000    0.106000
145.000    4.001000    0.113000
155.000    3.884000    0.130000
165.000    3.817000    0.165000
175.000    3.898000    0.287000
------------------------------------------
E =  480.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.745000    0.635000
 15.000   13.588000    0.314000
 25.000   11.145000    0.222000
 35.000   10.655000    0.187000
 45.000   10.074000    0.163000
 55.000   10.080000    0.152000
 65.000    9.501000    0.140000
 75.000    8.383000    0.128000
 85.000    7.412000    0.118000
 95.000    6.650000    0.112000
105.000    5.709000    0.105000
115.000    5.117000    0.103000
125.000    4.305000    0.099000
135.000    4.123000    0.105000
145.000    3.952000    0.114000
155.000    3.609000    0.126000
165.000    3.265000    0.154000
175.000    3.912000    0.290000
------------------------------------------
E =  490.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.736000    0.639000
 15.000   14.099000    0.321000
 25.000   11.219000    0.224000
 35.000   10.548000    0.187000
 45.000   10.114000    0.165000
 55.000    9.419000    0.148000
 65.000    9.080000    0.138000
 75.000    8.500000    0.129000
 85.000    7.103000    0.116000
 95.000    6.226000    0.109000
105.000    5.411000    0.103000
115.000    4.874000    0.101000
125.000    4.337000    0.100000
135.000    3.838000    0.101000
145.000    3.753000    0.111000
155.000    3.702000    0.129000
165.000    3.686000    0.164000
175.000    3.786000    0.287000
------------------------------------------
E =  500.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.544000    0.646000
 15.000   14.369000    0.330000
 25.000   11.218000    0.228000
 35.000   10.509000    0.190000
 45.000   10.141000    0.168000
 55.000    9.770000    0.153000
 65.000    9.213000    0.141000
 75.000    7.966000    0.127000
 85.000    7.202000    0.119000
 95.000    6.056000    0.109000
105.000    5.290000    0.104000
115.000    4.517000    0.099000
125.000    4.128000    0.099000
135.000    3.864000    0.104000
145.000    3.430000    0.108000
155.000    3.434000    0.126000
165.000    3.312000    0.158000
175.000    3.556000    0.283000
------------------------------------------
E =  510.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.547000    0.652000
 15.000   14.149000    0.330000
 25.000   11.040000    0.228000
 35.000   10.417000    0.190000
 45.000    9.974000    0.168000
 55.000    9.776000    0.154000
 65.000    8.909000    0.140000
 75.000    7.878000    0.128000
 85.000    7.029000    0.119000
 95.000    5.980000    0.109000
105.000    5.149000    0.103000
115.000    4.472000    0.099000
125.000    4.112000    0.100000
135.000    3.706000    0.102000
145.000    3.354000    0.108000
155.000    3.324000    0.125000
165.000    3.130000    0.155000
175.000    3.595000    0.287000
------------------------------------------
E =  520.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   17.401000    0.638000
 15.000   14.646000    0.339000
 25.000   11.137000    0.232000
 35.000   10.751000    0.195000
 45.000    9.912000    0.169000
 55.000    9.444000    0.153000
 65.000    8.895000    0.141000
 75.000    7.903000    0.129000
 85.000    6.670000    0.117000
 95.000    5.732000    0.108000
105.000    4.972000    0.102000
115.000    4.322000    0.099000
125.000    3.872000    0.098000
135.000    3.371000    0.099000
145.000    3.386000    0.110000
155.000    3.276000    0.126000
165.000    3.697000    0.171000
175.000    3.270000    0.276000
------------------------------------------
E =  530.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   17.689000    0.648000
 15.000   13.598000    0.330000
 25.000   11.130000    0.233000
 35.000   10.449000    0.194000
 45.000    9.978000    0.171000
 55.000    9.461000    0.154000
 65.000    8.827000    0.142000
 75.000    7.662000    0.128000
 85.000    6.827000    0.119000
 95.000    5.852000    0.110000
105.000    4.959000    0.103000
115.000    4.218000    0.098000
125.000    3.704000    0.097000
135.000    3.437000    0.100000
145.000    3.430000    0.111000
155.000    3.286000    0.127000
165.000    2.978000    0.154000
175.000    3.130000    0.272000
------------------------------------------
E =  540.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.101000    0.666000
 15.000   13.709000    0.336000
 25.000   11.341000    0.239000
 35.000   10.727000    0.200000
 45.000   10.353000    0.177000
 55.000    9.575000    0.158000
 65.000    8.817000    0.144000
 75.000    7.890000    0.132000
 85.000    6.778000    0.121000
 95.000    5.688000    0.110000
105.000    4.743000    0.102000
115.000    4.176000    0.099000
125.000    3.529000    0.096000
135.000    3.309000    0.100000
145.000    3.007000    0.106000
155.000    2.819000    0.119000
165.000    3.019000    0.158000
175.000    2.547000    0.250000
------------------------------------------
E =  550.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.533000    0.675000
 15.000   13.409000    0.333000
 25.000   11.532000    0.242000
 35.000   10.615000    0.199000
 45.000   10.428000    0.178000
 55.000    9.579000    0.158000
 65.000    9.046000    0.146000
 75.000    7.829000    0.132000
 85.000    6.576000    0.119000
 95.000    5.679000    0.111000
105.000    4.464000    0.100000
115.000    3.763000    0.094000
125.000    3.525000    0.096000
135.000    3.233000    0.099000
145.000    2.928000    0.105000
155.000    2.991000    0.123000
165.000    2.922000    0.156000
175.000    2.753000    0.260000
------------------------------------------
E =  560.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   19.626000    0.703000
 15.000   13.464000    0.338000
 25.000   11.150000    0.241000
 35.000   10.639000    0.202000
 45.000   10.403000    0.180000
 55.000    9.782000    0.162000
 65.000    8.853000    0.146000
 75.000    7.916000    0.134000
 85.000    6.738000    0.122000
 95.000    5.458000    0.110000
105.000    4.540000    0.102000
115.000    3.772000    0.096000
125.000    3.123000    0.091000
135.000    2.972000    0.096000
145.000    2.936000    0.106000
155.000    2.972000    0.124000
165.000    2.817000    0.155000
175.000    3.049000    0.277000
------------------------------------------
E =  570.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.299000    0.680000
 15.000   13.924000    0.344000
 25.000   11.441000    0.244000
 35.000   10.581000    0.202000
 45.000   10.371000    0.180000
 55.000    9.907000    0.163000
 65.000    9.068000    0.148000
 75.000    7.485000    0.131000
 85.000    6.784000    0.122000
 95.000    5.504000    0.110000
105.000    4.406000    0.100000
115.000    3.527000    0.093000
125.000    3.337000    0.095000
135.000    3.069000    0.098000
145.000    2.750000    0.103000
155.000    2.809000    0.121000
165.000    2.826000    0.155000
175.000    2.932000    0.272000
------------------------------------------
E =  580.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.704000    0.695000
 15.000   13.822000    0.347000
 25.000   11.508000    0.247000
 35.000   11.102000    0.209000
 45.000   10.284000    0.181000
 55.000    9.561000    0.162000
 65.000    9.046000    0.150000
 75.000    7.926000    0.136000
 85.000    6.821000    0.124000
 95.000    5.404000    0.110000
105.000    4.416000    0.101000
115.000    3.493000    0.093000
125.000    3.247000    0.094000
135.000    2.919000    0.096000
145.000    2.881000    0.106000
155.000    2.671000    0.119000
165.000    2.676000    0.152000
175.000    2.580000    0.258000
------------------------------------------
E =  590.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.274000    0.693000
 15.000   13.652000    0.347000
 25.000   11.501000    0.250000
 35.000   10.808000    0.208000
 45.000   10.618000    0.185000
 55.000    9.920000    0.166000
 65.000    9.110000    0.152000
 75.000    8.081000    0.138000
 85.000    6.466000    0.122000
 95.000    5.529000    0.113000
105.000    4.345000    0.101000
115.000    3.596000    0.095000
125.000    3.168000    0.094000
135.000    2.909000    0.097000
145.000    2.920000    0.108000
155.000    2.659000    0.120000
165.000    2.706000    0.155000
175.000    2.311000    0.246000
------------------------------------------
E =  600.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   19.089000    0.713000
 15.000   12.659000    0.337000
 25.000   11.574000    0.252000
 35.000   11.007000    0.211000
 45.000   10.986000    0.190000
 55.000   10.195000    0.170000
 65.000    9.268000    0.154000
 75.000    7.818000    0.137000
 85.000    6.783000    0.126000
 95.000    5.654000    0.115000
105.000    4.453000    0.103000
115.000    3.682000    0.097000
125.000    3.129000    0.094000
135.000    2.754000    0.095000
145.000    2.726000    0.105000
155.000    2.540000    0.118000
165.000    2.532000    0.151000
175.000    2.479000    0.257000
------------------------------------------
E =  610.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   19.664000    0.728000
 15.000   13.489000    0.350000
 25.000   11.365000    0.251000
 35.000   10.648000    0.209000
 45.000   10.772000    0.189000
 55.000   10.335000    0.172000
 65.000    9.463000    0.157000
 75.000    8.027000    0.140000
 85.000    6.950000    0.128000
 95.000    5.553000    0.114000
105.000    4.617000    0.106000
115.000    3.637000    0.097000
125.000    3.200000    0.096000
135.000    2.733000    0.095000
145.000    2.652000    0.104000
155.000    2.442000    0.117000
165.000    2.643000    0.155000
175.000    2.616000    0.266000
------------------------------------------
E =  620.000 MeV, Wght = 1.00, Syst = 0.05
  5.000   18.910000    0.725000
 15.000   13.718000    0.358000
 25.000   11.676000    0.259000
 35.000   11.561000    0.221000
 45.000   10.768000    0.192000
 55.000   10.234000    0.174000
 65.000    9.616000    0.160000
 75.000    8.128000    0.143000
 85.000    6.793000    0.128000
 95.000    5.916000    0.120000
105.000    4.638000    0.108000
115.000    3.693000    0.099000
