E =  160.000 MeV, Wght = 1.00, Syst = 0.05
   175.0    0.1910    0.0310
------------------------------------------
E =  260.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2230    0.0580
    15.0    0.5520    0.0340
    25.0    0.7160    0.0250
    35.0    0.6820    0.0190
    45.0    0.6060    0.0150
    55.0    0.5820    0.0120
    65.0    0.5940    0.0110
    75.0    0.6520    0.0100
    85.0    0.7320    0.0090
    95.0    0.8140    0.0090
   105.0    0.8900    0.0090
   115.0    0.9390    0.0100
   125.0    0.9630    0.0100
   135.0    0.9180    0.0110
   145.0    0.8480    0.0120
   155.0    0.6680    0.0140
   165.0    0.4340    0.0180
   175.0    0.1670    0.0300
------------------------------------------
E =  270.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3550    0.0610
    15.0    0.5010    0.0350
    25.0    0.5400    0.0250
    35.0    0.4750    0.0180
    45.0    0.4520    0.0140
    55.0    0.4460    0.0120
    65.0    0.4630    0.0100
    75.0    0.5330    0.0090
    85.0    0.6280    0.0090
    95.0    0.7450    0.0090
   105.0    0.8330    0.0090
   115.0    0.9100    0.0090
   125.0    0.9390    0.0100
   135.0    0.9200    0.0110
   145.0    0.8490    0.0120
   155.0    0.7060    0.0140
   165.0    0.4570    0.0170
   175.0    0.1960    0.0300
------------------------------------------
E =  280.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1880    0.0580
    15.0    0.2340    0.0320
    25.0    0.3070    0.0230
    35.0    0.2640    0.0170
    45.0    0.2470    0.0130
    55.0    0.2710    0.0110
    65.0    0.3430    0.0100
    75.0    0.4220    0.0090
    85.0    0.5410    0.0080
    95.0    0.6580    0.0080
   105.0    0.7720    0.0080
   115.0    0.8650    0.0090
   125.0    0.9090    0.0100
   135.0    0.9100    0.0100
   145.0    0.8370    0.0120
   155.0    0.7110    0.0140
   165.0    0.4860    0.0170
   175.0    0.2150    0.0290
------------------------------------------
E =  290.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0290    0.0540
    15.0    0.0970    0.0310
    25.0    0.0960    0.0210
    35.0    0.0490    0.0160
    45.0    0.0710    0.0120
    55.0    0.1100    0.0100
    65.0    0.2030    0.0090
    75.0    0.3230    0.0080
    85.0    0.4460    0.0080
    95.0    0.5820    0.0080
   105.0    0.7100    0.0080
   115.0    0.8090    0.0090
   125.0    0.8770    0.0090
   135.0    0.9080    0.0100
   145.0    0.8600    0.0120
   155.0    0.7080    0.0140
   165.0    0.4820    0.0170
   175.0    0.2820    0.0300
------------------------------------------
E =  300.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0530    0.0480
    15.0   -0.0230    0.0270
    25.0   -0.1270    0.0200
    35.0   -0.1420    0.0150
    45.0   -0.0990    0.0120
    55.0   -0.0110    0.0100
    65.0    0.0960    0.0090
    75.0    0.2200    0.0080
    85.0    0.3610    0.0080
    95.0    0.4940    0.0080
   105.0    0.6390    0.0080
   115.0    0.7570    0.0090
   125.0    0.8360    0.0090
   135.0    0.8670    0.0100
   145.0    0.8150    0.0120
   155.0    0.7160    0.0140
   165.0    0.4860    0.0180
   175.0    0.2390    0.0310
------------------------------------------
E =  310.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0560    0.0420
    15.0   -0.1820    0.0250
    25.0   -0.2830    0.0190
    35.0   -0.2900    0.0150
    45.0   -0.2150    0.0120
    55.0   -0.1050    0.0100
    65.0    0.0070    0.0090
    75.0    0.1370    0.0080
    85.0    0.2860    0.0080
    95.0    0.4090    0.0080
   105.0    0.5770    0.0080
   115.0    0.6890    0.0090
   125.0    0.7900    0.0100
   135.0    0.8240    0.0110
   145.0    0.8030    0.0120
   155.0    0.6700    0.0150
   165.0    0.4890    0.0190
   175.0    0.1820    0.0320
------------------------------------------
E =  320.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0020    0.0390
    15.0   -0.2360    0.0230
    25.0   -0.3430    0.0180
    35.0   -0.3260    0.0140
    45.0   -0.3000    0.0120
    55.0   -0.1880    0.0100
    65.0   -0.0630    0.0090
    75.0    0.0590    0.0090
    85.0    0.2030    0.0080
    95.0    0.3600    0.0080
   105.0    0.5030    0.0090
   115.0    0.6280    0.0090
   125.0    0.7270    0.0100
   135.0    0.7880    0.0110
   145.0    0.7580    0.0130
   155.0    0.6620    0.0160
   165.0    0.4580    0.0200
   175.0    0.1540    0.0340
------------------------------------------
E =  330.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1330    0.0370
    15.0   -0.2800    0.0220
    25.0   -0.3630    0.0180
    35.0   -0.3930    0.0140
    45.0   -0.3200    0.0120
    55.0   -0.2170    0.0110
    65.0   -0.0990    0.0090
    75.0    0.0440    0.0090
    85.0    0.1510    0.0090
    95.0    0.3030    0.0090
   105.0    0.4370    0.0090
   115.0    0.5510    0.0100
   125.0    0.6630    0.0110
   135.0    0.7280    0.0120
   145.0    0.7120    0.0140
   155.0    0.6390    0.0170
   165.0    0.4300    0.0220
   175.0    0.1830    0.0380
------------------------------------------
E =  340.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0890    0.0360
    15.0   -0.3010    0.0220
    25.0   -0.3520    0.0180
    35.0   -0.3920    0.0150
    45.0   -0.3340    0.0130
    55.0   -0.2290    0.0110
    65.0   -0.1320    0.0100
    75.0   -0.0110    0.0090
    85.0    0.1290    0.0090
    95.0    0.2800    0.0090
   105.0    0.3920    0.0100
   115.0    0.5160    0.0100
   125.0    0.6110    0.0120
   135.0    0.6650    0.0130
   145.0    0.6650    0.0150
   155.0    0.6070    0.0190
   165.0    0.4360    0.0240
   175.0    0.2020    0.0420
------------------------------------------
E =  350.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1050    0.0350
    15.0   -0.2650    0.0220
    25.0   -0.3220    0.0180
    35.0   -0.3720    0.0150
    45.0   -0.3420    0.0130
    55.0   -0.2430    0.0120
    65.0   -0.1130    0.0110
    75.0    0.0120    0.0100
    85.0    0.1380    0.0100
    95.0    0.2340    0.0100
   105.0    0.3670    0.0110
   115.0    0.4670    0.0110
   125.0    0.5350    0.0130
   135.0    0.6080    0.0140
   145.0    0.6190    0.0170
   155.0    0.5450    0.0200
   165.0    0.3830    0.0270
   175.0    0.2160    0.0470
------------------------------------------
E =  360.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1030    0.0360
    15.0   -0.2420    0.0220
    25.0   -0.3350    0.0180
    35.0   -0.3550    0.0160
    45.0   -0.2960    0.0140
    55.0   -0.2020    0.0120
    65.0   -0.1050    0.0110
    75.0   -0.0010    0.0110
    85.0    0.1430    0.0110
    95.0    0.2330    0.0110
   105.0    0.3300    0.0110
   115.0    0.4220    0.0120
   125.0    0.4990    0.0140
   135.0    0.5540    0.0160
   145.0    0.5540    0.0190
   155.0    0.4980    0.0230
   165.0    0.3380    0.0290
   175.0    0.1820    0.0510
------------------------------------------
E =  370.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0770    0.0360
    15.0   -0.2090    0.0220
    25.0   -0.2970    0.0190
    35.0   -0.3060    0.0160
    45.0   -0.2780    0.0140
    55.0   -0.2010    0.0130
    65.0   -0.0800    0.0120
    75.0    0.0370    0.0120
    85.0    0.1260    0.0110
    95.0    0.2140    0.0120
   105.0    0.3260    0.0120
   115.0    0.3900    0.0130
   125.0    0.4560    0.0150
   135.0    0.4930    0.0170
   145.0    0.5360    0.0200
   155.0    0.4440    0.0250
   165.0    0.2770    0.0320
   175.0    0.1440    0.0560
------------------------------------------
E =  380.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0670    0.0370
    15.0   -0.2000    0.0230
    25.0   -0.3100    0.0190
    35.0   -0.3160    0.0170
    45.0   -0.2140    0.0150
    55.0   -0.1330    0.0140
    65.0   -0.0370    0.0130
    75.0    0.0810    0.0120
    85.0    0.1290    0.0120
    95.0    0.2470    0.0130
   105.0    0.3000    0.0130
   115.0    0.3730    0.0150
   125.0    0.4160    0.0160
   135.0    0.4520    0.0190
   145.0    0.4500    0.0220
   155.0    0.3990    0.0260
   165.0    0.2770    0.0350
   175.0    0.0800    0.0610
------------------------------------------
E =  390.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0830    0.0370
    15.0   -0.1950    0.0230
    25.0   -0.2320    0.0200
    35.0   -0.2440    0.0170
    45.0   -0.1560    0.0150
    55.0   -0.0580    0.0140
    65.0    0.0100    0.0130
    75.0    0.0920    0.0130
    85.0    0.2000    0.0130
    95.0    0.2650    0.0140
   105.0    0.2630    0.0140
   115.0    0.3670    0.0160
   125.0    0.3970    0.0170
   135.0    0.3570    0.0200
   145.0    0.3870    0.0230
   155.0    0.3290    0.0280
   165.0    0.2440    0.0370
   175.0    0.0460    0.0660
------------------------------------------
E =  400.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0950    0.0380
    15.0   -0.1800    0.0240
    25.0   -0.2390    0.0210
    35.0   -0.2140    0.0180
    45.0   -0.1340    0.0160
    55.0   -0.0350    0.0150
    65.0    0.0510    0.0140
    75.0    0.1360    0.0140
    85.0    0.2000    0.0140
    95.0    0.2550    0.0140
   105.0    0.3070    0.0150
   115.0    0.3410    0.0170
   125.0    0.3860    0.0180
   135.0    0.3720    0.0210
   145.0    0.3980    0.0250
   155.0    0.3490    0.0300
   165.0    0.2700    0.0390
   175.0    0.1930    0.0690
------------------------------------------
E =  410.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0870    0.0390
    15.0   -0.1460    0.0250
    25.0   -0.1750    0.0210
    35.0   -0.1580    0.0190
    45.0   -0.1150    0.0170
    55.0   -0.0040    0.0150
    65.0    0.0770    0.0150
    75.0    0.1820    0.0140
    85.0    0.2840    0.0150
    95.0    0.3250    0.0150
   105.0    0.2860    0.0160
   115.0    0.3440    0.0180
   125.0    0.3280    0.0200
   135.0    0.3670    0.0220
   145.0    0.3560    0.0260
   155.0    0.3350    0.0320
   165.0    0.1920    0.0410
   175.0    0.1330    0.0710
------------------------------------------
E =  420.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0490    0.0230
    15.0   -0.1690    0.0150
    25.0   -0.1600    0.0120
    35.0   -0.1570    0.0110
    45.0   -0.0710    0.0100
    55.0    0.0410    0.0090
    65.0    0.1400    0.0090
    75.0    0.2220    0.0090
    85.0    0.2860    0.0090
    95.0    0.3090    0.0090
   105.0    0.3370    0.0100
   115.0    0.3370    0.0110
   125.0    0.3360    0.0120
   135.0    0.3280    0.0130
   145.0    0.3050    0.0160
   155.0    0.2750    0.0190
   165.0    0.1840    0.0250
   175.0    0.0920    0.0420
------------------------------------------
E =  430.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0750    0.0230
    15.0   -0.1590    0.0150
    25.0   -0.1740    0.0130
    35.0   -0.1280    0.0110
    45.0   -0.0140    0.0100
    55.0    0.0680    0.0090
    65.0    0.1820    0.0090
    75.0    0.2490    0.0090
    85.0    0.3330    0.0090
    95.0    0.3410    0.0100
   105.0    0.3590    0.0100
   115.0    0.3530    0.0110
   125.0    0.3330    0.0120
   135.0    0.3260    0.0140
   145.0    0.3230    0.0160
   155.0    0.2840    0.0190
   165.0    0.1710    0.0260
   175.0    0.0990    0.0440
------------------------------------------
E =  440.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0590    0.0240
    15.0   -0.1340    0.0150
    25.0   -0.1660    0.0130
    35.0   -0.1040    0.0110
    45.0    0.0020    0.0100
    55.0    0.1040    0.0100
    65.0    0.2240    0.0090
    75.0    0.3180    0.0090
    85.0    0.3650    0.0100
    95.0    0.3890    0.0100
   105.0    0.3780    0.0110
   115.0    0.3320    0.0120
   125.0    0.3380    0.0130
   135.0    0.3040    0.0150
   145.0    0.2820    0.0170
   155.0    0.2380    0.0210
   165.0    0.1640    0.0260
   175.0    0.0760    0.0450
------------------------------------------
E =  450.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0700    0.0240
    15.0   -0.1540    0.0160
    25.0   -0.1390    0.0130
    35.0   -0.0580    0.0120
    45.0    0.0300    0.0110
    55.0    0.1430    0.0100
    65.0    0.2480    0.0100
    75.0    0.3460    0.0090
    85.0    0.3930    0.0100
    95.0    0.4040    0.0100
   105.0    0.3960    0.0110
   115.0    0.3860    0.0120
   125.0    0.3550    0.0140
   135.0    0.3050    0.0150
   145.0    0.3250    0.0180
   155.0    0.1880    0.0210
   165.0    0.1370    0.0270
   175.0    0.0270    0.0480
------------------------------------------
E =  460.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0860    0.0240
    15.0   -0.1480    0.0160
    25.0   -0.1430    0.0140
    35.0   -0.0380    0.0120
    45.0    0.0550    0.0110
    55.0    0.1820    0.0100
    65.0    0.2990    0.0100
    75.0    0.3840    0.0100
    85.0    0.4340    0.0100
    95.0    0.4590    0.0110
   105.0    0.4170    0.0120
   115.0    0.3790    0.0130
   125.0    0.3420    0.0140
   135.0    0.3190    0.0160
   145.0    0.3170    0.0180
   155.0    0.2060    0.0220
   165.0    0.1350    0.0280
   175.0    0.0780    0.0490
------------------------------------------
E =  470.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1080    0.0250
    15.0   -0.1560    0.0170
    25.0   -0.1060    0.0140
    35.0   -0.0050    0.0120
    45.0    0.1030    0.0110
    55.0    0.2040    0.0100
    65.0    0.3180    0.0100
    75.0    0.4130    0.0100
    85.0    0.4680    0.0110
    95.0    0.4620    0.0110
   105.0    0.4640    0.0120
   115.0    0.4380    0.0130
   125.0    0.3640    0.0150
   135.0    0.3130    0.0170
   145.0    0.2630    0.0190
   155.0    0.2110    0.0220
   165.0    0.1160    0.0290
   175.0    0.0570    0.0490
------------------------------------------
E =  480.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0300    0.0260
    15.0   -0.1300    0.0170
    25.0   -0.0970    0.0150
    35.0    0.0070    0.0130
    45.0    0.1170    0.0110
    55.0    0.2300    0.0110
    65.0    0.3390    0.0100
    75.0    0.4310    0.0100
    85.0    0.4760    0.0110
    95.0    0.5090    0.0120
   105.0    0.4890    0.0130
   115.0    0.4410    0.0140
   125.0    0.3760    0.0150
   135.0    0.3450    0.0170
   145.0    0.2710    0.0200
   155.0    0.2180    0.0230
   165.0    0.1250    0.0300
   175.0   -0.0260    0.0510
------------------------------------------
E =  490.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0950    0.0260
    15.0   -0.1140    0.0170
    25.0   -0.0830    0.0150
    35.0    0.0300    0.0130
    45.0    0.1200    0.0120
    55.0    0.2620    0.0110
    65.0    0.3650    0.0110
    75.0    0.4720    0.0110
    85.0    0.5110    0.0110
    95.0    0.5450    0.0120
   105.0    0.5450    0.0130
   115.0    0.4780    0.0150
   125.0    0.3960    0.0160
   135.0    0.3550    0.0180
   145.0    0.2950    0.0200
   155.0    0.2070    0.0230
   165.0    0.1190    0.0300
   175.0    0.0010    0.0510
------------------------------------------
E =  500.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0440    0.0260
    15.0   -0.1470    0.0180
    25.0   -0.0790    0.0150
    35.0    0.0220    0.0130
    45.0    0.1300    0.0120
    55.0    0.2600    0.0110
    65.0    0.3840    0.0110
    75.0    0.4980    0.0110
    85.0    0.5710    0.0110
    95.0    0.5520    0.0120
   105.0    0.5520    0.0140
   115.0    0.4820    0.0150
   125.0    0.4400    0.0170
   135.0    0.3720    0.0180
   145.0    0.2980    0.0210
   155.0    0.2340    0.0240
   165.0    0.1070    0.0310
   175.0    0.0320    0.0530
------------------------------------------
E =  510.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0350    0.0270
    15.0   -0.1160    0.0180
    25.0   -0.0700    0.0150
    35.0    0.0310    0.0130
    45.0    0.1590    0.0120
    55.0    0.3000    0.0110
    65.0    0.3970    0.0110
    75.0    0.5300    0.0110
    85.0    0.5860    0.0120
    95.0    0.6340    0.0130
   105.0    0.5830    0.0140
   115.0    0.5240    0.0160
   125.0    0.4590    0.0170
   135.0    0.4000    0.0190
   145.0    0.3050    0.0210
   155.0    0.2540    0.0250
   165.0    0.2250    0.0320
   175.0   -0.0280    0.0530
------------------------------------------
E =  520.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0970    0.0270
    15.0   -0.1230    0.0180
    25.0   -0.0910    0.0160
    35.0    0.0520    0.0140
    45.0    0.1810    0.0120
    55.0    0.2870    0.0110
    65.0    0.4150    0.0110
    75.0    0.5190    0.0110
    85.0    0.5740    0.0120
    95.0    0.6420    0.0130
   105.0    0.6070    0.0150
   115.0    0.5370    0.0160
   125.0    0.4940    0.0180
   135.0    0.4170    0.0190
   145.0    0.3280    0.0220
   155.0    0.2470    0.0250
   165.0    0.1280    0.0320
   175.0    0.1100    0.0540
------------------------------------------
E =  530.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1150    0.0230
    15.0   -0.1330    0.0150
    25.0   -0.0640    0.0130
    35.0    0.0490    0.0110
    45.0    0.1570    0.0100
    55.0    0.2880    0.0090
    65.0    0.4330    0.0090
    75.0    0.5470    0.0090
    85.0    0.6290    0.0100
    95.0    0.6390    0.0110
   105.0    0.6400    0.0120
   115.0    0.6140    0.0140
   125.0    0.5270    0.0150
   135.0    0.4500    0.0160
   145.0    0.3700    0.0180
   155.0    0.2980    0.0210
   165.0    0.1540    0.0260
   175.0    0.1360    0.0450
------------------------------------------
E =  540.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0740    0.0230
    15.0   -0.1330    0.0150
    25.0   -0.0750    0.0130
    35.0    0.0500    0.0110
    45.0    0.1640    0.0100
    55.0    0.3130    0.0100
    65.0    0.4480    0.0090
    75.0    0.5480    0.0100
    85.0    0.6340    0.0100
    95.0    0.6820    0.0110
   105.0    0.6670    0.0130
   115.0    0.6220    0.0140
   125.0    0.5560    0.0150
   135.0    0.4710    0.0170
   145.0    0.4070    0.0190
   155.0    0.2870    0.0220
   165.0    0.1570    0.0270
   175.0    0.1360    0.0460
------------------------------------------
E =  550.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0890    0.0230
    15.0   -0.1050    0.0160
    25.0   -0.0660    0.0130
    35.0    0.0550    0.0110
    45.0    0.1720    0.0100
    55.0    0.3170    0.0100
    65.0    0.4480    0.0090
    75.0    0.5450    0.0100
    85.0    0.6470    0.0100
    95.0    0.6970    0.0120
   105.0    0.6940    0.0130
   115.0    0.6500    0.0140
   125.0    0.5640    0.0160
   135.0    0.5150    0.0170
   145.0    0.4010    0.0190
   155.0    0.3100    0.0220
   165.0    0.1570    0.0280
   175.0    0.0780    0.0460
------------------------------------------
E =  560.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1310    0.0240
    15.0   -0.0990    0.0160
    25.0   -0.0710    0.0130
    35.0    0.0570    0.0110
    45.0    0.1890    0.0100
    55.0    0.3160    0.0100
    65.0    0.4390    0.0090
    75.0    0.5580    0.0100
    85.0    0.6570    0.0110
    95.0    0.7100    0.0120
   105.0    0.7350    0.0130
   115.0    0.6950    0.0150
   125.0    0.6360    0.0160
   135.0    0.5620    0.0180
   145.0    0.4510    0.0200
   155.0    0.3370    0.0220
   165.0    0.1970    0.0280
   175.0    0.1060    0.0470
------------------------------------------
E =  570.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0200    0.0240
    15.0   -0.1470    0.0160
    25.0   -0.0820    0.0130
    35.0    0.0270    0.0110
    45.0    0.1530    0.0100
    55.0    0.3150    0.0100
    65.0    0.4310    0.0100
    75.0    0.5710    0.0100
    85.0    0.6730    0.0110
    95.0    0.7220    0.0120
   105.0    0.7600    0.0130
   115.0    0.7120    0.0150
   125.0    0.7010    0.0170
   135.0    0.6060    0.0180
   145.0    0.4840    0.0200
   155.0    0.3710    0.0230
   165.0    0.2250    0.0290
   175.0    0.1040    0.0470
------------------------------------------
E =  580.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0900    0.0240
    15.0   -0.1440    0.0160
    25.0   -0.0600    0.0130
    35.0    0.0320    0.0120
    45.0    0.1410    0.0100
    55.0    0.2860    0.0100
    65.0    0.4370    0.0090
    75.0    0.5690    0.0100
    85.0    0.6530    0.0110
    95.0    0.7400    0.0120
   105.0    0.7680    0.0130
   115.0    0.7390    0.0150
   125.0    0.7120    0.0170
   135.0    0.6420    0.0190
   145.0    0.5220    0.0200
   155.0    0.3650    0.0230
   165.0    0.2520    0.0290
   175.0    0.1400    0.0480
------------------------------------------
E =  590.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0940    0.0240
    15.0   -0.1580    0.0160
    25.0   -0.0900    0.0140
    35.0    0.0560    0.0120
    45.0    0.1490    0.0100
    55.0    0.2940    0.0100
    65.0    0.4370    0.0100
    75.0    0.5520    0.0100
    85.0    0.6560    0.0110
    95.0    0.7290    0.0120
   105.0    0.8070    0.0140
   115.0    0.7950    0.0150
   125.0    0.7380    0.0170
   135.0    0.6810    0.0190
   145.0    0.5630    0.0210
   155.0    0.4280    0.0230
   165.0    0.2570    0.0290
   175.0    0.1310    0.0490
------------------------------------------
E =  600.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.1240    0.0240
    15.0   -0.1660    0.0160
    25.0   -0.0830    0.0140
    35.0    0.0210    0.0120
    45.0    0.1520    0.0100
    55.0    0.2810    0.0100
    65.0    0.4170    0.0090
    75.0    0.5360    0.0100
    85.0    0.6740    0.0110
    95.0    0.7420    0.0120
   105.0    0.8070    0.0140
   115.0    0.8130    0.0160
   125.0    0.7640    0.0170
   135.0    0.7280    0.0190
   145.0    0.6230    0.0210
   155.0    0.4350    0.0240
   165.0    0.2530    0.0290
   175.0    0.2130    0.0500
------------------------------------------
