E =  160.000 MeV, Wght = 1.00, Syst = 0.05
    35.0    0.0170    0.0090
    45.0    0.0200    0.0080
    55.0    0.0270    0.0070
    65.0    0.0120    0.0070
    75.0    0.0330    0.0060
    85.0    0.0020    0.0060
    95.0    0.0120    0.0060
   105.0    0.0170    0.0060
   115.0    0.0150    0.0060
   125.0    0.0190    0.0060
   135.0   -0.0070    0.0070
   145.0    0.0070    0.0070
   155.0    0.0150    0.0080
   165.0    0.0160    0.0110
   175.0    0.0140    0.0180
------------------------------------------
E =  200.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0190    0.0220
    15.0    0.0070    0.0130
    25.0    0.0200    0.0100
    35.0    0.0290    0.0090
    45.0    0.0430    0.0080
    55.0    0.0450    0.0070
    65.0    0.0450    0.0070
    75.0    0.0440    0.0060
    85.0    0.0320    0.0060
    95.0    0.0340    0.0060
   105.0    0.0330    0.0060
   115.0    0.0370    0.0060
   125.0    0.0270    0.0060
   135.0    0.0320    0.0060
   145.0    0.0290    0.0070
   155.0    0.0020    0.0080
   165.0    0.0030    0.0110
   175.0    0.0180    0.0180
------------------------------------------
E =  210.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0400    0.0230
    15.0    0.0290    0.0130
    25.0    0.0530    0.0110
    35.0    0.0700    0.0090
    45.0    0.0840    0.0080
    55.0    0.0600    0.0070
    65.0    0.0740    0.0060
    75.0    0.0660    0.0060
    85.0    0.0650    0.0060
    95.0    0.0650    0.0060
   105.0    0.0520    0.0050
   115.0    0.0500    0.0060
   125.0    0.0390    0.0060
   135.0    0.0380    0.0060
   145.0    0.0420    0.0070
   155.0    0.0200    0.0080
   165.0    0.0140    0.0100
   175.0   -0.0030    0.0180
------------------------------------------
E =  220.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0540    0.0240
    15.0    0.0530    0.0140
    25.0    0.1150    0.0110
    35.0    0.1220    0.0090
    45.0    0.1120    0.0080
    55.0    0.1220    0.0070
    65.0    0.1170    0.0060
    75.0    0.1090    0.0060
    85.0    0.0910    0.0060
    95.0    0.0980    0.0050
   105.0    0.0920    0.0050
   115.0    0.0940    0.0050
   125.0    0.0640    0.0060
   135.0    0.0650    0.0060
   145.0    0.0520    0.0070
   155.0    0.0550    0.0080
   165.0    0.0310    0.0100
   175.0    0.0030    0.0170
------------------------------------------
E =  230.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0530    0.0260
    15.0    0.1190    0.0150
    25.0    0.1800    0.0120
    35.0    0.1790    0.0100
    45.0    0.1870    0.0080
    55.0    0.1740    0.0070
    65.0    0.1620    0.0060
    75.0    0.1600    0.0060
    85.0    0.1450    0.0050
    95.0    0.1400    0.0050
   105.0    0.1280    0.0050
   115.0    0.1010    0.0050
   125.0    0.1060    0.0060
   135.0    0.0930    0.0060
   145.0    0.0780    0.0070
   155.0    0.0550    0.0080
   165.0    0.0320    0.0100
   175.0    0.0300    0.0170
------------------------------------------
E =  240.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0540    0.0280
    15.0    0.1740    0.0160
    25.0    0.2770    0.0120
    35.0    0.2780    0.0100
    45.0    0.2770    0.0080
    55.0    0.2360    0.0070
    65.0    0.2310    0.0060
    75.0    0.1990    0.0060
    85.0    0.1850    0.0050
    95.0    0.1760    0.0050
   105.0    0.1750    0.0050
   115.0    0.1500    0.0050
   125.0    0.1470    0.0050
   135.0    0.1290    0.0060
   145.0    0.1160    0.0060
   155.0    0.0700    0.0080
   165.0    0.0480    0.0100
   175.0    0.0310    0.0170
------------------------------------------
E =  250.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1350    0.0290
    15.0    0.2990    0.0170
    25.0    0.3920    0.0130
    35.0    0.4070    0.0100
    45.0    0.3700    0.0080
    55.0    0.3440    0.0070
    65.0    0.2930    0.0060
    75.0    0.2630    0.0050
    85.0    0.2410    0.0050
    95.0    0.2220    0.0050
   105.0    0.2220    0.0050
   115.0    0.2010    0.0050
   125.0    0.1880    0.0050
   135.0    0.1640    0.0060
   145.0    0.1330    0.0060
   155.0    0.1090    0.0070
   165.0    0.0640    0.0100
   175.0    0.0250    0.0160
------------------------------------------
E =  260.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1730    0.0310
    15.0    0.4720    0.0190
    25.0    0.5860    0.0140
    35.0    0.5500    0.0100
    45.0    0.4760    0.0080
    55.0    0.4230    0.0070
    65.0    0.3690    0.0060
    75.0    0.3310    0.0050
    85.0    0.3080    0.0050
    95.0    0.3020    0.0050
   105.0    0.2770    0.0050
   115.0    0.2620    0.0050
   125.0    0.2440    0.0050
   135.0    0.2100    0.0050
   145.0    0.1830    0.0060
   155.0    0.1460    0.0070
   165.0    0.0840    0.0090
   175.0    0.0260    0.0160
------------------------------------------
E =  270.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2480    0.0320
    15.0    0.6380    0.0190
    25.0    0.7780    0.0140
    35.0    0.6990    0.0100
    45.0    0.5890    0.0080
    55.0    0.5120    0.0060
    65.0    0.4400    0.0050
    75.0    0.3920    0.0050
    85.0    0.3680    0.0050
    95.0    0.3550    0.0050
   105.0    0.3320    0.0040
   115.0    0.3170    0.0050
   125.0    0.3040    0.0050
   135.0    0.2620    0.0050
   145.0    0.2350    0.0060
   155.0    0.1780    0.0070
   165.0    0.1310    0.0090
   175.0    0.0680    0.0160
------------------------------------------
E =  280.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3650    0.0320
    15.0    0.7690    0.0190
    25.0    0.8960    0.0140
    35.0    0.8120    0.0100
    45.0    0.6830    0.0080
    55.0    0.5880    0.0060
    65.0    0.5190    0.0050
    75.0    0.4710    0.0050
    85.0    0.4290    0.0040
    95.0    0.4160    0.0040
   105.0    0.3950    0.0040
   115.0    0.3820    0.0050
   125.0    0.3690    0.0050
   135.0    0.3250    0.0050
   145.0    0.2940    0.0060
   155.0    0.2100    0.0070
   165.0    0.1640    0.0090
   175.0    0.0800    0.0160
------------------------------------------
E =  290.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3720    0.0290
    15.0    0.7850    0.0180
    25.0    0.9500    0.0130
    35.0    0.8840    0.0090
    45.0    0.7700    0.0070
    55.0    0.6670    0.0060
    65.0    0.5840    0.0050
    75.0    0.5230    0.0050
    85.0    0.4960    0.0040
    95.0    0.4810    0.0040
   105.0    0.4590    0.0040
   115.0    0.4480    0.0040
   125.0    0.4230    0.0050
   135.0    0.3960    0.0050
   145.0    0.3450    0.0060
   155.0    0.2780    0.0070
   165.0    0.1820    0.0090
   175.0    0.0820    0.0160
------------------------------------------
E =  300.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.3090    0.0260
    15.0    0.7570    0.0160
    25.0    0.9490    0.0120
    35.0    0.9060    0.0090
    45.0    0.8010    0.0070
    55.0    0.7200    0.0060
    65.0    0.6380    0.0050
    75.0    0.5900    0.0050
    85.0    0.5600    0.0040
    95.0    0.5370    0.0040
   105.0    0.5260    0.0040
   115.0    0.5100    0.0050
   125.0    0.4900    0.0050
   135.0    0.4460    0.0050
   145.0    0.3920    0.0060
   155.0    0.3140    0.0070
   165.0    0.2200    0.0090
   175.0    0.0890    0.0160
------------------------------------------
E =  310.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2650    0.0230
    15.0    0.6550    0.0140
    25.0    0.8620    0.0110
    35.0    0.8850    0.0090
    45.0    0.8200    0.0070
    55.0    0.7450    0.0060
    65.0    0.6830    0.0050
    75.0    0.6400    0.0050
    85.0    0.6040    0.0040
    95.0    0.6020    0.0040
   105.0    0.5930    0.0040
   115.0    0.5710    0.0050
   125.0    0.5650    0.0050
   135.0    0.5170    0.0060
   145.0    0.4610    0.0060
   155.0    0.3740    0.0080
   165.0    0.2530    0.0100
   175.0    0.1020    0.0170
------------------------------------------
E =  320.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2680    0.0210
    15.0    0.5770    0.0130
    25.0    0.7980    0.0100
    35.0    0.8520    0.0080
    45.0    0.8340    0.0070
    55.0    0.7670    0.0060
    65.0    0.7190    0.0050
    75.0    0.6730    0.0050
    85.0    0.6540    0.0050
    95.0    0.6460    0.0050
   105.0    0.6460    0.0050
   115.0    0.6310    0.0050
   125.0    0.6110    0.0050
   135.0    0.5750    0.0060
   145.0    0.5250    0.0070
   155.0    0.4250    0.0080
   165.0    0.2830    0.0110
   175.0    0.1260    0.0190
------------------------------------------
E =  330.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.2110    0.0200
    15.0    0.4910    0.0120
    25.0    0.7300    0.0100
    35.0    0.8120    0.0080
    45.0    0.8110    0.0070
    55.0    0.7630    0.0060
    65.0    0.7240    0.0060
    75.0    0.7000    0.0050
    85.0    0.6840    0.0050
    95.0    0.6840    0.0050
   105.0    0.6890    0.0050
   115.0    0.6840    0.0050
   125.0    0.6710    0.0060
   135.0    0.6340    0.0070
   145.0    0.5740    0.0080
   155.0    0.4790    0.0090
   165.0    0.3340    0.0120
   175.0    0.1500    0.0210
------------------------------------------
E =  340.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1750    0.0190
    15.0    0.4240    0.0120
    25.0    0.6430    0.0100
    35.0    0.7610    0.0080
    45.0    0.7830    0.0070
    55.0    0.7650    0.0060
    65.0    0.7360    0.0060
    75.0    0.7080    0.0050
    85.0    0.6970    0.0050
    95.0    0.7070    0.0050
   105.0    0.7230    0.0060
   115.0    0.7320    0.0060
   125.0    0.7140    0.0060
   135.0    0.6950    0.0070
   145.0    0.6100    0.0080
   155.0    0.5220    0.0100
   165.0    0.3310    0.0130
   175.0    0.1570    0.0230
------------------------------------------
E =  350.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1560    0.0190
    15.0    0.3790    0.0120
    25.0    0.5960    0.0100
    35.0    0.7100    0.0090
    45.0    0.7350    0.0080
    55.0    0.7380    0.0070
    65.0    0.7240    0.0060
    75.0    0.7180    0.0060
    85.0    0.7270    0.0060
    95.0    0.7320    0.0060
   105.0    0.7420    0.0060
   115.0    0.7560    0.0060
   125.0    0.7550    0.0070
   135.0    0.7330    0.0080
   145.0    0.6580    0.0090
   155.0    0.5650    0.0110
   165.0    0.4050    0.0150
   175.0    0.2010    0.0250
------------------------------------------
E =  360.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1720    0.0190
    15.0    0.3320    0.0120
    25.0    0.5270    0.0100
    35.0    0.6500    0.0090
    45.0    0.7090    0.0080
    55.0    0.7160    0.0070
    65.0    0.7100    0.0070
    75.0    0.6920    0.0060
    85.0    0.7120    0.0060
    95.0    0.7480    0.0060
   105.0    0.7640    0.0070
   115.0    0.7940    0.0070
   125.0    0.7910    0.0080
   135.0    0.7550    0.0090
   145.0    0.6940    0.0100
   155.0    0.5670    0.0120
   165.0    0.4250    0.0160
   175.0    0.1830    0.0280
------------------------------------------
E =  370.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.1100    0.0190
    15.0    0.2940    0.0120
    25.0    0.4990    0.0100
    35.0    0.6100    0.0090
    45.0    0.6600    0.0080
    55.0    0.6800    0.0070
    65.0    0.6850    0.0070
    75.0    0.6930    0.0070
    85.0    0.7070    0.0070
    95.0    0.7400    0.0070
   105.0    0.7790    0.0070
   115.0    0.8030    0.0080
   125.0    0.7920    0.0090
   135.0    0.7750    0.0100
   145.0    0.7020    0.0110
   155.0    0.5780    0.0130
   165.0    0.4050    0.0180
   175.0    0.1770    0.0310
------------------------------------------
E =  380.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0920    0.0200
    15.0    0.2650    0.0130
    25.0    0.4450    0.0110
    35.0    0.5710    0.0090
    45.0    0.6280    0.0080
    55.0    0.6450    0.0080
    65.0    0.6510    0.0070
    75.0    0.6680    0.0070
    85.0    0.6840    0.0070
    95.0    0.7400    0.0070
   105.0    0.7700    0.0080
   115.0    0.8010    0.0080
   125.0    0.8160    0.0090
   135.0    0.7870    0.0110
   145.0    0.7140    0.0120
   155.0    0.5920    0.0150
   165.0    0.4170    0.0190
   175.0    0.1850    0.0330
------------------------------------------
E =  390.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0730    0.0200
    15.0    0.2470    0.0130
    25.0    0.4130    0.0110
    35.0    0.5180    0.0100
    45.0    0.5760    0.0090
    55.0    0.6180    0.0080
    65.0    0.6220    0.0080
    75.0    0.6340    0.0070
    85.0    0.6820    0.0080
    95.0    0.7300    0.0080
   105.0    0.7580    0.0080
   115.0    0.7950    0.0090
   125.0    0.8090    0.0100
   135.0    0.7690    0.0110
   145.0    0.7210    0.0130
   155.0    0.6040    0.0160
   165.0    0.4370    0.0210
   175.0    0.1660    0.0350
------------------------------------------
E =  400.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0880    0.0210
    15.0    0.2190    0.0130
    25.0    0.3630    0.0110
    35.0    0.4790    0.0100
    45.0    0.5320    0.0090
    55.0    0.5720    0.0080
    65.0    0.5920    0.0080
    75.0    0.6190    0.0080
    85.0    0.6670    0.0080
    95.0    0.6950    0.0080
   105.0    0.7510    0.0090
   115.0    0.7950    0.0100
   125.0    0.8030    0.0110
   135.0    0.7870    0.0120
   145.0    0.7190    0.0140
   155.0    0.5640    0.0170
   165.0    0.3920    0.0220
   175.0    0.2030    0.0380
------------------------------------------
E =  410.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0780    0.0210
    15.0    0.2280    0.0140
    25.0    0.3460    0.0120
    35.0    0.4520    0.0100
    45.0    0.4920    0.0090
    55.0    0.5490    0.0090
    65.0    0.5510    0.0080
    75.0    0.5800    0.0080
    85.0    0.6280    0.0080
    95.0    0.6870    0.0090
   105.0    0.7230    0.0090
   115.0    0.7800    0.0100
   125.0    0.7750    0.0110
   135.0    0.7630    0.0130
   145.0    0.6760    0.0150
   155.0    0.5750    0.0180
   165.0    0.3820    0.0230
   175.0    0.0900    0.0390
------------------------------------------
E =  420.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0980    0.0220
    15.0    0.1920    0.0140
    25.0    0.3250    0.0120
    35.0    0.4110    0.0110
    45.0    0.4630    0.0100
    55.0    0.5090    0.0090
    65.0    0.5380    0.0090
    75.0    0.5500    0.0080
    85.0    0.5940    0.0090
    95.0    0.6630    0.0090
   105.0    0.7180    0.0100
   115.0    0.7620    0.0110
   125.0    0.7720    0.0120
   135.0    0.7320    0.0140
   145.0    0.6870    0.0160
   155.0    0.5330    0.0190
   165.0    0.3490    0.0240
   175.0    0.2180    0.0410
------------------------------------------
E =  430.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0630    0.0220
    15.0    0.1730    0.0140
    25.0    0.3030    0.0120
    35.0    0.4010    0.0110
    45.0    0.4430    0.0100
    55.0    0.4670    0.0090
    65.0    0.4730    0.0090
    75.0    0.5110    0.0090
    85.0    0.5690    0.0090
    95.0    0.6330    0.0100
   105.0    0.6930    0.0100
   115.0    0.7460    0.0110
   125.0    0.7630    0.0130
   135.0    0.7100    0.0140
   145.0    0.6640    0.0160
   155.0    0.5120    0.0190
   165.0    0.3170    0.0250
   175.0    0.2190    0.0430
------------------------------------------
E =  440.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0780    0.0230
    15.0    0.1710    0.0150
    25.0    0.2660    0.0130
    35.0    0.3310    0.0110
    45.0    0.4020    0.0100
    55.0    0.4160    0.0090
    65.0    0.4630    0.0090
    75.0    0.4780    0.0090
    85.0    0.5320    0.0090
    95.0    0.5970    0.0100
   105.0    0.6710    0.0110
   115.0    0.6920    0.0120
   125.0    0.7010    0.0130
   135.0    0.6850    0.0150
   145.0    0.6170    0.0170
   155.0    0.4950    0.0200
   165.0    0.3090    0.0260
   175.0    0.2180    0.0440
------------------------------------------
E =  450.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0570    0.0230
    15.0    0.1710    0.0150
    25.0    0.2430    0.0130
    35.0    0.3200    0.0120
    45.0    0.3610    0.0100
    55.0    0.3950    0.0100
    65.0    0.4230    0.0090
    75.0    0.4590    0.0090
    85.0    0.4970    0.0100
    95.0    0.5740    0.0100
   105.0    0.6310    0.0110
   115.0    0.6760    0.0120
   125.0    0.6800    0.0140
   135.0    0.6200    0.0150
   145.0    0.5750    0.0180
   155.0    0.4710    0.0210
   165.0    0.2980    0.0260
   175.0    0.1510    0.0460
------------------------------------------
E =  460.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0850    0.0240
    15.0    0.1540    0.0160
    25.0    0.2300    0.0130
    35.0    0.2680    0.0120
    45.0    0.3450    0.0110
    55.0    0.3670    0.0100
    65.0    0.3830    0.0100
    75.0    0.4300    0.0100
    85.0    0.4880    0.0100
    95.0    0.5290    0.0110
   105.0    0.5990    0.0120
   115.0    0.6450    0.0130
   125.0    0.6550    0.0140
   135.0    0.6300    0.0160
   145.0    0.5570    0.0180
   155.0    0.4440    0.0210
   165.0    0.2780    0.0270
   175.0    0.1150    0.0470
------------------------------------------
E =  470.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0340    0.0240
    15.0    0.1180    0.0160
    25.0    0.1890    0.0140
    35.0    0.2680    0.0120
    45.0    0.3080    0.0110
    55.0    0.3230    0.0100
    65.0    0.3520    0.0100
    75.0    0.3640    0.0100
    85.0    0.4480    0.0100
    95.0    0.4980    0.0110
   105.0    0.5870    0.0120
   115.0    0.6500    0.0130
   125.0    0.6260    0.0150
   135.0    0.6170    0.0160
   145.0    0.5340    0.0190
   155.0    0.4080    0.0220
   165.0    0.2300    0.0280
   175.0    0.0940    0.0480
------------------------------------------
E =  480.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0650    0.0240
    15.0    0.0850    0.0160
    25.0    0.1420    0.0140
    35.0    0.2420    0.0120
    45.0    0.2990    0.0110
    55.0    0.2900    0.0100
    65.0    0.3340    0.0100
    75.0    0.3550    0.0100
    85.0    0.4220    0.0100
    95.0    0.4940    0.0110
   105.0    0.5650    0.0120
   115.0    0.5870    0.0140
   125.0    0.6000    0.0150
   135.0    0.5280    0.0170
   145.0    0.5010    0.0190
   155.0    0.4150    0.0230
   165.0    0.2520    0.0290
   175.0    0.0880    0.0480
------------------------------------------
E =  490.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0890    0.0250
    15.0    0.0990    0.0170
    25.0    0.1640    0.0140
    35.0    0.1880    0.0120
    45.0    0.2470    0.0110
    55.0    0.2690    0.0100
    65.0    0.3120    0.0100
    75.0    0.3140    0.0100
    85.0    0.3780    0.0110
    95.0    0.4250    0.0110
   105.0    0.5110    0.0130
   115.0    0.5570    0.0140
   125.0    0.5770    0.0160
   135.0    0.5360    0.0170
   145.0    0.4830    0.0200
   155.0    0.3460    0.0230
   165.0    0.2550    0.0290
   175.0    0.0890    0.0500
------------------------------------------
E =  500.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0470    0.0250
    15.0    0.0770    0.0170
    25.0    0.1590    0.0150
    35.0    0.1810    0.0130
    45.0    0.1970    0.0110
    55.0    0.2230    0.0110
    65.0    0.2740    0.0100
    75.0    0.2920    0.0100
    85.0    0.3450    0.0110
    95.0    0.4010    0.0120
   105.0    0.4760    0.0130
   115.0    0.5390    0.0140
   125.0    0.5110    0.0160
   135.0    0.4960    0.0180
   145.0    0.4290    0.0200
   155.0    0.3490    0.0240
   165.0    0.2410    0.0300
   175.0    0.0540    0.0510
------------------------------------------
E =  510.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0400    0.0260
    15.0    0.0620    0.0170
    25.0    0.1250    0.0150
    35.0    0.1470    0.0130
    45.0    0.2000    0.0120
    55.0    0.2060    0.0110
    65.0    0.2250    0.0100
    75.0    0.2690    0.0100
    85.0    0.3000    0.0110
    95.0    0.3710    0.0120
   105.0    0.4550    0.0130
   115.0    0.4960    0.0150
   125.0    0.4880    0.0170
   135.0    0.4380    0.0180
   145.0    0.4100    0.0210
   155.0    0.3120    0.0240
   165.0    0.1970    0.0300
   175.0    0.0540    0.0510
------------------------------------------
E =  520.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0100    0.0260
    15.0    0.0950    0.0180
    25.0    0.0720    0.0150
    35.0    0.1270    0.0130
    45.0    0.1470    0.0120
    55.0    0.1590    0.0110
    65.0    0.1990    0.0110
    75.0    0.2350    0.0110
    85.0    0.2710    0.0110
    95.0    0.3830    0.0120
   105.0    0.4110    0.0140
   115.0    0.4670    0.0150
   125.0    0.4790    0.0170
   135.0    0.4670    0.0190
   145.0    0.3740    0.0210
   155.0    0.2360    0.0240
   165.0    0.1950    0.0300
   175.0    0.0780    0.0520
------------------------------------------
E =  530.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0190    0.0270
    15.0    0.0500    0.0180
    25.0    0.0610    0.0150
    35.0    0.1170    0.0130
    45.0    0.1170    0.0120
    55.0    0.1340    0.0110
    65.0    0.1690    0.0110
    75.0    0.2250    0.0110
    85.0    0.2460    0.0110
    95.0    0.3150    0.0120
   105.0    0.3990    0.0140
   115.0    0.4670    0.0160
   125.0    0.4340    0.0170
   135.0    0.4100    0.0190
   145.0    0.3610    0.0220
   155.0    0.2290    0.0250
   165.0    0.1940    0.0310
   175.0    0.1070    0.0540
------------------------------------------
E =  540.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0210    0.0270
    15.0    0.0150    0.0180
    25.0    0.0540    0.0150
    35.0    0.0460    0.0130
    45.0    0.0950    0.0120
    55.0    0.1340    0.0110
    65.0    0.1470    0.0110
    75.0    0.1860    0.0110
    85.0    0.2320    0.0120
    95.0    0.2900    0.0130
   105.0    0.3490    0.0140
   115.0    0.4280    0.0160
   125.0    0.4010    0.0180
   135.0    0.4150    0.0200
   145.0    0.3370    0.0220
   155.0    0.2180    0.0250
   165.0    0.1910    0.0320
   175.0    0.0970    0.0530
------------------------------------------
E =  550.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0030    0.0270
    15.0   -0.0010    0.0180
    25.0    0.0270    0.0150
    35.0    0.0710    0.0130
    45.0    0.0600    0.0120
    55.0    0.0900    0.0110
    65.0    0.1200    0.0110
    75.0    0.1390    0.0110
    85.0    0.2010    0.0120
    95.0    0.2770    0.0130
   105.0    0.3270    0.0140
   115.0    0.3820    0.0160
   125.0    0.3710    0.0180
   135.0    0.3280    0.0200
   145.0    0.3050    0.0220
   155.0    0.1870    0.0260
   165.0    0.1350    0.0320
   175.0    0.0750    0.0530
------------------------------------------
E =  560.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0290    0.0280
    15.0    0.0010    0.0190
    25.0    0.0110    0.0160
    35.0    0.0240    0.0140
    45.0    0.0540    0.0120
    55.0    0.0660    0.0110
    65.0    0.0820    0.0110
    75.0    0.1560    0.0110
    85.0    0.1750    0.0120
    95.0    0.2580    0.0130
   105.0    0.2810    0.0150
   115.0    0.3590    0.0170
   125.0    0.3510    0.0190
   135.0    0.3320    0.0200
   145.0    0.2210    0.0220
   155.0    0.1990    0.0260
   165.0    0.0990    0.0330
   175.0    0.0880    0.0550
------------------------------------------
E =  570.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0030    0.0280
    15.0   -0.0070    0.0190
    25.0   -0.0040    0.0160
    35.0   -0.0010    0.0140
    45.0    0.0140    0.0120
    55.0    0.0560    0.0110
    65.0    0.0800    0.0110
    75.0    0.1080    0.0110
    85.0    0.1500    0.0120
    95.0    0.2060    0.0130
   105.0    0.2680    0.0150
   115.0    0.3590    0.0170
   125.0    0.3270    0.0190
   135.0    0.3040    0.0210
   145.0    0.2490    0.0230
   155.0    0.2020    0.0270
   165.0    0.0550    0.0330
   175.0    0.0150    0.0560
------------------------------------------
E =  580.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0120    0.0280
    15.0   -0.0200    0.0190
    25.0   -0.0110    0.0160
    35.0   -0.0010    0.0140
    45.0    0.0010    0.0120
    55.0    0.0220    0.0110
    65.0    0.0710    0.0110
    75.0    0.0800    0.0110
    85.0    0.1360    0.0120
    95.0    0.2140    0.0130
   105.0    0.2600    0.0150
   115.0    0.3230    0.0170
   125.0    0.3330    0.0190
   135.0    0.2690    0.0210
   145.0    0.2170    0.0230
   155.0    0.1790    0.0270
   165.0    0.1400    0.0330
   175.0    0.1560    0.0580
------------------------------------------
E =  590.000 MeV, Wght = 1.00, Syst = 0.05
     5.0    0.0500    0.0280
    15.0    0.0020    0.0190
    25.0   -0.0410    0.0160
    35.0   -0.0310    0.0140
    45.0   -0.0240    0.0120
    55.0    0.0090    0.0110
    65.0    0.0230    0.0110
    75.0    0.0570    0.0110
    85.0    0.1280    0.0120
    95.0    0.1720    0.0130
   105.0    0.2590    0.0150
   115.0    0.2680    0.0170
   125.0    0.2990    0.0190
   135.0    0.2660    0.0210
   145.0    0.1810    0.0230
   155.0    0.1590    0.0270
   165.0    0.0930    0.0340
   175.0   -0.0320    0.0570
------------------------------------------
E =  600.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0070    0.0280
    15.0   -0.0320    0.0190
    25.0   -0.0810    0.0160
    35.0   -0.1010    0.0140
    45.0   -0.0450    0.0120
    55.0   -0.0150    0.0110
    65.0    0.0350    0.0110
    75.0    0.0790    0.0110
    85.0    0.1170    0.0120
    95.0    0.1760    0.0130
   105.0    0.2360    0.0150
   115.0    0.2830    0.0170
   125.0    0.2780    0.0190
   135.0    0.2460    0.0210
   145.0    0.1820    0.0240
   155.0    0.1340    0.0270
   165.0    0.0230    0.0340
   175.0    0.0170    0.0580
------------------------------------------
E =  610.000 MeV, Wght = 1.00, Syst = 0.05
     5.0   -0.0060    0.0290
    15.0   -0.0380    0.0190
    25.0   -0.0720    0.0160
    35.0   -0.0980    0.0140
