   W         M6+(eta_p)
 1594.0   -0.000009  -0.000006
 1595.0   -0.000009  -0.000006
 1596.0   -0.000009  -0.000006
 1597.0   -0.000009  -0.000007
 1598.0   -0.000010  -0.000007
 1599.0   -0.000010  -0.000007
 1600.0   -0.000010  -0.000007
 1601.0   -0.000010  -0.000008
 1602.0   -0.000011  -0.000008
 1603.0   -0.000011  -0.000008
 1604.0   -0.000011  -0.000008
 1605.0   -0.000012  -0.000009
 1606.0   -0.000012  -0.000009
 1607.0   -0.000012  -0.000009
 1608.0   -0.000013  -0.000010
 1609.0   -0.000013  -0.000010
 1610.0   -0.000013  -0.000010
 1611.0   -0.000014  -0.000011
 1612.0   -0.000014  -0.000011
 1613.0   -0.000015  -0.000011
 1614.0   -0.000015  -0.000012
 1615.0   -0.000015  -0.000012
 1616.0   -0.000016  -0.000012
 1617.0   -0.000016  -0.000013
 1618.0   -0.000016  -0.000013
 1619.0   -0.000017  -0.000013
 1620.0   -0.000017  -0.000014
 1621.0   -0.000018  -0.000014
 1622.0   -0.000018  -0.000015
 1623.0   -0.000019  -0.000015
 1624.0   -0.000019  -0.000016
 1625.0   -0.000020  -0.000016
 1626.0   -0.000020  -0.000016
 1627.0   -0.000020  -0.000017
 1628.0   -0.000020  -0.000017
 1629.0   -0.000020  -0.000017
 1630.0   -0.000020  -0.000018
 1631.0   -0.000021  -0.000018
 1632.0   -0.000022  -0.000019
 1633.0   -0.000022  -0.000020
 1634.0   -0.000023  -0.000020
 1635.0   -0.000024  -0.000021
 1636.0   -0.000025  -0.000021
 1637.0   -0.000025  -0.000022
 1638.0   -0.000026  -0.000023
 1639.0   -0.000026  -0.000023
 1640.0   -0.000027  -0.000024
 1641.0   -0.000027  -0.000024
 1642.0   -0.000028  -0.000025
 1643.0   -0.000029  -0.000026
 1644.0   -0.000029  -0.000026
 1645.0   -0.000030  -0.000027
 1646.0   -0.000030  -0.000028
 1647.0   -0.000031  -0.000028
 1648.0   -0.000032  -0.000029
 1649.0   -0.000032  -0.000030
 1650.0   -0.000033  -0.000030
 1651.0   -0.000033  -0.000031
 1652.0   -0.000034  -0.000032
 1653.0   -0.000035  -0.000033
 1654.0   -0.000035  -0.000034
 1655.0   -0.000036  -0.000034
 1656.0   -0.000037  -0.000035
 1657.0   -0.000037  -0.000036
 1658.0   -0.000038  -0.000037
 1659.0   -0.000039  -0.000038
 1660.0   -0.000039  -0.000038
 1661.0   -0.000040  -0.000039
 1662.0   -0.000041  -0.000040
 1663.0   -0.000042  -0.000041
 1664.0   -0.000042  -0.000042
 1665.0   -0.000043  -0.000043
 1666.0   -0.000044  -0.000044
 1667.0   -0.000045  -0.000045
 1668.0   -0.000045  -0.000046
 1669.0   -0.000046  -0.000047
 1670.0   -0.000047  -0.000048
 1671.0   -0.000048  -0.000049
 1672.0   -0.000049  -0.000050
 1673.0   -0.000049  -0.000051
 1674.0   -0.000050  -0.000052
 1675.0   -0.000051  -0.000053
 1676.0   -0.000052  -0.000054
 1677.0   -0.000053  -0.000056
 1678.0   -0.000054  -0.000057
 1679.0   -0.000055  -0.000058
 1680.0   -0.000055  -0.000059
 1681.0   -0.000056  -0.000060
 1682.0   -0.000057  -0.000062
 1683.0   -0.000058  -0.000063
 1684.0   -0.000059  -0.000064
 1685.0   -0.000060  -0.000065
 1686.0   -0.000061  -0.000067
 1687.0   -0.000062  -0.000068
 1688.0   -0.000063  -0.000069
 1689.0   -0.000064  -0.000071
 1690.0   -0.000065  -0.000072
 1691.0   -0.000065  -0.000073
 1692.0   -0.000066  -0.000075
 1693.0   -0.000067  -0.000076
 1694.0   -0.000068  -0.000078
 1695.0   -0.000069  -0.000079
 1696.0   -0.000070  -0.000081
 1697.0   -0.000071  -0.000082
 1698.0   -0.000072  -0.000084
 1699.0   -0.000073  -0.000085
 1700.0   -0.000074  -0.000087
 1701.0   -0.000075  -0.000089
 1702.0   -0.000077  -0.000090
 1703.0   -0.000078  -0.000092
 1704.0   -0.000079  -0.000094
 1705.0   -0.000080  -0.000095
 1706.0   -0.000080  -0.000097
 1707.0   -0.000081  -0.000100
 1708.0   -0.000082  -0.000102
 1709.0   -0.000083  -0.000104
 1710.0   -0.000083  -0.000106
 1711.0   -0.000085  -0.000107
 1712.0   -0.000086  -0.000109
 1713.0   -0.000088  -0.000110
 1714.0   -0.000090  -0.000112
 1715.0   -0.000091  -0.000113
 1716.0   -0.000092  -0.000115
 1717.0   -0.000093  -0.000117
 1718.0   -0.000095  -0.000119
 1719.0   -0.000096  -0.000121
 1720.0   -0.000097  -0.000123
 1721.0   -0.000098  -0.000125
 1722.0   -0.000099  -0.000127
 1723.0   -0.000101  -0.000129
 1724.0   -0.000102  -0.000132
 1725.0   -0.000103  -0.000134
 1726.0   -0.000104  -0.000136
 1727.0   -0.000105  -0.000138
 1728.0   -0.000107  -0.000140
 1729.0   -0.000108  -0.000143
 1730.0   -0.000109  -0.000145
 1731.0   -0.000110  -0.000147
 1732.0   -0.000112  -0.000150
 1733.0   -0.000113  -0.000152
 1734.0   -0.000114  -0.000154
 1735.0   -0.000115  -0.000157
 1736.0   -0.000117  -0.000159
 1737.0   -0.000118  -0.000162
 1738.0   -0.000119  -0.000164
 1739.0   -0.000121  -0.000167
 1740.0   -0.000122  -0.000169
 1741.0   -0.000123  -0.000172
 1742.0   -0.000125  -0.000175
 1743.0   -0.000126  -0.000177
 1744.0   -0.000127  -0.000180
 1745.0   -0.000129  -0.000183
 1746.0   -0.000130  -0.000185
 1747.0   -0.000131  -0.000188
 1748.0   -0.000133  -0.000191
 1749.0   -0.000134  -0.000194
 1750.0   -0.000136  -0.000197
 1751.0   -0.000137  -0.000200
 1752.0   -0.000138  -0.000203
 1753.0   -0.000140  -0.000206
 1754.0   -0.000141  -0.000208
 1755.0   -0.000142  -0.000211
 1756.0   -0.000144  -0.000214
 1757.0   -0.000145  -0.000218
 1758.0   -0.000147  -0.000221
 1759.0   -0.000148  -0.000224
 1760.0   -0.000150  -0.000227
 1761.0   -0.000151  -0.000230
 1762.0   -0.000152  -0.000233
 1763.0   -0.000154  -0.000237
 1764.0   -0.000155  -0.000240
 1765.0   -0.000157  -0.000243
 1766.0   -0.000158  -0.000247
 1767.0   -0.000160  -0.000250
 1768.0   -0.000161  -0.000253
 1769.0   -0.000163  -0.000257
 1770.0   -0.000164  -0.000260
 1771.0   -0.000165  -0.000264
 1772.0   -0.000167  -0.000267
 1773.0   -0.000168  -0.000271
 1774.0   -0.000170  -0.000274
 1775.0   -0.000171  -0.000278
 1776.0   -0.000173  -0.000282
 1777.0   -0.000174  -0.000286
 1778.0   -0.000176  -0.000289
 1779.0   -0.000177  -0.000293
 1780.0   -0.000179  -0.000297
 1781.0   -0.000180  -0.000301
 1782.0   -0.000182  -0.000305
 1783.0   -0.000183  -0.000308
 1784.0   -0.000185  -0.000312
 1785.0   -0.000186  -0.000316
 1786.0   -0.000188  -0.000320
 1787.0   -0.000189  -0.000324
 1788.0   -0.000191  -0.000328
 1789.0   -0.000192  -0.000333
 1790.0   -0.000194  -0.000337
 1791.0   -0.000195  -0.000341
 1792.0   -0.000197  -0.000345
 1793.0   -0.000198  -0.000349
 1794.0   -0.000200  -0.000354
 1795.0   -0.000201  -0.000358
 1796.0   -0.000203  -0.000362
 1797.0   -0.000204  -0.000367
 1798.0   -0.000206  -0.000371
 1799.0   -0.000207  -0.000376
 1800.0   -0.000209  -0.000380
 1801.0   -0.000210  -0.000385
 1802.0   -0.000212  -0.000389
 1803.0   -0.000213  -0.000394
 1804.0   -0.000215  -0.000398
 1805.0   -0.000216  -0.000403
 1806.0   -0.000218  -0.000408
 1807.0   -0.000219  -0.000413
 1808.0   -0.000221  -0.000417
 1809.0   -0.000222  -0.000422
 1810.0   -0.000224  -0.000427
 1811.0   -0.000225  -0.000432
 1812.0   -0.000227  -0.000437
 1813.0   -0.000228  -0.000442
 1814.0   -0.000230  -0.000447
 1815.0   -0.000231  -0.000452
 1816.0   -0.000232  -0.000457
 1817.0   -0.000234  -0.000462
 1818.0   -0.000235  -0.000467
 1819.0   -0.000237  -0.000472
 1820.0   -0.000238  -0.000478
 1821.0   -0.000240  -0.000483
 1822.0   -0.000241  -0.000488
 1823.0   -0.000243  -0.000494
 1824.0   -0.000244  -0.000499
 1825.0   -0.000246  -0.000504
 1826.0   -0.000247  -0.000510
 1827.0   -0.000248  -0.000515
 1828.0   -0.000250  -0.000521
 1829.0   -0.000251  -0.000526
 1830.0   -0.000253  -0.000532
 1831.0   -0.000254  -0.000538
 1832.0   -0.000255  -0.000543
 1833.0   -0.000257  -0.000549
 1834.0   -0.000258  -0.000555
 1835.0   -0.000259  -0.000560
 1836.0   -0.000261  -0.000566
 1837.0   -0.000262  -0.000572
 1838.0   -0.000263  -0.000578
 1839.0   -0.000265  -0.000584
 1840.0   -0.000266  -0.000590
 1841.0   -0.000268  -0.000596
 1842.0   -0.000269  -0.000602
 1843.0   -0.000271  -0.000608
 1844.0   -0.000273  -0.000614
 1845.0   -0.000274  -0.000620
 1846.0   -0.000276  -0.000626
 1847.0   -0.000277  -0.000633
 1848.0   -0.000278  -0.000639
 1849.0   -0.000279  -0.000645
 1850.0   -0.000280  -0.000652
 1851.0   -0.000281  -0.000658
 1852.0   -0.000282  -0.000665
 1853.0   -0.000284  -0.000671
 1854.0   -0.000285  -0.000678
 1855.0   -0.000286  -0.000684
 1856.0   -0.000287  -0.000691
 1857.0   -0.000288  -0.000697
 1858.0   -0.000290  -0.000704
 1859.0   -0.000291  -0.000711
 1860.0   -0.000292  -0.000717
 1861.0   -0.000293  -0.000724
 1862.0   -0.000294  -0.000731
 1863.0   -0.000295  -0.000738
 1864.0   -0.000297  -0.000745
 1865.0   -0.000298  -0.000752
 1866.0   -0.000299  -0.000759
 1867.0   -0.000300  -0.000766
 1868.0   -0.000301  -0.000773
 1869.0   -0.000302  -0.000780
 1870.0   -0.000303  -0.000787
 1871.0   -0.000304  -0.000794
 1872.0   -0.000305  -0.000801
 1873.0   -0.000306  -0.000809
 1874.0   -0.000307  -0.000816
 1875.0   -0.000308  -0.000823
 1876.0   -0.000309  -0.000831
 1877.0   -0.000310  -0.000838
 1878.0   -0.000311  -0.000845
 1879.0   -0.000312  -0.000853
 1880.0   -0.000313  -0.000860
 1881.0   -0.000314  -0.000868
 1882.0   -0.000315  -0.000875
 1883.0   -0.000316  -0.000883
 1884.0   -0.000317  -0.000891
 1885.0   -0.000318  -0.000898
 1886.0   -0.000318  -0.000906
 1887.0   -0.000319  -0.000914
 1888.0   -0.000320  -0.000922
 1889.0   -0.000321  -0.000929
 1890.0   -0.000322  -0.000937
 1891.0   -0.000322  -0.000945
 1892.0   -0.000323  -0.000953
 1893.0   -0.000324  -0.000961
 1894.0   -0.000325  -0.000969
 1895.0   -0.000325  -0.000977
 1896.0   -0.000326  -0.000985
 1897.0   -0.000327  -0.000993
 1898.0   -0.000327  -0.001001
 1899.0   -0.000328  -0.001010
 1900.0   -0.000329  -0.001018
 1901.0   -0.000329  -0.001026
 1902.0   -0.000330  -0.001034
 1903.0   -0.000331  -0.001043
 1904.0   -0.000331  -0.001051
 1905.0   -0.000332  -0.001059
 1906.0   -0.000332  -0.001068
 1907.0   -0.000333  -0.001076
 1908.0   -0.000333  -0.001085
 1909.0   -0.000334  -0.001093
 1910.0   -0.000334  -0.001102
 1911.0   -0.000335  -0.001110
 1912.0   -0.000335  -0.001119
 1913.0   -0.000335  -0.001128
 1914.0   -0.000336  -0.001136
 1915.0   -0.000336  -0.001145
 1916.0   -0.000336  -0.001154
 1917.0   -0.000337  -0.001163
 1918.0   -0.000337  -0.001172
 1919.0   -0.000337  -0.001181
 1920.0   -0.000338  -0.001189
 1921.0   -0.000338  -0.001198
 1922.0   -0.000338  -0.001207
 1923.0   -0.000338  -0.001216
 1924.0   -0.000338  -0.001225
 1925.0   -0.000339  -0.001234
 1926.0   -0.000339  -0.001244
 1927.0   -0.000339  -0.001253
 1928.0   -0.000339  -0.001262
 1929.0   -0.000339  -0.001271
 1930.0   -0.000339  -0.001280
 1931.0   -0.000339  -0.001289
 1932.0   -0.000339  -0.001299
 1933.0   -0.000339  -0.001308
 1934.0   -0.000339  -0.001317
 1935.0   -0.000339  -0.001327
 1936.0   -0.000339  -0.001336
 1937.0   -0.000339  -0.001346
 1938.0   -0.000339  -0.001355
 1939.0   -0.000339  -0.001365
 1940.0   -0.000338  -0.001374
 1941.0   -0.000338  -0.001384
 1942.0   -0.000338  -0.001393
 1943.0   -0.000338  -0.001403
 1944.0   -0.000337  -0.001413
 1945.0   -0.000337  -0.001422
 1946.0   -0.000337  -0.001432
 1947.0   -0.000337  -0.001442
 1948.0   -0.000336  -0.001451
 1949.0   -0.000336  -0.001461
 1950.0   -0.000335  -0.001471
 1951.0   -0.000335  -0.001481
 1952.0   -0.000335  -0.001491
 1953.0   -0.000334  -0.001501
 1954.0   -0.000334  -0.001511
 1955.0   -0.000333  -0.001520
 1956.0   -0.000333  -0.001531
 1957.0   -0.000332  -0.001541
 1958.0   -0.000331  -0.001551
 1959.0   -0.000331  -0.001561
 1960.0   -0.000330  -0.001571
 1961.0   -0.000330  -0.001581
 1962.0   -0.000329  -0.001591
 1963.0   -0.000328  -0.001601
 1964.0   -0.000327  -0.001611
 1965.0   -0.000327  -0.001622
 1966.0   -0.000326  -0.001632
 1967.0   -0.000325  -0.001642
 1968.0   -0.000324  -0.001652
 1969.0   -0.000323  -0.001663
 1970.0   -0.000323  -0.001673
 1971.0   -0.000322  -0.001683
