   W         E6+(eta_p)
 1597.0   -0.000000  -0.000000
 1598.0   -0.000000  -0.000000
 1599.0   -0.000000  -0.000000
 1600.0   -0.000000  -0.000000
 1601.0   -0.000000  -0.000000
 1602.0   -0.000000  -0.000000
 1603.0   -0.000000  -0.000000
 1604.0   -0.000000  -0.000000
 1605.0   -0.000000  -0.000000
 1606.0   -0.000000  -0.000000
 1607.0   -0.000000  -0.000000
 1608.0   -0.000000  -0.000000
 1609.0   -0.000000  -0.000001
 1610.0   -0.000000  -0.000001
 1611.0   -0.000000  -0.000001
 1612.0   -0.000000  -0.000001
 1613.0   -0.000000  -0.000001
 1614.0   -0.000000  -0.000001
 1615.0   -0.000000  -0.000001
 1616.0   -0.000000  -0.000001
 1617.0   -0.000000  -0.000001
 1618.0   -0.000000  -0.000001
 1619.0   -0.000000  -0.000001
 1620.0   -0.000000  -0.000001
 1621.0   -0.000000  -0.000001
 1622.0   -0.000000  -0.000001
 1623.0   -0.000000  -0.000001
 1624.0   -0.000000  -0.000001
 1625.0   -0.000000  -0.000001
 1626.0   -0.000000  -0.000001
 1627.0   -0.000001  -0.000000
 1628.0   -0.000001  -0.000000
 1629.0   -0.000001   0.000000
 1630.0   -0.000001   0.000000
 1631.0   -0.000001   0.000000
 1632.0   -0.000001  -0.000000
 1633.0   -0.000001  -0.000000
 1634.0   -0.000001  -0.000001
 1635.0   -0.000001  -0.000001
 1636.0   -0.000001  -0.000001
 1637.0   -0.000001  -0.000001
 1638.0   -0.000000  -0.000001
 1639.0   -0.000000  -0.000001
 1640.0   -0.000000  -0.000001
 1641.0   -0.000000  -0.000001
 1642.0   -0.000000  -0.000001
 1643.0   -0.000000  -0.000001
 1644.0   -0.000000  -0.000001
 1645.0   -0.000000  -0.000001
 1646.0   -0.000001  -0.000001
 1647.0   -0.000001  -0.000001
 1648.0   -0.000001  -0.000001
 1649.0   -0.000001  -0.000001
 1650.0   -0.000001  -0.000001
 1651.0   -0.000001  -0.000001
 1652.0   -0.000001  -0.000001
 1653.0   -0.000001  -0.000001
 1654.0   -0.000001  -0.000001
 1655.0   -0.000001  -0.000001
 1656.0   -0.000001  -0.000001
 1657.0   -0.000001  -0.000001
 1658.0   -0.000001  -0.000001
 1659.0   -0.000001  -0.000001
 1660.0   -0.000001  -0.000001
 1661.0   -0.000001  -0.000001
 1662.0   -0.000001  -0.000001
 1663.0   -0.000001  -0.000001
 1664.0   -0.000001  -0.000001
 1665.0   -0.000001  -0.000001
 1666.0   -0.000001  -0.000001
 1667.0   -0.000001  -0.000001
 1668.0   -0.000001  -0.000001
 1669.0   -0.000001  -0.000001
 1670.0   -0.000001  -0.000001
 1671.0   -0.000001  -0.000002
 1672.0   -0.000001  -0.000002
 1673.0   -0.000001  -0.000002
 1674.0   -0.000001  -0.000002
 1675.0   -0.000001  -0.000002
 1676.0   -0.000001  -0.000002
 1677.0   -0.000001  -0.000002
 1678.0   -0.000001  -0.000002
 1679.0   -0.000001  -0.000002
 1680.0   -0.000001  -0.000002
 1681.0   -0.000001  -0.000002
 1682.0   -0.000001  -0.000002
 1683.0   -0.000001  -0.000002
 1684.0   -0.000001  -0.000002
 1685.0   -0.000001  -0.000002
 1686.0   -0.000001  -0.000002
 1687.0   -0.000001  -0.000002
 1688.0   -0.000001  -0.000002
 1689.0   -0.000001  -0.000002
 1690.0   -0.000001  -0.000002
 1691.0   -0.000001  -0.000002
 1692.0   -0.000001  -0.000002
 1693.0   -0.000000  -0.000002
 1694.0   -0.000000  -0.000002
 1695.0   -0.000000  -0.000002
 1696.0   -0.000000  -0.000002
 1697.0   -0.000000  -0.000002
 1698.0   -0.000000  -0.000002
 1699.0   -0.000000  -0.000002
 1700.0   -0.000000  -0.000002
 1701.0   -0.000000  -0.000002
 1702.0   -0.000000  -0.000002
 1703.0   -0.000000  -0.000002
 1704.0   -0.000000  -0.000002
 1705.0   -0.000000  -0.000002
 1706.0   -0.000000  -0.000003
 1707.0    0.000000  -0.000003
 1708.0    0.000000  -0.000003
 1709.0    0.000000  -0.000003
 1710.0    0.000001  -0.000004
 1711.0    0.000000  -0.000003
 1712.0    0.000000  -0.000003
 1713.0    0.000000  -0.000003
 1714.0   -0.000000  -0.000003
 1715.0   -0.000000  -0.000002
 1716.0   -0.000000  -0.000002
 1717.0   -0.000000  -0.000003
 1718.0   -0.000000  -0.000003
 1719.0   -0.000000  -0.000003
 1720.0   -0.000000  -0.000003
 1721.0   -0.000000  -0.000003
 1722.0   -0.000000  -0.000003
 1723.0   -0.000000  -0.000003
 1724.0   -0.000000  -0.000003
 1725.0   -0.000000  -0.000003
 1726.0   -0.000000  -0.000003
 1727.0   -0.000000  -0.000003
 1728.0   -0.000000  -0.000003
 1729.0   -0.000000  -0.000003
 1730.0   -0.000000  -0.000003
 1731.0   -0.000000  -0.000003
 1732.0   -0.000000  -0.000003
 1733.0   -0.000000  -0.000003
 1734.0   -0.000000  -0.000003
 1735.0   -0.000000  -0.000003
 1736.0   -0.000000  -0.000003
 1737.0    0.000000  -0.000003
 1738.0    0.000000  -0.000003
 1739.0    0.000000  -0.000003
 1740.0    0.000000  -0.000003
 1741.0    0.000000  -0.000003
 1742.0    0.000000  -0.000003
 1743.0    0.000000  -0.000003
 1744.0    0.000000  -0.000003
 1745.0    0.000000  -0.000003
 1746.0    0.000000  -0.000003
 1747.0    0.000000  -0.000003
 1748.0    0.000000  -0.000003
 1749.0    0.000000  -0.000003
 1750.0    0.000000  -0.000003
 1751.0    0.000000  -0.000003
 1752.0    0.000000  -0.000003
 1753.0    0.000000  -0.000003
 1754.0    0.000000  -0.000003
 1755.0    0.000001  -0.000003
 1756.0    0.000001  -0.000003
 1757.0    0.000001  -0.000003
 1758.0    0.000001  -0.000003
 1759.0    0.000001  -0.000003
 1760.0    0.000001  -0.000003
 1761.0    0.000001  -0.000004
 1762.0    0.000001  -0.000004
 1763.0    0.000001  -0.000004
 1764.0    0.000001  -0.000004
 1765.0    0.000001  -0.000004
 1766.0    0.000001  -0.000004
 1767.0    0.000001  -0.000004
 1768.0    0.000001  -0.000004
 1769.0    0.000001  -0.000004
 1770.0    0.000001  -0.000004
 1771.0    0.000001  -0.000004
 1772.0    0.000001  -0.000004
 1773.0    0.000001  -0.000004
 1774.0    0.000001  -0.000004
 1775.0    0.000001  -0.000004
 1776.0    0.000001  -0.000004
 1777.0    0.000001  -0.000004
 1778.0    0.000001  -0.000004
 1779.0    0.000001  -0.000004
 1780.0    0.000002  -0.000004
 1781.0    0.000002  -0.000004
 1782.0    0.000002  -0.000004
 1783.0    0.000002  -0.000004
 1784.0    0.000002  -0.000004
 1785.0    0.000002  -0.000004
 1786.0    0.000002  -0.000004
 1787.0    0.000002  -0.000004
 1788.0    0.000002  -0.000004
 1789.0    0.000002  -0.000004
 1790.0    0.000002  -0.000004
 1791.0    0.000002  -0.000004
 1792.0    0.000002  -0.000004
 1793.0    0.000002  -0.000004
 1794.0    0.000002  -0.000004
 1795.0    0.000002  -0.000004
 1796.0    0.000002  -0.000004
 1797.0    0.000002  -0.000004
 1798.0    0.000003  -0.000004
 1799.0    0.000003  -0.000004
 1800.0    0.000003  -0.000004
 1801.0    0.000003  -0.000004
 1802.0    0.000003  -0.000004
 1803.0    0.000003  -0.000004
 1804.0    0.000003  -0.000004
 1805.0    0.000003  -0.000004
 1806.0    0.000003  -0.000004
 1807.0    0.000003  -0.000004
 1808.0    0.000003  -0.000004
 1809.0    0.000003  -0.000004
 1810.0    0.000003  -0.000004
 1811.0    0.000003  -0.000004
 1812.0    0.000003  -0.000004
 1813.0    0.000004  -0.000004
 1814.0    0.000004  -0.000004
 1815.0    0.000004  -0.000003
 1816.0    0.000004  -0.000003
 1817.0    0.000004  -0.000003
 1818.0    0.000004  -0.000003
 1819.0    0.000004  -0.000003
 1820.0    0.000004  -0.000003
 1821.0    0.000004  -0.000003
 1822.0    0.000004  -0.000003
 1823.0    0.000004  -0.000003
 1824.0    0.000004  -0.000003
 1825.0    0.000004  -0.000003
 1826.0    0.000005  -0.000003
 1827.0    0.000005  -0.000003
 1828.0    0.000005  -0.000003
 1829.0    0.000005  -0.000003
 1830.0    0.000005  -0.000003
 1831.0    0.000005  -0.000003
 1832.0    0.000005  -0.000003
 1833.0    0.000005  -0.000003
 1834.0    0.000005  -0.000003
 1835.0    0.000005  -0.000003
 1836.0    0.000005  -0.000003
 1837.0    0.000006  -0.000003
 1838.0    0.000006  -0.000003
 1839.0    0.000006  -0.000003
 1840.0    0.000006  -0.000003
 1841.0    0.000006  -0.000003
 1842.0    0.000006  -0.000003
 1843.0    0.000006  -0.000003
 1844.0    0.000006  -0.000003
 1845.0    0.000006  -0.000003
 1846.0    0.000007  -0.000002
 1847.0    0.000007  -0.000002
 1848.0    0.000007  -0.000002
 1849.0    0.000007  -0.000002
 1850.0    0.000007  -0.000002
 1851.0    0.000007  -0.000002
 1852.0    0.000007  -0.000002
 1853.0    0.000007  -0.000002
 1854.0    0.000007  -0.000002
 1855.0    0.000007  -0.000002
 1856.0    0.000007  -0.000002
 1857.0    0.000008  -0.000002
 1858.0    0.000008  -0.000002
 1859.0    0.000008  -0.000001
 1860.0    0.000008  -0.000001
 1861.0    0.000008  -0.000001
 1862.0    0.000008  -0.000001
 1863.0    0.000008  -0.000001
 1864.0    0.000008  -0.000001
 1865.0    0.000008  -0.000001
 1866.0    0.000009  -0.000001
 1867.0    0.000009  -0.000001
 1868.0    0.000009  -0.000001
 1869.0    0.000009  -0.000001
 1870.0    0.000009  -0.000001
 1871.0    0.000009  -0.000000
 1872.0    0.000009  -0.000000
 1873.0    0.000009  -0.000000
 1874.0    0.000010  -0.000000
 1875.0    0.000010  -0.000000
 1876.0    0.000010   0.000000
 1877.0    0.000010   0.000000
 1878.0    0.000010   0.000000
 1879.0    0.000010   0.000000
 1880.0    0.000010   0.000000
 1881.0    0.000010   0.000001
 1882.0    0.000010   0.000001
 1883.0    0.000011   0.000001
 1884.0    0.000011   0.000001
 1885.0    0.000011   0.000001
 1886.0    0.000011   0.000001
 1887.0    0.000011   0.000001
 1888.0    0.000011   0.000001
 1889.0    0.000011   0.000002
 1890.0    0.000011   0.000002
 1891.0    0.000012   0.000002
 1892.0    0.000012   0.000002
 1893.0    0.000012   0.000002
 1894.0    0.000012   0.000002
 1895.0    0.000012   0.000002
 1896.0    0.000012   0.000003
 1897.0    0.000012   0.000003
 1898.0    0.000013   0.000003
 1899.0    0.000013   0.000003
 1900.0    0.000013   0.000003
 1901.0    0.000013   0.000003
 1902.0    0.000013   0.000003
 1903.0    0.000013   0.000004
 1904.0    0.000013   0.000004
 1905.0    0.000013   0.000004
 1906.0    0.000014   0.000004
 1907.0    0.000014   0.000004
 1908.0    0.000014   0.000004
 1909.0    0.000014   0.000005
 1910.0    0.000014   0.000005
 1911.0    0.000014   0.000005
 1912.0    0.000014   0.000005
 1913.0    0.000015   0.000005
 1914.0    0.000015   0.000005
 1915.0    0.000015   0.000006
 1916.0    0.000015   0.000006
 1917.0    0.000015   0.000006
 1918.0    0.000015   0.000006
 1919.0    0.000015   0.000006
 1920.0    0.000015   0.000006
 1921.0    0.000016   0.000007
 1922.0    0.000016   0.000007
 1923.0    0.000016   0.000007
 1924.0    0.000016   0.000007
 1925.0    0.000016   0.000007
 1926.0    0.000016   0.000008
 1927.0    0.000016   0.000008
 1928.0    0.000017   0.000008
 1929.0    0.000017   0.000008
 1930.0    0.000017   0.000009
 1931.0    0.000017   0.000009
 1932.0    0.000017   0.000009
 1933.0    0.000017   0.000009
 1934.0    0.000017   0.000009
 1935.0    0.000018   0.000010
 1936.0    0.000018   0.000010
 1937.0    0.000018   0.000010
 1938.0    0.000018   0.000010
 1939.0    0.000018   0.000011
 1940.0    0.000018   0.000011
 1941.0    0.000018   0.000011
 1942.0    0.000019   0.000011
 1943.0    0.000019   0.000012
 1944.0    0.000019   0.000012
 1945.0    0.000019   0.000012
 1946.0    0.000019   0.000012
 1947.0    0.000019   0.000013
 1948.0    0.000019   0.000013
 1949.0    0.000020   0.000013
 1950.0    0.000020   0.000013
 1951.0    0.000020   0.000014
 1952.0    0.000020   0.000014
 1953.0    0.000020   0.000014
 1954.0    0.000020   0.000014
 1955.0    0.000020   0.000015
 1956.0    0.000021   0.000015
 1957.0    0.000021   0.000015
 1958.0    0.000021   0.000015
 1959.0    0.000021   0.000016
 1960.0    0.000021   0.000016
 1961.0    0.000021   0.000016
 1962.0    0.000021   0.000017
 1963.0    0.000021   0.000017
 1964.0    0.000022   0.000017
 1965.0    0.000022   0.000017
 1966.0    0.000022   0.000018
 1967.0    0.000022   0.000018
 1968.0    0.000022   0.000018
 1969.0    0.000022   0.000019
 1970.0    0.000022   0.000019
 1971.0    0.000023   0.000019
