   W         E5+(eta_p)
 1598.0    0.000001  -0.000002
 1599.0    0.000001  -0.000002
 1600.0    0.000001  -0.000002
 1601.0    0.000001  -0.000002
 1602.0    0.000001  -0.000002
 1603.0    0.000001  -0.000002
 1604.0    0.000001  -0.000002
 1605.0    0.000001  -0.000002
 1606.0    0.000001  -0.000002
 1607.0    0.000001  -0.000002
 1608.0    0.000001  -0.000002
 1609.0    0.000001  -0.000002
 1610.0    0.000001  -0.000002
 1611.0    0.000001  -0.000002
 1612.0    0.000001  -0.000002
 1613.0    0.000002  -0.000002
 1614.0    0.000002  -0.000002
 1615.0    0.000002  -0.000003
 1616.0    0.000002  -0.000003
 1617.0    0.000002  -0.000003
 1618.0    0.000002  -0.000003
 1619.0    0.000002  -0.000003
 1620.0    0.000002  -0.000003
 1621.0    0.000002  -0.000003
 1622.0    0.000002  -0.000003
 1623.0    0.000002  -0.000003
 1624.0    0.000002  -0.000003
 1625.0    0.000002  -0.000003
 1626.0    0.000002  -0.000003
 1627.0    0.000002  -0.000002
 1628.0    0.000002  -0.000002
 1629.0    0.000001  -0.000002
 1630.0    0.000001  -0.000001
 1631.0    0.000001  -0.000001
 1632.0    0.000002  -0.000002
 1633.0    0.000002  -0.000002
 1634.0    0.000003  -0.000002
 1635.0    0.000003  -0.000003
 1636.0    0.000003  -0.000003
 1637.0    0.000003  -0.000003
 1638.0    0.000003  -0.000003
 1639.0    0.000003  -0.000003
 1640.0    0.000003  -0.000003
 1641.0    0.000003  -0.000003
 1642.0    0.000004  -0.000003
 1643.0    0.000004  -0.000003
 1644.0    0.000004  -0.000003
 1645.0    0.000004  -0.000003
 1646.0    0.000004  -0.000003
 1647.0    0.000004  -0.000003
 1648.0    0.000004  -0.000003
 1649.0    0.000004  -0.000003
 1650.0    0.000004  -0.000003
 1651.0    0.000005  -0.000003
 1652.0    0.000005  -0.000003
 1653.0    0.000005  -0.000003
 1654.0    0.000005  -0.000003
 1655.0    0.000005  -0.000003
 1656.0    0.000005  -0.000003
 1657.0    0.000005  -0.000003
 1658.0    0.000005  -0.000003
 1659.0    0.000005  -0.000003
 1660.0    0.000006  -0.000003
 1661.0    0.000006  -0.000003
 1662.0    0.000006  -0.000003
 1663.0    0.000006  -0.000003
 1664.0    0.000006  -0.000002
 1665.0    0.000006  -0.000002
 1666.0    0.000006  -0.000002
 1667.0    0.000007  -0.000002
 1668.0    0.000007  -0.000002
 1669.0    0.000007  -0.000002
 1670.0    0.000007  -0.000002
 1671.0    0.000007  -0.000002
 1672.0    0.000007  -0.000002
 1673.0    0.000007  -0.000002
 1674.0    0.000008  -0.000002
 1675.0    0.000008  -0.000002
 1676.0    0.000008  -0.000002
 1677.0    0.000008  -0.000002
 1678.0    0.000008  -0.000002
 1679.0    0.000008  -0.000002
 1680.0    0.000009  -0.000002
 1681.0    0.000009  -0.000002
 1682.0    0.000009  -0.000002
 1683.0    0.000009  -0.000001
 1684.0    0.000009  -0.000001
 1685.0    0.000009  -0.000001
 1686.0    0.000010  -0.000001
 1687.0    0.000010  -0.000001
 1688.0    0.000010  -0.000001
 1689.0    0.000010  -0.000001
 1690.0    0.000010  -0.000001
 1691.0    0.000010  -0.000001
 1692.0    0.000011  -0.000001
 1693.0    0.000011  -0.000001
 1694.0    0.000011  -0.000001
 1695.0    0.000011  -0.000000
 1696.0    0.000011  -0.000000
 1697.0    0.000012  -0.000000
 1698.0    0.000012  -0.000000
 1699.0    0.000012   0.000000
 1700.0    0.000012   0.000000
 1701.0    0.000012   0.000000
 1702.0    0.000013   0.000000
 1703.0    0.000013   0.000001
 1704.0    0.000013   0.000001
 1705.0    0.000013   0.000001
 1706.0    0.000013   0.000001
 1707.0    0.000013   0.000001
 1708.0    0.000014   0.000001
 1709.0    0.000014   0.000002
 1710.0    0.000014   0.000002
 1711.0    0.000014   0.000002
 1712.0    0.000015   0.000002
 1713.0    0.000015   0.000002
 1714.0    0.000015   0.000002
 1715.0    0.000015   0.000002
 1716.0    0.000016   0.000002
 1717.0    0.000016   0.000003
 1718.0    0.000016   0.000003
 1719.0    0.000016   0.000003
 1720.0    0.000017   0.000003
 1721.0    0.000017   0.000003
 1722.0    0.000017   0.000004
 1723.0    0.000017   0.000004
 1724.0    0.000017   0.000004
 1725.0    0.000018   0.000004
 1726.0    0.000018   0.000004
 1727.0    0.000018   0.000005
 1728.0    0.000018   0.000005
 1729.0    0.000019   0.000005
 1730.0    0.000019   0.000005
 1731.0    0.000019   0.000006
 1732.0    0.000019   0.000006
 1733.0    0.000020   0.000006
 1734.0    0.000020   0.000006
 1735.0    0.000020   0.000006
 1736.0    0.000020   0.000007
 1737.0    0.000021   0.000007
 1738.0    0.000021   0.000007
 1739.0    0.000021   0.000008
 1740.0    0.000022   0.000008
 1741.0    0.000022   0.000008
 1742.0    0.000022   0.000008
 1743.0    0.000022   0.000009
 1744.0    0.000023   0.000009
 1745.0    0.000023   0.000009
 1746.0    0.000023   0.000009
 1747.0    0.000023   0.000010
 1748.0    0.000024   0.000010
 1749.0    0.000024   0.000010
 1750.0    0.000024   0.000011
 1751.0    0.000025   0.000011
 1752.0    0.000025   0.000011
 1753.0    0.000025   0.000012
 1754.0    0.000025   0.000012
 1755.0    0.000026   0.000012
 1756.0    0.000026   0.000013
 1757.0    0.000026   0.000013
 1758.0    0.000027   0.000013
 1759.0    0.000027   0.000014
 1760.0    0.000027   0.000014
 1761.0    0.000027   0.000014
 1762.0    0.000028   0.000015
 1763.0    0.000028   0.000015
 1764.0    0.000028   0.000016
 1765.0    0.000029   0.000016
 1766.0    0.000029   0.000016
 1767.0    0.000029   0.000017
 1768.0    0.000029   0.000017
 1769.0    0.000030   0.000018
 1770.0    0.000030   0.000018
 1771.0    0.000030   0.000018
 1772.0    0.000031   0.000019
 1773.0    0.000031   0.000019
 1774.0    0.000031   0.000020
 1775.0    0.000032   0.000020
 1776.0    0.000032   0.000021
 1777.0    0.000032   0.000021
 1778.0    0.000033   0.000021
 1779.0    0.000033   0.000022
 1780.0    0.000033   0.000022
 1781.0    0.000033   0.000023
 1782.0    0.000034   0.000023
 1783.0    0.000034   0.000024
 1784.0    0.000034   0.000024
 1785.0    0.000035   0.000025
 1786.0    0.000035   0.000025
 1787.0    0.000035   0.000026
 1788.0    0.000036   0.000026
 1789.0    0.000036   0.000027
 1790.0    0.000036   0.000027
 1791.0    0.000037   0.000028
 1792.0    0.000037   0.000028
 1793.0    0.000037   0.000029
 1794.0    0.000037   0.000029
 1795.0    0.000038   0.000030
 1796.0    0.000038   0.000031
 1797.0    0.000038   0.000031
 1798.0    0.000039   0.000032
 1799.0    0.000039   0.000032
 1800.0    0.000039   0.000033
 1801.0    0.000040   0.000033
 1802.0    0.000040   0.000034
 1803.0    0.000040   0.000035
 1804.0    0.000041   0.000035
 1805.0    0.000041   0.000036
 1806.0    0.000041   0.000036
 1807.0    0.000041   0.000037
 1808.0    0.000042   0.000038
 1809.0    0.000042   0.000038
 1810.0    0.000042   0.000039
 1811.0    0.000043   0.000040
 1812.0    0.000043   0.000040
 1813.0    0.000043   0.000041
 1814.0    0.000044   0.000042
 1815.0    0.000044   0.000042
 1816.0    0.000044   0.000043
 1817.0    0.000045   0.000044
 1818.0    0.000045   0.000044
 1819.0    0.000045   0.000045
 1820.0    0.000045   0.000046
 1821.0    0.000046   0.000046
 1822.0    0.000046   0.000047
 1823.0    0.000046   0.000048
 1824.0    0.000047   0.000048
 1825.0    0.000047   0.000049
 1826.0    0.000047   0.000050
 1827.0    0.000047   0.000051
 1828.0    0.000048   0.000051
 1829.0    0.000048   0.000052
 1830.0    0.000048   0.000053
 1831.0    0.000049   0.000054
 1832.0    0.000049   0.000054
 1833.0    0.000049   0.000055
 1834.0    0.000049   0.000056
 1835.0    0.000050   0.000057
 1836.0    0.000050   0.000058
 1837.0    0.000050   0.000058
 1838.0    0.000050   0.000059
 1839.0    0.000051   0.000060
 1840.0    0.000051   0.000061
 1841.0    0.000051   0.000062
 1842.0    0.000052   0.000062
 1843.0    0.000052   0.000063
 1844.0    0.000053   0.000064
 1845.0    0.000053   0.000064
 1846.0    0.000053   0.000065
 1847.0    0.000053   0.000066
 1848.0    0.000054   0.000067
 1849.0    0.000054   0.000068
 1850.0    0.000054   0.000069
 1851.0    0.000054   0.000070
 1852.0    0.000054   0.000071
 1853.0    0.000055   0.000072
 1854.0    0.000055   0.000073
 1855.0    0.000055   0.000074
 1856.0    0.000055   0.000075
 1857.0    0.000056   0.000075
 1858.0    0.000056   0.000076
 1859.0    0.000056   0.000077
 1860.0    0.000056   0.000078
 1861.0    0.000057   0.000079
 1862.0    0.000057   0.000080
 1863.0    0.000057   0.000081
 1864.0    0.000057   0.000082
 1865.0    0.000057   0.000083
 1866.0    0.000058   0.000084
 1867.0    0.000058   0.000085
 1868.0    0.000058   0.000086
 1869.0    0.000058   0.000087
 1870.0    0.000058   0.000088
 1871.0    0.000059   0.000089
 1872.0    0.000059   0.000090
 1873.0    0.000059   0.000091
 1874.0    0.000059   0.000092
 1875.0    0.000059   0.000093
 1876.0    0.000060   0.000094
 1877.0    0.000060   0.000095
 1878.0    0.000060   0.000096
 1879.0    0.000060   0.000097
 1880.0    0.000060   0.000098
 1881.0    0.000060   0.000099
 1882.0    0.000061   0.000100
 1883.0    0.000061   0.000101
 1884.0    0.000061   0.000102
 1885.0    0.000061   0.000103
 1886.0    0.000061   0.000105
 1887.0    0.000061   0.000106
 1888.0    0.000061   0.000107
 1889.0    0.000062   0.000108
 1890.0    0.000062   0.000109
 1891.0    0.000062   0.000110
 1892.0    0.000062   0.000111
 1893.0    0.000062   0.000112
 1894.0    0.000062   0.000113
 1895.0    0.000062   0.000114
 1896.0    0.000062   0.000116
 1897.0    0.000063   0.000117
 1898.0    0.000063   0.000118
 1899.0    0.000063   0.000119
 1900.0    0.000063   0.000120
 1901.0    0.000063   0.000121
 1902.0    0.000063   0.000122
 1903.0    0.000063   0.000124
 1904.0    0.000063   0.000125
 1905.0    0.000063   0.000126
 1906.0    0.000063   0.000127
 1907.0    0.000063   0.000128
 1908.0    0.000063   0.000130
 1909.0    0.000063   0.000131
 1910.0    0.000063   0.000132
 1911.0    0.000064   0.000133
 1912.0    0.000064   0.000134
 1913.0    0.000064   0.000135
 1914.0    0.000064   0.000137
 1915.0    0.000064   0.000138
 1916.0    0.000064   0.000139
 1917.0    0.000064   0.000140
 1918.0    0.000064   0.000142
 1919.0    0.000064   0.000143
 1920.0    0.000064   0.000144
 1921.0    0.000064   0.000145
 1922.0    0.000064   0.000147
 1923.0    0.000064   0.000148
 1924.0    0.000064   0.000149
 1925.0    0.000064   0.000150
 1926.0    0.000064   0.000152
 1927.0    0.000064   0.000153
 1928.0    0.000063   0.000154
 1929.0    0.000063   0.000155
 1930.0    0.000063   0.000156
 1931.0    0.000063   0.000158
 1932.0    0.000063   0.000159
 1933.0    0.000063   0.000160
 1934.0    0.000063   0.000162
 1935.0    0.000063   0.000163
 1936.0    0.000063   0.000164
 1937.0    0.000063   0.000165
 1938.0    0.000063   0.000167
 1939.0    0.000063   0.000168
 1940.0    0.000062   0.000169
 1941.0    0.000062   0.000171
 1942.0    0.000062   0.000172
 1943.0    0.000062   0.000173
 1944.0    0.000062   0.000174
 1945.0    0.000062   0.000176
 1946.0    0.000062   0.000177
 1947.0    0.000062   0.000178
 1948.0    0.000061   0.000180
 1949.0    0.000061   0.000181
 1950.0    0.000061   0.000182
 1951.0    0.000061   0.000184
 1952.0    0.000061   0.000185
 1953.0    0.000060   0.000186
 1954.0    0.000060   0.000188
 1955.0    0.000060   0.000189
 1956.0    0.000060   0.000190
 1957.0    0.000060   0.000192
 1958.0    0.000060   0.000193
 1959.0    0.000059   0.000194
 1960.0    0.000059   0.000196
 1961.0    0.000059   0.000197
 1962.0    0.000059   0.000198
 1963.0    0.000058   0.000200
 1964.0    0.000058   0.000201
 1965.0    0.000058   0.000202
 1966.0    0.000058   0.000204
 1967.0    0.000057   0.000205
 1968.0    0.000057   0.000206
 1969.0    0.000057   0.000208
 1970.0    0.000057   0.000209
 1971.0    0.000056   0.000210
