   W         E5-(eta_p)
 1599.0   -0.000016   0.000007
 1600.0   -0.000016   0.000007
 1601.0   -0.000016   0.000007
 1602.0   -0.000017   0.000008
 1603.0   -0.000017   0.000008
 1604.0   -0.000018   0.000008
 1605.0   -0.000018   0.000008
 1606.0   -0.000019   0.000008
 1607.0   -0.000019   0.000008
 1608.0   -0.000020   0.000008
 1609.0   -0.000020   0.000008
 1610.0   -0.000020   0.000008
 1611.0   -0.000021   0.000008
 1612.0   -0.000021   0.000008
 1613.0   -0.000022   0.000008
 1614.0   -0.000022   0.000008
 1615.0   -0.000023   0.000008
 1616.0   -0.000023   0.000008
 1617.0   -0.000024   0.000008
 1618.0   -0.000025   0.000008
 1619.0   -0.000025   0.000008
 1620.0   -0.000026   0.000008
 1621.0   -0.000026   0.000008
 1622.0   -0.000027   0.000008
 1623.0   -0.000027   0.000008
 1624.0   -0.000028   0.000008
 1625.0   -0.000028   0.000008
 1626.0   -0.000029   0.000009
 1627.0   -0.000030   0.000009
 1628.0   -0.000031   0.000009
 1629.0   -0.000032   0.000009
 1630.0   -0.000033   0.000010
 1631.0   -0.000033   0.000009
 1632.0   -0.000034   0.000009
 1633.0   -0.000034   0.000009
 1634.0   -0.000035   0.000008
 1635.0   -0.000035   0.000008
 1636.0   -0.000036   0.000008
 1637.0   -0.000036   0.000008
 1638.0   -0.000037   0.000008
 1639.0   -0.000038   0.000008
 1640.0   -0.000038   0.000008
 1641.0   -0.000039   0.000008
 1642.0   -0.000040   0.000008
 1643.0   -0.000041   0.000007
 1644.0   -0.000041   0.000007
 1645.0   -0.000042   0.000007
 1646.0   -0.000043   0.000007
 1647.0   -0.000044   0.000007
 1648.0   -0.000044   0.000007
 1649.0   -0.000045   0.000007
 1650.0   -0.000046   0.000006
 1651.0   -0.000047   0.000006
 1652.0   -0.000048   0.000006
 1653.0   -0.000048   0.000006
 1654.0   -0.000049   0.000006
 1655.0   -0.000050   0.000006
 1656.0   -0.000051   0.000005
 1657.0   -0.000052   0.000005
 1658.0   -0.000053   0.000005
 1659.0   -0.000054   0.000005
 1660.0   -0.000054   0.000004
 1661.0   -0.000055   0.000004
 1662.0   -0.000056   0.000004
 1663.0   -0.000057   0.000004
 1664.0   -0.000058   0.000003
 1665.0   -0.000059   0.000003
 1666.0   -0.000060   0.000003
 1667.0   -0.000061   0.000002
 1668.0   -0.000062   0.000002
 1669.0   -0.000063   0.000002
 1670.0   -0.000064   0.000002
 1671.0   -0.000065   0.000001
 1672.0   -0.000066   0.000001
 1673.0   -0.000067   0.000000
 1674.0   -0.000068   0.000000
 1675.0   -0.000069  -0.000000
 1676.0   -0.000070  -0.000001
 1677.0   -0.000071  -0.000001
 1678.0   -0.000072  -0.000002
 1679.0   -0.000073  -0.000002
 1680.0   -0.000074  -0.000002
 1681.0   -0.000075  -0.000003
 1682.0   -0.000076  -0.000003
 1683.0   -0.000077  -0.000004
 1684.0   -0.000078  -0.000004
 1685.0   -0.000079  -0.000005
 1686.0   -0.000080  -0.000005
 1687.0   -0.000081  -0.000006
 1688.0   -0.000082  -0.000006
 1689.0   -0.000083  -0.000007
 1690.0   -0.000084  -0.000007
 1691.0   -0.000086  -0.000008
 1692.0   -0.000087  -0.000009
 1693.0   -0.000088  -0.000009
 1694.0   -0.000089  -0.000010
 1695.0   -0.000090  -0.000010
 1696.0   -0.000091  -0.000011
 1697.0   -0.000092  -0.000012
 1698.0   -0.000094  -0.000012
 1699.0   -0.000095  -0.000013
 1700.0   -0.000096  -0.000014
 1701.0   -0.000097  -0.000014
 1702.0   -0.000098  -0.000015
 1703.0   -0.000100  -0.000016
 1704.0   -0.000101  -0.000017
 1705.0   -0.000102  -0.000017
 1706.0   -0.000103  -0.000019
 1707.0   -0.000104  -0.000020
 1708.0   -0.000105  -0.000021
 1709.0   -0.000106  -0.000022
 1710.0   -0.000107  -0.000023
 1711.0   -0.000108  -0.000023
 1712.0   -0.000110  -0.000024
 1713.0   -0.000112  -0.000025
 1714.0   -0.000113  -0.000025
 1715.0   -0.000115  -0.000026
 1716.0   -0.000116  -0.000027
 1717.0   -0.000117  -0.000028
 1718.0   -0.000119  -0.000029
 1719.0   -0.000120  -0.000029
 1720.0   -0.000121  -0.000030
 1721.0   -0.000122  -0.000032
 1722.0   -0.000124  -0.000033
 1723.0   -0.000125  -0.000034
 1724.0   -0.000126  -0.000035
 1725.0   -0.000128  -0.000036
 1726.0   -0.000129  -0.000037
 1727.0   -0.000130  -0.000038
 1728.0   -0.000132  -0.000039
 1729.0   -0.000133  -0.000040
 1730.0   -0.000134  -0.000041
 1731.0   -0.000136  -0.000042
 1732.0   -0.000137  -0.000044
 1733.0   -0.000138  -0.000045
 1734.0   -0.000140  -0.000046
 1735.0   -0.000141  -0.000047
 1736.0   -0.000142  -0.000049
 1737.0   -0.000144  -0.000050
 1738.0   -0.000145  -0.000051
 1739.0   -0.000146  -0.000052
 1740.0   -0.000148  -0.000054
 1741.0   -0.000149  -0.000055
 1742.0   -0.000151  -0.000056
 1743.0   -0.000152  -0.000058
 1744.0   -0.000153  -0.000059
 1745.0   -0.000155  -0.000061
 1746.0   -0.000156  -0.000062
 1747.0   -0.000158  -0.000064
 1748.0   -0.000159  -0.000065
 1749.0   -0.000160  -0.000066
 1750.0   -0.000162  -0.000068
 1751.0   -0.000163  -0.000070
 1752.0   -0.000164  -0.000071
 1753.0   -0.000166  -0.000073
 1754.0   -0.000167  -0.000074
 1755.0   -0.000169  -0.000076
 1756.0   -0.000170  -0.000077
 1757.0   -0.000171  -0.000079
 1758.0   -0.000173  -0.000081
 1759.0   -0.000174  -0.000082
 1760.0   -0.000176  -0.000084
 1761.0   -0.000177  -0.000086
 1762.0   -0.000178  -0.000087
 1763.0   -0.000180  -0.000089
 1764.0   -0.000181  -0.000091
 1765.0   -0.000182  -0.000093
 1766.0   -0.000184  -0.000095
 1767.0   -0.000185  -0.000096
 1768.0   -0.000187  -0.000098
 1769.0   -0.000188  -0.000100
 1770.0   -0.000189  -0.000102
 1771.0   -0.000191  -0.000104
 1772.0   -0.000192  -0.000106
 1773.0   -0.000193  -0.000108
 1774.0   -0.000195  -0.000110
 1775.0   -0.000196  -0.000112
 1776.0   -0.000197  -0.000114
 1777.0   -0.000199  -0.000116
 1778.0   -0.000200  -0.000118
 1779.0   -0.000202  -0.000120
 1780.0   -0.000203  -0.000122
 1781.0   -0.000204  -0.000124
 1782.0   -0.000206  -0.000126
 1783.0   -0.000207  -0.000128
 1784.0   -0.000208  -0.000130
 1785.0   -0.000209  -0.000132
 1786.0   -0.000211  -0.000134
 1787.0   -0.000212  -0.000137
 1788.0   -0.000213  -0.000139
 1789.0   -0.000215  -0.000141
 1790.0   -0.000216  -0.000143
 1791.0   -0.000217  -0.000146
 1792.0   -0.000219  -0.000148
 1793.0   -0.000220  -0.000150
 1794.0   -0.000221  -0.000152
 1795.0   -0.000222  -0.000155
 1796.0   -0.000224  -0.000157
 1797.0   -0.000225  -0.000160
 1798.0   -0.000226  -0.000162
 1799.0   -0.000227  -0.000164
 1800.0   -0.000229  -0.000167
 1801.0   -0.000230  -0.000169
 1802.0   -0.000231  -0.000172
 1803.0   -0.000232  -0.000174
 1804.0   -0.000233  -0.000177
 1805.0   -0.000234  -0.000179
 1806.0   -0.000236  -0.000182
 1807.0   -0.000237  -0.000184
 1808.0   -0.000238  -0.000187
 1809.0   -0.000239  -0.000189
 1810.0   -0.000240  -0.000192
 1811.0   -0.000241  -0.000194
 1812.0   -0.000242  -0.000197
 1813.0   -0.000244  -0.000200
 1814.0   -0.000245  -0.000202
 1815.0   -0.000246  -0.000205
 1816.0   -0.000247  -0.000208
 1817.0   -0.000248  -0.000211
 1818.0   -0.000249  -0.000213
 1819.0   -0.000250  -0.000216
 1820.0   -0.000251  -0.000219
 1821.0   -0.000252  -0.000222
 1822.0   -0.000253  -0.000224
 1823.0   -0.000254  -0.000227
 1824.0   -0.000255  -0.000230
 1825.0   -0.000256  -0.000233
 1826.0   -0.000257  -0.000236
 1827.0   -0.000258  -0.000238
 1828.0   -0.000259  -0.000241
 1829.0   -0.000260  -0.000244
 1830.0   -0.000261  -0.000247
 1831.0   -0.000261  -0.000250
 1832.0   -0.000262  -0.000253
 1833.0   -0.000263  -0.000256
 1834.0   -0.000264  -0.000259
 1835.0   -0.000265  -0.000262
 1836.0   -0.000266  -0.000265
 1837.0   -0.000266  -0.000268
 1838.0   -0.000267  -0.000271
 1839.0   -0.000268  -0.000274
 1840.0   -0.000269  -0.000277
 1841.0   -0.000270  -0.000280
 1842.0   -0.000270  -0.000283
 1843.0   -0.000271  -0.000286
 1844.0   -0.000272  -0.000289
 1845.0   -0.000273  -0.000292
 1846.0   -0.000273  -0.000295
 1847.0   -0.000274  -0.000298
 1848.0   -0.000274  -0.000302
 1849.0   -0.000275  -0.000305
 1850.0   -0.000276  -0.000308
 1851.0   -0.000276  -0.000311
 1852.0   -0.000277  -0.000314
 1853.0   -0.000277  -0.000317
 1854.0   -0.000278  -0.000321
 1855.0   -0.000278  -0.000324
 1856.0   -0.000279  -0.000327
 1857.0   -0.000279  -0.000330
 1858.0   -0.000280  -0.000333
 1859.0   -0.000280  -0.000337
 1860.0   -0.000281  -0.000340
 1861.0   -0.000281  -0.000343
 1862.0   -0.000281  -0.000346
 1863.0   -0.000282  -0.000350
 1864.0   -0.000282  -0.000353
 1865.0   -0.000283  -0.000356
 1866.0   -0.000283  -0.000360
 1867.0   -0.000283  -0.000363
 1868.0   -0.000283  -0.000366
 1869.0   -0.000284  -0.000369
 1870.0   -0.000284  -0.000373
 1871.0   -0.000284  -0.000376
 1872.0   -0.000284  -0.000379
 1873.0   -0.000285  -0.000383
 1874.0   -0.000285  -0.000386
 1875.0   -0.000285  -0.000389
 1876.0   -0.000285  -0.000393
 1877.0   -0.000285  -0.000396
 1878.0   -0.000285  -0.000399
 1879.0   -0.000285  -0.000403
 1880.0   -0.000285  -0.000406
 1881.0   -0.000285  -0.000409
 1882.0   -0.000285  -0.000413
 1883.0   -0.000285  -0.000416
 1884.0   -0.000285  -0.000419
 1885.0   -0.000285  -0.000423
 1886.0   -0.000285  -0.000426
 1887.0   -0.000285  -0.000429
 1888.0   -0.000285  -0.000433
 1889.0   -0.000285  -0.000436
 1890.0   -0.000285  -0.000440
 1891.0   -0.000285  -0.000443
 1892.0   -0.000284  -0.000446
 1893.0   -0.000284  -0.000450
 1894.0   -0.000284  -0.000453
 1895.0   -0.000284  -0.000456
 1896.0   -0.000283  -0.000460
 1897.0   -0.000283  -0.000463
 1898.0   -0.000283  -0.000466
 1899.0   -0.000283  -0.000470
 1900.0   -0.000282  -0.000473
 1901.0   -0.000282  -0.000476
 1902.0   -0.000281  -0.000480
 1903.0   -0.000281  -0.000483
 1904.0   -0.000281  -0.000486
 1905.0   -0.000280  -0.000490
 1906.0   -0.000280  -0.000493
 1907.0   -0.000279  -0.000496
 1908.0   -0.000279  -0.000499
 1909.0   -0.000278  -0.000503
 1910.0   -0.000277  -0.000506
 1911.0   -0.000277  -0.000509
 1912.0   -0.000276  -0.000512
 1913.0   -0.000276  -0.000516
 1914.0   -0.000275  -0.000519
 1915.0   -0.000274  -0.000522
 1916.0   -0.000274  -0.000525
 1917.0   -0.000273  -0.000528
 1918.0   -0.000272  -0.000532
 1919.0   -0.000271  -0.000535
 1920.0   -0.000271  -0.000538
 1921.0   -0.000270  -0.000541
 1922.0   -0.000269  -0.000544
 1923.0   -0.000268  -0.000547
 1924.0   -0.000267  -0.000551
 1925.0   -0.000266  -0.000554
 1926.0   -0.000265  -0.000557
 1927.0   -0.000264  -0.000560
 1928.0   -0.000264  -0.000563
 1929.0   -0.000263  -0.000566
 1930.0   -0.000262  -0.000569
 1931.0   -0.000261  -0.000572
 1932.0   -0.000260  -0.000575
 1933.0   -0.000259  -0.000578
 1934.0   -0.000257  -0.000581
 1935.0   -0.000256  -0.000584
 1936.0   -0.000255  -0.000587
 1937.0   -0.000254  -0.000590
 1938.0   -0.000253  -0.000593
 1939.0   -0.000252  -0.000596
 1940.0   -0.000251  -0.000598
 1941.0   -0.000250  -0.000601
 1942.0   -0.000248  -0.000604
 1943.0   -0.000247  -0.000607
 1944.0   -0.000246  -0.000610
 1945.0   -0.000245  -0.000612
 1946.0   -0.000243  -0.000615
 1947.0   -0.000242  -0.000618
 1948.0   -0.000241  -0.000620
 1949.0   -0.000239  -0.000623
 1950.0   -0.000238  -0.000626
 1951.0   -0.000237  -0.000628
 1952.0   -0.000235  -0.000631
 1953.0   -0.000234  -0.000634
 1954.0   -0.000232  -0.000636
 1955.0   -0.000231  -0.000639
 1956.0   -0.000229  -0.000641
 1957.0   -0.000228  -0.000644
 1958.0   -0.000226  -0.000646
 1959.0   -0.000225  -0.000648
 1960.0   -0.000223  -0.000651
 1961.0   -0.000222  -0.000653
 1962.0   -0.000220  -0.000656
 1963.0   -0.000219  -0.000658
 1964.0   -0.000217  -0.000660
 1965.0   -0.000216  -0.000662
 1966.0   -0.000214  -0.000665
 1967.0   -0.000212  -0.000667
 1968.0   -0.000211  -0.000669
 1969.0   -0.000209  -0.000671
 1970.0   -0.000207  -0.000673
 1971.0   -0.000206  -0.000675
