   W         E4+(eta_p)
 1604.0    0.000022   0.000018
 1605.0    0.000022   0.000018
 1606.0    0.000022   0.000019
 1607.0    0.000023   0.000019
 1608.0    0.000023   0.000020
 1609.0    0.000023   0.000020
 1610.0    0.000024   0.000021
 1611.0    0.000024   0.000021
 1612.0    0.000025   0.000022
 1613.0    0.000025   0.000022
 1614.0    0.000025   0.000023
 1615.0    0.000026   0.000023
 1616.0    0.000026   0.000024
 1617.0    0.000027   0.000025
 1618.0    0.000027   0.000025
 1619.0    0.000027   0.000026
 1620.0    0.000028   0.000026
 1621.0    0.000028   0.000027
 1622.0    0.000029   0.000028
 1623.0    0.000029   0.000028
 1624.0    0.000029   0.000029
 1625.0    0.000030   0.000030
 1626.0    0.000030   0.000030
 1627.0    0.000031   0.000031
 1628.0    0.000032   0.000031
 1629.0    0.000032   0.000032
 1630.0    0.000033   0.000033
 1631.0    0.000033   0.000033
 1632.0    0.000033   0.000034
 1633.0    0.000034   0.000035
 1634.0    0.000034   0.000036
 1635.0    0.000034   0.000037
 1636.0    0.000035   0.000038
 1637.0    0.000035   0.000038
 1638.0    0.000035   0.000039
 1639.0    0.000036   0.000040
 1640.0    0.000036   0.000041
 1641.0    0.000037   0.000042
 1642.0    0.000037   0.000043
 1643.0    0.000038   0.000044
 1644.0    0.000038   0.000044
 1645.0    0.000039   0.000045
 1646.0    0.000039   0.000046
 1647.0    0.000039   0.000047
 1648.0    0.000040   0.000048
 1649.0    0.000040   0.000049
 1650.0    0.000041   0.000050
 1651.0    0.000041   0.000051
 1652.0    0.000042   0.000052
 1653.0    0.000042   0.000053
 1654.0    0.000042   0.000054
 1655.0    0.000043   0.000055
 1656.0    0.000043   0.000056
 1657.0    0.000044   0.000057
 1658.0    0.000044   0.000058
 1659.0    0.000045   0.000059
 1660.0    0.000045   0.000060
 1661.0    0.000045   0.000061
 1662.0    0.000046   0.000062
 1663.0    0.000046   0.000063
 1664.0    0.000047   0.000065
 1665.0    0.000047   0.000066
 1666.0    0.000047   0.000067
 1667.0    0.000048   0.000068
 1668.0    0.000048   0.000069
 1669.0    0.000049   0.000070
 1670.0    0.000049   0.000072
 1671.0    0.000049   0.000073
 1672.0    0.000050   0.000074
 1673.0    0.000050   0.000075
 1674.0    0.000051   0.000077
 1675.0    0.000051   0.000078
 1676.0    0.000051   0.000079
 1677.0    0.000052   0.000080
 1678.0    0.000052   0.000082
 1679.0    0.000053   0.000083
 1680.0    0.000053   0.000084
 1681.0    0.000053   0.000086
 1682.0    0.000054   0.000087
 1683.0    0.000054   0.000088
 1684.0    0.000054   0.000090
 1685.0    0.000055   0.000091
 1686.0    0.000055   0.000093
 1687.0    0.000055   0.000094
 1688.0    0.000056   0.000096
 1689.0    0.000056   0.000097
 1690.0    0.000057   0.000098
 1691.0    0.000057   0.000100
 1692.0    0.000057   0.000101
 1693.0    0.000057   0.000103
 1694.0    0.000058   0.000105
 1695.0    0.000058   0.000106
 1696.0    0.000058   0.000108
 1697.0    0.000059   0.000109
 1698.0    0.000059   0.000111
 1699.0    0.000059   0.000112
 1700.0    0.000060   0.000114
 1701.0    0.000060   0.000116
 1702.0    0.000060   0.000117
 1703.0    0.000060   0.000119
 1704.0    0.000060   0.000121
 1705.0    0.000061   0.000122
 1706.0    0.000061   0.000124
 1707.0    0.000060   0.000127
 1708.0    0.000060   0.000129
 1709.0    0.000060   0.000131
 1710.0    0.000060   0.000133
 1711.0    0.000060   0.000134
 1712.0    0.000061   0.000136
 1713.0    0.000062   0.000137
 1714.0    0.000063   0.000138
 1715.0    0.000063   0.000139
 1716.0    0.000063   0.000141
 1717.0    0.000063   0.000143
 1718.0    0.000064   0.000145
 1719.0    0.000064   0.000147
 1720.0    0.000064   0.000149
 1721.0    0.000064   0.000151
 1722.0    0.000064   0.000153
 1723.0    0.000064   0.000155
 1724.0    0.000064   0.000157
 1725.0    0.000064   0.000159
 1726.0    0.000064   0.000161
 1727.0    0.000064   0.000163
 1728.0    0.000064   0.000165
 1729.0    0.000064   0.000167
 1730.0    0.000065   0.000169
 1731.0    0.000065   0.000171
 1732.0    0.000065   0.000173
 1733.0    0.000065   0.000175
 1734.0    0.000065   0.000177
 1735.0    0.000065   0.000179
 1736.0    0.000064   0.000181
 1737.0    0.000064   0.000183
 1738.0    0.000064   0.000185
 1739.0    0.000064   0.000187
 1740.0    0.000064   0.000189
 1741.0    0.000064   0.000192
 1742.0    0.000064   0.000194
 1743.0    0.000064   0.000196
 1744.0    0.000064   0.000198
 1745.0    0.000064   0.000200
 1746.0    0.000063   0.000203
 1747.0    0.000063   0.000205
 1748.0    0.000063   0.000207
 1749.0    0.000063   0.000209
 1750.0    0.000063   0.000211
 1751.0    0.000062   0.000214
 1752.0    0.000062   0.000216
 1753.0    0.000062   0.000218
 1754.0    0.000062   0.000221
 1755.0    0.000061   0.000223
 1756.0    0.000061   0.000225
 1757.0    0.000061   0.000228
 1758.0    0.000061   0.000230
 1759.0    0.000060   0.000232
 1760.0    0.000060   0.000235
 1761.0    0.000059   0.000237
 1762.0    0.000059   0.000240
 1763.0    0.000059   0.000242
 1764.0    0.000058   0.000244
 1765.0    0.000058   0.000247
 1766.0    0.000057   0.000249
 1767.0    0.000057   0.000252
 1768.0    0.000057   0.000254
 1769.0    0.000056   0.000257
 1770.0    0.000056   0.000259
 1771.0    0.000055   0.000261
 1772.0    0.000054   0.000264
 1773.0    0.000054   0.000266
 1774.0    0.000053   0.000269
 1775.0    0.000053   0.000271
 1776.0    0.000052   0.000274
 1777.0    0.000052   0.000277
 1778.0    0.000051   0.000279
 1779.0    0.000050   0.000282
 1780.0    0.000050   0.000284
 1781.0    0.000049   0.000287
 1782.0    0.000048   0.000289
 1783.0    0.000047   0.000292
 1784.0    0.000047   0.000294
 1785.0    0.000046   0.000297
 1786.0    0.000045   0.000300
 1787.0    0.000044   0.000302
 1788.0    0.000044   0.000305
 1789.0    0.000043   0.000307
 1790.0    0.000042   0.000310
 1791.0    0.000041   0.000313
 1792.0    0.000040   0.000315
 1793.0    0.000039   0.000318
 1794.0    0.000038   0.000321
 1795.0    0.000037   0.000323
 1796.0    0.000036   0.000326
 1797.0    0.000035   0.000329
 1798.0    0.000034   0.000331
 1799.0    0.000033   0.000334
 1800.0    0.000032   0.000337
 1801.0    0.000031   0.000339
 1802.0    0.000030   0.000342
 1803.0    0.000029   0.000345
 1804.0    0.000028   0.000347
 1805.0    0.000027   0.000350
 1806.0    0.000026   0.000353
 1807.0    0.000024   0.000355
 1808.0    0.000023   0.000358
 1809.0    0.000022   0.000361
 1810.0    0.000021   0.000363
 1811.0    0.000019   0.000366
 1812.0    0.000018   0.000369
 1813.0    0.000017   0.000372
 1814.0    0.000015   0.000374
 1815.0    0.000014   0.000377
 1816.0    0.000013   0.000380
 1817.0    0.000011   0.000382
 1818.0    0.000010   0.000385
 1819.0    0.000008   0.000388
 1820.0    0.000007   0.000391
 1821.0    0.000006   0.000393
 1822.0    0.000004   0.000396
 1823.0    0.000002   0.000399
 1824.0    0.000001   0.000401
 1825.0   -0.000001   0.000404
 1826.0   -0.000002   0.000407
 1827.0   -0.000004   0.000410
 1828.0   -0.000005   0.000412
 1829.0   -0.000007   0.000415
 1830.0   -0.000009   0.000418
 1831.0   -0.000011   0.000420
 1832.0   -0.000012   0.000423
 1833.0   -0.000014   0.000426
 1834.0   -0.000016   0.000428
 1835.0   -0.000018   0.000431
 1836.0   -0.000019   0.000434
 1837.0   -0.000021   0.000436
 1838.0   -0.000023   0.000439
 1839.0   -0.000025   0.000442
 1840.0   -0.000027   0.000445
 1841.0   -0.000029   0.000447
 1842.0   -0.000031   0.000449
 1843.0   -0.000032   0.000452
 1844.0   -0.000034   0.000454
 1845.0   -0.000036   0.000457
 1846.0   -0.000038   0.000460
 1847.0   -0.000040   0.000462
 1848.0   -0.000042   0.000465
 1849.0   -0.000045   0.000468
 1850.0   -0.000047   0.000470
 1851.0   -0.000049   0.000473
 1852.0   -0.000051   0.000475
 1853.0   -0.000053   0.000478
 1854.0   -0.000056   0.000481
 1855.0   -0.000058   0.000483
 1856.0   -0.000060   0.000486
 1857.0   -0.000062   0.000488
 1858.0   -0.000065   0.000491
 1859.0   -0.000067   0.000493
 1860.0   -0.000069   0.000496
 1861.0   -0.000072   0.000498
 1862.0   -0.000074   0.000501
 1863.0   -0.000077   0.000503
 1864.0   -0.000079   0.000506
 1865.0   -0.000081   0.000508
 1866.0   -0.000084   0.000510
 1867.0   -0.000086   0.000513
 1868.0   -0.000089   0.000515
 1869.0   -0.000091   0.000518
 1870.0   -0.000094   0.000520
 1871.0   -0.000097   0.000522
 1872.0   -0.000099   0.000525
 1873.0   -0.000102   0.000527
 1874.0   -0.000104   0.000529
 1875.0   -0.000107   0.000532
 1876.0   -0.000110   0.000534
 1877.0   -0.000113   0.000536
 1878.0   -0.000115   0.000538
 1879.0   -0.000118   0.000541
 1880.0   -0.000121   0.000543
 1881.0   -0.000124   0.000545
 1882.0   -0.000126   0.000547
 1883.0   -0.000129   0.000549
 1884.0   -0.000132   0.000551
 1885.0   -0.000135   0.000554
 1886.0   -0.000138   0.000556
 1887.0   -0.000141   0.000558
 1888.0   -0.000144   0.000560
 1889.0   -0.000147   0.000562
 1890.0   -0.000150   0.000564
 1891.0   -0.000153   0.000566
 1892.0   -0.000156   0.000568
 1893.0   -0.000159   0.000570
 1894.0   -0.000162   0.000572
 1895.0   -0.000165   0.000574
 1896.0   -0.000168   0.000576
 1897.0   -0.000171   0.000577
 1898.0   -0.000174   0.000579
 1899.0   -0.000177   0.000581
 1900.0   -0.000180   0.000583
 1901.0   -0.000184   0.000585
 1902.0   -0.000187   0.000587
 1903.0   -0.000190   0.000588
 1904.0   -0.000193   0.000590
 1905.0   -0.000197   0.000592
 1906.0   -0.000200   0.000593
 1907.0   -0.000203   0.000595
 1908.0   -0.000206   0.000597
 1909.0   -0.000210   0.000598
 1910.0   -0.000213   0.000600
 1911.0   -0.000216   0.000601
 1912.0   -0.000220   0.000603
 1913.0   -0.000223   0.000604
 1914.0   -0.000227   0.000606
 1915.0   -0.000230   0.000607
 1916.0   -0.000233   0.000609
 1917.0   -0.000237   0.000610
 1918.0   -0.000240   0.000611
 1919.0   -0.000244   0.000613
 1920.0   -0.000247   0.000614
 1921.0   -0.000251   0.000615
 1922.0   -0.000254   0.000616
 1923.0   -0.000258   0.000618
 1924.0   -0.000261   0.000619
 1925.0   -0.000265   0.000620
 1926.0   -0.000269   0.000621
 1927.0   -0.000272   0.000622
 1928.0   -0.000276   0.000623
 1929.0   -0.000279   0.000624
 1930.0   -0.000283   0.000625
 1931.0   -0.000286   0.000626
 1932.0   -0.000290   0.000627
 1933.0   -0.000294   0.000628
 1934.0   -0.000297   0.000629
 1935.0   -0.000301   0.000630
 1936.0   -0.000305   0.000631
 1937.0   -0.000308   0.000631
 1938.0   -0.000312   0.000632
 1939.0   -0.000316   0.000633
 1940.0   -0.000319   0.000634
 1941.0   -0.000323   0.000634
 1942.0   -0.000327   0.000635
 1943.0   -0.000331   0.000635
 1944.0   -0.000334   0.000636
 1945.0   -0.000338   0.000636
 1946.0   -0.000342   0.000637
 1947.0   -0.000346   0.000637
 1948.0   -0.000350   0.000638
 1949.0   -0.000353   0.000638
 1950.0   -0.000357   0.000638
 1951.0   -0.000361   0.000638
 1952.0   -0.000365   0.000639
 1953.0   -0.000368   0.000639
 1954.0   -0.000372   0.000639
 1955.0   -0.000376   0.000639
 1956.0   -0.000380   0.000639
 1957.0   -0.000384   0.000639
 1958.0   -0.000388   0.000639
 1959.0   -0.000391   0.000639
 1960.0   -0.000395   0.000639
 1961.0   -0.000399   0.000639
 1962.0   -0.000403   0.000639
 1963.0   -0.000407   0.000639
 1964.0   -0.000410   0.000639
 1965.0   -0.000414   0.000638
 1966.0   -0.000418   0.000638
 1967.0   -0.000422   0.000638
 1968.0   -0.000426   0.000637
 1969.0   -0.000430   0.000637
 1970.0   -0.000433   0.000637
 1971.0   -0.000437   0.000636
