   W         M5+(eta_p)
 1593.0   -0.000084  -0.000156
 1594.0   -0.000086  -0.000160
 1595.0   -0.000088  -0.000164
 1596.0   -0.000090  -0.000168
 1597.0   -0.000092  -0.000173
 1598.0   -0.000094  -0.000177
 1599.0   -0.000096  -0.000181
 1600.0   -0.000098  -0.000185
 1601.0   -0.000100  -0.000190
 1602.0   -0.000102  -0.000194
 1603.0   -0.000104  -0.000199
 1604.0   -0.000106  -0.000204
 1605.0   -0.000108  -0.000208
 1606.0   -0.000110  -0.000213
 1607.0   -0.000112  -0.000218
 1608.0   -0.000114  -0.000223
 1609.0   -0.000116  -0.000228
 1610.0   -0.000119  -0.000233
 1611.0   -0.000121  -0.000238
 1612.0   -0.000123  -0.000243
 1613.0   -0.000125  -0.000249
 1614.0   -0.000127  -0.000254
 1615.0   -0.000130  -0.000259
 1616.0   -0.000132  -0.000265
 1617.0   -0.000134  -0.000271
 1618.0   -0.000137  -0.000276
 1619.0   -0.000139  -0.000282
 1620.0   -0.000141  -0.000288
 1621.0   -0.000143  -0.000294
 1622.0   -0.000146  -0.000300
 1623.0   -0.000148  -0.000306
 1624.0   -0.000151  -0.000312
 1625.0   -0.000153  -0.000318
 1626.0   -0.000156  -0.000324
 1627.0   -0.000159  -0.000330
 1628.0   -0.000162  -0.000336
 1629.0   -0.000165  -0.000342
 1630.0   -0.000168  -0.000348
 1631.0   -0.000170  -0.000355
 1632.0   -0.000172  -0.000362
 1633.0   -0.000174  -0.000369
 1634.0   -0.000176  -0.000377
 1635.0   -0.000178  -0.000384
 1636.0   -0.000181  -0.000391
 1637.0   -0.000183  -0.000399
 1638.0   -0.000186  -0.000406
 1639.0   -0.000188  -0.000413
 1640.0   -0.000191  -0.000420
 1641.0   -0.000194  -0.000428
 1642.0   -0.000196  -0.000436
 1643.0   -0.000199  -0.000443
 1644.0   -0.000201  -0.000451
 1645.0   -0.000204  -0.000459
 1646.0   -0.000207  -0.000467
 1647.0   -0.000209  -0.000475
 1648.0   -0.000212  -0.000483
 1649.0   -0.000215  -0.000491
 1650.0   -0.000218  -0.000499
 1651.0   -0.000220  -0.000508
 1652.0   -0.000223  -0.000516
 1653.0   -0.000226  -0.000525
 1654.0   -0.000228  -0.000534
 1655.0   -0.000231  -0.000542
 1656.0   -0.000234  -0.000551
 1657.0   -0.000237  -0.000560
 1658.0   -0.000239  -0.000569
 1659.0   -0.000242  -0.000578
 1660.0   -0.000245  -0.000587
 1661.0   -0.000248  -0.000596
 1662.0   -0.000250  -0.000606
 1663.0   -0.000253  -0.000615
 1664.0   -0.000256  -0.000625
 1665.0   -0.000259  -0.000634
 1666.0   -0.000261  -0.000644
 1667.0   -0.000264  -0.000654
 1668.0   -0.000267  -0.000664
 1669.0   -0.000270  -0.000674
 1670.0   -0.000273  -0.000684
 1671.0   -0.000275  -0.000694
 1672.0   -0.000278  -0.000704
 1673.0   -0.000281  -0.000715
 1674.0   -0.000284  -0.000725
 1675.0   -0.000287  -0.000735
 1676.0   -0.000289  -0.000746
 1677.0   -0.000292  -0.000757
 1678.0   -0.000295  -0.000768
 1679.0   -0.000298  -0.000779
 1680.0   -0.000300  -0.000789
 1681.0   -0.000303  -0.000801
 1682.0   -0.000306  -0.000812
 1683.0   -0.000309  -0.000823
 1684.0   -0.000311  -0.000835
 1685.0   -0.000314  -0.000846
 1686.0   -0.000317  -0.000858
 1687.0   -0.000320  -0.000869
 1688.0   -0.000322  -0.000881
 1689.0   -0.000325  -0.000893
 1690.0   -0.000328  -0.000905
 1691.0   -0.000331  -0.000917
 1692.0   -0.000333  -0.000929
 1693.0   -0.000336  -0.000942
 1694.0   -0.000339  -0.000954
 1695.0   -0.000341  -0.000966
 1696.0   -0.000344  -0.000979
 1697.0   -0.000347  -0.000991
 1698.0   -0.000349  -0.001004
 1699.0   -0.000352  -0.001017
 1700.0   -0.000354  -0.001030
 1701.0   -0.000357  -0.001043
 1702.0   -0.000360  -0.001056
 1703.0   -0.000362  -0.001069
 1704.0   -0.000365  -0.001082
 1705.0   -0.000367  -0.001096
 1706.0   -0.000369  -0.001110
 1707.0   -0.000370  -0.001124
 1708.0   -0.000372  -0.001138
 1709.0   -0.000374  -0.001152
 1710.0   -0.000375  -0.001166
 1711.0   -0.000379  -0.001179
 1712.0   -0.000382  -0.001193
 1713.0   -0.000386  -0.001207
 1714.0   -0.000389  -0.001221
 1715.0   -0.000393  -0.001235
 1716.0   -0.000395  -0.001249
 1717.0   -0.000397  -0.001264
 1718.0   -0.000400  -0.001279
 1719.0   -0.000402  -0.001293
 1720.0   -0.000404  -0.001308
 1721.0   -0.000406  -0.001323
 1722.0   -0.000409  -0.001338
 1723.0   -0.000411  -0.001353
 1724.0   -0.000413  -0.001368
 1725.0   -0.000415  -0.001384
 1726.0   -0.000417  -0.001399
 1727.0   -0.000419  -0.001415
 1728.0   -0.000422  -0.001430
 1729.0   -0.000424  -0.001446
 1730.0   -0.000426  -0.001462
 1731.0   -0.000428  -0.001478
 1732.0   -0.000430  -0.001494
 1733.0   -0.000432  -0.001510
 1734.0   -0.000434  -0.001526
 1735.0   -0.000436  -0.001542
 1736.0   -0.000437  -0.001558
 1737.0   -0.000439  -0.001575
 1738.0   -0.000441  -0.001591
 1739.0   -0.000443  -0.001608
 1740.0   -0.000445  -0.001624
 1741.0   -0.000446  -0.001641
 1742.0   -0.000448  -0.001658
 1743.0   -0.000450  -0.001675
 1744.0   -0.000452  -0.001692
 1745.0   -0.000453  -0.001709
 1746.0   -0.000455  -0.001727
 1747.0   -0.000456  -0.001744
 1748.0   -0.000458  -0.001762
 1749.0   -0.000459  -0.001779
 1750.0   -0.000461  -0.001797
 1751.0   -0.000462  -0.001815
 1752.0   -0.000463  -0.001832
 1753.0   -0.000465  -0.001850
 1754.0   -0.000466  -0.001868
 1755.0   -0.000467  -0.001886
 1756.0   -0.000469  -0.001905
 1757.0   -0.000470  -0.001923
 1758.0   -0.000471  -0.001941
 1759.0   -0.000472  -0.001960
 1760.0   -0.000473  -0.001978
 1761.0   -0.000474  -0.001997
 1762.0   -0.000475  -0.002015
 1763.0   -0.000476  -0.002034
 1764.0   -0.000477  -0.002053
 1765.0   -0.000478  -0.002072
 1766.0   -0.000479  -0.002091
 1767.0   -0.000479  -0.002110
 1768.0   -0.000480  -0.002129
 1769.0   -0.000481  -0.002148
 1770.0   -0.000482  -0.002168
 1771.0   -0.000482  -0.002187
 1772.0   -0.000483  -0.002207
 1773.0   -0.000483  -0.002226
 1774.0   -0.000484  -0.002246
 1775.0   -0.000484  -0.002266
 1776.0   -0.000485  -0.002286
 1777.0   -0.000485  -0.002306
 1778.0   -0.000485  -0.002326
 1779.0   -0.000486  -0.002346
 1780.0   -0.000486  -0.002366
 1781.0   -0.000486  -0.002386
 1782.0   -0.000486  -0.002407
 1783.0   -0.000486  -0.002427
 1784.0   -0.000486  -0.002447
 1785.0   -0.000486  -0.002468
 1786.0   -0.000486  -0.002488
 1787.0   -0.000486  -0.002509
 1788.0   -0.000486  -0.002530
 1789.0   -0.000485  -0.002551
 1790.0   -0.000485  -0.002572
 1791.0   -0.000485  -0.002593
 1792.0   -0.000484  -0.002614
 1793.0   -0.000484  -0.002635
 1794.0   -0.000483  -0.002656
 1795.0   -0.000483  -0.002677
 1796.0   -0.000482  -0.002699
 1797.0   -0.000482  -0.002720
 1798.0   -0.000481  -0.002742
 1799.0   -0.000480  -0.002763
 1800.0   -0.000479  -0.002785
 1801.0   -0.000478  -0.002807
 1802.0   -0.000478  -0.002828
 1803.0   -0.000477  -0.002850
 1804.0   -0.000476  -0.002872
 1805.0   -0.000475  -0.002894
 1806.0   -0.000473  -0.002916
 1807.0   -0.000472  -0.002938
 1808.0   -0.000471  -0.002960
 1809.0   -0.000470  -0.002983
 1810.0   -0.000468  -0.003005
 1811.0   -0.000467  -0.003027
 1812.0   -0.000465  -0.003050
 1813.0   -0.000464  -0.003072
 1814.0   -0.000462  -0.003095
 1815.0   -0.000461  -0.003117
 1816.0   -0.000459  -0.003140
 1817.0   -0.000457  -0.003163
 1818.0   -0.000455  -0.003185
 1819.0   -0.000453  -0.003208
 1820.0   -0.000451  -0.003231
 1821.0   -0.000449  -0.003254
 1822.0   -0.000447  -0.003277
 1823.0   -0.000445  -0.003300
 1824.0   -0.000443  -0.003323
 1825.0   -0.000441  -0.003346
 1826.0   -0.000438  -0.003369
 1827.0   -0.000436  -0.003393
 1828.0   -0.000434  -0.003416
 1829.0   -0.000431  -0.003439
 1830.0   -0.000429  -0.003462
 1831.0   -0.000426  -0.003486
 1832.0   -0.000423  -0.003509
 1833.0   -0.000421  -0.003533
 1834.0   -0.000418  -0.003556
 1835.0   -0.000415  -0.003580
 1836.0   -0.000412  -0.003604
 1837.0   -0.000409  -0.003627
 1838.0   -0.000406  -0.003651
 1839.0   -0.000403  -0.003675
 1840.0   -0.000400  -0.003699
 1841.0   -0.000397  -0.003723
 1842.0   -0.000393  -0.003747
 1843.0   -0.000390  -0.003771
 1844.0   -0.000387  -0.003795
 1845.0   -0.000384  -0.003819
 1846.0   -0.000380  -0.003843
 1847.0   -0.000377  -0.003867
 1848.0   -0.000373  -0.003891
 1849.0   -0.000369  -0.003915
 1850.0   -0.000365  -0.003939
 1851.0   -0.000361  -0.003964
 1852.0   -0.000357  -0.003988
 1853.0   -0.000353  -0.004012
 1854.0   -0.000349  -0.004037
 1855.0   -0.000345  -0.004061
 1856.0   -0.000341  -0.004085
 1857.0   -0.000337  -0.004110
 1858.0   -0.000333  -0.004134
 1859.0   -0.000328  -0.004159
 1860.0   -0.000324  -0.004183
 1861.0   -0.000320  -0.004208
 1862.0   -0.000315  -0.004232
 1863.0   -0.000310  -0.004257
 1864.0   -0.000306  -0.004282
 1865.0   -0.000301  -0.004306
 1866.0   -0.000296  -0.004331
 1867.0   -0.000292  -0.004356
 1868.0   -0.000287  -0.004380
 1869.0   -0.000282  -0.004405
 1870.0   -0.000277  -0.004430
 1871.0   -0.000272  -0.004454
 1872.0   -0.000267  -0.004479
 1873.0   -0.000261  -0.004504
 1874.0   -0.000256  -0.004529
 1875.0   -0.000251  -0.004554
 1876.0   -0.000245  -0.004578
 1877.0   -0.000240  -0.004603
 1878.0   -0.000235  -0.004628
 1879.0   -0.000229  -0.004653
 1880.0   -0.000224  -0.004678
 1881.0   -0.000218  -0.004703
 1882.0   -0.000212  -0.004728
 1883.0   -0.000206  -0.004753
 1884.0   -0.000200  -0.004778
 1885.0   -0.000195  -0.004802
 1886.0   -0.000189  -0.004827
 1887.0   -0.000183  -0.004852
 1888.0   -0.000177  -0.004877
 1889.0   -0.000170  -0.004902
 1890.0   -0.000164  -0.004927
 1891.0   -0.000158  -0.004952
 1892.0   -0.000152  -0.004977
 1893.0   -0.000145  -0.005002
 1894.0   -0.000139  -0.005027
 1895.0   -0.000133  -0.005052
 1896.0   -0.000126  -0.005077
 1897.0   -0.000119  -0.005102
 1898.0   -0.000113  -0.005127
 1899.0   -0.000106  -0.005152
 1900.0   -0.000100  -0.005177
 1901.0   -0.000093  -0.005202
 1902.0   -0.000086  -0.005227
 1903.0   -0.000079  -0.005252
 1904.0   -0.000072  -0.005277
 1905.0   -0.000065  -0.005301
 1906.0   -0.000058  -0.005326
 1907.0   -0.000051  -0.005351
 1908.0   -0.000044  -0.005376
 1909.0   -0.000036  -0.005401
 1910.0   -0.000029  -0.005426
 1911.0   -0.000022  -0.005451
 1912.0   -0.000014  -0.005476
 1913.0   -0.000007  -0.005500
 1914.0    0.000000  -0.005525
 1915.0    0.000008  -0.005550
 1916.0    0.000015  -0.005575
 1917.0    0.000023  -0.005600
 1918.0    0.000031  -0.005624
 1919.0    0.000038  -0.005649
 1920.0    0.000046  -0.005674
 1921.0    0.000054  -0.005698
 1922.0    0.000062  -0.005723
 1923.0    0.000070  -0.005748
 1924.0    0.000078  -0.005772
 1925.0    0.000085  -0.005797
 1926.0    0.000093  -0.005822
 1927.0    0.000102  -0.005846
 1928.0    0.000110  -0.005871
 1929.0    0.000118  -0.005895
 1930.0    0.000126  -0.005920
 1931.0    0.000134  -0.005944
 1932.0    0.000142  -0.005969
 1933.0    0.000151  -0.005993
 1934.0    0.000159  -0.006017
 1935.0    0.000167  -0.006042
 1936.0    0.000176  -0.006066
 1937.0    0.000184  -0.006090
 1938.0    0.000193  -0.006115
 1939.0    0.000201  -0.006139
 1940.0    0.000210  -0.006163
 1941.0    0.000218  -0.006187
 1942.0    0.000227  -0.006211
 1943.0    0.000236  -0.006236
 1944.0    0.000244  -0.006260
 1945.0    0.000253  -0.006284
 1946.0    0.000262  -0.006308
 1947.0    0.000271  -0.006332
 1948.0    0.000280  -0.006356
 1949.0    0.000288  -0.006380
 1950.0    0.000297  -0.006403
 1951.0    0.000306  -0.006427
 1952.0    0.000315  -0.006451
 1953.0    0.000324  -0.006475
 1954.0    0.000333  -0.006499
 1955.0    0.000342  -0.006522
 1956.0    0.000351  -0.006546
 1957.0    0.000360  -0.006569
 1958.0    0.000370  -0.006593
 1959.0    0.000379  -0.006616
 1960.0    0.000388  -0.006640
 1961.0    0.000397  -0.006663
 1962.0    0.000406  -0.006687
 1963.0    0.000416  -0.006710
 1964.0    0.000425  -0.006733
 1965.0    0.000434  -0.006757
 1966.0    0.000443  -0.006780
 1967.0    0.000453  -0.006803
 1968.0    0.000462  -0.006826
 1969.0    0.000471  -0.006849
 1970.0    0.000481  -0.006872
 1971.0    0.000490  -0.006895
