   W         M5-(eta_p)
 1594.0   -0.000036  -0.000044
 1595.0   -0.000037  -0.000045
 1596.0   -0.000038  -0.000047
 1597.0   -0.000038  -0.000048
 1598.0   -0.000039  -0.000049
 1599.0   -0.000040  -0.000051
 1600.0   -0.000041  -0.000052
 1601.0   -0.000042  -0.000054
 1602.0   -0.000043  -0.000055
 1603.0   -0.000044  -0.000057
 1604.0   -0.000045  -0.000058
 1605.0   -0.000046  -0.000060
 1606.0   -0.000047  -0.000062
 1607.0   -0.000048  -0.000063
 1608.0   -0.000049  -0.000065
 1609.0   -0.000050  -0.000067
 1610.0   -0.000051  -0.000069
 1611.0   -0.000052  -0.000070
 1612.0   -0.000053  -0.000072
 1613.0   -0.000055  -0.000074
 1614.0   -0.000056  -0.000076
 1615.0   -0.000057  -0.000078
 1616.0   -0.000058  -0.000080
 1617.0   -0.000059  -0.000082
 1618.0   -0.000060  -0.000084
 1619.0   -0.000061  -0.000086
 1620.0   -0.000063  -0.000088
 1621.0   -0.000064  -0.000091
 1622.0   -0.000065  -0.000093
 1623.0   -0.000066  -0.000095
 1624.0   -0.000067  -0.000097
 1625.0   -0.000069  -0.000100
 1626.0   -0.000069  -0.000103
 1627.0   -0.000070  -0.000106
 1628.0   -0.000071  -0.000109
 1629.0   -0.000071  -0.000112
 1630.0   -0.000072  -0.000115
 1631.0   -0.000074  -0.000117
 1632.0   -0.000075  -0.000119
 1633.0   -0.000077  -0.000122
 1634.0   -0.000079  -0.000124
 1635.0   -0.000081  -0.000126
 1636.0   -0.000082  -0.000129
 1637.0   -0.000084  -0.000132
 1638.0   -0.000085  -0.000135
 1639.0   -0.000086  -0.000137
 1640.0   -0.000088  -0.000140
 1641.0   -0.000089  -0.000144
 1642.0   -0.000091  -0.000147
 1643.0   -0.000092  -0.000150
 1644.0   -0.000093  -0.000153
 1645.0   -0.000095  -0.000156
 1646.0   -0.000096  -0.000160
 1647.0   -0.000098  -0.000163
 1648.0   -0.000099  -0.000166
 1649.0   -0.000101  -0.000170
 1650.0   -0.000102  -0.000173
 1651.0   -0.000104  -0.000177
 1652.0   -0.000105  -0.000180
 1653.0   -0.000106  -0.000184
 1654.0   -0.000108  -0.000188
 1655.0   -0.000109  -0.000191
 1656.0   -0.000111  -0.000195
 1657.0   -0.000112  -0.000199
 1658.0   -0.000114  -0.000203
 1659.0   -0.000115  -0.000207
 1660.0   -0.000117  -0.000211
 1661.0   -0.000118  -0.000215
 1662.0   -0.000120  -0.000220
 1663.0   -0.000121  -0.000224
 1664.0   -0.000123  -0.000228
 1665.0   -0.000125  -0.000232
 1666.0   -0.000126  -0.000237
 1667.0   -0.000128  -0.000241
 1668.0   -0.000129  -0.000246
 1669.0   -0.000131  -0.000250
 1670.0   -0.000132  -0.000255
 1671.0   -0.000134  -0.000260
 1672.0   -0.000135  -0.000265
 1673.0   -0.000137  -0.000269
 1674.0   -0.000138  -0.000274
 1675.0   -0.000140  -0.000279
 1676.0   -0.000141  -0.000284
 1677.0   -0.000143  -0.000289
 1678.0   -0.000144  -0.000294
 1679.0   -0.000146  -0.000300
 1680.0   -0.000148  -0.000305
 1681.0   -0.000149  -0.000310
 1682.0   -0.000151  -0.000316
 1683.0   -0.000152  -0.000321
 1684.0   -0.000154  -0.000327
 1685.0   -0.000155  -0.000332
 1686.0   -0.000157  -0.000338
 1687.0   -0.000158  -0.000344
 1688.0   -0.000160  -0.000349
 1689.0   -0.000161  -0.000355
 1690.0   -0.000163  -0.000361
 1691.0   -0.000164  -0.000367
 1692.0   -0.000166  -0.000373
 1693.0   -0.000167  -0.000380
 1694.0   -0.000169  -0.000386
 1695.0   -0.000170  -0.000392
 1696.0   -0.000172  -0.000398
 1697.0   -0.000173  -0.000405
 1698.0   -0.000174  -0.000411
 1699.0   -0.000176  -0.000418
 1700.0   -0.000177  -0.000424
 1701.0   -0.000179  -0.000431
 1702.0   -0.000180  -0.000438
 1703.0   -0.000181  -0.000445
 1704.0   -0.000183  -0.000452
 1705.0   -0.000184  -0.000459
 1706.0   -0.000185  -0.000466
 1707.0   -0.000186  -0.000473
 1708.0   -0.000187  -0.000479
 1709.0   -0.000188  -0.000486
 1710.0   -0.000190  -0.000493
 1711.0   -0.000191  -0.000501
 1712.0   -0.000193  -0.000509
 1713.0   -0.000194  -0.000517
 1714.0   -0.000196  -0.000525
 1715.0   -0.000197  -0.000534
 1716.0   -0.000198  -0.000542
 1717.0   -0.000199  -0.000550
 1718.0   -0.000201  -0.000558
 1719.0   -0.000202  -0.000566
 1720.0   -0.000203  -0.000574
 1721.0   -0.000204  -0.000582
 1722.0   -0.000205  -0.000590
 1723.0   -0.000206  -0.000599
 1724.0   -0.000207  -0.000607
 1725.0   -0.000208  -0.000616
 1726.0   -0.000209  -0.000625
 1727.0   -0.000210  -0.000633
 1728.0   -0.000211  -0.000642
 1729.0   -0.000212  -0.000651
 1730.0   -0.000213  -0.000660
 1731.0   -0.000213  -0.000669
 1732.0   -0.000214  -0.000678
 1733.0   -0.000215  -0.000688
 1734.0   -0.000216  -0.000697
 1735.0   -0.000217  -0.000706
 1736.0   -0.000217  -0.000716
 1737.0   -0.000218  -0.000726
 1738.0   -0.000218  -0.000735
 1739.0   -0.000219  -0.000745
 1740.0   -0.000220  -0.000755
 1741.0   -0.000220  -0.000765
 1742.0   -0.000221  -0.000775
 1743.0   -0.000221  -0.000785
 1744.0   -0.000222  -0.000795
 1745.0   -0.000222  -0.000805
 1746.0   -0.000222  -0.000816
 1747.0   -0.000223  -0.000826
 1748.0   -0.000223  -0.000837
 1749.0   -0.000223  -0.000847
 1750.0   -0.000224  -0.000858
 1751.0   -0.000224  -0.000869
 1752.0   -0.000224  -0.000880
 1753.0   -0.000224  -0.000891
 1754.0   -0.000224  -0.000901
 1755.0   -0.000224  -0.000912
 1756.0   -0.000224  -0.000924
 1757.0   -0.000224  -0.000935
 1758.0   -0.000224  -0.000947
 1759.0   -0.000223  -0.000958
 1760.0   -0.000223  -0.000969
 1761.0   -0.000223  -0.000981
 1762.0   -0.000223  -0.000993
 1763.0   -0.000222  -0.001005
 1764.0   -0.000222  -0.001017
 1765.0   -0.000221  -0.001029
 1766.0   -0.000221  -0.001041
 1767.0   -0.000220  -0.001053
 1768.0   -0.000220  -0.001065
 1769.0   -0.000219  -0.001078
 1770.0   -0.000218  -0.001090
 1771.0   -0.000217  -0.001103
 1772.0   -0.000216  -0.001115
 1773.0   -0.000216  -0.001128
 1774.0   -0.000215  -0.001141
 1775.0   -0.000214  -0.001153
 1776.0   -0.000213  -0.001167
 1777.0   -0.000211  -0.001180
 1778.0   -0.000210  -0.001193
 1779.0   -0.000209  -0.001206
 1780.0   -0.000208  -0.001219
 1781.0   -0.000206  -0.001233
 1782.0   -0.000205  -0.001246
 1783.0   -0.000203  -0.001260
 1784.0   -0.000202  -0.001273
 1785.0   -0.000200  -0.001287
 1786.0   -0.000198  -0.001301
 1787.0   -0.000196  -0.001315
 1788.0   -0.000195  -0.001329
 1789.0   -0.000193  -0.001343
 1790.0   -0.000191  -0.001357
 1791.0   -0.000189  -0.001372
 1792.0   -0.000187  -0.001386
 1793.0   -0.000184  -0.001400
 1794.0   -0.000182  -0.001415
 1795.0   -0.000180  -0.001429
 1796.0   -0.000177  -0.001444
 1797.0   -0.000175  -0.001459
 1798.0   -0.000172  -0.001474
 1799.0   -0.000170  -0.001489
 1800.0   -0.000167  -0.001504
 1801.0   -0.000164  -0.001519
 1802.0   -0.000161  -0.001534
 1803.0   -0.000158  -0.001549
 1804.0   -0.000155  -0.001565
 1805.0   -0.000152  -0.001580
 1806.0   -0.000149  -0.001596
 1807.0   -0.000145  -0.001611
 1808.0   -0.000142  -0.001627
 1809.0   -0.000138  -0.001643
 1810.0   -0.000135  -0.001659
 1811.0   -0.000131  -0.001675
 1812.0   -0.000127  -0.001691
 1813.0   -0.000124  -0.001707
 1814.0   -0.000120  -0.001723
 1815.0   -0.000116  -0.001739
 1816.0   -0.000112  -0.001756
 1817.0   -0.000107  -0.001772
 1818.0   -0.000103  -0.001789
 1819.0   -0.000099  -0.001805
 1820.0   -0.000094  -0.001822
 1821.0   -0.000090  -0.001838
 1822.0   -0.000085  -0.001855
 1823.0   -0.000080  -0.001872
 1824.0   -0.000075  -0.001889
 1825.0   -0.000070  -0.001906
 1826.0   -0.000065  -0.001923
 1827.0   -0.000060  -0.001941
 1828.0   -0.000055  -0.001958
 1829.0   -0.000049  -0.001975
 1830.0   -0.000044  -0.001992
 1831.0   -0.000038  -0.002010
 1832.0   -0.000032  -0.002028
 1833.0   -0.000027  -0.002045
 1834.0   -0.000021  -0.002063
 1835.0   -0.000015  -0.002080
 1836.0   -0.000008  -0.002098
 1837.0   -0.000002  -0.002116
 1838.0    0.000004  -0.002134
 1839.0    0.000011  -0.002152
 1840.0    0.000017  -0.002170
 1841.0    0.000024  -0.002189
 1842.0    0.000030  -0.002207
 1843.0    0.000037  -0.002225
 1844.0    0.000043  -0.002243
 1845.0    0.000050  -0.002261
 1846.0    0.000057  -0.002280
 1847.0    0.000065  -0.002299
 1848.0    0.000073  -0.002317
 1849.0    0.000080  -0.002336
 1850.0    0.000088  -0.002355
 1851.0    0.000096  -0.002374
 1852.0    0.000104  -0.002393
 1853.0    0.000112  -0.002412
 1854.0    0.000121  -0.002430
 1855.0    0.000129  -0.002449
 1856.0    0.000137  -0.002469
 1857.0    0.000146  -0.002488
 1858.0    0.000155  -0.002507
 1859.0    0.000164  -0.002526
 1860.0    0.000172  -0.002545
 1861.0    0.000182  -0.002565
 1862.0    0.000191  -0.002584
 1863.0    0.000200  -0.002604
 1864.0    0.000210  -0.002623
 1865.0    0.000219  -0.002643
 1866.0    0.000229  -0.002663
 1867.0    0.000239  -0.002682
 1868.0    0.000249  -0.002702
 1869.0    0.000259  -0.002722
 1870.0    0.000269  -0.002741
 1871.0    0.000280  -0.002761
 1872.0    0.000291  -0.002781
 1873.0    0.000301  -0.002801
 1874.0    0.000312  -0.002821
 1875.0    0.000323  -0.002841
 1876.0    0.000334  -0.002861
 1877.0    0.000345  -0.002882
 1878.0    0.000357  -0.002902
 1879.0    0.000368  -0.002922
 1880.0    0.000380  -0.002942
 1881.0    0.000392  -0.002962
 1882.0    0.000404  -0.002983
 1883.0    0.000416  -0.003003
 1884.0    0.000428  -0.003023
 1885.0    0.000440  -0.003044
 1886.0    0.000453  -0.003064
 1887.0    0.000466  -0.003085
 1888.0    0.000478  -0.003105
 1889.0    0.000491  -0.003126
 1890.0    0.000504  -0.003146
 1891.0    0.000518  -0.003167
 1892.0    0.000531  -0.003187
 1893.0    0.000545  -0.003208
 1894.0    0.000558  -0.003229
 1895.0    0.000572  -0.003249
 1896.0    0.000586  -0.003270
 1897.0    0.000600  -0.003291
 1898.0    0.000615  -0.003311
 1899.0    0.000629  -0.003332
 1900.0    0.000643  -0.003353
 1901.0    0.000658  -0.003374
 1902.0    0.000673  -0.003394
 1903.0    0.000688  -0.003415
 1904.0    0.000703  -0.003436
 1905.0    0.000719  -0.003457
 1906.0    0.000734  -0.003478
 1907.0    0.000750  -0.003498
 1908.0    0.000766  -0.003519
 1909.0    0.000782  -0.003540
 1910.0    0.000798  -0.003561
 1911.0    0.000814  -0.003582
 1912.0    0.000831  -0.003603
 1913.0    0.000848  -0.003624
 1914.0    0.000864  -0.003645
 1915.0    0.000881  -0.003665
 1916.0    0.000898  -0.003686
 1917.0    0.000916  -0.003707
 1918.0    0.000933  -0.003728
 1919.0    0.000951  -0.003749
 1920.0    0.000968  -0.003770
 1921.0    0.000986  -0.003791
 1922.0    0.001004  -0.003811
 1923.0    0.001023  -0.003832
 1924.0    0.001041  -0.003853
 1925.0    0.001059  -0.003874
 1926.0    0.001078  -0.003895
 1927.0    0.001097  -0.003916
 1928.0    0.001116  -0.003936
 1929.0    0.001135  -0.003957
 1930.0    0.001155  -0.003978
 1931.0    0.001174  -0.003998
 1932.0    0.001194  -0.004019
 1933.0    0.001214  -0.004040
 1934.0    0.001234  -0.004061
 1935.0    0.001254  -0.004081
 1936.0    0.001275  -0.004102
 1937.0    0.001295  -0.004122
 1938.0    0.001316  -0.004143
 1939.0    0.001337  -0.004163
 1940.0    0.001358  -0.004184
 1941.0    0.001379  -0.004204
 1942.0    0.001401  -0.004225
 1943.0    0.001422  -0.004245
 1944.0    0.001444  -0.004265
 1945.0    0.001465  -0.004286
 1946.0    0.001488  -0.004306
 1947.0    0.001510  -0.004326
 1948.0    0.001532  -0.004346
 1949.0    0.001555  -0.004367
 1950.0    0.001577  -0.004387
 1951.0    0.001600  -0.004407
 1952.0    0.001624  -0.004427
 1953.0    0.001647  -0.004447
 1954.0    0.001670  -0.004467
 1955.0    0.001693  -0.004487
 1956.0    0.001717  -0.004506
 1957.0    0.001741  -0.004526
 1958.0    0.001765  -0.004546
 1959.0    0.001790  -0.004565
 1960.0    0.001814  -0.004585
 1961.0    0.001839  -0.004605
 1962.0    0.001863  -0.004624
 1963.0    0.001888  -0.004643
 1964.0    0.001913  -0.004663
 1965.0    0.001938  -0.004682
 1966.0    0.001964  -0.004701
 1967.0    0.001990  -0.004720
 1968.0    0.002015  -0.004739
 1969.0    0.002041  -0.004758
 1970.0    0.002067  -0.004778
 1971.0    0.002094  -0.004796
