   W         M9+(eta_p)
 1599.0   -0.000000  -0.000000
 1600.0   -0.000000  -0.000000
 1601.0   -0.000000  -0.000000
 1602.0   -0.000000  -0.000000
 1603.0   -0.000000  -0.000000
 1604.0   -0.000000  -0.000000
 1605.0   -0.000000  -0.000000
 1606.0   -0.000000  -0.000000
 1607.0   -0.000000  -0.000000
 1608.0   -0.000000  -0.000000
 1609.0   -0.000000  -0.000000
 1610.0   -0.000000  -0.000000
 1611.0   -0.000000  -0.000000
 1612.0   -0.000000  -0.000000
 1613.0   -0.000000  -0.000000
 1614.0   -0.000000  -0.000000
 1615.0   -0.000000  -0.000000
 1616.0   -0.000000  -0.000000
 1617.0   -0.000000  -0.000000
 1618.0   -0.000000  -0.000000
 1619.0   -0.000000  -0.000000
 1620.0   -0.000000  -0.000000
 1621.0    0.000000  -0.000000
 1622.0    0.000000  -0.000000
 1623.0    0.000000  -0.000000
 1624.0    0.000000  -0.000000
 1625.0    0.000000  -0.000000
 1626.0   -0.000000   0.000000
 1627.0   -0.000001   0.000000
 1628.0   -0.000001   0.000000
 1629.0   -0.000001   0.000000
 1630.0   -0.000002   0.000000
 1631.0   -0.000001   0.000000
 1632.0   -0.000001   0.000000
 1633.0   -0.000001   0.000000
 1634.0   -0.000001   0.000000
 1635.0   -0.000000  -0.000000
 1636.0   -0.000000  -0.000000
 1637.0   -0.000000  -0.000000
 1638.0   -0.000000  -0.000000
 1639.0   -0.000000  -0.000000
 1640.0   -0.000000  -0.000000
 1641.0   -0.000000  -0.000000
 1642.0   -0.000000  -0.000000
 1643.0   -0.000000  -0.000000
 1644.0   -0.000000  -0.000000
 1645.0   -0.000000  -0.000000
 1646.0   -0.000000  -0.000000
 1647.0   -0.000000  -0.000000
 1648.0   -0.000000  -0.000000
 1649.0   -0.000000  -0.000000
 1650.0   -0.000000  -0.000000
 1651.0   -0.000000  -0.000000
 1652.0   -0.000000  -0.000000
 1653.0   -0.000000  -0.000000
 1654.0   -0.000000  -0.000000
 1655.0   -0.000000  -0.000000
 1656.0   -0.000000  -0.000000
 1657.0   -0.000000  -0.000000
 1658.0   -0.000000  -0.000000
 1659.0   -0.000000  -0.000000
 1660.0   -0.000000  -0.000000
 1661.0   -0.000000  -0.000000
 1662.0   -0.000000  -0.000000
 1663.0   -0.000000  -0.000000
 1664.0   -0.000000  -0.000000
 1665.0   -0.000000  -0.000000
 1666.0   -0.000000  -0.000000
 1667.0   -0.000000  -0.000000
 1668.0   -0.000000  -0.000000
 1669.0   -0.000000  -0.000000
 1670.0   -0.000000  -0.000000
 1671.0   -0.000000  -0.000000
 1672.0   -0.000000  -0.000000
 1673.0   -0.000000  -0.000000
 1674.0   -0.000000  -0.000000
 1675.0   -0.000000  -0.000000
 1676.0   -0.000000  -0.000000
 1677.0   -0.000000  -0.000000
 1678.0   -0.000001  -0.000000
 1679.0   -0.000001  -0.000000
 1680.0   -0.000001  -0.000000
 1681.0   -0.000001  -0.000000
 1682.0   -0.000001  -0.000000
 1683.0   -0.000001  -0.000000
 1684.0   -0.000001  -0.000000
 1685.0   -0.000001  -0.000000
 1686.0   -0.000001  -0.000000
 1687.0   -0.000001  -0.000000
 1688.0   -0.000001  -0.000000
 1689.0   -0.000001  -0.000000
 1690.0   -0.000001  -0.000000
 1691.0   -0.000001  -0.000000
 1692.0   -0.000001  -0.000000
 1693.0   -0.000001  -0.000000
 1694.0   -0.000001  -0.000000
 1695.0   -0.000001  -0.000000
 1696.0   -0.000001  -0.000000
 1697.0   -0.000001  -0.000000
 1698.0   -0.000001  -0.000000
 1699.0   -0.000001  -0.000000
 1700.0   -0.000001  -0.000000
 1701.0   -0.000001  -0.000000
 1702.0   -0.000001  -0.000000
 1703.0   -0.000001  -0.000000
 1704.0   -0.000001  -0.000000
 1705.0   -0.000001  -0.000000
 1706.0   -0.000001  -0.000000
 1707.0   -0.000001   0.000000
 1708.0   -0.000002   0.000000
 1709.0   -0.000002   0.000000
 1710.0   -0.000002   0.000001
 1711.0   -0.000002   0.000000
 1712.0   -0.000002   0.000000
 1713.0   -0.000001  -0.000000
 1714.0   -0.000001  -0.000000
 1715.0   -0.000001  -0.000001
 1716.0   -0.000001  -0.000001
 1717.0   -0.000001  -0.000001
 1718.0   -0.000001  -0.000001
 1719.0   -0.000001  -0.000001
 1720.0   -0.000001  -0.000001
 1721.0   -0.000001  -0.000001
 1722.0   -0.000001  -0.000001
 1723.0   -0.000001  -0.000001
 1724.0   -0.000001  -0.000001
 1725.0   -0.000001  -0.000001
 1726.0   -0.000001  -0.000001
 1727.0   -0.000001  -0.000001
 1728.0   -0.000001  -0.000001
 1729.0   -0.000001  -0.000001
 1730.0   -0.000002  -0.000001
 1731.0   -0.000002  -0.000001
 1732.0   -0.000002  -0.000001
 1733.0   -0.000002  -0.000001
 1734.0   -0.000002  -0.000001
 1735.0   -0.000002  -0.000001
 1736.0   -0.000002  -0.000001
 1737.0   -0.000002  -0.000001
 1738.0   -0.000002  -0.000001
 1739.0   -0.000002  -0.000001
 1740.0   -0.000002  -0.000001
 1741.0   -0.000002  -0.000001
 1742.0   -0.000002  -0.000001
 1743.0   -0.000002  -0.000001
 1744.0   -0.000002  -0.000001
 1745.0   -0.000002  -0.000001
 1746.0   -0.000002  -0.000001
 1747.0   -0.000002  -0.000001
 1748.0   -0.000002  -0.000001
 1749.0   -0.000002  -0.000001
 1750.0   -0.000002  -0.000001
 1751.0   -0.000002  -0.000001
 1752.0   -0.000002  -0.000001
 1753.0   -0.000002  -0.000001
 1754.0   -0.000002  -0.000001
 1755.0   -0.000002  -0.000001
 1756.0   -0.000003  -0.000001
 1757.0   -0.000003  -0.000001
 1758.0   -0.000003  -0.000001
 1759.0   -0.000003  -0.000001
 1760.0   -0.000003  -0.000001
 1761.0   -0.000003  -0.000001
 1762.0   -0.000003  -0.000001
 1763.0   -0.000003  -0.000002
 1764.0   -0.000003  -0.000002
 1765.0   -0.000003  -0.000002
 1766.0   -0.000003  -0.000002
 1767.0   -0.000003  -0.000002
 1768.0   -0.000003  -0.000002
 1769.0   -0.000003  -0.000002
 1770.0   -0.000003  -0.000002
 1771.0   -0.000003  -0.000002
 1772.0   -0.000003  -0.000002
 1773.0   -0.000003  -0.000002
 1774.0   -0.000003  -0.000002
 1775.0   -0.000003  -0.000002
 1776.0   -0.000004  -0.000002
 1777.0   -0.000004  -0.000002
 1778.0   -0.000004  -0.000002
 1779.0   -0.000004  -0.000002
 1780.0   -0.000004  -0.000002
 1781.0   -0.000004  -0.000002
 1782.0   -0.000004  -0.000002
 1783.0   -0.000004  -0.000002
 1784.0   -0.000004  -0.000002
 1785.0   -0.000004  -0.000002
 1786.0   -0.000004  -0.000002
 1787.0   -0.000004  -0.000002
 1788.0   -0.000004  -0.000002
 1789.0   -0.000004  -0.000002
 1790.0   -0.000004  -0.000002
 1791.0   -0.000005  -0.000002
 1792.0   -0.000005  -0.000002
 1793.0   -0.000005  -0.000003
 1794.0   -0.000005  -0.000003
 1795.0   -0.000005  -0.000003
 1796.0   -0.000005  -0.000003
 1797.0   -0.000005  -0.000003
 1798.0   -0.000005  -0.000003
 1799.0   -0.000005  -0.000003
 1800.0   -0.000005  -0.000003
 1801.0   -0.000005  -0.000003
 1802.0   -0.000005  -0.000003
 1803.0   -0.000005  -0.000003
 1804.0   -0.000006  -0.000003
 1805.0   -0.000006  -0.000003
 1806.0   -0.000006  -0.000003
 1807.0   -0.000006  -0.000003
 1808.0   -0.000006  -0.000003
 1809.0   -0.000006  -0.000003
 1810.0   -0.000006  -0.000003
 1811.0   -0.000006  -0.000003
 1812.0   -0.000006  -0.000003
 1813.0   -0.000006  -0.000003
 1814.0   -0.000006  -0.000004
 1815.0   -0.000007  -0.000004
 1816.0   -0.000007  -0.000004
 1817.0   -0.000007  -0.000004
 1818.0   -0.000007  -0.000004
 1819.0   -0.000007  -0.000004
 1820.0   -0.000007  -0.000004
 1821.0   -0.000007  -0.000004
 1822.0   -0.000007  -0.000004
 1823.0   -0.000007  -0.000004
 1824.0   -0.000008  -0.000004
 1825.0   -0.000008  -0.000004
 1826.0   -0.000008  -0.000004
 1827.0   -0.000008  -0.000004
 1828.0   -0.000008  -0.000004
 1829.0   -0.000008  -0.000004
 1830.0   -0.000008  -0.000004
 1831.0   -0.000008  -0.000005
 1832.0   -0.000008  -0.000005
 1833.0   -0.000009  -0.000005
 1834.0   -0.000009  -0.000005
 1835.0   -0.000009  -0.000005
 1836.0   -0.000009  -0.000005
 1837.0   -0.000009  -0.000005
 1838.0   -0.000009  -0.000005
 1839.0   -0.000009  -0.000005
 1840.0   -0.000010  -0.000005
 1841.0   -0.000010  -0.000005
 1842.0   -0.000010  -0.000005
 1843.0   -0.000010  -0.000005
 1844.0   -0.000009  -0.000006
 1845.0   -0.000009  -0.000006
 1846.0   -0.000010  -0.000006
 1847.0   -0.000010  -0.000006
 1848.0   -0.000010  -0.000006
 1849.0   -0.000010  -0.000006
 1850.0   -0.000011  -0.000006
 1851.0   -0.000011  -0.000006
 1852.0   -0.000011  -0.000006
 1853.0   -0.000011  -0.000006
 1854.0   -0.000011  -0.000006
 1855.0   -0.000011  -0.000006
 1856.0   -0.000012  -0.000007
 1857.0   -0.000012  -0.000007
 1858.0   -0.000012  -0.000007
 1859.0   -0.000012  -0.000007
 1860.0   -0.000012  -0.000007
 1861.0   -0.000012  -0.000007
 1862.0   -0.000012  -0.000007
 1863.0   -0.000013  -0.000007
 1864.0   -0.000013  -0.000007
 1865.0   -0.000013  -0.000007
 1866.0   -0.000013  -0.000007
 1867.0   -0.000013  -0.000008
 1868.0   -0.000013  -0.000008
 1869.0   -0.000014  -0.000008
 1870.0   -0.000014  -0.000008
 1871.0   -0.000014  -0.000008
 1872.0   -0.000014  -0.000008
 1873.0   -0.000014  -0.000008
 1874.0   -0.000015  -0.000008
 1875.0   -0.000015  -0.000008
 1876.0   -0.000015  -0.000009
 1877.0   -0.000015  -0.000009
 1878.0   -0.000015  -0.000009
 1879.0   -0.000015  -0.000009
 1880.0   -0.000016  -0.000009
 1881.0   -0.000016  -0.000009
 1882.0   -0.000016  -0.000009
 1883.0   -0.000016  -0.000009
 1884.0   -0.000016  -0.000009
 1885.0   -0.000017  -0.000010
 1886.0   -0.000017  -0.000010
 1887.0   -0.000017  -0.000010
 1888.0   -0.000017  -0.000010
 1889.0   -0.000017  -0.000010
 1890.0   -0.000018  -0.000010
 1891.0   -0.000018  -0.000010
 1892.0   -0.000018  -0.000011
 1893.0   -0.000018  -0.000011
 1894.0   -0.000019  -0.000011
 1895.0   -0.000019  -0.000011
 1896.0   -0.000019  -0.000011
 1897.0   -0.000019  -0.000011
 1898.0   -0.000019  -0.000011
 1899.0   -0.000020  -0.000012
 1900.0   -0.000020  -0.000012
 1901.0   -0.000020  -0.000012
 1902.0   -0.000020  -0.000012
 1903.0   -0.000021  -0.000012
 1904.0   -0.000021  -0.000012
 1905.0   -0.000021  -0.000012
 1906.0   -0.000021  -0.000013
 1907.0   -0.000022  -0.000013
 1908.0   -0.000022  -0.000013
 1909.0   -0.000022  -0.000013
 1910.0   -0.000022  -0.000013
 1911.0   -0.000023  -0.000013
 1912.0   -0.000023  -0.000014
 1913.0   -0.000023  -0.000014
 1914.0   -0.000023  -0.000014
 1915.0   -0.000024  -0.000014
 1916.0   -0.000024  -0.000014
 1917.0   -0.000024  -0.000014
 1918.0   -0.000024  -0.000015
 1919.0   -0.000025  -0.000015
 1920.0   -0.000025  -0.000015
 1921.0   -0.000025  -0.000015
 1922.0   -0.000025  -0.000015
 1923.0   -0.000026  -0.000016
 1924.0   -0.000026  -0.000016
 1925.0   -0.000026  -0.000016
 1926.0   -0.000027  -0.000016
 1927.0   -0.000027  -0.000016
 1928.0   -0.000027  -0.000016
 1929.0   -0.000027  -0.000017
 1930.0   -0.000028  -0.000017
 1931.0   -0.000028  -0.000017
 1932.0   -0.000028  -0.000017
 1933.0   -0.000029  -0.000017
 1934.0   -0.000029  -0.000018
 1935.0   -0.000029  -0.000018
 1936.0   -0.000030  -0.000018
 1937.0   -0.000030  -0.000018
 1938.0   -0.000030  -0.000018
 1939.0   -0.000030  -0.000019
 1940.0   -0.000031  -0.000019
 1941.0   -0.000031  -0.000019
 1942.0   -0.000031  -0.000019
 1943.0   -0.000032  -0.000020
 1944.0   -0.000032  -0.000020
 1945.0   -0.000032  -0.000020
 1946.0   -0.000033  -0.000020
 1947.0   -0.000033  -0.000021
 1948.0   -0.000033  -0.000021
 1949.0   -0.000034  -0.000021
 1950.0   -0.000034  -0.000021
 1951.0   -0.000035  -0.000021
 1952.0   -0.000035  -0.000022
 1953.0   -0.000035  -0.000022
 1954.0   -0.000036  -0.000022
 1955.0   -0.000036  -0.000022
 1956.0   -0.000036  -0.000023
 1957.0   -0.000037  -0.000023
 1958.0   -0.000037  -0.000023
 1959.0   -0.000037  -0.000024
 1960.0   -0.000038  -0.000024
 1961.0   -0.000038  -0.000024
 1962.0   -0.000039  -0.000024
 1963.0   -0.000039  -0.000025
 1964.0   -0.000039  -0.000025
 1965.0   -0.000040  -0.000025
 1966.0   -0.000040  -0.000025
 1967.0   -0.000040  -0.000026
 1968.0   -0.000041  -0.000026
 1969.0   -0.000041  -0.000026
 1970.0   -0.000042  -0.000027
 1971.0   -0.000042  -0.000027
